id,system,bodyName
547,424,EOL PROU PX-T D3-1732 B 2 A
548,425,EOL PROU VD-T E3-2324 A 3 A
549,425,EOL PROU VD-T E3-2324 A 3 C A
550,425,EOL PROU VD-T E3-2324 BC 5 C A
551,426,EOL PROU VY-R D4-545 4 A
552,427,EOLLS GRAAE CG-X E1-0 A 7 A
553,428,EOLLS GRAAE HW-B C1-8 3
554,429,EOLLS HYPAI XK-N C23-1 3 A
555,430,EOR AESCS VQ-C C26-2 B 1
556,431,EOR AUSCS MI-S E4-331 8 A E
557,432,EOR AUSCS NI-S E4-13 13 E
558,433,EOR AUSCS XV-K D9-166 D 1
559,434,EORD PLOE FL-X C17-52 4 A
560,435,EORD PLOE ST-Y D1-804 AB 1
561,436,EORD PRAU AC-B D14-628 D 1
562,437,EORD PRAU BH-K D9-84 1
563,438,EORD PRAU JM-V E2-212 14 A
564,439,EORD PRAU UJ-P D6-1078 2
565,439,EORD PRAU UJ-P D6-1078 3
566,439,EORD PRAU UJ-P D6-1078 4
567,439,EORD PRAU UJ-P D6-1078 6 B
568,440,EORD PRAU UJ-P D6-1079 B 3
569,441,EORL AUWSY AB-Y B56-28 B 2 A
570,442,EORL AUWSY CM-W B57-17 2 A
571,443,EORL AUWSY DH-W B57-58 A 1 A
572,444,EORL AUWSY DM-W B57-45 A 3
573,445,EORL AUWSY JR-N E6-6981 A 4 A
574,446,EORL AUWSY JR-N E6-7050 1 A
575,447,EORL AUWSY JX-Z C27-888 1 A
576,448,EORL AUWSY KN-Y C28-9 4 A
577,449,EORL AUWSY LN-Y C28-37 7 B
578,450,EORL AUWSY ND-Y C28-911 B 1 A
579,451,EORL AUWSY NS-B D13-2368 1 A
580,452,EORL AUWSY NS-B D13-4642 3 A
581,453,EORL AUWSY OS-B D13-1106 4 A
582,454,EORL AUWSY OS-B D13-132 2 B A
583,455,EORL AUWSY OS-B D13-1619 3 D
584,456,EORL AUWSY OS-B D13-1952 AB 3 A
585,457,EORL AUWSY PD-Y C28-54 6 A
586,458,EORL AUWSY PS-B D13-1805 4
587,459,EORL AUWSY PS-B D13-2869 A 1
588,460,EORL AUWSY PS-B D13-3974 1 B A
589,461,EORL AUWSY PS-B D13-4295 1 A
590,462,EORL AUWSY PS-B D13-4554 1 C A
591,463,EORL AUWSY PS-B D13-5023 3 A
592,464,EORL AUWSY PS-B D13-5388 1 A
593,465,EORL AUWSY PS-B D13-5711 1
594,466,EORL AUWSY PS-B D13-5884 B 2
595,467,EORL AUWSY PS-B D13-6242 2 C A
596,468,EORL AUWSY QD-A D14-1389 6 A
597,469,EORL AUWSY QD-A D14-255 B 4 A
598,470,EORL AUWSY QD-A D14-3169 2 A
599,471,EORL AUWSY QD-A D14-4515 A 1 B A
600,472,EORL AUWSY QD-A D14-4541 AB 1 A
601,473,EORL AUWSY QD-A D14-5136 4
602,474,EORL AUWSY QD-A D14-6193 7 A
603,475,EORL AUWSY QD-A D14-798 6 D
604,476,EORL AUWSY QN-B D13-4055 A 1 C A
605,477,EORL AUWSY QZ-Y B56-45 2
606,478,EORL AUWSY RD-A D14-3589 ABCD 1 C A
607,479,EORL AUWSY RD-A D14-4535 2 A
608,480,EORL AUWSY RY-Z D13-1614 2 B A
609,481,EORL AUWSY RZ-Z B55-16 A 3
610,482,EORL AUWSY SY-Z D13-1087 A 6 A
611,483,EORL AUWSY SY-Z D13-1137 4 E A
612,484,EORL AUWSY SY-Z D13-1139 A 3 B A
613,485,EORL AUWSY SY-Z D13-1143 ABCD 1 E A
614,486,EORL AUWSY SY-Z D13-1255 1 B
615,487,EORL AUWSY SY-Z D13-1340 A 1
616,488,EORL AUWSY SY-Z D13-1424 4 C A
617,489,EORL AUWSY SY-Z D13-1499 A 4 C
618,490,EORL AUWSY SY-Z D13-1674 2 C
619,491,EORL AUWSY SY-Z D13-1749 5 B A
620,492,EORL AUWSY SY-Z D13-2020 3 C A
621,493,EORL AUWSY SY-Z D13-2262 AB 1 A A
622,494,EORL AUWSY SY-Z D13-2352 A 1 A
623,495,EORL AUWSY SY-Z D13-2376 1 A
624,496,EORL AUWSY SY-Z D13-2879 A 1 A
625,496,EORL AUWSY SY-Z D13-2879 A 1 B
626,497,EORL AUWSY SY-Z D13-3468 ABC 1 A
627,497,EORL AUWSY SY-Z D13-3468 ABC 1 H
628,497,EORL AUWSY SY-Z D13-3468 ABC 3 A
629,497,EORL AUWSY SY-Z D13-3468 ABC 3 C
630,498,EORL AUWSY SY-Z D13-350 AB 1 A
631,499,EORL AUWSY SY-Z D13-3556 1 B
632,500,EORL AUWSY SY-Z D13-3743 1 B A
633,501,EORL AUWSY SY-Z D13-3861 3 C
634,501,EORL AUWSY SY-Z D13-3861 4 B
635,501,EORL AUWSY SY-Z D13-3861 4 C
636,502,EORL AUWSY SY-Z D13-3932 1 B
637,503,EORL AUWSY SY-Z D13-4014 B 7 A
638,504,EORL AUWSY SY-Z D13-4045 5 A
639,504,EORL AUWSY SY-Z D13-4045 5 B
640,505,EORL AUWSY SY-Z D13-4137 2 B A
641,506,EORL AUWSY SY-Z D13-4239 BC 1 B A
642,507,EORL AUWSY SY-Z D13-4588 6 D A
643,508,EORL AUWSY SY-Z D13-4650 4 D A
644,509,EORL AUWSY SY-Z D13-4684 2 C A
645,510,EORL AUWSY SY-Z D13-4770 1 A
646,511,EORL AUWSY SY-Z D13-4952 6 B
647,512,EORL AUWSY SY-Z D13-5018 3 D A
648,513,EORL AUWSY SY-Z D13-5133 1 B
649,514,EORL AUWSY SY-Z D13-5358 8 B
650,515,EORL AUWSY SY-Z D13-5438 2 A A
651,515,EORL AUWSY SY-Z D13-5438 A 1 B A
652,516,EORL AUWSY SY-Z D13-544 3 C
653,516,EORL AUWSY SY-Z D13-544 3 E A
654,516,EORL AUWSY SY-Z D13-544 5 D
655,517,EORL AUWSY SY-Z D13-5541 A 3 C A
656,518,EORL AUWSY SY-Z D13-5549 A 1 E A
657,519,EORL AUWSY SY-Z D13-5758 2
658,520,EORL AUWSY SY-Z D13-5797 3 B
659,520,EORL AUWSY SY-Z D13-5797 4 B
660,520,EORL AUWSY SY-Z D13-5797 5 B A
661,520,EORL AUWSY SY-Z D13-5797 6 B A
662,520,EORL AUWSY SY-Z D13-5797 7 B
663,520,EORL AUWSY SY-Z D13-5797 9 B
664,521,EORL AUWSY SY-Z D13-6009 1 A A
665,522,EORL AUWSY SY-Z D13-967 1
666,523,EORL AUWSY TY-Z D13-1367 A 4 D A
667,524,EORL AUWSY TY-Z D13-2453 A 7 A
668,525,EORL AUWSY TY-Z D13-3300 A 4 A
669,526,EORL AUWSY TY-Z D13-3832 2 B
670,527,EORL AUWSY TY-Z D13-732 AB 3 A
671,528,EORL AUWSY UT-Z D13-1173 1 A
672,529,EORL AUWSY UT-Z D13-1617 1 A
673,530,EORL AUWSY UT-Z D13-2003 A 3 A
674,531,EORL AUWSY UT-Z D13-432 A 1 A A
675,532,EORL AUWSY VT-Z D13-1851 3 A
676,533,EORL AUWSY VZ-Z B55-41 5 A
677,534,EORL AUWSY XU-Z B55-3 4 A
678,535,EORL AUWSY YF-Y B56-16 B 3
679,535,EORL AUWSY YF-Y B56-16 B 4 A
680,535,EORL AUWSY YF-Y B56-16 C 3
681,536,EORL AUWSY ZZ-Z B55-50 B 1
682,537,EOWYG AIHM AD-S B31-0 3 A
683,538,EOWYG AOSCS XO-R D4-89 A 2 D
684,539,EPSILON CETI A 1
685,540,EPSILON ORIONIS AB 4 B
686,541,ESKIMO SECTOR MC-V C2-2 2 B
687,542,ETA CARINA SECTOR BV-Y C11 1 A
688,543,ETA CARINA SECTOR EL-Y D16 ABC 2 A
689,543,ETA CARINA SECTOR EL-Y D16 ABC 3 E A
690,543,ETA CARINA SECTOR EL-Y D16 ABC 4 A
691,543,ETA CARINA SECTOR EL-Y D16 ABC 6 A
692,544,ETA CARINA SECTOR EL-Y D19 3 A
693,545,ETA CARINA SECTOR GW-W C1-6 A 1
694,545,ETA CARINA SECTOR GW-W C1-6 A 2
695,546,ETA CARINA SECTOR HR-W D1-8 2 A
696,547,ETA CARINA SECTOR IM-V C2-4 A 2
697,548,ETA CARINA SECTOR IR-W D1-10 A 1 D A
698,548,ETA CARINA SECTOR IR-W D1-10 A 2 C
699,548,ETA CARINA SECTOR IR-W D1-10 A 3 A
700,548,ETA CARINA SECTOR IR-W D1-10 A 3 C
701,549,ETA CARINA SECTOR IR-W D1-25 14 B
702,550,ETA CARINA SECTOR LC-V C2-8 CD 1 A
703,550,ETA CARINA SECTOR LC-V C2-8 CD 2
704,550,ETA CARINA SECTOR LC-V C2-8 CD 4
705,550,ETA CARINA SECTOR LC-V C2-8 CD 5
706,551,ETA CARINA SECTOR PD-S B4-0 B 4
707,551,ETA CARINA SECTOR PD-S B4-0 B 5
708,552,ETA CEPHEI 6 A
709,553,EULAIL QX-T D3-113 4 C A
710,554,EULAIL QX-T D3-52 A 1 A
711,555,EXPHIAY 7 E A
712,556,FACHEE YS-K C11-3 A 1
713,557,FAUST 538 3 A
714,558,FENGIRI A 1
715,559,FINE RING SECTOR BV-Y C7 4
716,560,FINE RING SECTOR TJ-Q B5-0 C 1
717,561,FINE RING SECTOR XO-A C21 1 A
718,561,FINE RING SECTOR XO-A C21 2 B
719,561,FINE RING SECTOR XO-A C21 3 A
720,562,FLOALT KU-E D12-218 1 A
721,563,FLOANTH RZ-O D6-128 5 F A
722,564,FLOAWNS BV-V D3-1123 AB 1 A
723,565,FLOAWNS DQ-V D3-139 A 3 B
724,566,FLOAWNS DQ-V D3-142 5 B A
725,567,FLOAWNS DQ-V D3-266 ABC 1 A
726,568,FLYAI EOHM NF-B C28-1 4 A
727,569,FLYAI FLYUAE CL-Y D0 4 A
728,570,FLYEIA DRYOAE AS-R B34-0 C 2 A
729,571,FLYEIA PHOEA LL-G C13-14 2 B
730,572,FLYOOE DRYEIA LC-S D5-0 C 1
731,572,FLYOOE DRYEIA LC-S D5-0 C 1 B
732,573,FLYOOE DRYEIA LT-O D7-0 AB 3 B
733,573,FLYOOE DRYEIA LT-O D7-0 AB 4 A
734,574,FLYOOE DRYEIA UP-N D7-0 2 A
735,574,FLYOOE DRYEIA UP-N D7-0 2 B
736,575,FLYUA DRYOAE BL-J B56-3 B 2
737,576,FLYUA DRYOAE FT-F D12-29 1 A
738,577,FLYUA DRYOAE MF-C D14-69 5 C
739,578,FLYUA DRYOAE SU-M B54-0 1
740,579,FLYUA DRYOAE WO-V B49-3 A 1 A
741,580,FLYUA DRYOAE ZV-C C29-3 A 3 A
742,581,FLYUE DRYIAE CW-E D11-0 1 E
743,582,G 99-49 1 A
744,583,GARUDA A 1 B
745,584,GLIESE 9046 2
746,585,GLUDGAA UW-E C11-22 2 A
747,586,GLUDGAE OL-L C21-14 B 1 B
748,586,GLUDGAE OL-L C21-14 B 5 B
749,587,GLUDGAE PL-L C21-17 2 A
750,588,GLUDGAE WV-E D11-52 1
751,589,GRAEA DRYOU BG-C C1-15 AB 1
752,590,GRAEA EOQ AN-H D11-46 4
753,591,GRAEA HYPUE AA-A H38 2 A
754,592,GRAEA HYPUE AH-R C6-17 3 A
755,593,GRAEA HYPUE BW-U D3-133 7
756,594,GRAEA HYPUE BW-U D3-36 1 B
757,595,GRAEA HYPUE BW-U D3-9 A 1 A
758,596,GRAEA HYPUE DR-U D3-134 2 D
759,597,GRAEA HYPUE DW-U D3-33 D 1
760,598,GRAEA HYPUE GX-S D4-157 B 2 A
761,599,GRAEA HYPUE HM-U D3-194 2 A
762,600,GRAEA HYPUE HR-V D2-7 4
763,601,GRAEA HYPUE SK-K C10-13 B 3
764,602,GRAEA HYPUE SK-K C10-49 B 1
765,603,GRAEA HYPUE TF-V D3-649 B 1
766,604,GRAEA HYPUE WE-Y D1-202 4
767,605,GRAEA HYPUE WE-Y D1-203 2
768,606,GRAEA HYPUE WJ-P C6-22 1
769,607,GRAEA HYPUE YP-W D2-100 1 B A
770,608,GRAEA HYPUE YP-W D2-301 1 B
771,609,GRAEA HYPUE YP-W D2-302 A 1
772,610,GRAEA HYPUE YP-W D2-92 2 A
773,610,GRAEA HYPUE YP-W D2-92 4 C A
774,611,GRAEA HYPUE ZF-V D3-369 4
775,612,GREAE DRYOAE MU-D D13-7 B 6 A
776,612,GREAE DRYOAE MU-D D13-7 C 1 A
777,613,GREAE PHIO DT-G D11-1473 A 2 B
778,613,GREAE PHIO DT-G D11-1473 A 4 D
779,614,GREAE PHIO DT-G D11-2101 1 F
780,615,GREAE PHIO FO-G D11-196 3 A
781,616,GREAE PHIO FO-G D11-3323 1 E A
782,617,GREAE PHIO FO-G D11-632 ABCD 1 B A
783,618,GREAE PHIO FO-G D11-981 A 1 A
784,618,GREAE PHIO FO-G D11-981 A 3 A
785,619,GREAE PHIO QE-Q E5-4021 ABC 1 A A
786,620,GREAE PHIO YF-O E6-4798 6 A
787,621,GREAE PHOEA RX-V B47-59 B 1
788,622,GREAE PHOEA TZ-E D12-752 1 A
789,623,GREERUA IL-O D6-7 B 1 A
790,624,GREERUA QX-U E2-1 2 A
791,625,GREETHE LL-Y D19 1
792,626,GREETHUAE XV-T B50-0 3 A
793,627,GREOU EAEC RM-X B4-2 B 2 A
794,628,GREOU PHIO HS-W B5-0 A 2
795,629,GRIA DRYE BE-F C33 3 A
796,630,GRIA DRYE FL-U B8-1 B 1
797,630,GRIA DRYE FL-U B8-1 B 2
798,631,GRIA DRYE GV-B C2-19 2
799,631,GRIA DRYE GV-B C2-19 3 A
800,632,GRIA DRYE MJ-V B7-5 AB 2 A
801,633,GRIA DRYE RO-X D2-257 D 1
802,634,GRIA DRYE SC-C D43 A 1 A
803,635,GRIA DRYE UO-Z E25 B 3
804,636,GRIA DRYE VU-V D3-103 3 A
805,637,GRU EORK DL-Y G5 1
806,638,GRU HYPAI BF-P D6-40 7 B A
807,638,GRU HYPAI BF-P D6-40 7 E A
808,639,GRU HYPUE KS-T D3-31 8 A
809,640,GRU PHIO BA-Z E398 5 A
810,641,GUUGUYNI 3 A
811,642,GYRADGAA WD-M B52-0 A 1 A
812,643,GYRADGUA MB-Q C20-1 3 A
813,644,HACHAO AU-A C0 5 A
814,645,HAR PA KAMS 10 F A
815,646,HD 101131 A 1
816,647,HD 110137 ABC 2 A
817,647,HD 110137 ABC 4 A
818,648,HD 13030 9 A
819,649,HD 148937 3
820,650,HD 278990 6 B A
821,651,HD 315024 3 A A
822,652,HD 35901 2 F A
823,652,HD 35901 3 C A
824,653,HD 37127 A 7 A A
825,653,HD 37127 A 7 A B
826,654,HD 42292 8 A A
827,655,HD 46131 7 A A
828,655,HD 46131 7 B A
829,656,HD 6270 A 1
830,656,HD 6270 A 2
831,656,HD 6270 A 3
832,656,HD 6270 A 4
833,657,HD 62755 10 B
834,658,HD 63154 B 2 A
835,658,HD 63154 B 3 A
836,658,HD 63154 B 4 D A
837,659,HD 63868 9 A A
838,660,HD 66438 1 A
839,661,HD 67061 5 A
840,662,HD 67314 3 A
841,663,HD 67557 A 9 E
842,664,HD 73105 1 D A
843,665,HD 73430 A 1
844,665,HD 73430 B 1 B
845,666,HD 75126 A 3
846,667,HD 76838 10 C A
847,668,HD 85469 6 A A
848,669,HD 88079 ABC 3 C A
849,670,HD 92989 5 B
850,671,HD 93098 ABC 2 B
851,672,HD 93424 3 A
852,673,HEGEIA AA-Q D5-4 ABC 1 A A
853,674,HEGUA ER-C B55-0 3 A
854,675,HEZ UR 5
855,676,HIND SECTOR BQ-Y D8 4 A
856,677,HIND SECTOR GR-W D1-13 8 H
857,679,HIP 11125 A 1
858,679,HIP 11125 A 2
859,679,HIP 11125 B 1
860,679,HIP 11125 B 3
861,679,HIP 11125 B 4
862,679,HIP 11125 C 3 A
863,679,HIP 11125 C 6 A
864,680,HIP 11154 B 9 B
865,681,HIP 11278 3 A
866,681,HIP 11278 3 B
867,682,HIP 114458 A 2
868,683,HIP 11457 1 C
869,684,HIP 11700 1 A
870,685,HIP 11981 A 5 A
871,686,HIP 12916 4 A
872,687,HIP 12952 10 A
873,688,HIP 12967 1 A
874,689,HIP 13786 1 G
875,690,HIP 14405 B 4
876,691,HIP 14702 1 C
877,692,HIP 14746 6 A
878,693,HIP 14756 2 E
879,694,HIP 14908 A 2 A
880,695,HIP 14909 2 A
881,696,HIP 14969 CD 2 A
882,697,HIP 15134 3 B
883,698,HIP 15279 A 9 C A
884,699,HIP 15443 AB 4 B
885,700,HIP 15746 AB 1 B
886,701,HIP 15889 11 B
887,702,HIP 16171 C 1
888,702,HIP 16171 C 2
889,702,HIP 16171 C 3
890,703,HIP 16440 1 E
891,704,HIP 16572 A 4 E
892,705,HIP 16692 4 C
893,706,HIP 16704 5 A
894,707,HIP 16795 A 10 F
895,708,HIP 16985 A 4 E
896,709,HIP 17044 1 B
897,710,HIP 17225 A 1
898,711,HIP 17401 A 3 A A
899,712,HIP 17403 A 4 A
900,713,HIP 17497 B 5
901,713,HIP 17497 B 6
902,714,HIP 17675 B 1
903,715,HIP 17694 A 1 A
904,715,HIP 17694 B 10 C
905,715,HIP 17694 B 7 F
906,716,HIP 17837 A 4 B
907,717,HIP 17862 11 E
908,718,HIP 18077 2
909,718,HIP 18077 6 C
910,719,HIP 18117 5 D
911,720,HIP 18368 2 H
912,721,HIP 18730 3 G A
913,721,HIP 18730 4 H
914,722,HIP 18778 A 2 A
915,723,HIP 18909 A 4 E A
916,724,HIP 19026 B 1 C
917,725,HIP 19036 2 D A
918,726,HIP 19266 6 A
919,727,HIP 19284 A 4 A
920,728,HIP 19549 A 2 C
921,729,HIP 19665 8 B
922,730,HIP 20318 3 A
923,730,HIP 20318 6 C A
924,731,HIP 20486 A 3 A
925,732,HIP 20644 A 2 D
926,733,HIP 20785 6 B
927,734,HIP 20830 A 8 F
928,735,HIP 20859 A 1 A
929,736,HIP 20964 3 B
930,737,HIP 20989 3 C
931,738,HIP 21251 A 8 C
932,739,HIP 21348 A 2 B
933,740,HIP 21373 2 F
934,741,HIP 21654 1
935,742,HIP 22118 B 3 A
936,743,HIP 22334 1 D
937,744,HIP 22347 4 A
938,745,HIP 22375 3 A
939,746,HIP 22382 5 E
940,747,HIP 22692 A 5 A
941,748,HIP 22711 7 A
942,749,HIP 22743 B 1 A
943,750,HIP 22851 7 A
944,751,HIP 23022 B 2 A
945,752,HIP 23269 A 1 C
946,753,HIP 2371 12 A
947,754,HIP 23759 8 D A
948,754,HIP 23759 9 A
949,755,HIP 24007 1 B
950,756,HIP 24934 A 3 A
951,757,HIP 25274 8 A
952,758,HIP 29214 1 A
953,758,HIP 29214 1 B
954,759,HIP 29592 1 A
955,759,HIP 29592 3 E
956,759,HIP 29592 4 A
957,759,HIP 29592 5 A
958,760,HIP 31194 1
959,761,HIP 32278 A 4
960,762,HIP 3289 AB 3 C A
961,763,HIP 33442 A 2 A
962,764,HIP 33475 14 B A
963,765,HIP 34322 1 C
964,765,HIP 34322 1 H
965,766,HIP 34842 5 A
966,767,HIP 34906 A 6 A
967,768,HIP 34941 A 4 A
968,769,HIP 35245 2 B
969,769,HIP 35245 2 D
970,769,HIP 35245 2 E
971,770,HIP 35258 2 A
972,771,HIP 36218 7 A
973,772,HIP 36252 3 A
974,772,HIP 36252 4 A
975,772,HIP 36252 4 B
976,772,HIP 36252 4 C
977,772,HIP 36252 5 A
978,772,HIP 36252 5 B
979,773,HIP 36777 1 C A
980,774,HIP 36781 A 6 B
981,774,HIP 36781 A 6 C A
982,775,HIP 36823 1
983,775,HIP 36823 1 A
984,775,HIP 36823 3 C
985,775,HIP 36823 3 D
986,775,HIP 36823 3 E
987,775,HIP 36823 3 F
988,776,HIP 37546 8 A
989,777,HIP 37610 A 6 C A
990,778,HIP 38064 12 B A
991,778,HIP 38064 2
992,778,HIP 38064 4
993,779,HIP 38660 6 A
994,780,HIP 38716 A 3
995,780,HIP 38716 B 11 A
996,781,HIP 39111 1 C A
997,782,HIP 39768 A 14 D A
998,782,HIP 39768 A 14 F
999,783,HIP 39773 11 A A
1000,784,HIP 39890 10 A
1001,785,HIP 40594 1 A A
1002,786,HIP 40749 A 4 C
1003,787,HIP 41908 AB 1 C A
1004,788,HIP 42003 3 D A
1005,788,HIP 42003 5 C A
1006,789,HIP 42459 5 B
1007,789,HIP 42459 7 A
1008,789,HIP 42459 7 B
1009,789,HIP 42459 7 C
1010,789,HIP 42459 7 E A
1011,789,HIP 42459 8 D A
1012,790,HIP 46991 16 A A
1013,791,HIP 48720 ABC 1 A
1014,791,HIP 48720 ABC 1 B
1015,792,HIP 49394 7 A
1016,792,HIP 49394 8 B
1017,793,HIP 52116 6 A
1018,793,HIP 52116 8 A
1019,794,HIP 52132 7 E
1020,795,HIP 61997 ABCD 1 A
1021,796,HIP 64951 10 C A
1022,797,HIP 65529 2 C A
1023,798,HIP 70202 AB 1 A
1024,799,HIP 80804 11 C A
1025,800,HIP 85071 A 7 A
1026,801,HIP 93783 1 B
1027,802,HIPPARCHUS 2 C A
1028,804,HR 1185 A 4
1029,805,HR 1769 2 A
1030,806,HR 1918 BC 1 A A
1031,806,HR 1918 BC 4 F A
1032,807,HR 1919 A 6 A
1033,809,HR 2923 1 C A
1034,810,HR 3020 B 3 A
1035,811,HR 4220 9 A A
1036,812,HR 4221 3 A
1037,812,HR 4221 3 D
1038,812,HR 4221 3 E
1039,812,HR 4221 4 A
1040,813,HR 5934 3 C A
1041,814,HR 6164 ABC 1
1042,814,HR 6164 ABC 2 A
1043,814,HR 6164 ABC 3
1044,814,HR 6164 ABC 5
1045,815,HR 7453 1
1046,816,HYADES SECTOR AQ-Y D81 AB 3 C
1047,816,HYADES SECTOR AQ-Y D81 C 2
1048,817,HYADES SECTOR AQ-Y D93 2 B
1049,818,HYADES SECTOR BQ-Y D79 A 2 A
1050,819,HYADES SECTOR CQ-Y D70 2 A
1051,820,HYADES SECTOR DB-X C1-19 8 C
1052,821,HYADES SECTOR DB-X C1-8 3 A
1053,822,HYADES SECTOR MW-W B1-0 1
1054,822,HYADES SECTOR MW-W B1-0 11 A
1055,822,HYADES SECTOR MW-W B1-0 11 B
1056,822,HYADES SECTOR MW-W B1-0 11 C
1057,822,HYADES SECTOR MW-W B1-0 2
1058,823,HYADES SECTOR PC-V B2-3 2 A
1059,824,HYADES SECTOR XO-A C15 2 A
1060,825,HYADES SECTOR ZU-Y C16 6 B
1061,826,HYADUM I 2 A
1062,827,HYEL YEH C 1
1063,828,HYIECHA QB-X D1-43 6 B
1064,829,HYPHEERLD FV-W D2-53 B 1 A
1065,830,HYPHEERLD GQ-W D2-2 B 1 A
1066,830,HYPHEERLD GQ-W D2-2 B 2 A
1067,831,HYPHEERLD UW-P C7-5 A 1 A
1068,832,HYPI BRA EB-J B14-0 1 A
1069,833,HYPI CHRIA TE-X B19-0 3 A
1070,834,HYPIO BLOO JI-K D8-18 3 B
1071,835,HYPIO BLOO NI-T D3-56 ABC 9 A
1072,836,HYPOAE AIN PP-W C15-2 ABC 3
1073,837,HYPOAE AIN ZA-O D6-25 2 H A
1074,838,HYPOI FLYI JR-T D4-88 1 D
1075,839,HYPUA FLYOAE UA-U D4-2373 AB 2 B A
1076,840,HYPUA FLYOAE YG-S D5-1586 ABC 1 A
1077,841,HYPUAE AIM IC-O B48-3 AB 1 C
1078,842,HYPUAE AIN AY-M B7-1 2
1079,843,HYPUAE AIN YA-Z B42-1 3
1080,844,IC 1287 SECTOR MN-T C3-11 1
1081,845,IC 2391 SECTOR CA-A D43 12 A
1082,846,IC 2391 SECTOR FG-X B1-9 8
1083,847,IC 2391 SECTOR FL-X B1-7 A 2
1084,847,IC 2391 SECTOR FL-X B1-7 A 3
1085,848,IC 2391 SECTOR GW-V B2-4 B 1
1086,849,IC 2391 SECTOR HG-X B1-7 4
1087,850,IC 2391 SECTOR HG-X B1-8 C 2
1088,850,IC 2391 SECTOR HG-X B1-8 C 3
1089,851,IC 2391 SECTOR MX-T B3-6 A 1
1090,852,IC 2391 SECTOR YE-A D103 B 1
1091,853,IC 2391 SECTOR ZE-A D101 C 3
1092,853,IC 2391 SECTOR ZE-A D101 C 3 A
1093,854,IC 2602 SECTOR EB-X D1-20 A 2 C
1094,855,IC 2602 SECTOR UX-T B3-5 1
1095,856,IC 2602 SECTOR XU-X B1-8 AB 1 A
1096,856,IC 2602 SECTOR XU-X B1-8 AB 3 A
1097,857,ICZ IW-V B2-4 6 B
1098,858,IOWHAIL TD-T E3-2692 A 13 A
1099,859,IOWHAIL VY-S E3-5339 AB 8 A A
1100,860,IOWHAIL WY-S E3-8276 6 C A
1101,861,JELLYFISH SECTOR HR-W D1-19 A 4 E
1102,862,JELLYFISH SECTOR JH-V C2-1 C 3 A
1103,863,JELLYFISH SECTOR PD-S B4-2 B 1
1104,864,JONGOAE MA-A D1 4
1105,865,JONGOAE SX-L D7-0 1 B
1106,866,JUIPEDUN A 1
1107,867,KAPPA FORNACIS PANES
1108,868,KAPPA-1 VOLANTIS B 3 A
1109,868,KAPPA-1 VOLANTIS B 3 F A
1110,868,KAPPA-1 VOLANTIS B 4 A
1111,868,KAPPA-1 VOLANTIS B 5 A
1112,869,KARNARKI 5 A
1113,871,KYLOALKS JE-O B11-25 1 B
1114,871,KYLOALKS JE-O B11-25 1 F
1115,871,KYLOALKS JE-O B11-25 3 B
1116,871,KYLOALKS JE-O B11-25 3 C
1117,872,LAGOON SECTOR FB-X C1-35 7 A
1118,873,LAGOON SECTOR FW-W D1-136 1 C
1119,874,LAGOON SECTOR FW-W D1-63 2 D
1120,875,LAGOON SECTOR GW-W D1-131 1 D
1121,876,LAGOON SECTOR JH-V C2-34 A 5
1122,876,LAGOON SECTOR JH-V C2-34 A 5 A
1123,877,LAGOON SECTOR MX-T B3-5 B 1
1124,878,LAGOON SECTOR NI-S B4-10 1
1125,879,LAGOON SECTOR RO-R C4-22 3 A
1126,880,LAGOON SECTOR ZU-Y D61 1 C A
1127,880,LAGOON SECTOR ZU-Y D61 3 A
1128,881,LALANDE 2966 4
1129,882,LASI RY-R E4-3131 2 A
1130,883,LHS 3739 B 1
1131,883,LHS 3739 B 2
1132,884,LIABEZE 5 A
1133,885,LTT 4461 5 D A
1134,886,LTT 4586 1
1135,887,LTT 9552 A 12 A
1136,888,LUYTEN'S STAR 1 A
1137,889,LYAISOO OD-T E3-3353 A 6 C
1138,890,LYAISOO SP-O E6-6511 7 C
1139,891,LYSOOCH AU-Q B6-0 3 A
1140,892,LYSOOCH JV-P D5-9 AB 1
1141,893,LYSOOSMS TS-F B52-5 B 1
1142,894,M17 SECTOR ZP-X D1-43 A 3
1143,895,M36 SECTOR DL-Y D80 3 A
1144,896,M47 SECTOR GM-L B8-1 2 A
1145,897,M47 SECTOR GW-W D1-25 2 A
1146,898,MAORSI 1 A
1147,899,MEL 22 SECTOR AX-A B14-1 1 B
1148,900,MEL 22 SECTOR BV-P C5-2 1 A
1149,901,MEL 22 SECTOR CB-O C6-4 3 A
1150,902,MEL 22 SECTOR DB-X D1-46 A 8 A
1151,903,MEL 22 SECTOR DG-O C6-0 2 A
1152,904,MEL 22 SECTOR FH-U C3-9 A 1 A
1153,905,MEL 22 SECTOR FM-V D2-38 A 3 A
1154,906,MEL 22 SECTOR FM-V D2-67 2 A
1155,907,MEL 22 SECTOR HH-V D2-37 AB 1 A
1156,908,MEL 22 SECTOR HH-V D2-53 1 B
1157,909,MEL 22 SECTOR IO-G B11-1 1 A
1158,910,MEL 22 SECTOR IS-S C4-6 ABC 2 B
1159,911,MEL 22 SECTOR JC-V D2-14 A 4 A
1160,912,MEL 22 SECTOR JC-V D2-15 ABC 1 A
1161,913,MEL 22 SECTOR JC-V D2-19 4 B
1162,914,MEL 22 SECTOR JC-V D2-31 A 16 B
1163,915,MEL 22 SECTOR JC-V D2-41 A 1 A
