id,systemName
805,JELLYFISH SECTOR JH-V C2-1
806,JELLYFISH SECTOR PD-S B4-2
807,JONGOAE MA-A D1
808,JONGOAE SX-L D7-0
809,JUIPEDUN
810,KAPPA FORNACIS
811,KAPPA-1 VOLANTIS
812,KITAE
813,KYLOALKS JE-O B11-25
814,LAGOON SECTOR FB-X C1-35
815,LAGOON SECTOR FW-W D1-136
816,LAGOON SECTOR FW-W D1-63
817,LAGOON SECTOR GW-W D1-131
818,LAGOON SECTOR JH-V C2-34
819,LAGOON SECTOR MX-T B3-5
820,LAGOON SECTOR RO-R C4-22
821,LAGOON SECTOR ZU-Y D61
822,LALANDE 2966
823,LASI RY-R E4-3131
824,LHS 3739
825,LIABEZE
826,LTT 4461
827,LTT 4586
828,LYAISOO OD-T E3-3353
829,LYAISOO SP-O E6-6511
830,LYSOOCH AU-Q B6-0
831,LYSOOCH JV-P D5-9
832,M36 SECTOR DL-Y D80
833,M47 SECTOR GM-L B8-1
834,M47 SECTOR GW-W D1-25
835,MAORSI
836,MEL 22 SECTOR AX-A B14-1
837,MEL 22 SECTOR BV-P C5-2
838,MEL 22 SECTOR CB-O C6-4
839,MEL 22 SECTOR DB-X D1-46
840,MEL 22 SECTOR DG-O C6-0
841,MEL 22 SECTOR FH-U C3-9
842,MEL 22 SECTOR FM-V D2-38
843,MEL 22 SECTOR FM-V D2-67
844,MEL 22 SECTOR HH-V D2-37
845,MEL 22 SECTOR HH-V D2-53
846,MEL 22 SECTOR IO-G B11-1
847,MEL 22 SECTOR IS-S C4-6
848,MEL 22 SECTOR JC-V D2-14
849,MEL 22 SECTOR JC-V D2-15
850,MEL 22 SECTOR JC-V D2-19
851,MEL 22 SECTOR JC-V D2-31
852,MEL 22 SECTOR JC-V D2-41
853,MEL 22 SECTOR JX-T C3-9
854,MEL 22 SECTOR KC-V D2-28
855,MEL 22 SECTOR LN-T D3-60
856,MEL 22 SECTOR LN-T D3-64
857,MEL 22 SECTOR MC-V D2-19
858,MEL 22 SECTOR MX-U D2-14
859,MEL 22 SECTOR NT-Q C5-11
860,MEL 22 SECTOR NX-U D2-27
861,MEL 22 SECTOR NX-U D2-31
862,MEL 22 SECTOR OO-Q C5-10
863,MEL 22 SECTOR OO-Q C5-6
864,MEL 22 SECTOR OY-R C4-5
865,MEL 22 SECTOR SK-E B12-1
866,MEL 22 SECTOR TT-R C4-2
867,MEL 22 SECTOR UE-G B11-0
868,MEL 22 SECTOR UT-R C4-4
869,MEL 22 SECTOR WK-O C6-1
870,MEL 22 SECTOR YU-F B11-1
871,MEL 22 SECTOR ZM-H B11-3
872,MEL 22 SECTOR ZU-P C5-1
873,MEROPE
874,MIZUCHI
875,MOMOIRENT
876,MONKEY HEAD SECTOR CQ-Y D34
877,MONKEY HEAD SECTOR SO-R C4-10
878,MU CASSIOPEIA
879,MUSCA DARK REGION AA-Z C46
880,MUSCA DARK REGION BQ-Y D86
881,MUSCA DARK REGION CQ-Y D86
882,MUSCA DARK REGION KM-W D1-70
883,MUSCA DARK REGION LN-T C3-4
884,MUSCA DARK REGION LY-Q B5-9
885,MYEADAI TD-K D8-6
886,MYNOARR WC-D B18-15
887,MYNOAW RI-T E3-130
888,MYNOAW RY-R E4-196
889,MYOANGOI OW-N B39-0
890,MYRIESLY SI-B D13-7552
891,NEFERTEM
892,NGC 2451A SECTOR BL-X C1-12
893,NGC 2451A SECTOR DL-Y D61
894,NGC 2451A SECTOR DQ-Y D2
895,NGC 2451A SECTOR GW-W C1-12
896,NGC 2451A SECTOR IR-W D1-77
897,NGC 2451A SECTOR JB-X B1-4
898,NGC 2451A SECTOR JR-W C1-1
899,NGC 2451A SECTOR KS-T B3-0
900,NGC 2451A SECTOR LX-U D2-25
901,NGC 2451A SECTOR MC-V C2-5
902,NGC 2451A SECTOR QT-R C4-18
903,NGC 2451A SECTOR RI-T C3-27
904,NGC 2451A SECTOR RT-R C4-19
905,NGC 2451A SECTOR TO-R C4-10
906,NGC 2451A SECTOR TO-R C4-3
907,NGC 2451A SECTOR TY-R B4-6
908,NGC 2451A SECTOR UO-R C4-4
909,NGC 2451A SECTOR VJ-R C4-22
910,NGC 2451A SECTOR WE-Q B5-6
911,NGC 2546 SECTOR SY-I D9-12
912,NGC 3199 SECTOR BG-X C1-6
913,NGC 3199 SECTOR BV-Y C2
914,NGC 3199 SECTOR DG-X C1-8
915,NGC 3199 SECTOR DL-Y D12
916,NGC 3199 SECTOR HH-V C2-7
917,NGC 3199 SECTOR IM-V C2-5
918,NGC 3199 SECTOR MC-V C2-3
919,NGC 3199 SECTOR MC-V C2-8
920,NGC 457 SECTOR EQ-X D1-0
921,NGC 5281 SECTOR PC-C B42-0
922,NGC 6383 SECTOR ZU-Y D5
923,NGC 6530 SECTOR FL-Y D67
924,NIDGIAE EL-N D7-0
925,NIDGIAE FV-X D1-0
926,NIDGIAE MS-J D9-0
927,NIDGIAE PD-I D10-0
928,NIDGIAE WV-Q C7-0
929,NORTH AMERICA SECTOR GW-W D1-75
930,NORTH AMERICA SECTOR OS-T B3-1
931,NUEKAU DA-X D2-381
932,NUEKAU HG-V D3-131
933,NUEKOA GG-O C9-0
934,NUEKUIA FL-A C3-9
935,NYEAJEOU AM-B D14-52
936,NYEAJEOU GD-B B59-2
937,OBOTRIMA
938,OMEGA SECTOR CQ-Y C44
939,OMEGA SECTOR DL-Y D131
940,OMEGA SECTOR DQ-Y C16
941,OMEGA SECTOR EL-Y D236
942,OMEGA SECTOR EL-Y D82
943,OMEGA SECTOR EL-Y D91
944,OMEGA SECTOR GG-Y D153
945,OMEGA SECTOR GW-W C1-10
946,OMEGA SECTOR PD-S B4-14
947,OMEGA SECTOR PD-S B4-7
948,OMEGA SECTOR PY-R B4-1
949,OMEGA SECTOR UJ-Q B5-4
950,OMEGA SECTOR VE-Q B5-15
951,ONGAIHN EC-D D12-473
952,ONGAIHN IO-Z D13-7146
953,OOCHOST VT-Z D13-0
954,OOTOFF MJ-X C2-2
955,OUTORST DF-C C27-1
956,OUTORST IL-A C28-1
957,OUTOTCH NA-H B10-0
958,OUTOTZ AS-F B39-0
959,OUTOTZ BB-V C16-0
960,OUTOTZ EH-T C17-1
961,OUTOTZ ND-J D9-5
962,OUTOTZ XV-I B37-0
963,P CARINAE
964,P VELORUM
965,PALLAENI
966,PARROT'S HEAD SECTOR FB-X C1-7
967,PCYC 275
968,PENCIL SECTOR EL-Y D5
969,PENCIL SECTOR IR-W D1-144
970,PENCIL SECTOR JM-V B2-13
971,PENCIL SECTOR JM-W D1-97
972,PENCIL SECTOR OC-U A3-2
973,PENCIL SECTOR ZU-P B5-0
974,PHA FLAAE II-J D9-175
975,PHA FLEAU ND-K D8-81
976,PHA FLEE OO-O D7-59
977,PHA FLEE PO-O D7-6
978,PHIPOEA BG-O E6-2320
979,PHRAA BLOO LX-U D2-16
980,PHRAA BLOO LX-U D2-2
981,PHRAA EAEC XJ-X D2-32
982,PHROEA EAEC BL-O D6-3
983,PHROEA HYPA ZC-Y B48-0
984,PHROI PHOE UB-W C18-8
985,PHYLUWYG XL-W C2-4
986,PLAA AIN HE-A C1-0
987,PLEIADES SECTOR AV-Y C7
988,PLEIADES SECTOR BG-X C1-10
989,PLEIADES SECTOR BG-X C1-14
990,PLEIADES SECTOR CB-N B7-0
991,PLEIADES SECTOR CL-Y D43
992,PLEIADES SECTOR CQ-P B5-0
993,PLEIADES SECTOR DG-O B6-0
994,PLEIADES SECTOR DG-X C1-11
995,PLEIADES SECTOR DG-X C1-14
996,PLEIADES SECTOR DQ-Y C4
997,PLEIADES SECTOR EB-X C1-2
998,PLEIADES SECTOR EC-U B3-0
999,PLEIADES SECTOR EH-U B3-2
1000,PLEIADES SECTOR EL-Y D23
1001,PLEIADES SECTOR FB-X C1-10
1002,PLEIADES SECTOR FM-V C2-7
1003,PLEIADES SECTOR FR-V C2-2
1004,PLEIADES SECTOR FR-V C2-7
1005,PLEIADES SECTOR FW-W D1-37
1006,PLEIADES SECTOR GG-Y D33
1007,PLEIADES SECTOR GH-L B8-0
1008,PLEIADES SECTOR GW-W D1-54
1009,PLEIADES SECTOR GW-W D1-65
1010,PLEIADES SECTOR HH-V C2-13
1011,PLEIADES SECTOR HH-V C2-6
1012,PLEIADES SECTOR HM-M B7-1
1013,PLEIADES SECTOR HM-V C2-10
1014,PLEIADES SECTOR HR-W D1-26
1015,PLEIADES SECTOR HR-W D1-66
1016,PLEIADES SECTOR IH-V C2-16
1017,PLEIADES SECTOR IH-V C2-3
1018,PLEIADES SECTOR IM-V C2-16
1019,PLEIADES SECTOR IR-W D1-37
1020,PLEIADES SECTOR IR-W D1-38
1021,PLEIADES SECTOR IR-W D1-61
1022,PLEIADES SECTOR IR-W D1-76
1023,PLEIADES SECTOR IX-S B4-1
1024,PLEIADES SECTOR IX-S B4-4
1025,PLEIADES SECTOR JC-U B3-2
1026,PLEIADES SECTOR JC-V C2-9
1027,PLEIADES SECTOR JM-W D1-52
1028,PLEIADES SECTOR JS-T C3-17
1029,PLEIADES SECTOR KH-V C2-1
1030,PLEIADES SECTOR KH-V C2-3
1031,PLEIADES SECTOR KH-V C2-7
1032,PLEIADES SECTOR KM-W D1-40
1033,PLEIADES SECTOR KS-S B4-1
1034,PLEIADES SECTOR KT-Q B5-3
1035,PLEIADES SECTOR LN-S B4-3
1036,PLEIADES SECTOR LN-T C3-11
1037,PLEIADES SECTOR LS-T C3-2
1038,PLEIADES SECTOR LX-U C2-2
1039,PLEIADES SECTOR LY-Q B5-2
1040,PLEIADES SECTOR MC-V C2-0
1041,PLEIADES SECTOR MC-V C2-6
1042,PLEIADES SECTOR MC-V C2-8
1043,PLEIADES SECTOR MM-V B2-2
1044,PLEIADES SECTOR MS-T B3-1
1045,PLEIADES SECTOR MX-U D2-54
1046,PLEIADES SECTOR MX-U D2-63
1047,PLEIADES SECTOR NN-T C3-15
1048,PLEIADES SECTOR OD-S B4-1
1049,PLEIADES SECTOR OI-T C3-7
1050,PLEIADES SECTOR OS-U C2-6
1051,PLEIADES SECTOR OS-U C2-7
1052,PLEIADES SECTOR OY-R C4-19
1053,PLEIADES SECTOR PI-T C3-9
1054,PLEIADES SECTOR PN-S B4-1
1055,PLEIADES SECTOR PN-T B3-0
1056,PLEIADES SECTOR QJ-Q B5-2
1057,PLEIADES SECTOR RO-Q B5-0
1058,PLEIADES SECTOR SE-P B6-0
1059,PLEIADES SECTOR SP-N B7-0
1060,PLEIADES SECTOR UK-N B7-3
1061,PLEIADES SECTOR UZ-X B1-2
1062,PLEIADES SECTOR VF-N B7-0
1063,PLEIADES SECTOR VK-N B7-0
1064,PLEIADES SECTOR WE-Q B5-2
1065,PLEIADES SECTOR XE-Q B5-2
1066,PLEIADES SECTOR XO-A C9
1067,PLEIADES SECTOR XU-P B5-1
1068,PLEIADES SECTOR ZZ-Y C14
1069,PLEIONE
1070,PLIELE XE-T C6-29
1071,PLIO AUWSY NJ-G D11-16
1072,PLOEA AIP IG-Y D47
1073,PLOEA AIP RX-S C20-1
1074,PLOI AEWSY OJ-Q E5-1
1075,PLOI THUA MA-W B44-0
1076,PRAEA EUQ BF-A D93
1077,PRAEA EUQ CM-L C21-30
1078,PRAEA EUQ EH-D D12-22
1079,PRAEA EUQ HF-S B45-3
1080,PRAEA EUQ KT-Z D13-59
1081,PRAEA EUQ LZ-S C3-21
1082,PRAEA EUQ MM-W D1-75
1083,PRAEA EUQ NG-Y D80
1084,PRAEA EUQ OC-F B39-1
1085,PRAEA EUQ OR-W B1-5
1086,PRAEA EUQ VH-V D2-46
1087,PRAEA EUQ XE-R E4-17
1088,PRAEI AEDST YS-P C19-0
1089,PRAEI AIL CF-A C3
1090,PRAI HYPOO AN-E B2-0
1091,PRAI HYPOO GF-E C10
1092,PRAI HYPOO HF-E C7
1093,PRAI HYPOO JQ-C C1-5
1094,PRAI HYPOO KV-D C7
1095,PRAI HYPOO MA-H B1-2
1096,PRAI HYPOO OH-C D30
1097,PRAI HYPOO PC-C D50
1098,PRAI HYPOO QC-C D19
1099,PRAI HYPOO QC-C D20
1100,PRAI HYPOO QC-C D31
1101,PRAI HYPOO QC-C D32
1102,PRAI HYPOO SX-B D10
1103,PRAI HYPOO SX-B D23
1104,PRAI HYPOO SX-B D35
1105,PRAI HYPOO SX-B D36
1106,PRAI HYPOO SX-B D39
1107,PRAI HYPOO SX-B D46
1108,PRAI HYPOO VG-G B1-1
1109,PRAI HYPOO VR-E B2-3
1110,PRAI HYPOO WD-A D1-41
1111,PRAI HYPOO WD-A D1-6
1112,PRAI HYPOO WH-D B3-4
1113,PRAI HYPOO YM-E B2-2
1114,PREAE AIHM HS-A D1-3
1115,PREAE AIN WZ-X D1-5
1116,PREAE AIN YU-X D1-8
1117,PREAE AIP PI-B E1
1118,PREIA PHIO WA-M D8-24
1119,PREOU AIL JG-N C20-45
1120,PREOU THUA LK-G B27-0
1121,PRIA CHREA UL-P C5-2
1122,PRIA CHRIE UW-A C14-0
1123,PRIA FRAAE WP-V D3-7
1124,PRO AEC ZU-N D7-7
1125,PRO AUWSY PS-S D4-9
1126,PRO AUWSY QY-E C13-0
1127,PRO EUR RY-I C9-7
1128,PRO EURL DG-M D8-1
1129,PRO EURL FF-Q D5-16
1130,PRO EURL GL-O D6-18
1131,PRO EURL HM-K D9-6
1132,PROOE DRYEIA GC-U D3-0
1133,PROOE PHIO GP-W C3-5
1134,PRU AED GG-O D6-36
1135,PRU AED KW-M C7-8
1136,PRU AED NR-S B18-1
1137,PRU AED VO-N B21-2
1138,PRU AED VT-R D4-17
1139,PRU AED ZZ-F C11-9
1140,PRU EUQ KC-H B51-3
1141,PRUA DRYOAE GH-C C29-3
1142,PRUA PHOE GH-T D4-117
1143,PRUA PHOE QW-B C1-2
1144,PRUA PHOE TS-B D252
1145,PRUA PHOE TS-B D56
1146,PRUA PHOE TS-B D91
1147,PRUA PHOE US-B D12
1148,PRUA PHOE US-B D86
1149,PRUA PHOE US-B D93
1150,PRUA PHOE WN-B D61
1151,PRUA PHOE XY-Z D114
1152,PRUA PHOE XY-Z D42
1153,PRUA PHOE YY-Z D178
1154,PRUA PHOEA QP-M B37-2
1155,PRUA PHOEA TO-O D7-2
1156,PUELAA FC-Z B16-3
1157,PUELAA KS-P B8-0
1158,PUPPIS DARK REGION B SECTOR DL-Y D17
1159,PW CEPHEI
1160,PW2010 210
1161,PYRALEAU VS-Z B2-1
1162,PYTHAICS CV-W D2-3231
1163,QIEDEA BM-K D9-27
1164,QIEDEAU GL-H C25-4
1165,QIEDIA BR-C D1
1166,R CRA SECTOR EC-L B8-0
1167,ROSETTE SECTOR EL-Y D15
1168,ROSS 859
1169,ROTHAAE JX-Z C27-3
1170,ROTHEAU HB-F D11-1
1171,ROTHEAU OR-V D2-3
1172,ROTHEAU WT-I D9-1
1173,RUEKO GN-B D13-63
1174,S171 5
1175,SADR REGION SECTOR FB-X C1-22
1176,SCHEAU BLAO DW-N E6-195
1177,SCHEAU BLAO KY-Z D13-1073
1178,SCHEAU BLAO KY-Z D13-504
1179,SCHEAU BLAO KY-Z D13-506
1180,SCHEAU BLAO KY-Z D13-578
1181,SCHEAU BYOE WJ-Y D1-1180
1182,SCHEAU BYOE XJ-P D6-1171
1183,SCHEAU BYOE XJ-P D6-2474
1184,SCHEAU PLOE EW-C D613
1185,SCHEE BLI FG-Y G516
1186,SEGNAO MN-Q D6-5231
1187,SEGNAO YA-H C13-238
1188,SHAPSUGS
1189,SHINRARTA DEZHRA
1190,SHROGAAE EV-O D6-2507
1191,SHROGAAE HA-A E2274
1192,SHROGAAE HA-A E5471
1193,SHROGAAE JK-A D2822
1194,SHROGAAE KK-A D983
1195,SHROGAAE NH-V E2-138
1196,SHROGAAE RN-T E3-2269
1197,SHROGEAU YU-P E5-3386
1198,SIFEAE IZ-V C16-7
1199,SKAUDAI AM-B D14-138
1200,SKAUDAI CH-B D14-28
1201,SKAUDAI DC-B D14-13
1202,SKAUDAI JP-A C29-5
1203,SKAUDAI LD-C B58-6
1204,SKAUDAI QO-B B58-5
1205,SKAUDAI QT-B B58-1
1206,SKAUDAO TL-B D14-63
1207,SKAUDOAE JO-O D7-96
1208,SLEGAO CW-S B9-0
1209,SLEGAO DM-P C8-4
1210,SLEGAO GL-F C27-0
1211,SLEGAO SV-B D14-5
1212,SLEGE CE-B D3
1213,SLEGE QO-Q D5-0
1214,SLENGIE TJ-Z E1
1215,SLENGOA MJ-C B0
1216,SMOJAI FV-P C5-12
1217,SMOJAI IR-W D1-11
1218,SMOJAI UD-T D3-4
1219,SMOJAI XE-R E4-2
1220,SMOJAI YL-R B32-1
1221,SNAKE SECTOR HR-W D1-35
1222,SNAKE SECTOR PD-S B4-6
1223,SNOTRICOPA
1224,SOL
1225,SOONTILL
1226,SOTHIS
1227,SPOORUAE CC-S D5-10
1228,SSTGLMC G013.9529-00.4460
1229,STATUE OF LIBERTY SECTOR DL-Y D25
1230,STRAAE EOHN QP-N C23-0
1231,STRAAE EOHN WX-F D12-4
1232,STRANOA IR-N D6-238
1233,STRANOA QY-Z C13-9
1234,STRUVE'S LOST SECTOR NN-T C3-1
1235,STRUVE'S LOST SECTOR NN-T C3-6
1236,STRUVE'S LOST SECTOR OI-T C3-3
1237,STUELUE FE-E D13-218
1238,SWOILZ BH-G B3-4
1239,SWOILZ EB-X C17-1
1240,SWOILZ IX-F C11
1241,SWOILZ KV-N B7-0
1242,SWOILZ LH-Z B31-0
1243,SWOILZ OI-Z D1-25
1244,SWOILZ OI-Z D1-33
1245,SWOILZ OI-Z D1-59
1246,SWOILZ QE-T C6-13
1247,SWOILZ ZV-C D82
1248,SWOIWNS HV-H B55-1
1249,SYNUEFAI GW-B B43-0
1250,SYNUEFAI RK-Y C17-3
1251,SYNUEFAI RR-W D1-0
1252,SYNUEFAI UA-Y C17-4
1253,SYNUEFAI UZ-M D8-63
1254,SYNUEFAI WV-X C17-12
1255,SYNUEFAI YQ-X C17-7
1256,SYNUEFAI YQ-X C17-8
1257,SYNUEFE AA-P C22-7
1258,SYNUEFE AH-J D10-103
1259,SYNUEFE AH-J D10-20
1260,SYNUEFE AH-J D10-46
1261,SYNUEFE AK-B B32-2
1262,SYNUEFE AK-Y C17-5
1263,SYNUEFE AN-H D11-101
1264,SYNUEFE AU-Z C16-3
1265,SYNUEFE BE-R C21-35
1266,SYNUEFE BF-P D6-0
1267,SYNUEFE BH-J D10-68
1268,SYNUEFE BO-G B44-6
1269,SYNUEFE BO-S C20-18
1270,SYNUEFE BR-H C12-0
1271,SYNUEFE BZ-Q C21-11
1272,SYNUEFE CE-R C21-6
1273,SYNUEFE CN-H D11-63
1274,SYNUEFE CQ-A B32-0
1275,SYNUEFE CS-H D11-121
1276,SYNUEFE CU-R C20-8
1277,SYNUEFE CW-V C18-6
1278,SYNUEFE CY-G B44-5
1279,SYNUEFE DE-P B39-3
1280,SYNUEFE DJ-G B44-3
1281,SYNUEFE DK-D B46-12
1282,SYNUEFE DK-D B46-4
1283,SYNUEFE DK-P C22-35
1284,SYNUEFE DP-Z C16-19
1285,SYNUEFE DZ-Q C21-14
1286,SYNUEFE DZ-X B34-4
1287,SYNUEFE EA-U B50-3
1288,SYNUEFE EC-K D9-18
1289,SYNUEFE ED-I B43-8
1290,SYNUEFE EF-Q D5-4
1291,SYNUEFE EN-H D11-106
1292,SYNUEFE EN-H D11-28
1293,SYNUEFE EN-H D11-29
1294,SYNUEFE EN-H D11-5
1295,SYNUEFE EN-H D11-96
1296,SYNUEFE EU-Q C21-10
1297,SYNUEFE EU-Q C21-15
1298,SYNUEFE EZ-F B44-2
1299,SYNUEFE FF-P C22-35
1300,SYNUEFE FG-T C18-2
1301,SYNUEFE FK-P C22-2
1302,SYNUEFE FL-O B36-0
1303,SYNUEFE FM-T D4-32
1304,SYNUEFE FN-H D11-9
1305,SYNUEFE FU-E B45-5
1306,SYNUEFE GI-Z B18-0
1307,SYNUEFE GJ-G B44-9
1308,SYNUEFE GK-D A108-2
1309,SYNUEFE GK-T B22-0
1310,SYNUEFE GQ-N C23-21
1311,SYNUEFE GR-V E2-4
1312,SYNUEFE GT-H B43-1
1313,SYNUEFE GV-T B50-4
1314,SYNUEFE HA-P C22-22
1315,SYNUEFE HE-G B44-5
1316,SYNUEFE HE-U C18-0
1317,SYNUEFE HF-P C22-17
1318,SYNUEFE HL-N C23-4
1319,SYNUEFE HP-E B45-4
1320,SYNUEFE HP-E B45-8
1321,SYNUEFE HT-F D12-29
1322,SYNUEFE HZ-M D8-69
1323,SYNUEFE IE-G B44-2
1324,SYNUEFE IH-T D4-14
1325,SYNUEFE IJ-G B44-5
1326,SYNUEFE IL-N C23-15
1327,SYNUEFE IL-N C23-19
1328,SYNUEFE IL-W C18-29
1329,SYNUEFE IM-M B37-0
1330,SYNUEFE IN-I D10-18
1331,SYNUEFE IR-R B35-0
1332,SYNUEFE IT-F D12-5
1333,SYNUEFE IZ-X B34-3
1334,SYNUEFE JN-R D5-22
1335,SYNUEFE JP-E B45-4
1336,SYNUEFE JU-M D8-50
1337,SYNUEFE JZ-F B44-8
1338,SYNUEFE KD-J B42-5
1339,SYNUEFE KG-W C18-16
1340,SYNUEFE KJ-C C15-6
1341,SYNUEFE KU-F B44-4
1342,SYNUEFE KX-J D9-7
1343,SYNUEFE KZ-F B44-5
1344,SYNUEFE LD-A C17-1
1345,SYNUEFE LD-A C17-3
1346,SYNUEFE LH-M D7-4
1347,SYNUEFE LQ-T B50-1
1348,SYNUEFE LS-O B37-0
1349,SYNUEFE LY-I B42-2
1350,SYNUEFE MF-O A88-4
1351,SYNUEFE MJ-O D7-14
1352,SYNUEFE MK-M D8-20
1353,SYNUEFE MN-J D9-13
1354,SYNUEFE MY-P D6-38
1355,SYNUEFE NB-B B47-10
1356,SYNUEFE NH-R B38-5
1357,SYNUEFE NJ-O D7-11
1358,SYNUEFE NJ-O D7-26
1359,SYNUEFE NJ-O D7-29
1360,SYNUEFE NL-N C23-4
1361,SYNUEFE NU-A C16-9
1362,SYNUEFE NU-F B44-5
1363,SYNUEFE NU-M D8-99
1364,SYNUEFE NY-M C9-2
1365,SYNUEFE OB-N C23-19
1366,SYNUEFE OF-E B45-4
1367,SYNUEFE OT-I B42-4
1368,SYNUEFE OT-P D6-19
1369,SYNUEFE OV-K D9-56
1370,SYNUEFE OW-M A75-1
1371,SYNUEFE PF-E B45-5
1372,SYNUEFE PJ-D B46-10
1373,SYNUEFE PM-L C24-24
1374,SYNUEFE PX-J C25-8
1375,SYNUEFE QA-E B45-4
1376,SYNUEFE QJ-O D7-49
1377,SYNUEFE QO-P D6-20
1378,SYNUEFE QP-E C28-13
1379,SYNUEFE QW-J B42-3
1380,SYNUEFE QX-I A91-0
1381,SYNUEFE RA-E B45-5
1382,SYNUEFE RD-J B39-0
1383,SYNUEFE RE-O D7-11
1384,SYNUEFE RE-O D7-14
1385,SYNUEFE RE-O D7-18
1386,SYNUEFE RE-O D7-42
1387,SYNUEFE RE-O D7-9
1388,SYNUEFE RF-L D9-14
1389,SYNUEFE RL-C B46-6
1390,SYNUEFE RR-I B43-9
1391,SYNUEFE RS-P B39-3
1392,SYNUEFE RT-P D6-15
1393,SYNUEFE RT-Z C16-13
1394,SYNUEFE RV-K D9-59
1395,SYNUEFE SI-M B39-0
1396,SYNUEFE SP-F B44-0
1397,SYNUEFE SV-U B49-5
1398,SYNUEFE TE-O D7-39
1399,SYNUEFE TP-F B44-0
1400,SYNUEFE UK-V B35-0
1401,SYNUEFE UL-N A116-1
1402,SYNUEFE UL-X A69-2
1403,SYNUEFE US-B C16-23
1404,SYNUEFE US-B C16-5
1405,SYNUEFE UV-H C12-7
1406,SYNUEFE UY-R B34-0
1407,SYNUEFE UZ-X C17-10
1408,SYNUEFE UZ-X C17-12
1409,SYNUEFE VK-F B44-0
1410,SYNUEFE VL-X A69-2
1411,SYNUEFE VM-D C15-10
1412,SYNUEFE VM-S B37-3
1413,SYNUEFE VS-B C16-25
1414,SYNUEFE VS-Q B38-0
1415,SYNUEFE VZ-C B46-0
1416,SYNUEFE WJ-D B46-0
1417,SYNUEFE WL-J D10-113
1418,SYNUEFE WU-X C17-8
1419,SYNUEFE XI-G B44-6
1420,SYNUEFE XJ-P C22-16
1421,SYNUEFE XJ-P C22-2
1422,SYNUEFE XL-X A69-1
1423,SYNUEFE XO-P C22-17
1424,SYNUEFE XR-H D11-102
1425,SYNUEFE XR-H D11-90
1426,SYNUEFE XX-O B24-1
1427,SYNUEFE XY-Q C21-1
1428,SYNUEFE YP-X C17-1
1429,SYNUEFE YP-X C17-8
1430,SYNUEFE YT-N B40-5
1431,SYNUEFE YV-I C11-1
1432,SYNUEFE YX-T A71-2
1433,SYNUEFE YY-Q C21-19
1434,SYNUEFE ZA-N B37-0
1435,SYNUEFE ZB-Y B48-6
1436,SYNUEFE ZD-G B44-0
1437,SYNUEFE ZG-J D10-49
1438,SYNUEFE ZG-J D10-79
1439,SYNUEFE ZL-J D10-109
1440,SYNUEFE ZL-J D10-119
1441,SYNUEFE ZM-H D11-91
1442,SYNUEFE ZR-I B43-10
1443,SYNUEFUE IS-Q B52-1
1444,SYRAI THEIA QP-W C15-0
1445,SYRIVIA RI-B D13-11
1446,SYRIVIA WS-U D2-14
1447,SYROIFUE MO-Z B27-0
1448,SYSTEASI IO-G D11-13
1449,T TAURI
1450,TAURUS DARK REGION BQ-Y C12
1451,TAURUS DARK REGION BV-Y C11
1452,TAURUS DARK REGION CL-Y D53
1453,TAURUS DARK REGION CQ-Y D31
1454,TAURUS DARK REGION CQ-Y D36
1455,TAURUS DARK REGION DB-X D1-26
1456,TAURUS DARK REGION DL-Y D54
1457,TAURUS DARK REGION FW-W C1-3
1458,TAURUS DARK REGION IR-W D1-47
1459,TAURUS DARK REGION JH-V C2-9
1460,TAURUS DARK REGION MY-R B4-1
1461,TAURUS DARK REGION OX-U C2-10
1462,TAURUS DARK REGION QN-T B3-0
1463,TAURUS DARK REGION QO-Q B5-0
1464,TEGNAE HT-Z D13-1
1465,TEUTEN
1466,THAILAE II-Z D1-34
1467,THUECHE LS-A D1-10
1468,TIGS JZ-M D8-4
1469,TIRIS
1470,TRAIKAAE CH-Y C10
1471,TRAIKAAE CW-E D11-272
1472,TRAIKAAE GX-O B24-0
1473,TRAIKAAE HN-R D5-0
1474,TRAIKAAE KT-P D6-10
1475,TRAIKAAE KT-P D6-9
1476,TRAIKAAE LD-S E4-2
1477,TRAIKAAE RT-Q D5-22
1478,TRAIKAAE VM-F C13-1
1479,TRAIKAAE VP-K B26-0
1480,TRAIKEOU RA-B C15-3
1481,TRAIKEOU TV-A C15-3
1482,TRAIKEOU UV-A C15-0
1483,TRAIKOA GR-N E6-31
1484,TRAPEZIUM SECTOR XO-Y B1-0
1485,TRIFID OF THE NORTH SECTOR BQ-Y D3
1486,TRIFID OF THE NORTH SECTOR DL-Y D5
1487,TRIFID OF THE NORTH SECTOR DL-Y E0
1488,TRIFID OF THE NORTH SECTOR FW-W C1-0
1489,TRIFID OF THE NORTH SECTOR GW-W D1-1
1490,TRIFID OF THE NORTH SECTOR HR-W D1-8
1491,TRIFID OF THE NORTH SECTOR IR-W D1-4
1492,TRIFID OF THE NORTH SECTOR SO-R C4-0
1493,TRIFID SECTOR BA-A E25
1494,TRIFID SECTOR BQ-Y D11
1495,TRIFID SECTOR FW-W D1-233
1496,TRIFID SECTOR HR-W D1-256
1497,TV MUSCAE
1498,TYROESLY VM-W D1-1
1499,V1588 ORIONIS
1500,V2 PUPPIS
1501,V4197 SAGITTARII
1502,V4203 SAGITTARII
1503,V518 CARINAE
1504,V655 CARINAE
1505,VEIL EAST SECTOR DL-Y D19
1506,VEIL WEST SECTOR DL-Y D68
