id,system,body,siteID,extoolID,latitude,longitude,type,verified,visible,discoveredBy
450,1463,1271,450,2417,10.7635,11.3575,1,1,1,19
451,1408,1210,451,2418,51.2256,107.9936,1,1,1,19
452,1738,1577,452,\N,-17.8697,-52.4108,1,0,1,74
453,1738,1577,453,\N,64.6579,-108.3049,1,0,1,74
454,1738,1577,454,\N,-84.2713,145.7018,1,0,1,74
455,1738,1578,455,\N,0.8137,-10.9749,1,0,1,74
456,1738,1578,456,\N,27.6657,-58.1744,1,0,1,74
457,1738,1578,457,\N,46.9294,-144.2026,1,0,1,74
458,1614,1438,458,\N,35.0418,-24.3069,1,0,1,74
459,1372,1171,459,2419,-40.9769,-114.8759,1,1,1,79
460,1376,1176,460,2420,18.4153,55.3245,1,1,1,79
461,300,259,461,\N,29.736,-49.186,1,0,1,54
462,341,313,462,\N,-14.5663,34.1812,1,0,1,54
463,623,628,463,\N,4.647,-143.0168,1,0,1,54
464,317,281,464,\N,-8.7442,32.3538,1,0,1,54
465,284,234,465,\N,-46.9307,38.3455,1,0,1,54
466,624,629,466,\N,18.5349,-19.8696,1,0,1,54
467,329,297,467,\N,5.6116,35.5101,1,0,1,54
468,582,583,468,\N,45.8781,88.3101,1,0,1,54
469,232,161,469,\N,-39.0246,33.9529,1,0,1,54
470,1580,1398,470,\N,38.1949,36.4909,1,0,1,54
471,1554,1371,471,\N,-24.7893,75.2862,1,0,1,225
472,1552,1369,472,\N,1.3746,-52.5629,1,0,1,225
473,1518,1330,473,\N,-55.0871,68.0923,1,0,1,225
474,1611,1437,474,\N,48.8668,-36.5129,1,0,1,225
475,1570,1387,475,\N,-4.4877,52.4075,1,0,1,225
476,519,501,476,5583,58.9887,85.3908,1,1,1,19
477,452,427,477,5584,78.7424,164.2047,1,1,1,19
478,502,477,478,5585,30.5628,46.0532,1,1,1,19
479,502,477,479,5586,15.8107,54.9558,1,1,1,19
480,492,467,480,5587,-57.0648,-0.792,1,1,1,19
481,507,486,481,5588,41.7454,54.6113,1,1,1,19
482,507,486,482,5589,-17.7217,-91.2983,1,1,1,19
483,507,486,483,5590,64.84,-51.9509,1,1,1,19
484,500,475,484,5591,-26.9156,52.6673,1,1,1,19
485,500,475,485,5592,-21.9473,44.8114,1,1,1,19
486,500,475,486,5593,-80.0918,61.9382,1,1,1,19
487,500,475,487,5594,-67.3081,56.642,1,1,1,19
488,524,509,488,5595,34.4197,25.6754,1,1,1,19
489,524,509,489,5596,52.4415,93.4709,1,1,1,19
490,516,498,490,5597,25.5341,29.8992,1,1,1,19
491,517,499,491,5598,-19.7037,45.5063,1,1,1,19
492,491,466,492,5599,24.2705,-169.1478,1,1,1,19
493,491,466,493,5600,10.0156,-28.094,1,1,1,19
494,501,476,494,5601,42.8627,-163.4063,1,1,1,19
495,513,495,495,5602,33.7392,53.2423,1,1,1,19
496,527,512,496,5603,-11.085,-109.1703,1,1,1,19
497,527,513,497,5739,9.9095,-80.2033,1,1,1,19
498,494,469,498,5604,15.2758,-48.3158,1,1,1,19
499,510,491,499,5605,-22.4081,-64.5294,1,1,1,19
500,449,424,500,5606,-38.17,110.2231,1,1,1,19
501,525,510,501,5607,29.8669,-126.6399,1,1,1,19
502,495,470,502,5628,-2.398,135.4047,1,1,1,19
503,541,531,503,5629,35.2496,128.6644,1,1,1,19
504,496,471,504,5630,30.213,66.9166,1,1,1,19
505,522,504,505,5631,-58.0306,-131.3286,1,1,1,19
506,522,504,506,5632,-55.1315,-145.1989,1,1,1,19
507,522,505,507,\N,14.9054,-147.3612,1,0,1,19
508,528,518,508,5633,1.3665,-113.3012,1,1,1,19
509,515,497,509,5634,36.7845,-46.5343,1,1,1,19
510,504,480,510,5635,35.0981,-102.146,1,1,1,19
511,504,480,511,5636,41.9985,-92.1776,1,1,1,19
512,504,480,512,5637,39.0967,-120.477,1,1,1,19
513,504,480,513,5638,-35.0617,-168.0141,1,1,1,19
514,504,480,514,5639,-18.22,-179.4789,1,1,1,19
515,504,480,515,5640,-16.6286,-75.144,1,1,1,19
516,527,516,516,\N,47.0721,147.4606,1,0,1,19
517,527,517,517,\N,-60.6261,-161.383,1,0,1,19
518,498,473,518,5641,-8.7318,-139.184,1,1,1,19
519,518,500,519,5642,22.5193,5.2958,1,1,1,19
520,451,426,520,5643,-38.1879,-129.3143,1,1,1,19
521,530,520,521,5644,25.6294,-22.3085,1,1,1,19
522,493,468,522,5645,20.5114,-170.1051,1,1,1,19
523,509,490,523,\N,39.526,141.1644,1,0,1,19
524,509,490,524,\N,39.9019,-5.314,1,0,1,19
525,512,494,525,5646,-42.1433,22.2667,1,1,1,19
526,512,494,526,5647,8.5509,79.9111,1,1,1,19
527,512,494,527,5648,43.2349,143.0555,1,1,1,19
528,540,530,528,5649,-24.0075,-132.2336,1,1,1,19
529,465,440,529,5650,-38.5053,-23.0932,1,1,1,19
530,465,440,530,5651,-38.0871,-36.2457,1,1,1,19
531,1355,1153,531,3928,-35.6393,177.5181,1,1,1,107
532,1829,1686,532,3929,42.8774,-94.6309,1,1,1,129
533,1807,1664,533,3930,2.832,-128.6182,1,1,1,129
534,1830,1687,534,3931,1.7656,136.1214,1,1,1,129
535,1547,1363,535,3932,-19.1324,-158.0526,1,1,1,90
536,1831,1689,536,3933,40.6743,61.1024,1,1,1,157
537,146,63,537,3934,68.1519,-28.9443,1,1,1,214
538,1549,1366,538,\N,-40.2857,90.8835,1,0,1,90
539,1835,1693,539,3935,3.6225,-56.7529,1,1,1,157
540,1365,1164,540,3936,42.2619,67.1827,1,1,1,196
541,1375,1175,541,3937,-40.0508,-129.5267,1,1,1,196
542,1375,1175,542,3938,-44.0475,-167.1806,1,1,1,196
543,1361,1160,543,3939,-51.7429,-117.0662,1,1,1,196
544,1361,1159,544,3940,46.533,-72.7167,1,1,1,196
545,1373,1173,545,3941,45.4556,109.493,1,1,1,196
546,1630,1456,546,3942,27.2756,-65.19,1,1,1,90
547,1630,1456,547,\N,18.3592,147.7867,1,0,1,90
548,621,625,548,\N,64.8998,-61.104,1,1,1,158
549,621,625,549,3944,62.5771,24.9809,1,1,1,158
550,1674,1507,550,3945,22.5951,37.393,1,1,1,129
551,1839,1697,551,3946,-20.6454,-147.2462,1,1,1,222
552,1842,1702,552,3947,19.1896,-129.3042,1,1,1,222
553,1059,987,553,3948,51.7874,-18.9793,1,1,1,79
554,1513,1324,554,3949,4.8815,121.7288,1,1,1,95
555,1463,1271,555,3950,52.7584,118.5675,1,1,1,25
556,549,539,556,3951,54.4892,-20.9958,1,1,1,124
557,549,539,557,3952,42.0916,-41.9728,1,1,1,124
558,549,540,558,3953,-59.3253,-168.6082,1,1,1,124
559,549,540,559,3954,-51.9566,-128.7605,1,1,1,124
560,549,540,560,3955,-30.3278,-141.7685,1,1,1,124
561,904,851,561,\N,-29.7385,-54.2493,1,0,1,192
562,904,851,562,\N,-31.9423,-43.1939,1,0,1,192
563,904,851,563,\N,22.6208,-43.9382,1,0,1,192
564,904,851,564,\N,-1.5364,122.5314,1,0,1,192
565,154,72,565,3956,-35.5452,-123.473,1,1,1,124
566,904,850,566,3957,-31.3291,-110.1295,1,1,1,181
567,154,72,567,3958,65.1342,55.9129,1,1,1,124
568,154,74,568,3959,-52.6299,160.4385,1,1,1,124
569,1515,1326,569,3960,39.0998,-47.3785,1,1,1,90
570,1515,1327,570,\N,-20.5851,-150.3445,1,0,1,90
571,1005,933,571,\N,49.2611,-116.3697,1,1,1,168
572,1005,933,572,3962,44.2361,-123.5973,1,1,1,168
573,1005,934,573,3963,20.834,-111.9905,1,1,1,168
574,1005,934,574,3964,-18.3786,175.5552,1,1,1,168
575,368,345,575,3885,-35.0108,172.1007,1,1,1,129
576,779,743,576,4778,2.6779,17.3429,1,1,1,151
577,808,797,577,4779,34.6432,-97.5402,1,1,1,107
578,804,790,578,4780,1.7685,142.6543,1,1,1,58
579,804,790,579,4781,64.1516,-167.5075,1,1,1,58
580,790,766,580,5652,-23.9564,102.2931,1,1,1,19
581,790,766,581,5653,-7.4327,108.8068,1,1,1,19
582,790,766,582,5654,30.3024,133.0154,1,1,1,19
583,790,766,583,5655,49.0941,140.7287,1,1,1,19
584,790,766,584,5656,5.1621,-132.2743,1,1,1,19
585,790,766,585,5657,-2.2928,-147.0796,1,1,1,19
586,790,766,586,5658,-45.2371,-85.421,1,1,1,19
587,790,766,587,5659,-20.8729,155.9022,1,1,1,19
588,790,766,588,5660,-29.8723,-70.3326,1,1,1,19
589,790,766,589,5661,-35.6671,-47.1181,1,1,1,19
590,1453,1261,590,5662,44.5894,-111.5385,1,1,1,145
591,1575,1392,591,5663,-16.537,-153.883,1,1,1,90
592,1005,934,592,5664,64.8327,-92.9268,1,1,1,168
593,824,808,593,5665,-6.4745,49.954,1,1,1,192
594,824,808,594,5666,-37.9789,-37.9158,1,1,1,192
595,824,808,595,5667,-30.8965,-63.1174,1,1,1,192
596,1059,987,596,5983,11.6528,134.5545,1,1,1,192
597,368,345,597,\N,6.0113,-153.9064,1,1,1,129
598,1005,934,598,5984,47.0027,-35.2517,1,1,1,168
599,621,625,599,5985,-52.6265,112.6522,1,1,1,233
600,277,220,600,5986,55.4128,-134.1593,1,1,1,90
601,277,220,601,5987,-25.5115,-130.2586,1,1,1,90
602,277,220,602,5988,-30.2587,15.8126,1,1,1,90
603,277,220,603,5989,32.6607,38.0649,1,1,1,90
604,277,220,604,5990,59.3287,87.0986,1,1,1,90
605,277,221,605,5991,34.4829,37.5928,1,1,1,90
606,277,221,606,5992,-50.6306,38.5248,1,1,1,90
607,242,172,607,5993,17.0858,-175.45,1,1,1,157
608,240,169,608,\N,-36.861,-150.3524,1,1,1,147
609,621,626,609,5995,9.7832,144.7432,1,1,1,233
610,621,624,610,5996,-0.4616,-55.1997,1,1,1,233
611,621,624,611,5997,-33.0103,-141.7202,1,1,1,233
612,626,631,612,5998,-6.269,-81.3999,1,1,1,192
613,241,171,613,5999,-29.1656,-48.7777,1,1,1,157
614,236,165,614,6000,-28.0066,-54.5575,1,1,1,124
615,239,168,615,6001,-36.1981,-174.5943,1,1,1,157
616,228,157,616,6002,29.0805,161.1364,1,1,1,124
617,228,157,617,6003,-42.846,98.7676,1,1,1,124
618,228,157,618,6004,-6.6524,14.9561,1,1,1,124
619,2,2,619,6005,36.1386,-85.3318,1,1,1,68
620,781,745,620,6006,31.5151,137.3484,1,1,1,68
621,280,228,621,6007,-3.4272,157.9183,1,1,1,68
622,280,229,622,6008,-44.5637,29.2917,1,1,1,68
623,333,301,623,6009,5.181,-101.3239,1,1,1,68
624,1799,1656,624,6010,43.9773,-69.3271,1,1,1,177
625,792,770,625,6011,-14.308,-118.2789,1,1,1,177
626,1800,1657,626,3780,1.7971,-137.1608,1,1,1,81
627,1806,1663,627,6012,-6.2708,-111.3845,1,1,1,177
628,799,779,628,3783,-73.4927,175.528,1,1,1,81
629,801,782,629,6013,-41.5405,-42.1934,1,1,1,177
630,801,782,630,6014,-43.5405,-66.4446,1,1,1,177
631,795,774,631,\N,76.8503,125.0268,1,1,1,81
632,1805,1662,632,6015,23.6346,-127.0606,1,1,1,157
633,795,774,633,3825,-0.2522,-53.6568,1,1,1,81
634,796,776,634,3862,8.3279,-170.8288,1,1,1,81
635,796,776,635,3866,10.7354,93.6204,1,1,1,81
636,796,776,636,3868,-55.0037,118.3955,1,1,1,81
637,798,778,637,3869,38.9671,38.8755,1,1,1,81
638,484,459,638,6016,28.6818,-130.7415,1,1,1,145
639,368,345,639,\N,6.0114,-153.9064,1,1,1,129
640,368,345,640,3551,20.9481,-159.337,1,1,1,129
641,368,345,641,3552,26.7993,-132.5073,1,1,1,129
642,368,345,642,3863,-5.6104,79.213,1,1,1,129
643,368,345,643,3865,-11.5049,-161.009,1,1,1,129
644,368,345,644,3872,-22.5536,-129.19,1,1,1,129
645,368,345,645,3913,-62.1285,-78.3109,1,1,1,129
646,1459,1267,646,\N,33.316,-144.9535,1,0,1,86
647,1407,1209,647,\N,24.4348,-53.7547,1,0,1,86
648,1406,1208,648,6018,-31.8819,70.1639,1,1,1,86
649,1406,1208,649,6019,7.222,-33.6267,1,1,1,86
650,1406,1208,650,6020,-32.2952,-51.2606,1,1,1,86
651,1494,1304,651,\N,44.8604,83.4087,1,0,1,87
652,1740,1580,652,6021,33.6799,-41.1073,1,1,1,87
653,1495,1305,653,6022,2.2718,-21.1699,1,1,1,107
654,1496,1307,654,6023,40.2917,78.0209,1,1,1,107
655,1496,1306,655,6024,-60.7696,81.2317,1,1,1,107
656,1462,1270,656,6025,-57.2403,-102.5057,1,1,1,177
657,534,524,657,6026,-1.2241,-6.1538,1,1,1,58
658,534,524,658,6027,11.0866,78.1426,1,1,1,58
659,1520,1333,659,6028,-54.4459,62.9921,1,1,1,58
660,627,632,660,4169,7.429,-157.0047,1,1,1,17
661,347,319,661,4424,-42.9802,4.1944,1,1,1,17
662,1411,1214,662,6029,21.1251,166.4468,1,1,1,177
663,803,789,663,\N,29.4216,115.0377,1,1,1,17
664,537,527,664,6030,-2.3225,58.715,1,1,1,146
665,539,529,665,\N,34.3851,-130.8683,1,0,1,146
666,536,526,666,\N,2.4981,-152.6356,1,0,1,146
667,535,525,667,\N,24.9003,117.5938,1,0,1,146
668,1451,1259,668,\N,51.1422,108.0082,1,0,1,146
669,454,429,669,7238,-54.0041,-161.5872,1,1,1,146
670,453,428,670,6031,45.486,-140.6817,1,1,1,146
671,460,435,671,\N,26.5464,-21.232,1,0,1,146
672,463,438,672,\N,-37.506,-178.3262,1,0,1,146
673,471,446,673,\N,-34.3171,35.3635,1,0,1,146
674,464,439,674,6032,-3.6927,-97.2447,1,1,1,146
675,462,437,675,\N,32.5031,-83.8286,1,0,1,146
676,459,434,676,\N,-45.2372,103.2745,1,0,1,146
677,531,521,677,6033,-46.7043,164.6844,1,1,1,146
678,532,522,678,6034,-18.5066,-138.3574,1,1,1,146
679,487,462,679,\N,-0.8984,-102.5951,1,0,1,146
680,476,451,680,\N,-10.0937,-152.4926,1,0,1,146
681,479,454,681,6035,26.416,-59.8249,1,1,1,146
682,486,461,682,\N,14.3016,-166.5017,1,0,1,146
683,1682,1517,683,6036,-47.9816,119.9429,1,1,1,15
684,1682,1516,684,6037,-11.4624,137.535,1,1,1,15
685,1682,1516,685,6038,-28.5934,134.6868,1,1,1,15
686,1682,1517,686,6039,-49.5788,130.115,1,1,1,15
687,1682,1518,687,6040,33.9318,143.6617,1,1,1,15
688,1682,1518,688,6041,32.3104,-141.0163,1,1,1,15
689,1682,1518,689,6042,-44.7547,-111.4804,1,1,1,15
690,1682,1518,690,6043,-30.8792,-29.5372,1,1,1,15
691,1682,1518,691,6044,31.51,124.143,1,1,1,15
692,1682,1516,692,6045,19.1904,-128.7915,1,1,1,15
693,1682,1516,693,6046,12.9167,-113.8206,1,1,1,15
694,1682,1516,694,6047,-27.3734,-120.4163,1,1,1,15
695,508,488,695,6257,-23.8044,-86.3013,1,1,1,101
696,1547,1364,696,6048,4.9878,144.6854,1,1,1,122
697,802,787,697,6049,11.1038,-117.87,1,1,1,38
698,802,787,698,6050,21.9214,-102.9285,1,1,1,38
699,802,786,699,6051,7.8397,155.1747,1,1,1,38
700,802,785,700,6052,-17.6321,-64.6592,1,1,1,38
701,802,788,701,6053,-11.6012,-82.4981,1,1,1,38
702,802,788,702,6054,24.9618,-106.6159,1,1,1,38
703,802,788,703,6055,21.2289,-113.0175,1,1,1,38
704,802,788,704,6056,28.1917,-131.1676,1,1,1,38
705,1001,928,705,6057,32.4587,-122.6952,1,1,1,56
706,802,784,706,6058,-52.0755,-147.6259,1,1,1,38
707,825,809,707,6059,-2.88,40.3968,1,1,1,38
708,628,633,708,6060,43.9089,-149.907,1,1,1,38
709,1576,1393,709,6061,-2.9361,46.5548,1,1,1,90
710,1589,1407,710,6062,19.1366,-82.4933,1,1,1,90
711,15,12,711,6063,-47.1322,-56.7988,1,1,1,38
712,15,13,712,6064,8.0147,-38.1216,1,1,1,38
713,912,858,713,\N,-12.9683,63.6473,1,0,1,38
714,332,300,714,6065,-32.2857,-16.9216,1,1,1,77
715,324,291,715,6066,36.3246,157.5778,1,1,1,77
716,332,300,716,6067,45.7983,52.0933,1,1,1,77
717,254,185,717,6068,50.4763,-20.2629,1,1,1,77
718,254,185,718,6069,-29.9547,-128.7831,1,1,1,77
719,290,243,719,5503,13.232,64.4813,1,1,1,215
720,326,293,720,\N,-60.0874,168.1082,1,0,1,215
721,1761,1608,721,6070,7.985,135.4413,1,1,1,215
722,1663,1495,722,\N,-16.5643,74.9689,1,0,1,20
723,1367,1166,723,\N,-40.5616,-119.627,1,0,1,179
724,1815,1672,724,5369,55.9934,78.0941,1,1,1,234
725,806,794,725,6071,32.4958,150.4601,1,1,1,207
726,631,636,726,6072,-16.775,-148.8885,1,1,1,207
727,806,795,727,6073,35.6259,-136.8561,1,1,1,207
728,632,637,728,6074,16.601,-25.0062,1,1,1,207
729,633,638,729,6075,20.9267,-30.794,1,1,1,207
730,1739,1579,730,6076,17.8561,171.1808,1,1,1,207
731,523,506,731,6077,-32.2879,33.2446,1,1,1,19
732,511,492,732,6078,68.0217,144.5578,1,1,1,19
733,511,493,733,6079,53.216,-133.5888,1,1,1,19
734,511,493,734,6080,-44.3701,-79.1522,1,1,1,19
735,497,472,735,6081,-45.6496,-102.3854,1,1,1,19
736,514,496,736,6082,55.7243,-129.5967,1,1,1,19
737,514,496,737,6083,19.9222,-123.1588,1,1,1,19
738,514,496,738,6084,-23.3341,172.1556,1,1,1,19
739,289,242,739,6085,3.1447,97.5154,1,1,1,19
740,263,204,740,6086,23.1466,133.3301,1,1,1,19
741,263,205,741,6087,-44.5582,46.0714,1,1,1,19
742,263,205,742,6088,-12.1788,-154.7681,1,1,1,19
743,1665,1496,743,\N,49.4601,58.5691,1,1,1,19
744,778,742,744,6090,-32.9205,-100.9332,1,1,1,19
745,778,741,745,6091,-30.8901,-107.6492,1,1,1,19
746,1644,1475,746,6092,4.6394,-133.9723,1,1,1,19
747,523,507,747,6093,22.8735,113.0745,1,1,1,19
748,523,507,748,6094,2.0062,124.8463,1,1,1,19
749,533,523,749,6095,2.6392,-72.4175,1,1,1,19
750,503,479,750,6096,-21.4239,48.4983,1,1,1,19
751,503,478,751,6097,32.9751,-37.2099,1,1,1,19
752,259,193,752,6098,56.0788,-8.5122,1,1,1,19
753,252,183,753,6099,50.2085,-165.7708,1,1,1,19
754,244,174,754,6100,15.9868,-66.0589,1,1,1,19
755,1625,1450,755,6101,47.3625,95.6977,1,1,1,19
756,237,166,756,6102,62.9008,-132.8214,1,1,1,19
757,235,164,757,6103,-18.8905,133.7876,1,1,1,19
758,272,214,758,6104,-27.2304,-129.0213,1,1,1,19
759,330,298,759,6105,9.8738,-50.5293,1,1,1,19
760,330,298,760,6106,7.5512,-50.3377,1,1,1,19
761,372,349,761,6107,-50.6658,-134.8015,1,1,1,19
762,331,299,762,6108,-3.6253,-22.4945,1,1,1,19
763,365,341,763,6109,40.3647,-149.6147,1,1,1,19
764,365,342,764,6110,7.0434,-53.8935,1,1,1,19
765,356,330,765,6111,-54.0814,-116.0063,1,1,1,19
766,1610,1436,766,6112,-48.0182,-74.2997,1,1,1,19
767,1683,1519,767,6113,57.1705,108.3494,1,1,1,90
768,807,796,768,6114,55.0533,-39.83,1,1,1,207
769,1054,981,769,6115,-11.0339,-41.5057,1,1,1,207
770,1663,1495,770,\N,-16.5643,74.9689,1,0,1,20
771,1666,1497,771,5609,-8.2997,-48.5411,1,1,1,39
772,1557,1374,772,6116,46.9931,134.9871,1,1,1,109
773,1010,940,773,6117,60.902,160.3086,1,1,1,124
774,1009,939,774,6118,4.7337,30.4648,1,1,1,124
775,1626,1451,775,6119,-48.52,65.661,1,1,1,124
776,1640,1472,776,6120,9.013,115.6151,1,1,1,124
777,999,926,777,6121,-21.3982,148.0083,1,1,1,215
778,1060,988,778,\N,20.2867,-140.1635,1,1,1,215
779,505,484,779,6123,-14.1609,-136.0376,1,1,1,101
780,527,515,780,\N,40.5228,38.7412,1,0,1,24
781,527,514,781,\N,5.1532,159.3089,1,0,1,24
782,527,514,782,\N,25.2553,-176.0857,1,0,1,24
783,527,514,783,\N,25.2107,-176.0733,1,0,1,24
784,504,482,784,6814,42.0967,148.5018,1,1,1,24
785,490,465,785,6815,-46.8387,165.7921,1,1,1,110
786,1356,1154,786,\N,-17.0516,-61.802,1,0,1,10
787,1561,1379,787,\N,-23.6367,-90.9796,1,0,1,107
788,1577,1394,788,\N,4.6543,-62.6791,1,0,1,107
789,1669,1500,789,\N,-36.0581,150.779,1,0,1,156
790,1804,1661,790,\N,23.1354,28.9109,1,0,1,223
791,1794,1651,791,\N,42.5222,-144.7346,1,0,1,94
792,220,149,792,\N,-20.1829,118.448,1,0,1,44
793,221,150,793,\N,-65.6541,56.5388,1,0,1,44
794,591,589,794,\N,-20.3887,-122.4246,1,0,1,44
795,592,590,795,\N,9.7931,124.866,1,0,1,44
796,593,591,796,\N,55.1979,100.1639,1,0,1,44
797,621,625,797,\N,-20.7562,-177.1881,2,1,1,43
798,898,842,798,\N,74.8568,-40.5798,2,1,1,240
799,1601,1424,799,7894,-5.0345,164.395,2,1,1,148
800,1006,936,800,\N,-43.8574,-112.4781,2,1,1,60
801,1617,1441,801,7895,46.6052,-178.4491,2,1,1,148
802,1006,936,802,\N,-43.2564,-139.6789,2,1,1,60
803,1675,1508,803,7897,-39.4383,-6.3514,2,1,1,148
804,1006,935,804,\N,-5.2368,5.2922,2,1,1,60
805,1680,1513,805,7899,-9.9899,104.4701,4,1,1,148
806,1004,931,806,\N,7.1356,-138.5042,2,1,1,60
807,1512,1322,807,7918,-68.7628,149.7445,2,1,1,60
808,1512,1321,808,7922,41.1102,-35.0296,2,1,1,60
809,1512,1320,809,7925,39.776,78.4676,2,1,1,60
810,1512,1323,810,7929,-42.1276,-150.2622,2,1,1,60
811,898,843,811,\N,-48.0847,-82.6584,2,1,1,123
812,898,842,812,\N,64.8416,-170.6996,2,1,1,123
813,788,760,813,\N,-3.6732,-25.9521,6,1,1,123
814,1358,1156,814,\N,41.958,158.261,2,1,1,211
815,788,761,815,\N,-38.0861,113.4722,2,1,1,123
816,788,762,816,\N,-33.1331,-73.0027,2,1,1,123
817,788,763,817,\N,-8.775,96.27,2,1,1,123
818,788,764,818,\N,-22.0093,-64.0792,6,1,1,123
819,1538,1354,819,8284,-5.1905,68.4955,2,1,1,93
820,1538,1354,820,8287,2.4058,94.9284,2,1,1,93
821,1538,1353,821,8286,-0.2016,59.8481,2,1,1,93
822,219,148,822,8292,12.1939,51.371,2,1,1,200
823,791,767,823,8297,-33.2768,154.7484,2,1,1,39
