id,systemName
822,HYADES SECTOR MX-T B3-4
823,HYADES SECTOR NS-T B3-3
824,HYADES SECTOR NX-U C2-8
825,HYADES SECTOR OX-T B3-0
826,HYADES SECTOR PC-V B2-3
827,HYADES SECTOR SD-S B4-2
828,HYADES SECTOR SI-T B3-1
829,HYADES SECTOR TD-B B4
830,HYADES SECTOR TI-B B3
831,HYADES SECTOR TJ-Y B1-1
832,HYADES SECTOR TO-Z B4
833,HYADES SECTOR VK-L A9-0
834,HYADES SECTOR WJ-Q B5-4
835,HYADES SECTOR XE-Z B2
836,HYADES SECTOR XO-A C15
837,HYADES SECTOR YJ-Z B5
838,HYADES SECTOR YU-X B1-2
839,HYADES SECTOR ZE-Z B2
840,HYADES SECTOR ZE-Z B3
841,HYADES SECTOR ZK-W B2-1
842,HYADES SECTOR ZP-X B1-0
843,HYADES SECTOR ZU-Y C16
844,HYADES SECTOR ZZ-Y C11
845,HYADUM I
846,HYEL YEH
847,HYIECHA QB-X D1-43
848,HYPHEERLD FV-W D2-53
849,HYPHEERLD GQ-W D2-2
850,HYPHEERLD UW-P C7-5
851,HYPIO BLOO JI-K D8-18
852,HYPIO BLOO NI-T D3-56
853,HYPOAE AIN ZA-O D6-25
854,HYPOI FLYI JR-T D4-88
855,HYPUA FLYOAE UA-U D4-2373
856,HYPUA FLYOAE YG-S D5-1586
857,IC 1805 SECTOR AV-O C6-6
858,IC 2391 SECTOR CA-A D43
859,IC 2391 SECTOR FG-X B1-9
860,IC 2391 SECTOR FL-X B1-7
861,IC 2391 SECTOR GW-V B2-4
862,IC 2391 SECTOR HG-X B1-7
863,IC 2391 SECTOR HG-X B1-8
864,IC 2391 SECTOR MX-T B3-6
865,IC 2391 SECTOR YE-A D103
866,IC 2391 SECTOR ZE-A D101
867,IC 2602 SECTOR EB-X D1-20
868,IC 2602 SECTOR UX-T B3-5
869,IC 2602 SECTOR XU-X B1-8
870,IC 4604 SECTOR FB-X C1-16
871,IMIUTLI
872,INTI
873,IOWHAIL TD-T E3-2692
874,IOWHAIL VY-S E3-5339
875,IOWHAIL WY-S E3-8276
876,JATAYA
877,JELLYFISH SECTOR JH-V C2-1
878,JELLYFISH SECTOR PD-S B4-2
879,KAGUTSUCHI
880,KAPPA-1 VOLANTIS
881,KITAE
882,LALANDE 2966
883,LALANDE 4141
884,LASI RY-R E4-3131
885,LEI HSINI
886,LHS 332
887,LP 634-1
888,LP 892-51
889,LU WANG
890,LYAISOO OD-T E3-3353
891,LYAISOO SP-O E6-6511
892,M36 SECTOR DL-Y D80
893,M47 SECTOR GM-L B8-1
894,M47 SECTOR GW-W D1-25
895,MAIA
896,MASSAGETAE
897,MEL 22 SECTOR AL-E B12-2
898,MEL 22 SECTOR AX-A B14-1
899,MEL 22 SECTOR BV-P C5-2
900,MEL 22 SECTOR CB-O C6-4
901,MEL 22 SECTOR CG-O C6-6
902,MEL 22 SECTOR DB-X D1-41
903,MEL 22 SECTOR DB-X D1-46
904,MEL 22 SECTOR DG-O C6-0
905,MEL 22 SECTOR EH-T B4-0
906,MEL 22 SECTOR FH-U C3-9
907,MEL 22 SECTOR FM-V D2-38
908,MEL 22 SECTOR FM-V D2-67
909,MEL 22 SECTOR HH-V D2-37
910,MEL 22 SECTOR HH-V D2-53
911,MEL 22 SECTOR IO-G B11-1
912,MEL 22 SECTOR IS-S C4-6
913,MEL 22 SECTOR JC-V D2-14
914,MEL 22 SECTOR JC-V D2-15
915,MEL 22 SECTOR JC-V D2-19
916,MEL 22 SECTOR JC-V D2-31
917,MEL 22 SECTOR JC-V D2-41
918,MEL 22 SECTOR JX-T C3-9
919,MEL 22 SECTOR KC-V D2-19
920,MEL 22 SECTOR KC-V D2-28
921,MEL 22 SECTOR LN-T D3-60
922,MEL 22 SECTOR LN-T D3-64
923,MEL 22 SECTOR LX-U D2-24
924,MEL 22 SECTOR MC-V D2-19
925,MEL 22 SECTOR MX-U D2-14
926,MEL 22 SECTOR ND-H B11-0
927,MEL 22 SECTOR NT-Q C5-11
928,MEL 22 SECTOR NX-U D2-27
929,MEL 22 SECTOR NX-U D2-31
930,MEL 22 SECTOR ON-T C3-3
931,MEL 22 SECTOR OO-Q C5-10
932,MEL 22 SECTOR OO-Q C5-6
933,MEL 22 SECTOR OY-R C4-5
934,MEL 22 SECTOR QD-T D3-34
935,MEL 22 SECTOR SK-E B12-1
936,MEL 22 SECTOR SU-N B7-0
937,MEL 22 SECTOR TT-R C4-2
938,MEL 22 SECTOR UE-G B11-0
939,MEL 22 SECTOR UT-R C4-4
940,MEL 22 SECTOR WK-O C6-1
941,MEL 22 SECTOR YK-N B7-0
942,MEL 22 SECTOR YU-F B11-1
943,MEL 22 SECTOR ZM-H B11-3
944,MEL 22 SECTOR ZU-P C5-1
945,MEL 22 SECTOR ZZ-P C5-3
946,MEROPE
947,MIZUCHI
948,MU CASSIOPEIA
949,MUSCA DARK REGION AA-Z C46
950,MUSCA DARK REGION LN-T C3-4
951,MYNOAW RI-T E3-130
952,MYNOAW RY-R E4-196
953,NAUNI
954,NEFERTEM
955,NGALIA
956,NGC 2451A SECTOR BL-X C1-12
957,NGC 2451A SECTOR DL-Y D61
958,NGC 2451A SECTOR DQ-Y D2
959,NGC 2451A SECTOR GW-W C1-12
960,NGC 2451A SECTOR IR-W D1-77
961,NGC 2451A SECTOR JR-W C1-1
962,NGC 2451A SECTOR LX-U D2-25
963,NGC 2451A SECTOR MC-V C2-5
964,NGC 2451A SECTOR QT-R C4-18
965,NGC 2451A SECTOR RI-T C3-27
966,NGC 2451A SECTOR RT-R C4-19
967,NGC 2451A SECTOR TO-R C4-10
968,NGC 2451A SECTOR TO-R C4-3
969,NGC 2451A SECTOR TY-R B4-6
970,NGC 2451A SECTOR UO-R C4-4
971,NGC 2451A SECTOR VJ-R C4-22
972,NGC 2451A SECTOR WE-Q B5-6
973,NGC 2546 SECTOR SY-I D9-12
974,NGC 3199 SECTOR BG-X C1-6
975,NGC 3199 SECTOR BV-Y C2
976,NGC 3199 SECTOR DG-X C1-8
977,NGC 3199 SECTOR DL-Y D12
978,NGC 3199 SECTOR HH-V C2-7
979,NGC 3199 SECTOR IM-V C2-5
980,NGC 3199 SECTOR MC-V C2-3
981,NGC 3199 SECTOR MC-V C2-8
982,NGC 457 SECTOR EQ-X D1-0
983,NGOBE
984,NIDGIAE EL-N D7-0
985,NIDGIAE FV-X D1-0
986,NIDGIAE MS-J D9-0
987,NIDGIAE PD-I D10-0
988,NLTT 5871
989,NORTH AMERICA SECTOR GW-W D1-75
990,NORTH AMERICA SECTOR OS-T B3-1
991,NUEKOA GG-O C9-0
992,NUEKUIA FL-A C3-9
993,NYEAJEOU AM-B D14-52
994,NYEAJEOU GD-B B59-2
995,OBAMUMBO
996,ONGAIHN IO-Z D13-7146
997,OOTOFF MJ-X C2-2
998,OUTOTCH NA-H B10-0
999,OUTOTZ AS-F B39-0
1000,OUTOTZ BB-V C16-0
1001,OUTOTZ EH-T C17-1
1002,OUTOTZ ND-J D9-5
1003,OUTOTZ XV-I B37-0
1004,P CARINAE
1005,P VELORUM
1006,PAESAN
1007,PANDEMONIUM
1008,PCYC 275
1009,PENCIL SECTOR IR-W D1-144
1010,PENCIL SECTOR JM-V B2-13
1011,PENCIL SECTOR JM-W D1-97
1012,PENCIL SECTOR OC-U A3-2
1013,PENCIL SECTOR ZU-P B5-0
1014,PHA FLAAE II-J D9-175
1015,PHA FLEAU ND-K D8-81
1016,PHAA AOC VX-B C13-2076
1017,PHOOE BRE WU-X C14-10
1018,PHRAA BLOO LX-U D2-16
1019,PHRAA BLOO LX-U D2-2
1020,PHRAA EAEC XJ-X D2-32
1021,PHROEA EAEC BL-O D6-3
1022,PHROEA HYPA ZC-Y B48-0
1023,PHROI PHOE UB-W C18-8
1024,PISCIUM SECTOR GW-W B1-1
1025,PLAA AIN HE-A C1-0
1026,PLAE FREE HT-Z C13-55
1027,PLEIADES SECTOR AB-N B7-2
1028,PLEIADES SECTOR AB-N B7-3
1029,PLEIADES SECTOR AL-X B1-1
1030,PLEIADES SECTOR AM-L B8-0
1031,PLEIADES SECTOR AQ-X B1-1
1032,PLEIADES SECTOR AR-L B8-0
1033,PLEIADES SECTOR AR-L B8-4
1034,PLEIADES SECTOR AV-Y C7
1035,PLEIADES SECTOR BB-N B7-3
1036,PLEIADES SECTOR BG-X C1-10
1037,PLEIADES SECTOR BG-X C1-14
1038,PLEIADES SECTOR BL-X C1-2
1039,PLEIADES SECTOR BM-L B8-3
1040,PLEIADES SECTOR CB-N B7-0
1041,PLEIADES SECTOR CB-O B6-0
1042,PLEIADES SECTOR CB-X C1-5
1043,PLEIADES SECTOR CL-Y D43
1044,PLEIADES SECTOR CL-Y D50
1045,PLEIADES SECTOR CL-Y D65
1046,PLEIADES SECTOR CQ-P B5-0
1047,PLEIADES SECTOR DB-X C1-8
1048,PLEIADES SECTOR DB-X C1-9
1049,PLEIADES SECTOR DG-X C1-11
1050,PLEIADES SECTOR DG-X C1-14
1051,PLEIADES SECTOR DH-L B8-1
1052,PLEIADES SECTOR DL-Y D34
1053,PLEIADES SECTOR DL-Y D46
1054,PLEIADES SECTOR DL-Y D58
1055,PLEIADES SECTOR DL-Y D65
1056,PLEIADES SECTOR DL-Y D66
1057,PLEIADES SECTOR DL-Y D67
1058,PLEIADES SECTOR DQ-X B1-2
1059,PLEIADES SECTOR DQ-Y C4
1060,PLEIADES SECTOR DR-U B3-0
1061,PLEIADES SECTOR EB-X B1-2
1062,PLEIADES SECTOR EB-X C1-14
1063,PLEIADES SECTOR EB-X C1-16
1064,PLEIADES SECTOR EB-X C1-2
1065,PLEIADES SECTOR EB-X C1-9
1066,PLEIADES SECTOR EC-T B4-0
1067,PLEIADES SECTOR EC-U B3-0
1068,PLEIADES SECTOR EG-X C1-13
1069,PLEIADES SECTOR EH-U B3-2
1070,PLEIADES SECTOR EL-Y D23
1071,PLEIADES SECTOR EL-Y D56
1072,PLEIADES SECTOR FB-X C1-10
1073,PLEIADES SECTOR FG-Y D48
1074,PLEIADES SECTOR FH-L B8-0
1075,PLEIADES SECTOR FH-U B3-3
1076,PLEIADES SECTOR FR-V B2-1
1077,PLEIADES SECTOR FR-V C2-2
1078,PLEIADES SECTOR FS-S B4-1
1079,PLEIADES SECTOR FW-W D1-37
1080,PLEIADES SECTOR GG-Y D33
1081,PLEIADES SECTOR GH-L B8-0
1082,PLEIADES SECTOR GH-U B3-1
1083,PLEIADES SECTOR GM-V C2-9
1084,PLEIADES SECTOR GR-V B2-2
1085,PLEIADES SECTOR GW-W C1-11
1086,PLEIADES SECTOR GW-W C1-13
1087,PLEIADES SECTOR GW-W C1-14
1088,PLEIADES SECTOR GW-W C1-15
1089,PLEIADES SECTOR GW-W C1-7
1090,PLEIADES SECTOR GW-W D1-54
1091,PLEIADES SECTOR GW-W D1-65
1092,PLEIADES SECTOR HH-V C2-13
1093,PLEIADES SECTOR HH-V C2-6
1094,PLEIADES SECTOR HM-M B7-1
1095,PLEIADES SECTOR HM-V C2-10
1096,PLEIADES SECTOR HR-W D1-21
1097,PLEIADES SECTOR HR-W D1-26
1098,PLEIADES SECTOR HR-W D1-27
1099,PLEIADES SECTOR HR-W D1-36
1100,PLEIADES SECTOR HR-W D1-41
1101,PLEIADES SECTOR HR-W D1-57
1102,PLEIADES SECTOR HR-W D1-59
1103,PLEIADES SECTOR HR-W D1-66
1104,PLEIADES SECTOR HR-W D1-71
1105,PLEIADES SECTOR HR-W D1-74
1106,PLEIADES SECTOR HR-W D1-79
1107,PLEIADES SECTOR IC-U B3-1
1108,PLEIADES SECTOR IH-V C2-0
1109,PLEIADES SECTOR IH-V C2-10
1110,PLEIADES SECTOR IH-V C2-11
1111,PLEIADES SECTOR IH-V C2-13
1112,PLEIADES SECTOR IH-V C2-16
1113,PLEIADES SECTOR IH-V C2-3
1114,PLEIADES SECTOR IH-V C2-5
1115,PLEIADES SECTOR IH-V C2-7
1116,PLEIADES SECTOR IH-V C2-8
1117,PLEIADES SECTOR IH-V C2-9
1118,PLEIADES SECTOR IM-V C2-16
1119,PLEIADES SECTOR IR-W C1-5
1120,PLEIADES SECTOR IR-W C1-9
1121,PLEIADES SECTOR IR-W D1-38
1122,PLEIADES SECTOR IR-W D1-46
1123,PLEIADES SECTOR IR-W D1-51
1124,PLEIADES SECTOR IR-W D1-52
1125,PLEIADES SECTOR IR-W D1-55
1126,PLEIADES SECTOR IR-W D1-61
1127,PLEIADES SECTOR IR-W D1-76
1128,PLEIADES SECTOR IX-S B4-1
1129,PLEIADES SECTOR IX-S B4-4
1130,PLEIADES SECTOR JC-U B3-2
1131,PLEIADES SECTOR JC-U B3-3
1132,PLEIADES SECTOR JC-V C2-9
1133,PLEIADES SECTOR JH-V C2-1
1134,PLEIADES SECTOR JH-V C2-8
1135,PLEIADES SECTOR JM-W D1-52
1136,PLEIADES SECTOR JS-S B4-1
1137,PLEIADES SECTOR JS-T C3-17
1138,PLEIADES SECTOR JS-T C3-4
1139,PLEIADES SECTOR KC-V C2-10
1140,PLEIADES SECTOR KC-V C2-11
1141,PLEIADES SECTOR KC-V C2-14
1142,PLEIADES SECTOR KC-V C2-15
1143,PLEIADES SECTOR KC-V C2-16
1144,PLEIADES SECTOR KC-V C2-4
1145,PLEIADES SECTOR KC-V C2-9
1146,PLEIADES SECTOR KH-U B3-3
1147,PLEIADES SECTOR KH-V C2-1
1148,PLEIADES SECTOR KH-V C2-3
1149,PLEIADES SECTOR KH-V C2-7
1150,PLEIADES SECTOR KM-W D1-40
1151,PLEIADES SECTOR KN-S B4-2
1152,PLEIADES SECTOR KS-S B4-1
1153,PLEIADES SECTOR KS-T C3-1
1154,PLEIADES SECTOR KT-Q B5-3
1155,PLEIADES SECTOR KX-T B3-1
1156,PLEIADES SECTOR LC-V C2-1
1157,PLEIADES SECTOR LC-V C2-10
1158,PLEIADES SECTOR LC-V C2-9
1159,PLEIADES SECTOR LH-U B3-0
1160,PLEIADES SECTOR LH-V B2-0
1161,PLEIADES SECTOR LN-S B4-3
1162,PLEIADES SECTOR LN-T C3-11
1163,PLEIADES SECTOR LN-T C3-4
1164,PLEIADES SECTOR LS-T C3-12
1165,PLEIADES SECTOR LS-T C3-17
1166,PLEIADES SECTOR LS-T C3-2
1167,PLEIADES SECTOR LS-T C3-7
1168,PLEIADES SECTOR LX-T B3-0
1169,PLEIADES SECTOR LX-T B3-1
1170,PLEIADES SECTOR LX-T B3-2
1171,PLEIADES SECTOR LX-U C2-2
1172,PLEIADES SECTOR LY-Q B5-2
1173,PLEIADES SECTOR MC-V C2-0
1174,PLEIADES SECTOR MC-V C2-1
1175,PLEIADES SECTOR MC-V C2-6
1176,PLEIADES SECTOR MC-V C2-8
1177,PLEIADES SECTOR MI-S B4-2
1178,PLEIADES SECTOR MM-V B2-2
1179,PLEIADES SECTOR MN-S B4-3
1180,PLEIADES SECTOR MN-T C3-1
1181,PLEIADES SECTOR MN-T C3-10
1182,PLEIADES SECTOR MN-T C3-12
1183,PLEIADES SECTOR MN-T C3-2
1184,PLEIADES SECTOR MN-T C3-6
1185,PLEIADES SECTOR MN-T C3-8
1186,PLEIADES SECTOR MN-T C3-9
1187,PLEIADES SECTOR MS-T B3-1
1188,PLEIADES SECTOR MX-U D2-54
1189,PLEIADES SECTOR MX-U D2-63
1190,PLEIADES SECTOR NI-S B4-1
1191,PLEIADES SECTOR NJ-P B6-4
1192,PLEIADES SECTOR NN-S B4-3
1193,PLEIADES SECTOR NN-T C3-11
1194,PLEIADES SECTOR NN-T C3-12
1195,PLEIADES SECTOR NN-T C3-15
1196,PLEIADES SECTOR NN-T C3-2
1197,PLEIADES SECTOR NN-T C3-3
1198,PLEIADES SECTOR NN-T C3-4
1199,PLEIADES SECTOR NN-T C3-6
1200,PLEIADES SECTOR NS-T B3-1
1201,PLEIADES SECTOR NX-U C2-4
1202,PLEIADES SECTOR OD-S B4-1
1203,PLEIADES SECTOR OI-S B4-0
1204,PLEIADES SECTOR OI-T C3-7
1205,PLEIADES SECTOR ON-S B4-2
1206,PLEIADES SECTOR OS-U C2-6
1207,PLEIADES SECTOR OS-U C2-7
1208,PLEIADES SECTOR OT-Q B5-3
1209,PLEIADES SECTOR OY-R C4-19
1210,PLEIADES SECTOR PD-S B4-0
1211,PLEIADES SECTOR PD-S B4-2
1212,PLEIADES SECTOR PI-T C3-7
1213,PLEIADES SECTOR PI-T C3-9
1214,PLEIADES SECTOR PN-S B4-1
1215,PLEIADES SECTOR PN-T B3-0
1216,PLEIADES SECTOR PS-T B3-1
1217,PLEIADES SECTOR PT-Q B5-1
1218,PLEIADES SECTOR PT-Q B5-3
1219,PLEIADES SECTOR PY-Q B5-4
1220,PLEIADES SECTOR PY-R B4-2
1221,PLEIADES SECTOR QD-S B4-2
1222,PLEIADES SECTOR QJ-Q B5-2
1223,PLEIADES SECTOR QO-Q B5-2
1224,PLEIADES SECTOR QO-Q B5-3
1225,PLEIADES SECTOR QT-R C4-10
1226,PLEIADES SECTOR QT-R C4-18
1227,PLEIADES SECTOR QT-R C4-8
1228,PLEIADES SECTOR RO-Q B5-0
1229,PLEIADES SECTOR RO-Q B5-1
1230,PLEIADES SECTOR RO-Q B5-2
1231,PLEIADES SECTOR RY-R B4-0
1232,PLEIADES SECTOR RY-R B4-1
1233,PLEIADES SECTOR SE-P B6-0
1234,PLEIADES SECTOR SK-N B7-3
1235,PLEIADES SECTOR SO-Q B5-0
1236,PLEIADES SECTOR SO-Q B5-1
1237,PLEIADES SECTOR SO-Q B5-2
1238,PLEIADES SECTOR SO-R C4-0
1239,PLEIADES SECTOR SP-N B7-0
1240,PLEIADES SECTOR ST-R B4-0
1241,PLEIADES SECTOR TE-Q B5-1
1242,PLEIADES SECTOR TJ-Q B5-0
1243,PLEIADES SECTOR TJ-Q B5-1
1244,PLEIADES SECTOR TJ-Q B5-2
1245,PLEIADES SECTOR TK-N B7-2
1246,PLEIADES SECTOR TO-Q B5-0
1247,PLEIADES SECTOR TO-Q B5-1
1248,PLEIADES SECTOR TO-Q B5-3
1249,PLEIADES SECTOR TO-R C4-2
1250,PLEIADES SECTOR TZ-O B6-0
1251,PLEIADES SECTOR UJ-Q B5-0
1252,PLEIADES SECTOR UK-N B7-3
1253,PLEIADES SECTOR UU-O B6-1
1254,PLEIADES SECTOR UZ-O B6-0
1255,PLEIADES SECTOR UZ-O B6-1
1256,PLEIADES SECTOR UZ-X B1-2
1257,PLEIADES SECTOR VF-N B7-0
1258,PLEIADES SECTOR VJ-Q B5-0
1259,PLEIADES SECTOR VK-N B7-0
1260,PLEIADES SECTOR VK-N B7-3
1261,PLEIADES SECTOR VU-O B6-0
1262,PLEIADES SECTOR VU-O B6-2
1263,PLEIADES SECTOR VU-O B6-3
1264,PLEIADES SECTOR VZ-O B6-0
1265,PLEIADES SECTOR VZ-O B6-2
1266,PLEIADES SECTOR WE-Q B5-2
1267,PLEIADES SECTOR WF-N B7-3
1268,PLEIADES SECTOR WK-N B7-1
1269,PLEIADES SECTOR WK-N B7-3
1270,PLEIADES SECTOR WK-N B7-4
1271,PLEIADES SECTOR WK-W B2-1
1272,PLEIADES SECTOR WU-O B6-0
1273,PLEIADES SECTOR WU-O B6-1
1274,PLEIADES SECTOR WU-O B6-3
1275,PLEIADES SECTOR XE-Q B5-1
1276,PLEIADES SECTOR XE-Q B5-2
1277,PLEIADES SECTOR XE-Z B0
1278,PLEIADES SECTOR XF-N B7-1
1279,PLEIADES SECTOR XO-A C9
1280,PLEIADES SECTOR XU-P B5-0
1281,PLEIADES SECTOR XU-P B5-1
1282,PLEIADES SECTOR YE-Z B0
1283,PLEIADES SECTOR YF-N B7-0
1284,PLEIADES SECTOR YF-N B7-1
1285,PLEIADES SECTOR YF-N B7-3
1286,PLEIADES SECTOR YP-O B6-1
1287,PLEIADES SECTOR YP-O B6-2
1288,PLEIADES SECTOR YP-X B1-2
1289,PLEIADES SECTOR YQ-L B8-0
1290,PLEIADES SECTOR YZ-X B1-0
1291,PLEIADES SECTOR ZA-N B7-1
1292,PLEIADES SECTOR ZA-N B7-3
1293,PLEIADES SECTOR ZF-N B7-3
1294,PLEIADES SECTOR ZK-O B6-2
1295,PLEIADES SECTOR ZP-O B6-0
1296,PLEIADES SECTOR ZZ-Y C14
1297,PLEIONE
1298,PLIO AUWSY NJ-G D11-16
1299,PLOEA AIP IG-Y D47
1300,PLOEA AIP RX-S C20-1
1301,PLOI THUA MA-W B44-0
1302,PRAEA CHROA QE-G C24-9
1303,PRAEA EUQ LZ-S C3-21
1304,PRAEA EUQ OC-F B39-1
1305,PRAEI AEDST YS-P C19-0
1306,PRAEI AIL CF-A C3
1307,PRAI HYPOO AN-E B2-0
1308,PRAI HYPOO GF-E C10
1309,PRAI HYPOO HF-E C7
1310,PRAI HYPOO JQ-C C1-5
1311,PRAI HYPOO KV-D C7
1312,PRAI HYPOO MA-H B1-2
1313,PRAI HYPOO OH-C D30
1314,PRAI HYPOO QC-C D19
1315,PRAI HYPOO QC-C D20
1316,PRAI HYPOO QC-C D31
1317,PRAI HYPOO QC-C D32
1318,PRAI HYPOO SX-B D10
1319,PRAI HYPOO SX-B D23
1320,PRAI HYPOO SX-B D35
1321,PRAI HYPOO SX-B D36
1322,PRAI HYPOO SX-B D39
1323,PRAI HYPOO SX-B D46
1324,PRAI HYPOO VG-G B1-1
1325,PRAI HYPOO VR-E B2-3
1326,PRAI HYPOO WD-A D1-41
1327,PRAI HYPOO WD-A D1-6
1328,PRAI HYPOO WH-D B3-4
1329,PRAI HYPOO YM-E B2-2
1330,PREAE AIHM HS-A D1-3
1331,PREAE AIN WZ-X D1-5
1332,PREAE AIP PI-B E1
1333,PREIA PHIO WA-M D8-24
1334,PREOU AIL JG-N C20-45
1335,PREOU THUA LK-G B27-0
1336,PRIA CHREA UL-P C5-2
1337,PRO AEC ZU-N D7-7
1338,PRO AUWSY PS-S D4-9
1339,PRO AUWSY QY-E C13-0
1340,PRO EUR RY-I C9-7
1341,PRO EURL DG-M D8-1
1342,PRO EURL HM-K D9-6
1343,PROOE DRYEIA GC-U D3-0
1344,PROOE PHIO GP-W C3-5
1345,PRU EUQ KC-H B51-3
1346,PRUA DRYOAE GH-C C29-3
1347,PRUA PHOE GH-T D4-117
1348,PRUA PHOE QW-B C1-2
1349,PRUA PHOE TS-B D252
1350,PRUA PHOE TS-B D56
1351,PRUA PHOE TS-B D91
1352,PRUA PHOE US-B D12
1353,PRUA PHOE US-B D86
1354,PRUA PHOE WN-B D61
1355,PRUA PHOE XY-Z D114
1356,PRUA PHOE XY-Z D42
1357,PUPPIS DARK REGION B SECTOR DL-Y D17
1358,PUPPIS SECTOR TO-R B4-5
1359,PW CEPHEI
1360,PYRALEAU VS-Z B2-1
1361,PYTHAICS CV-W D2-3231
1362,QI YOMISII
1363,QIEDEA BM-K D9-27
1364,QIEDEAU GL-H C25-4
1365,QUIKIL
1366,R CRA SECTOR EC-L B8-0
1367,ROSETTE SECTOR EL-Y D15
1368,ROSS 374
1369,ROSS 859
1370,ROTHAAE JX-Z C27-3
1371,ROTHEAU HB-F D11-1
1372,ROTHEAU OR-V D2-3
1373,ROTHEAU WT-I D9-1
1374,RUEKO GN-B D13-63
1375,SADR REGION SECTOR FB-X C1-22
1376,SAGAR
1377,SCHEAU BLAO DW-N E6-195
1378,SCHEAU BLAO KY-Z D13-1073
1379,SCHEAU BLAO KY-Z D13-504
1380,SCHEAU BLAO KY-Z D13-506
1381,SCHEAU BLAO KY-Z D13-578
1382,SCHEAU BYOE WJ-Y D1-1180
1383,SCHEAU BYOE XJ-P D6-1171
1384,SCHEAU BYOE XJ-P D6-2474
1385,SCHEE BLI FG-Y G516
1386,SHAPSUGS
1387,SHROGAAE HA-A E2274
1388,SHROGAAE HA-A E5471
1389,SHROGAAE JK-A D2822
1390,SHROGAAE KK-A D983
1391,SHROGAAE NH-V E2-138
1392,SHROGAAE PK-D C26-113
1393,SHROGAAE RN-T E3-2269
1394,SKAUDAI AM-B D14-138
1395,SKAUDAI CH-B D14-28
1396,SKAUDAI DC-B D14-13
1397,SKAUDAI JP-A C29-5
1398,SKAUDAI LD-C B58-6
1399,SKAUDAI QO-B B58-5
1400,SKAUDAI QT-B B58-1
1401,SKAUDAO TL-B D14-63
1402,SLEGAO CW-S B9-0
1403,SLEGAO DM-P C8-4
1404,SLEGE CE-B D3
1405,SLEGE QO-Q D5-0
1406,SLENGIE TJ-Z E1
1407,SNOTRICOPA
1408,SOCHO
1409,SOONTILL
1410,SOTHIS
1411,STEROPE II
1412,STRANOA IR-N D6-238
1413,STRANOA QY-Z C13-9
1414,STRUVE'S LOST SECTOR AQ-Y D24
1415,STRUVE'S LOST SECTOR IM-M B7-0
1416,STRUVE'S LOST SECTOR NN-T C3-1
1417,STRUVE'S LOST SECTOR NN-T C3-6
1418,STRUVE'S LOST SECTOR OI-T C3-3
1419,STRUVE'S LOST SECTOR QE-Q B5-0
1420,STUELUE FE-E D13-218
1421,SWOILZ IX-F C11
1422,SWOILZ LH-Z B31-0
1423,SWOILZ OI-Z D1-25
1424,SWOILZ OI-Z D1-33
1425,SWOILZ OI-Z D1-59
1426,SYNUEFAI BL-M D8-23
1427,SYNUEFAI HP-Y B34-5
1428,SYNUEFAI LX-R D5-28
1429,SYNUEFAI RK-Y C17-3
1430,SYNUEFAI UA-Y C17-4
1431,SYNUEFAI UZ-M D8-63
1432,SYNUEFAI WV-X C17-12
1433,SYNUEFAI YI-A B34-4
1434,SYNUEFAI YQ-X C17-7
1435,SYNUEFAI YQ-X C17-8
1436,SYNUEFE AC-A B34-2
1437,SYNUEFE AC-A B34-3
1438,SYNUEFE AH-J D10-103
1439,SYNUEFE AH-J D10-20
1440,SYNUEFE AH-J D10-46
1441,SYNUEFE AK-B B32-2
1442,SYNUEFE AK-Y C17-5
1443,SYNUEFE AQ-X C17-7
1444,SYNUEFE AU-Z C16-3
1445,SYNUEFE BE-R C21-35
1446,SYNUEFE BF-P D6-0
1447,SYNUEFE BH-J D10-68
1448,SYNUEFE BO-G B44-6
1449,SYNUEFE BR-H C12-0
1450,SYNUEFE BZ-Q C21-11
1451,SYNUEFE CE-R C21-6
1452,SYNUEFE CN-H D11-63
1453,SYNUEFE CQ-A B32-0
1454,SYNUEFE CS-H D11-121
1455,SYNUEFE CU-R C20-8
1456,SYNUEFE CW-V C18-6
1457,SYNUEFE DD-Q D6-15
1458,SYNUEFE DJ-G B44-3
1459,SYNUEFE DK-D B46-12
1460,SYNUEFE DK-D B46-4
1461,SYNUEFE DK-P C22-35
1462,SYNUEFE DP-Z C16-19
1463,SYNUEFE DZ-Q C21-14
1464,SYNUEFE DZ-X B34-4
1465,SYNUEFE EA-U B50-3
1466,SYNUEFE EC-K D9-18
1467,SYNUEFE ED-I B43-8
1468,SYNUEFE EF-Q D5-4
1469,SYNUEFE EN-H D11-106
1470,SYNUEFE EN-H D11-28
1471,SYNUEFE EN-H D11-29
1472,SYNUEFE EN-H D11-5
1473,SYNUEFE EN-H D11-96
1474,SYNUEFE EU-Q C21-10
1475,SYNUEFE EU-Q C21-15
1476,SYNUEFE EZ-F B44-2
1477,SYNUEFE FF-P C22-35
1478,SYNUEFE FG-T C18-2
1479,SYNUEFE FK-P C22-2
1480,SYNUEFE FL-O B36-0
1481,SYNUEFE FM-T D4-32
1482,SYNUEFE FU-E B45-5
1483,SYNUEFE GI-Z B18-0
1484,SYNUEFE GJ-G B44-9
1485,SYNUEFE GK-T B22-0
1486,SYNUEFE GQ-N C23-21
1487,SYNUEFE GT-H B43-1
1488,SYNUEFE GV-T B50-4
1489,SYNUEFE HA-P C22-22
1490,SYNUEFE HE-G B44-5
1491,SYNUEFE HF-P C22-17
