id,cmdrName,systemName,bodyName,coordX,coordY,coordZ,latitude,longitude,entryId,codexName,codexNameLocalised,category,categoryLocalised,subCategory,subCategoryLocalised,regionName,regionLocalised,systemAddress,voucherAmount,created_at
810,Alkibiades,Col 359 Sector GG-X d1-82,,-540.84375,-60.75,263.375,,,1200301,$Codex_Ent_Standard_Giant_With_Water_Life_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:4:40
811,Scotty Ryke,Graea Hypue OE-M c9-36,,-773.46875,-483.78125,13440.125,,,1200301,$Codex_Ent_Standard_Giant_With_Water_Life_Name;,Green gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_10;,Norma Expanse,1,,2019-1-5 16:7:25
812,Alkibiades,Col 359 Sector GG-X d1-82,,-540.84375,-60.75,263.375,,,1300302,$Codex_Ent_TRF_Water_Worlds_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:15:2
813,Scotty Ryke,Graea Hypue PO-P d6-54,,-771.5625,-480.125,13636.46875,,,1300301,$Codex_Ent_Standard_Water_Worlds_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_10;,Norma Expanse,1,,2019-1-5 16:15:34
814,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1300601,$Codex_Ent_Standard_Rocky_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:17:43
815,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1300501,$Codex_Ent_Standard_High_Metal_Content_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:17:46
816,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1301501,$Codex_Ent_Standard_Ter_High_Metal_Content_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:17:54
817,Alkibiades,Col 359 Sector GG-X d1-82,,-540.84375,-60.75,263.375,,,1300100,$Codex_Ent_Earth_Likes_Name;,Earth-Like Planet,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:18:22
818,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1200701,$Codex_Ent_Standard_Sudarsky_Class_III_Name;,Green gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:18:26
819,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1301601,$Codex_Ent_Standard_Ter_Rocky_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:18:33
820,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1200301,$Codex_Ent_Standard_Giant_With_Water_Life_Name;,Green gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:18:51
821,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1300301,$Codex_Ent_Standard_Water_Worlds_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:19:8
822,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1301502,$Codex_Ent_TRF_Ter_High_Metal_Content_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:19:28
823,Scotty Ryke,Graea Hypue TU-N d7-118,,-783.78125,-484.96875,13685.0625,,,1300302,$Codex_Ent_TRF_Water_Worlds_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:19:34
824,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,17.364128,78.544518,1400259,$Codex_Ent_IceGeysers_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:20:38
825,Scotty Ryke,Graea Hypue TU-N d7-48,,-777.75,-468.71875,13732.1875,,,1301801,$Codex_Ent_Standard_Ter_Ice_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:21:8
826,Scotty Ryke,Graea Hypue TU-N d7-48,,-777.75,-468.71875,13732.1875,,,1300801,$Codex_Ent_Standard_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:21:11
827,Scotty Ryke,Graea Hypue TU-N d7-48,,-777.75,-468.71875,13732.1875,,,1200501,$Codex_Ent_Standard_Sudarsky_Class_I_Name;,Green gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:21:56
828,Scotty Ryke,Graea Hypue TU-N d7-48,,-777.75,-468.71875,13732.1875,,,1200601,$Codex_Ent_Standard_Sudarsky_Class_II_Name;,Green gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:22:17
829,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,52.378757,68.888298,1400259,$Codex_Ent_IceGeysers_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:23:16
830,Scotty Ryke,Graea Hypue BH-K d9-135,,-781.5,-476.53125,13829.125,,,1300100,$Codex_Ent_Earth_Likes_Name;,Earth-Like Planet,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:26:31
831,Scotty Ryke,Graea Hypue BH-K d9-135,,-781.5,-476.53125,13829.125,,,1200401,$Codex_Ent_Standard_Giant_With_Ammonia_Life_Name;,Green gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_5;,Norma Arm,1,,2019-1-5 16:27:19
832,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,39.581593,66.59565,1400259,$Codex_Ent_IceGeysers_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:29:17
833,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,-15.182617,62.53207,1400259,$Codex_Ent_IceGeysers_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:32:2
834,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,55.743576,64.421539,1400159,$Codex_Ent_IceFumarole_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:34:47
835,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,-54.518803,35.448975,1400159,$Codex_Ent_IceFumarole_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:37:57
836,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,-5.121038,63.865002,1400259,$Codex_Ent_IceGeysers_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:40:45
837,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,56.170738,-10.010824,1400159,$Codex_Ent_IceFumarole_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:43:30
838,LCU No Fool Like One,HIP 16704,HIP 16704 5 a,-118.4375,-170.78125,-387.375,72.523056,-130.177597,2100103,$Codex_Ent_Thargoid_Barnacle_Spikes_Name;,Thargoid Barnacle Barbs,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,2500,2019-1-5 16:44:30
839,LCU No Fool Like One,HIP 16704,HIP 16704 5 a,-118.4375,-170.78125,-387.375,72.530937,-130.174332,3100700,$Codex_Ent_Scavengers_Name;,Thargoid Scavengers,$Codex_SubCategory_Thargoid;,Thargoid objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:45:54
840,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,35.243027,105.07412,1400159,$Codex_Ent_IceFumarole_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:46:2
841,LCU No Fool Like One,HIP 16704,HIP 16704 5 a,-118.4375,-170.78125,-387.375,72.496422,-130.267563,3101100,$Codex_Ent_TG_Pod_Name;,Thargoid Pod,$Codex_SubCategory_Thargoid;,Thargoid objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:47:0
842,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,-25.060917,50.503128,1400159,$Codex_Ent_IceFumarole_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:48:30
843,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,-26.560747,3.954628,1400159,$Codex_Ent_IceFumarole_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:50:49
844,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,0.621703,117.621758,1400259,$Codex_Ent_IceGeysers_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:54:0
845,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 6 c a,559.625,-144.40625,-105.53125,-54.856243,-64.955528,1400259,$Codex_Ent_IceGeysers_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Geyser,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 16:56:24
846,Lydia of the Void,Tenjin,,-9539.4375,-910,19812.28125,,,1300201,$Codex_Ent_Standard_Ammonia_Worlds_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,,2019-1-5 17:3:3
847,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 2 a,559.625,-144.40625,-105.53125,7.148942,155.528061,1400414,$Codex_Ent_Gas_Vents_SilicateVapourGeysers_Name;,Silicate Vapour Gas Vent,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:6:25
848,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 2 a,559.625,-144.40625,-105.53125,-5.000903,158.919388,1400414,$Codex_Ent_Gas_Vents_SilicateVapourGeysers_Name;,Silicate Vapour Gas Vent,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:9:37
849,Lydia of the Void,Asura,,-9550.28125,-916.65625,19816.1875,,,1200101,$Codex_Ent_Standard_Water_Giant_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,,2019-1-5 17:9:55
850,Sean Bannon,Synuefe ZD-G b44-0,Synuefe ZD-G b44-0 2 a,559.625,-144.40625,-105.53125,75.815971,23.66712,1400164,$Codex_Ent_IceFumarole_SilicateVapourGeysers_Name;,Silicate Vapour Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:13:23
851,CodexNecro81,HIP 38064,HIP 38064 4,1152.9375,-60.6875,-478.25,65.742813,143.41243,2100407,$Codex_Ent_SphereEFGH_02_Name;,Prasinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:43:4
852,CodexNecro81,HIP 38064,HIP 38064 4,1152.9375,-60.6875,-478.25,65.743317,143.413269,2100407,$Codex_Ent_SphereEFGH_02_Name;,Prasinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:43:20
853,CodexNecro81,HIP 38064,HIP 38064 4,1152.9375,-60.6875,-478.25,65.743561,143.413391,2100407,$Codex_Ent_SphereEFGH_02_Name;,Prasinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:43:33
854,CodexNecro81,HIP 38064,HIP 38064 4,1152.9375,-60.6875,-478.25,65.744102,143.41362,2100407,$Codex_Ent_SphereEFGH_02_Name;,Prasinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:43:46
855,CodexNecro81,HIP 38064,HIP 38064 4,1152.9375,-60.6875,-478.25,65.744591,143.412201,2100407,$Codex_Ent_SphereEFGH_02_Name;,Prasinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:44:21
856,CodexNecro81,HIP 38064,HIP 38064 4,1152.9375,-60.6875,-478.25,65.744591,143.412201,2100407,$Codex_Ent_SphereEFGH_02_Name;,Prasinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:44:25
857,CodexNecro81,HIP 38064,HIP 38064 4,1152.9375,-60.6875,-478.25,22.39669,108.805283,1400414,$Codex_Ent_Gas_Vents_SilicateVapourGeysers_Name;,Silicate Vapour Gas Vent,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 17:56:42
858,Sean Bannon,LBN 623 Sector NC-K a9-1,,-434.46875,-29.4375,-332.625,,,1400801,$Codex_Ent_Gas_Clds_Orange_Name;,Luteus Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000,2019-1-5 18:7:0
859,Sean Bannon,LBN 623 Sector NC-K a9-1,,-434.46875,-29.4375,-332.625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 18:7:19
860,Sean Bannon,LBN 623 Sector NC-K a9-1,,-434.46875,-29.4375,-332.625,,,2100803,$Codex_Ent_L_Cry_MetCry_Red_Name;,Rubeus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 18:7:31
861,CodexNecro81,HIP 38064,HIP 38064 12 b a,1152.9375,-60.6875,-478.25,-33.27684,154.748444,2100201,$Codex_Ent_Seed_Name;,Roseus Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 18:8:47
862,Sean Bannon,LBN 623 Sector NC-K a9-1,,-434.46875,-29.4375,-332.625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,2500,2019-1-5 18:12:7
863,Sean Bannon,LBN 623 Sector NC-K a9-1,,-434.46875,-29.4375,-332.625,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 18:12:45
864,Wheity,Eoch Flyuae NO-E c13-135,Eoch Flyuae NO-E c13-135 4,-8339.4375,-604.25,17436.15625,40.682392,-40.866966,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Schwefeldioxid-Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geologie und Anomalien,$Codex_Category_Biology;,Biologisch und geologisch,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,50000,2019-1-5 18:15:16
865,Wheity,Eoch Flyuae NO-E c13-135,Eoch Flyuae NO-E c13-135 4,-8339.4375,-604.25,17436.15625,40.680756,-40.868084,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Schwefeldioxid-Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geologie und Anomalien,$Codex_Category_Biology;,Biologisch und geologisch,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,,2019-1-5 18:15:32
866,Wheity,Eoch Flyuae NO-E c13-135,Eoch Flyuae NO-E c13-135 4,-8339.4375,-604.25,17436.15625,40.680984,-40.870125,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Schwefeldioxid-Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geologie und Anomalien,$Codex_Category_Biology;,Biologisch und geologisch,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,,2019-1-5 18:15:49
867,Wheity,Eoch Flyuae NO-E c13-135,Eoch Flyuae NO-E c13-135 4,-8339.4375,-604.25,17436.15625,40.681141,-40.870739,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Schwefeldioxid-Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geologie und Anomalien,$Codex_Category_Biology;,Biologisch und geologisch,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,,2019-1-5 18:16:0
868,Hudiny,Wredguia HS-I b11-0,,-320.3125,379.75,-821.1875,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus-Metallkristalle,$Codex_SubCategory_Organic_Structures;,Organische Strukturen,$Codex_Category_Biology;,Biologisch und geologisch,$Codex_RegionName_18;,Inner Orion Spur,1,2500,2019-1-5 19:2:19
869,Sean Bannon,Corona Austr. Dark Region KS-T b3-3,,-75.46875,-189.6875,469.21875,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,2500,2019-1-5 19:6:4
870,Sean Bannon,Corona Austr. Dark Region KS-T b3-3,,-75.46875,-189.6875,469.21875,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 19:6:25
871,Sean Bannon,Corona Austr. Dark Region KS-T b3-3,,-75.46875,-189.6875,469.21875,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 19:7:2
872,Sean Bannon,Corona Austr. Dark Region KS-T b3-3,,-75.46875,-189.6875,469.21875,,,1400601,$Codex_Ent_Gas_Clds_Blue_Name;,Caeruleum Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000,2019-1-5 19:10:1
873,Sean Bannon,Corona Austr. Dark Region KS-T b3-3,,-75.46875,-189.6875,469.21875,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 19:10:44
874,Sean Bannon,Corona Austr. Dark Region KS-T b3-3,,-75.46875,-189.6875,469.21875,,,2300101,$Codex_Ent_Small_Org_Moll01_V1_Def_Name;,Albulus Gourd Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 19:11:49
875,Wheity,Boelts YK-X e1-626,Boelts YK-X e1-626 5,-7600.65625,-396.375,15954.65625,35.986477,133.297699,1400414,$Codex_Ent_Gas_Vents_SilicateVapourGeysers_Name;,Silikatdampf-Gasschlot,$Codex_SubCategory_Geology_and_Anomalies;,Geologie und Anomalien,$Codex_Category_Biology;,Biologisch und geologisch,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,50000,2019-1-5 19:32:16
876,Draco Mercator,Trifid of the North Sector SO-R c4-0,Trifid of the North Sector SO-R c4-0 A 1 a,-660.8125,-413.59375,-2397.96875,-19.556639,-10.884922,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_34;,Sanguineous Rim,1,2500,2019-1-5 19:40:38
877,Draco Mercator,Trifid of the North Sector HR-W d1-8,,-640.4375,-400.28125,-2487.34375,,,1300502,$Codex_Ent_TRF_High_Metal_Content_No_Atmos_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_34;,Sanguineous Rim,1,,2019-1-5 19:55:22
878,CodexNecro81,HIP 38064,HIP 38064 12 b a,1152.9375,-60.6875,-478.25,-33.276775,154.748459,2100201,$Codex_Ent_Seed_Name;,Roseus Brain Tree,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,,2019-1-5 20:8:32
879,Draco Mercator,Trifid of the North Sector HR-W d1-8,Trifid of the North Sector HR-W d1-8 CDEF 1,-640.4375,-400.28125,-2487.34375,-11.750484,-149.39946,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_34;,Sanguineous Rim,1,2500,2019-1-5 20:13:15
880,Draco Mercator,Trifid of the North Sector FW-W c1-0,Trifid of the North Sector FW-W c1-0 A 2,-671.1875,-418.8125,-2541.21875,-30.898027,17.53536,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_34;,Sanguineous Rim,1,2500,2019-1-5 20:25:13
881,Sean Bannon,BD-12 1172,,577.875,-452.6875,-819.25,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,2500,2019-1-5 20:35:25
