id,systemName
809,NGC 2451A SECTOR DL-Y D61
810,NGC 2451A SECTOR GW-W C1-12
811,NGC 2451A SECTOR IR-W D1-77
812,NGC 2451A SECTOR JR-W C1-1
813,NGC 2451A SECTOR LX-U D2-25
814,NGC 2451A SECTOR MC-V C2-5
815,NGC 2451A SECTOR TY-R B4-6
816,NGC 2451A SECTOR UO-R C4-4
817,NGC 2451A SECTOR WE-Q B5-6
818,NGC 2546 SECTOR SY-I D9-12
819,NGC 3199 SECTOR BG-X C1-6
820,NGC 3199 SECTOR BV-Y C2
821,NGC 3199 SECTOR DG-X C1-8
822,NGC 3199 SECTOR DL-Y D12
823,NGC 3199 SECTOR HH-V C2-7
824,NGC 3199 SECTOR IM-V C2-5
825,NGC 3199 SECTOR MC-V C2-3
826,NGC 3199 SECTOR MC-V C2-8
827,NGOBE
828,NIDGIAE EL-N D7-0
829,NIDGIAE FV-X D1-0
830,NIDGIAE MS-J D9-0
831,NIDGIAE PD-I D10-0
832,NLTT 5871
833,NORTH AMERICA SECTOR GW-W D1-75
834,NORTH AMERICA SECTOR OS-T B3-1
835,NUEKOA GG-O C9-0
836,NUEKUIA FL-A C3-9
837,NYEAJEOU AM-B D14-52
838,NYEAJEOU GD-B B59-2
839,NYEAJOA LN-T D3-1
840,OBAMUMBO
841,OLGREA
842,ONGAIHN IO-Z D13-7146
843,OOCHORRS YH-R B38-0
844,OUTOTCH NA-H B10-0
845,OUTOTZ ST-I D9-6
846,P VELORUM
847,PAESAN
848,PCYC 275
849,PENCIL SECTOR JM-V B2-13
850,PENCIL SECTOR JM-W D1-97
851,PENCIL SECTOR OC-U A3-2
852,PENCIL SECTOR ZU-P B5-0
853,PHA FLAAE II-J D9-175
854,PHA FLEAU ND-K D8-81
855,PHRAA BLOO LX-U D2-16
856,PHRAA BLOO LX-U D2-2
857,PHROEA HYPA ZC-Y B48-0
858,PLAA AIN HE-A C1-0
859,PLEIADES SECTOR AB-N B7-2
860,PLEIADES SECTOR AB-N B7-3
861,PLEIADES SECTOR AL-X B1-1
862,PLEIADES SECTOR AM-L B8-0
863,PLEIADES SECTOR AQ-X B1-1
864,PLEIADES SECTOR AR-L B8-0
865,PLEIADES SECTOR AR-L B8-4
866,PLEIADES SECTOR AV-Y C7
867,PLEIADES SECTOR BB-N B7-3
868,PLEIADES SECTOR BG-X C1-10
869,PLEIADES SECTOR BG-X C1-14
870,PLEIADES SECTOR BL-X C1-2
871,PLEIADES SECTOR BM-L B8-3
872,PLEIADES SECTOR CB-O B6-0
873,PLEIADES SECTOR CB-X C1-5
874,PLEIADES SECTOR CL-Y D50
875,PLEIADES SECTOR CL-Y D65
876,PLEIADES SECTOR DB-X C1-8
877,PLEIADES SECTOR DB-X C1-9
878,PLEIADES SECTOR DG-X C1-11
879,PLEIADES SECTOR DG-X C1-14
880,PLEIADES SECTOR DH-L B8-1
881,PLEIADES SECTOR DL-Y D34
882,PLEIADES SECTOR DL-Y D46
883,PLEIADES SECTOR DL-Y D58
884,PLEIADES SECTOR DL-Y D65
885,PLEIADES SECTOR DL-Y D66
886,PLEIADES SECTOR DQ-X B1-2
887,PLEIADES SECTOR DQ-Y C4
888,PLEIADES SECTOR DR-U B3-0
889,PLEIADES SECTOR EB-X B1-2
890,PLEIADES SECTOR EB-X C1-14
891,PLEIADES SECTOR EB-X C1-16
892,PLEIADES SECTOR EB-X C1-2
893,PLEIADES SECTOR EB-X C1-9
894,PLEIADES SECTOR EC-T B4-0
895,PLEIADES SECTOR EC-U B3-0
896,PLEIADES SECTOR EG-X C1-13
897,PLEIADES SECTOR EL-Y D23
898,PLEIADES SECTOR EL-Y D56
899,PLEIADES SECTOR FG-Y D48
900,PLEIADES SECTOR FH-L B8-0
901,PLEIADES SECTOR FH-U B3-3
902,PLEIADES SECTOR FR-V B2-1
903,PLEIADES SECTOR FS-S B4-1
904,PLEIADES SECTOR FW-W D1-37
905,PLEIADES SECTOR GG-Y D33
906,PLEIADES SECTOR GM-V C2-9
907,PLEIADES SECTOR GR-V B2-2
908,PLEIADES SECTOR GW-W C1-11
909,PLEIADES SECTOR GW-W C1-13
910,PLEIADES SECTOR GW-W C1-14
911,PLEIADES SECTOR GW-W C1-15
912,PLEIADES SECTOR GW-W C1-7
913,PLEIADES SECTOR GW-W D1-54
914,PLEIADES SECTOR GW-W D1-65
915,PLEIADES SECTOR HH-V C2-13
916,PLEIADES SECTOR HH-V C2-6
917,PLEIADES SECTOR HR-W D1-21
918,PLEIADES SECTOR HR-W D1-26
919,PLEIADES SECTOR HR-W D1-27
920,PLEIADES SECTOR HR-W D1-36
921,PLEIADES SECTOR HR-W D1-41
922,PLEIADES SECTOR HR-W D1-57
923,PLEIADES SECTOR HR-W D1-59
924,PLEIADES SECTOR HR-W D1-71
925,PLEIADES SECTOR HR-W D1-74
926,PLEIADES SECTOR HR-W D1-79
927,PLEIADES SECTOR IC-U B3-1
928,PLEIADES SECTOR IH-V C2-0
929,PLEIADES SECTOR IH-V C2-10
930,PLEIADES SECTOR IH-V C2-11
931,PLEIADES SECTOR IH-V C2-16
932,PLEIADES SECTOR IH-V C2-3
933,PLEIADES SECTOR IH-V C2-5
934,PLEIADES SECTOR IH-V C2-7
935,PLEIADES SECTOR IH-V C2-8
936,PLEIADES SECTOR IH-V C2-9
937,PLEIADES SECTOR IM-V C2-16
938,PLEIADES SECTOR IR-W C1-5
939,PLEIADES SECTOR IR-W C1-9
940,PLEIADES SECTOR IR-W D1-38
941,PLEIADES SECTOR IR-W D1-46
942,PLEIADES SECTOR IR-W D1-51
943,PLEIADES SECTOR IR-W D1-52
944,PLEIADES SECTOR IR-W D1-55
945,PLEIADES SECTOR IR-W D1-61
946,PLEIADES SECTOR IR-W D1-76
947,PLEIADES SECTOR IX-S B4-1
948,PLEIADES SECTOR JC-U B3-3
949,PLEIADES SECTOR JC-V C2-9
950,PLEIADES SECTOR JH-V C2-1
951,PLEIADES SECTOR JH-V C2-8
952,PLEIADES SECTOR JM-W D1-52
953,PLEIADES SECTOR JS-S B4-1
954,PLEIADES SECTOR JS-T C3-17
955,PLEIADES SECTOR JS-T C3-4
956,PLEIADES SECTOR KC-V C2-10
957,PLEIADES SECTOR KC-V C2-11
958,PLEIADES SECTOR KC-V C2-14
959,PLEIADES SECTOR KC-V C2-15
960,PLEIADES SECTOR KC-V C2-16
961,PLEIADES SECTOR KC-V C2-4
962,PLEIADES SECTOR KC-V C2-9
963,PLEIADES SECTOR KH-U B3-3
964,PLEIADES SECTOR KH-V C2-1
965,PLEIADES SECTOR KH-V C2-3
966,PLEIADES SECTOR KH-V C2-7
967,PLEIADES SECTOR KM-W D1-40
968,PLEIADES SECTOR KN-S B4-2
969,PLEIADES SECTOR KS-T C3-1
970,PLEIADES SECTOR KT-Q B5-3
971,PLEIADES SECTOR LC-V C2-1
972,PLEIADES SECTOR LC-V C2-10
973,PLEIADES SECTOR LC-V C2-9
974,PLEIADES SECTOR LH-U B3-0
975,PLEIADES SECTOR LH-V B2-0
976,PLEIADES SECTOR LN-T C3-11
977,PLEIADES SECTOR LN-T C3-4
978,PLEIADES SECTOR LS-T C3-12
979,PLEIADES SECTOR LS-T C3-17
980,PLEIADES SECTOR LS-T C3-2
981,PLEIADES SECTOR LS-T C3-7
982,PLEIADES SECTOR LX-T B3-0
983,PLEIADES SECTOR LX-T B3-1
984,PLEIADES SECTOR LX-T B3-2
985,PLEIADES SECTOR LX-U C2-2
986,PLEIADES SECTOR MC-V C2-0
987,PLEIADES SECTOR MC-V C2-6
988,PLEIADES SECTOR MC-V C2-8
989,PLEIADES SECTOR MI-S B4-2
990,PLEIADES SECTOR MM-V B2-2
991,PLEIADES SECTOR MN-S B4-3
992,PLEIADES SECTOR MN-T C3-1
993,PLEIADES SECTOR MN-T C3-10
994,PLEIADES SECTOR MN-T C3-12
995,PLEIADES SECTOR MN-T C3-2
996,PLEIADES SECTOR MN-T C3-6
997,PLEIADES SECTOR MN-T C3-8
998,PLEIADES SECTOR MN-T C3-9
999,PLEIADES SECTOR MX-U D2-54
1000,PLEIADES SECTOR MX-U D2-63
1001,PLEIADES SECTOR NI-S B4-1
1002,PLEIADES SECTOR NJ-P B6-4
1003,PLEIADES SECTOR NN-S B4-3
1004,PLEIADES SECTOR NN-T C3-11
1005,PLEIADES SECTOR NN-T C3-12
1006,PLEIADES SECTOR NN-T C3-15
1007,PLEIADES SECTOR NN-T C3-2
1008,PLEIADES SECTOR NN-T C3-3
1009,PLEIADES SECTOR NN-T C3-4
1010,PLEIADES SECTOR NS-T B3-1
1011,PLEIADES SECTOR NX-U C2-4
1012,PLEIADES SECTOR OD-S B4-1
1013,PLEIADES SECTOR OI-S B4-0
1014,PLEIADES SECTOR OI-T C3-7
1015,PLEIADES SECTOR ON-S B4-2
1016,PLEIADES SECTOR OS-U C2-6
1017,PLEIADES SECTOR OS-U C2-7
1018,PLEIADES SECTOR OT-Q B5-3
1019,PLEIADES SECTOR OY-R C4-19
1020,PLEIADES SECTOR PD-S B4-0
1021,PLEIADES SECTOR PD-S B4-2
1022,PLEIADES SECTOR PI-T C3-7
1023,PLEIADES SECTOR PS-T B3-1
1024,PLEIADES SECTOR PT-Q B5-1
1025,PLEIADES SECTOR PT-Q B5-3
1026,PLEIADES SECTOR PY-Q B5-4
1027,PLEIADES SECTOR PY-R B4-2
1028,PLEIADES SECTOR QD-S B4-2
1029,PLEIADES SECTOR QO-Q B5-2
1030,PLEIADES SECTOR QO-Q B5-3
1031,PLEIADES SECTOR QT-R C4-18
1032,PLEIADES SECTOR QT-R C4-8
1033,PLEIADES SECTOR RO-Q B5-0
1034,PLEIADES SECTOR RO-Q B5-1
1035,PLEIADES SECTOR RO-Q B5-2
1036,PLEIADES SECTOR RY-R B4-0
1037,PLEIADES SECTOR RY-R B4-1
1038,PLEIADES SECTOR SE-P B6-0
1039,PLEIADES SECTOR SK-N B7-3
1040,PLEIADES SECTOR SO-Q B5-0
1041,PLEIADES SECTOR SO-Q B5-1
1042,PLEIADES SECTOR SO-Q B5-2
1043,PLEIADES SECTOR SO-R C4-0
1044,PLEIADES SECTOR TE-Q B5-1
1045,PLEIADES SECTOR TJ-Q B5-0
1046,PLEIADES SECTOR TJ-Q B5-1
1047,PLEIADES SECTOR TJ-Q B5-2
1048,PLEIADES SECTOR TK-N B7-2
1049,PLEIADES SECTOR TO-Q B5-0
1050,PLEIADES SECTOR TO-Q B5-1
1051,PLEIADES SECTOR TO-Q B5-3
1052,PLEIADES SECTOR TO-R C4-2
1053,PLEIADES SECTOR TZ-O B6-0
1054,PLEIADES SECTOR UJ-Q B5-0
1055,PLEIADES SECTOR UU-O B6-1
1056,PLEIADES SECTOR UZ-O B6-0
1057,PLEIADES SECTOR UZ-O B6-1
1058,PLEIADES SECTOR UZ-X B1-2
1059,PLEIADES SECTOR VJ-Q B5-0
1060,PLEIADES SECTOR VK-N B7-0
1061,PLEIADES SECTOR VK-N B7-3
1062,PLEIADES SECTOR VU-O B6-0
1063,PLEIADES SECTOR VU-O B6-2
1064,PLEIADES SECTOR VU-O B6-3
1065,PLEIADES SECTOR VZ-O B6-0
1066,PLEIADES SECTOR VZ-O B6-2
1067,PLEIADES SECTOR WE-Q B5-2
1068,PLEIADES SECTOR WF-N B7-3
1069,PLEIADES SECTOR WK-N B7-3
1070,PLEIADES SECTOR WK-N B7-4
1071,PLEIADES SECTOR WK-W B2-1
1072,PLEIADES SECTOR WU-O B6-0
1073,PLEIADES SECTOR WU-O B6-1
1074,PLEIADES SECTOR WU-O B6-3
1075,PLEIADES SECTOR XE-Q B5-1
1076,PLEIADES SECTOR XE-Z B0
1077,PLEIADES SECTOR XF-N B7-1
1078,PLEIADES SECTOR XU-P B5-0
1079,PLEIADES SECTOR XU-P B5-1
1080,PLEIADES SECTOR YF-N B7-0
1081,PLEIADES SECTOR YF-N B7-1
1082,PLEIADES SECTOR YF-N B7-3
1083,PLEIADES SECTOR YP-O B6-1
1084,PLEIADES SECTOR YP-O B6-2
1085,PLEIADES SECTOR YP-X B1-2
1086,PLEIADES SECTOR YQ-L B8-0
1087,PLEIADES SECTOR YZ-X B1-0
1088,PLEIADES SECTOR ZA-N B7-3
1089,PLEIADES SECTOR ZF-N B7-3
1090,PLEIADES SECTOR ZK-O B6-2
1091,PLEIADES SECTOR ZP-O B6-0
1092,PLEIADES SECTOR ZZ-Y C14
1093,PLEIONE
1094,PLIO AUWSY NJ-G D11-16
1095,PLOEA AIP IG-Y D47
1096,PLOEA AIP RX-S C20-1
1097,PLOI THUA MA-W B44-0
1098,PRAEA EUQ LZ-S C3-21
1099,PRAEA EUQ OC-F B39-1
1100,PRAEI AEDST YS-P C19-0
1101,PRAEI AIL CF-A C3
1102,PRAI HYPOO AN-E B2-0
1103,PRAI HYPOO GF-E C10
1104,PRAI HYPOO HF-E C7
1105,PRAI HYPOO JQ-C C1-5
1106,PRAI HYPOO KV-D C7
1107,PRAI HYPOO MA-H B1-2
1108,PRAI HYPOO QC-C D19
1109,PRAI HYPOO QC-C D20
1110,PRAI HYPOO QC-C D31
1111,PRAI HYPOO QC-C D32
1112,PRAI HYPOO SX-B D10
1113,PRAI HYPOO SX-B D23
1114,PRAI HYPOO SX-B D35
1115,PRAI HYPOO SX-B D36
1116,PRAI HYPOO SX-B D39
1117,PRAI HYPOO SX-B D46
1118,PRAI HYPOO VG-G B1-1
1119,PRAI HYPOO VR-E B2-3
1120,PRAI HYPOO WD-A D1-41
1121,PRAI HYPOO WD-A D1-6
1122,PRAI HYPOO WH-D B3-4
1123,PRAI HYPOO YM-E B2-2
1124,PREAE AIHM HS-A D1-3
1125,PREAE AIP PI-B E1
1126,PREIA PHIO WA-M D8-24
1127,PREOU AIL JG-N C20-45
1128,PRIA CHREA UL-P C5-2
1129,PRO AEC ZU-N D7-7
1130,PRO AUWSY PS-S D4-9
1131,PRO AUWSY QY-E C13-0
1132,PRO EUR RY-I C9-7
1133,PRO EURL DG-M D8-1
1134,PRO EURL HM-K D9-6
1135,PROOE DRYEIA GC-U D3-0
1136,PROOE PHIO GP-W C3-5
1137,PRU EUQ KC-H B51-3
1138,PRUA DRYOAE GH-C C29-3
1139,PRUA PHOE QW-B C1-2
1140,PRUA PHOE TS-B D252
1141,PRUA PHOE US-B D12
1142,PRUA PHOE US-B D86
1143,PRUA PHOE XY-Z D114
1144,PRUA PHOE XY-Z D42
1145,PUPPIS DARK REGION B SECTOR DL-Y D17
1146,PW CEPHEI
1147,PYRALEAU VS-Z B2-1
1148,PYTHAICS CV-W D2-3231
1149,QI YOMISII
1150,QIEDEAU GL-H C25-4
1151,QUCERERE
1152,QUIKIL
1153,R CRA SECTOR EC-L B8-0
1154,ROSETTE SECTOR EL-Y D15
1155,ROSS 374
1156,ROSS 651
1157,ROSS 671
1158,ROSS 859
1159,ROTHAAE JX-Z C27-3
1160,ROTHEAU HB-F D11-1
1161,ROTHEAU OR-V D2-3
1162,ROTHEAU WT-I D9-1
1163,SADR REGION SECTOR FB-X C1-22
1164,SCHEAU BLAO DW-N E6-195
1165,SCHEAU BLAO KY-Z D13-1073
1166,SCHEAU BLAO KY-Z D13-504
1167,SCHEAU BLAO KY-Z D13-506
1168,SCHEAU BLAO KY-Z D13-578
1169,SCHEAU BYOE WJ-Y D1-1180
1170,SCHEAU BYOE XJ-P D6-1171
1171,SCHEAU BYOE XJ-P D6-2474
1172,SEGAIS
1173,SHROGAAE HA-A E2274
1174,SHROGAAE JK-A D2822
1175,SHROGAAE KK-A D983
1176,SHROGAAE NH-V E2-138
1177,SHROGAAE RN-T E3-2269
1178,SIFJAR
1179,SKAUDAI AM-B D14-138
1180,SKAUDAI CH-B D14-28
1181,SKAUDAI JP-A C29-5
1182,SKAUDAI LD-C B58-6
1183,SKAUDAI QT-B B58-1
1184,SKAUDAO TL-B D14-63
1185,SLENGIE TJ-Z E1
1186,SNOTRICOPA
1187,SOCHO
1188,SOTHIS
1189,STEROPE II
1190,STRANOA IR-N D6-238
1191,STRANOA QY-Z C13-9
1192,STRUVE'S LOST SECTOR AQ-Y D24
1193,STRUVE'S LOST SECTOR IM-M B7-0
1194,STRUVE'S LOST SECTOR NN-T C3-1
1195,STRUVE'S LOST SECTOR NN-T C3-6
1196,STRUVE'S LOST SECTOR OI-T C3-3
1197,STRUVE'S LOST SECTOR QE-Q B5-0
1198,STUELUE FE-E D13-218
1199,SVEINBARN
1200,SWOILZ IX-F C11
1201,SWOILZ LH-Z B31-0
1202,SYNUEFAI BL-M D8-23
1203,SYNUEFAI HP-Y B34-5
1204,SYNUEFAI LX-R D5-28
1205,SYNUEFAI RK-Y C17-3
1206,SYNUEFAI UA-Y C17-4
1207,SYNUEFAI UZ-M D8-63
1208,SYNUEFAI WV-X C17-12
1209,SYNUEFAI YI-A B34-4
1210,SYNUEFAI YQ-X C17-7
1211,SYNUEFAI YQ-X C17-8
1212,SYNUEFE AC-A B34-2
1213,SYNUEFE AC-A B34-3
1214,SYNUEFE AH-J D10-103
1215,SYNUEFE AH-J D10-20
1216,SYNUEFE AH-J D10-46
1217,SYNUEFE AK-B B32-2
1218,SYNUEFE AK-Y C17-5
1219,SYNUEFE AQ-X C17-7
1220,SYNUEFE AU-Z C16-3
1221,SYNUEFE BE-R C21-35
1222,SYNUEFE BF-P D6-0
1223,SYNUEFE BH-J D10-68
1224,SYNUEFE BR-H C12-0
1225,SYNUEFE BZ-Q C21-11
1226,SYNUEFE CE-R C21-6
1227,SYNUEFE CN-H D11-63
1228,SYNUEFE CQ-A B32-0
1229,SYNUEFE CS-H D11-121
1230,SYNUEFE CU-R C20-8
1231,SYNUEFE CW-V C18-6
1232,SYNUEFE DD-Q D6-15
1233,SYNUEFE DJ-G B44-3
1234,SYNUEFE DP-Z C16-19
1235,SYNUEFE DZ-Q C21-14
1236,SYNUEFE DZ-X B34-4
1237,SYNUEFE EC-K D9-18
1238,SYNUEFE ED-I B43-8
1239,SYNUEFE EF-Q D5-4
1240,SYNUEFE EN-H D11-28
1241,SYNUEFE EN-H D11-29
1242,SYNUEFE EN-H D11-5
1243,SYNUEFE EN-H D11-96
1244,SYNUEFE EU-Q C21-10
1245,SYNUEFE EZ-F B44-2
1246,SYNUEFE FG-T C18-2
1247,SYNUEFE FK-P C22-2
1248,SYNUEFE FL-O B36-0
1249,SYNUEFE FM-T D4-32
1250,SYNUEFE GI-Z B18-0
1251,SYNUEFE GJ-G B44-9
1252,SYNUEFE GK-T B22-0
1253,SYNUEFE GQ-N C23-21
1254,SYNUEFE GT-H B43-1
1255,SYNUEFE HE-G B44-5
1256,SYNUEFE HP-E B45-4
1257,SYNUEFE HP-E B45-8
1258,SYNUEFE HZ-M D8-69
1259,SYNUEFE IE-G B44-2
1260,SYNUEFE IH-T D4-14
1261,SYNUEFE IL-N C23-15
1262,SYNUEFE IL-W C18-29
1263,SYNUEFE IM-M B37-0
1264,SYNUEFE IZ-X B34-3
1265,SYNUEFE JN-R D5-22
1266,SYNUEFE JP-E B45-4
1267,SYNUEFE JU-M D8-50
1268,SYNUEFE KD-J B42-5
1269,SYNUEFE KG-W C18-16
1270,SYNUEFE KJ-C C15-6
1271,SYNUEFE KS-B C16-4
1272,SYNUEFE KZ-F B44-5
1273,SYNUEFE LA-P A60-0
1274,SYNUEFE LD-A C17-1
1275,SYNUEFE LD-A C17-3
1276,SYNUEFE LH-M D7-4
1277,SYNUEFE LS-O B37-0
1278,SYNUEFE LY-I B42-2
1279,SYNUEFE MF-O A88-4
1280,SYNUEFE MJ-O D7-14
1281,SYNUEFE MK-M D8-20
1282,SYNUEFE MN-J D9-13
1283,SYNUEFE NB-B B47-10
1284,SYNUEFE NH-R B38-5
1285,SYNUEFE NJ-O D7-11
1286,SYNUEFE NJ-O D7-26
1287,SYNUEFE NJ-O D7-29
1288,SYNUEFE NL-N C23-4
1289,SYNUEFE NU-A C16-9
1290,SYNUEFE NU-F B44-5
1291,SYNUEFE NY-M C9-2
1292,SYNUEFE NY-Z C16-13
1293,SYNUEFE NY-Z C16-2
1294,SYNUEFE OB-N C23-19
1295,SYNUEFE OF-E B45-4
1296,SYNUEFE OT-I B42-4
1297,SYNUEFE OV-K D9-56
1298,SYNUEFE OW-M A75-1
1299,SYNUEFE PF-E B45-5
1300,SYNUEFE PJ-D B46-10
1301,SYNUEFE PJ-X B34-0
1302,SYNUEFE QA-E B45-4
1303,SYNUEFE QW-J B42-3
1304,SYNUEFE QX-I A91-0
1305,SYNUEFE RD-J B39-0
1306,SYNUEFE RE-O D7-11
1307,SYNUEFE RE-O D7-14
1308,SYNUEFE RE-O D7-18
1309,SYNUEFE RE-O D7-42
1310,SYNUEFE RE-O D7-9
1311,SYNUEFE RF-L D9-14
1312,SYNUEFE RL-C B46-6
1313,SYNUEFE RR-I B43-9
1314,SYNUEFE RS-P B39-3
1315,SYNUEFE RT-Z C16-13
1316,SYNUEFE SD-B C16-8
1317,SYNUEFE SI-M B39-0
1318,SYNUEFE SP-F B44-0
1319,SYNUEFE SV-U B49-5
1320,SYNUEFE TE-O D7-39
1321,SYNUEFE TP-F B44-0
1322,SYNUEFE UK-V B35-0
1323,SYNUEFE UL-X A69-2
1324,SYNUEFE UP-V B35-3
1325,SYNUEFE US-B C16-23
1326,SYNUEFE US-B C16-5
1327,SYNUEFE UV-H C12-7
1328,SYNUEFE UY-R B34-0
1329,SYNUEFE UZ-X C17-10
1330,SYNUEFE UZ-X C17-12
1331,SYNUEFE VK-D B32-1
1332,SYNUEFE VK-F B44-0
1333,SYNUEFE VL-X A69-2
1334,SYNUEFE VM-D C15-10
1335,SYNUEFE VM-S B37-3
1336,SYNUEFE VS-B C16-25
1337,SYNUEFE VV-B B33-4
1338,SYNUEFE WJ-D B46-0
1339,SYNUEFE WU-X C17-8
1340,SYNUEFE XJ-P C22-2
1341,SYNUEFE XL-X A69-1
1342,SYNUEFE XO-P C22-17
1343,SYNUEFE XR-H D11-102
1344,SYNUEFE XR-H D11-90
1345,SYNUEFE XY-Q C21-1
1346,SYNUEFE YP-X C17-1
1347,SYNUEFE YP-X C17-8
1348,SYNUEFE YT-N B40-5
1349,SYNUEFE YX-T A71-2
1350,SYNUEFE YY-Q C21-19
1351,SYNUEFE ZA-W B34-1
1352,SYNUEFE ZG-J D10-49
1353,SYNUEFE ZG-J D10-79
1354,SYNUEFE ZL-J D10-109
1355,SYNUEFE ZL-J D10-119
1356,SYNUEFE ZM-Q D6-42
1357,SYNUEFE ZR-I B43-10
1358,SYNUEFUE IS-Q B52-1
1359,SYRAI THEIA QP-W C15-0
1360,SYREADIAE JX-F C0
1361,SYRIVIA RI-B D13-11
1362,SYRIVIA WS-U D2-14
1363,T TAURI
1364,TALIESIN
1365,TAURUS DARK REGION BQ-Y C12
1366,TAURUS DARK REGION BV-Y C11
1367,TAURUS DARK REGION CL-Y D53
1368,TAURUS DARK REGION CQ-Y D31
1369,TAURUS DARK REGION CQ-Y D36
1370,TAURUS DARK REGION DB-X D1-26
1371,TAURUS DARK REGION DL-Y D54
1372,TAURUS DARK REGION EL-Y D20
1373,TAURUS DARK REGION FW-W C1-3
1374,TAURUS DARK REGION FW-W C1-9
1375,TAURUS DARK REGION IR-W D1-47
1376,TAURUS DARK REGION JH-V C2-9
1377,TAURUS DARK REGION JS-T B3-1
1378,TAURUS DARK REGION MY-R B4-1
1379,TAURUS DARK REGION OX-U C2-10
1380,TAURUS DARK REGION PT-R B4-0
1381,TAURUS DARK REGION QD-T B3-2
1382,TAURUS DARK REGION QN-T B3-0
1383,TAURUS DARK REGION QO-Q B5-0
1384,TAURUS DARK REGION TY-S B3-1
1385,TAURUS DARK REGION XZ-Y B1
1386,TAYGETA
1387,TEGNAE HT-Z D13-1
1388,TEMBALA
1389,THAILAE II-Z D1-34
1390,TIANG K'AN
1391,TIMOCAN
1392,TIRIS
1393,TOCI
1394,TOLLAN
1395,TRAPEZIUM SECTOR XO-Y B1-0
1396,TSystem
1397,TV MUSCAE
1398,TYROESLY VM-W D1-1
1399,URSITOARE
1400,V2 PUPPIS
1401,VALTA
1402,VEIL WEST SECTOR DL-Y D68
1403,VEIL WEST SECTOR GW-W C1-13
1404,VEIL WEST SECTOR KC-V C2-18
1405,VELA DARK REGION BQ-Y D94
1406,VELA DARK REGION DL-Y D112
1407,VELA DARK REGION DL-Y D80
1408,VELA DARK REGION DL-Y D91
1409,VELA DARK REGION EG-X B1-1
1410,VELA DARK REGION EL-Y D32
1411,VELA DARK REGION EL-Y D55
1412,VELA DARK REGION FL-Y D63
1413,VELA DARK REGION HB-X C1-28
1414,VELA DARK REGION IW-W B1-3
1415,VELA DARK REGION JS-T B3-0
1416,VELA DARK REGION KR-W C1-24
1417,VELA DARK REGION RC-V B2-5
1418,VELA DARK REGION RY-R B4-7
1419,VELA DARK REGION VO-Q B5-1
1420,VELA DARK REGION WT-R B4-3
1421,VELA DARK REGION YO-R B4-1
1422,VELA DARK REGION ZE-A D66
1423,VIRUDNIR
1424,WEPAA BQ-X E1-3388
1425,WEPAA XJ-P D6-245
1426,WISE 0855-0714
1427,WITCH HEAD SECTOR HW-W C1-7
1428,WITCH HEAD SECTOR JC-U B3-0
1429,WO 9251 B
1430,WOLF 124
1431,WOLF 1279
1432,WOLF 1301
1433,WOLF 182
1434,WOLF 359
1435,WREDGUIA SQ-V B29-0
1436,WREDGUIA TH-U C16-19
1437,WREDGUIA UB-W C15-0
1438,WREDGUIA VX-L D7-80
1439,WREGOE BB-D C26-25
1440,WREGOE DA-P C19-1
1441,WREGOE GF-R D4-71
1442,WREGOE GF-R D4-92
1443,WREGOE GG-D C13-5
1444,WREGOE HH-U C16-31
1445,WREGOE JS-S C17-12
1446,WREGOE JS-S C17-15
1447,WREGOE JS-S C17-3
1448,WREGOE MJ-N B34-1
1449,WREGOE MN-S C17-2
1450,WREGOE MX-L D7-105
1451,WREGOE MX-L D7-50
1452,WREGOE MY-O B33-4
1453,WREGOE NX-L D7-128
1454,WREGOE NX-L D7-50
1455,WREGOE PE-P C19-2
1456,WREGOE QD-K D8-113
1457,WREGOE QD-K D8-121
1458,WREGOE QD-K D8-128
1459,WREGOE QD-K D8-134
1460,WREGOE QD-K D8-21
1461,WREGOE QD-K D8-27
1462,WREGOE QD-K D8-34
1463,WREGOE QD-K D8-35
1464,WREGOE QD-K D8-36
1465,WREGOE QD-K D8-37
1466,WREGOE QD-K D8-38
1467,WREGOE QD-K D8-39
1468,WREGOE QD-K D8-40
1469,WREGOE QD-K D8-41
1470,WREGOE QD-K D8-42
1471,WREGOE QD-K D8-84
1472,WREGOE QD-K D8-87
1473,WREGOE QK-L B35-3
1474,WREGOE RA-W C15-18
1475,WREGOE RD-K D8-126
1476,WREGOE RD-K D8-19
1477,WREGOE RI-D B28-0
1478,WREGOE RT-Q C18-18
1479,WREGOE RZ-M B34-1
1480,WREGOE RZ-M B34-5
1481,WREGOE SO-I D9-54
1482,WREGOE SU-M B34-3
1483,WREGOE TJ-I D9-25
1484,WREGOE UJ-I D9-134
1485,WREGOE UJ-I D9-94
1486,WREGOE UU-M B34-1
1487,WREGOE VF-L B35-2
1488,WREGOE VJ-I D9-146
1489,WREGOE WF-N C20-23
1490,WREGOE WQ-J B36-0
1491,WREGOE WV-J B36-0
1492,WREGOE YA-L B35-1
1493,WYRD
1494,XEMBEAE BZ-Z D9
1495,XOTHUIA AF-P D6-102
1496,YARRINIC
1497,YUM KAMCABI
1498,ZEUS
