id,grSite,activeObelisk
2140,136,583
2141,136,595
2142,137,14
2143,137,15
2144,137,16
2145,137,26
2146,137,27
2147,137,45
2148,137,49
2149,137,59
2150,137,63
2151,137,77
2152,137,90
2153,137,97
2154,137,115
2155,137,123
2156,137,139
2157,137,151
2158,137,159
2159,137,170
2160,137,237
2161,137,239
2162,138,379
2163,138,438
2164,138,469
2165,138,479
2166,138,484
2167,138,570
2168,138,597
2169,138,600
2170,139,615
2171,139,627
2172,139,670
2173,139,672
2174,139,699
2175,139,704
2176,139,710
2177,139,720
2178,139,734
2179,139,737
2180,139,739
2181,139,767
2182,139,787
2183,139,793
2184,139,802
2185,139,822
2186,139,823
2187,139,838
2188,139,840
2189,139,879
2190,139,887
2191,139,899
2192,140,293
2193,140,294
2194,140,354
2195,140,438
2196,140,502
2197,140,507
2198,140,532
2199,140,550
2200,140,553
2201,141,625
2202,141,629
2203,141,652
2204,141,656
2205,141,693
2206,141,735
2207,141,755
2208,141,768
2209,141,772
2210,141,786
2211,141,794
2212,141,796
2213,141,849
2214,141,850
2215,141,861
2216,141,868
2217,142,671
2218,142,675
2219,142,701
2220,142,729
2221,142,839
2222,142,842
2223,142,861
2224,142,864
2225,142,878
2226,142,916
2227,142,926
2228,142,942
2229,142,950
2230,143,280
2231,143,331
2232,143,345
2233,143,356
2234,143,362
2235,143,395
2236,143,477
2237,143,482
2238,143,577
2239,144,75
2240,144,104
2241,144,115
2242,144,124
2243,144,168
2244,144,174
2245,144,186
2246,144,193
2247,144,203
2248,144,214
2249,144,223
2250,144,237
2251,144,238
2252,144,258
2253,144,260
2254,145,273
2255,145,280
2256,145,394
2257,145,405
2258,145,441
2259,145,463
2260,145,469
2261,145,500
2262,146,689
2263,146,704
2264,146,711
2265,146,721
2266,146,797
2267,146,815
2268,146,835
2269,146,839
2270,146,875
2271,146,895
2272,146,896
2273,146,911
2274,146,922
2275,146,942
2276,146,951
2277,147,610
2278,147,617
2279,147,691
2280,147,699
2281,147,707
2282,147,710
2283,147,720
2284,147,820
2285,147,823
2286,147,847
2287,147,854
2288,147,882
2289,147,889
2290,147,914
2291,147,920
2292,147,941
2293,147,949
2294,148,698
2295,148,704
2296,148,709
2297,148,737
2298,148,739
2299,148,746
2300,148,773
2301,148,782
2302,148,835
2303,148,840
2304,148,850
2305,148,851
2306,148,863
2307,148,868
2308,148,879
2309,148,887
2310,148,897
2311,148,913
2312,148,922
2313,148,937
2314,149,615
2315,149,622
2316,149,672
2317,149,676
2318,149,698
2319,149,704
2320,149,717
2321,149,754
2322,149,756
2323,149,761
2324,149,768
2325,149,782
2326,149,799
2327,149,801
2328,149,814
2329,149,840
2330,149,843
2331,149,851
2332,149,857
2333,149,887
2334,149,894
2335,149,913
2336,149,921
2337,149,940
2338,149,946
2339,150,318
2340,150,327
2341,150,347
2342,150,384
2343,150,434
2344,150,440
2345,150,498
2346,150,511
2347,150,531
2348,151,630
2349,151,632
2350,151,657
2351,151,659
2352,151,700
2353,151,710
2354,151,711
2355,151,724
2356,151,791
2357,151,793
2358,151,809
2359,151,834
2360,151,838
2361,151,848
2362,151,852
2363,151,865
2364,151,869
2365,151,875
2366,151,902
2367,151,904
2368,151,932
2369,151,934
2370,151,951
2371,152,289
2372,152,298
2373,152,338
2374,152,346
2375,152,392
2376,152,440
2377,152,443
2378,152,454
2379,152,478
2380,152,497
2381,152,522
2382,152,530
2383,152,533
2384,153,617
2385,153,621
2386,153,671
2387,153,677
2388,153,679
2389,153,696
2390,153,721
2391,153,839
2392,153,844
2393,153,854
2394,153,857
2395,153,859
2396,153,864
2397,153,889
2398,153,893
2399,154,1
2400,154,3
2401,154,12
2402,154,42
2403,154,43
2404,154,56
2405,154,57
2406,154,73
2407,154,103
2408,154,109
2409,154,181
2410,154,183
2411,154,189
2412,154,200
2413,154,210
2414,154,215
2415,154,246
2416,154,249
2417,154,253
2418,155,684
2419,155,704
2420,155,708
2421,155,731
2422,155,734
2423,155,754
2424,155,756
2425,155,776
2426,155,783
2427,155,832
2428,155,840
2429,155,845
2430,155,851
2431,155,873
2432,155,887
2433,155,907
2434,155,913
2435,155,946
2436,156,24
2437,156,25
2438,156,42
2439,156,52
2440,156,103
2441,156,127
2442,156,130
2443,156,136
2444,156,154
2445,156,162
2446,156,164
2447,156,176
2448,156,184
2449,156,192
2450,156,224
2451,156,225
2452,156,254
2453,156,262
2454,156,266
2455,157,612
2456,157,614
2457,157,639
2458,157,641
2459,157,670
2460,157,677
2461,157,692
2462,157,706
2463,157,712
2464,157,724
2465,157,732
2466,157,733
2467,157,741
2468,157,780
2469,157,838
2470,157,844
2471,157,852
2472,157,858
2473,157,859
2474,157,865
2475,157,879
2476,157,915
2477,157,924
2478,157,930
2479,157,951
2480,158,29
2481,158,32
2482,158,44
2483,158,54
2484,158,58
2485,158,68
2486,158,76
2487,158,110
2488,158,119
2489,158,139
2490,158,146
2491,158,147
2492,158,169
2493,158,186
2494,158,190
2495,158,194
2496,158,203
2497,158,218
2498,158,226
2499,159,6
2500,159,10
2501,159,14
2502,159,24
2503,159,26
2504,159,59
2505,159,66
2506,159,98
2507,159,100
2508,159,113
2509,159,127
2510,159,159
2511,159,161
2512,159,166
2513,159,200
2514,159,207
2515,159,216
2516,159,230
2517,159,239
2518,160,321
2519,160,326
2520,160,334
2521,160,360
2522,160,365
2523,160,438
2524,160,469
2525,160,502
2526,160,510
2527,160,518
2528,161,2
2529,161,10
2530,161,12
2531,161,72
2532,161,84
2533,161,93
2534,161,104
2535,161,183
2536,161,184
2537,161,190
2538,161,199
2539,161,229
2540,161,231
2541,161,249
2542,161,253
2543,161,267
2544,162,272
2545,162,323
2546,162,326
2547,162,401
2548,162,441
2549,162,581
2550,162,598
2551,162,607
2552,163,284
2553,163,430
2554,163,431
2555,163,442
2556,163,445
2557,163,455
2558,163,470
2559,163,501
2560,163,516
2561,163,531
2562,164,301
2563,164,304
2564,164,382
2565,164,387
2566,164,452
2567,164,467
2568,164,470
2569,165,43
2570,165,47
2571,165,84
2572,165,100
2573,165,117
2574,165,120
2575,165,137
2576,165,145
2577,165,161
2578,165,167
2579,165,176
2580,165,189
2581,165,190
2582,165,201
2583,165,229
2584,165,230
2585,166,611
2586,166,616
2587,166,672
2588,166,675
2589,166,684
2590,166,704
2591,166,715
2592,166,731
2593,166,739
2594,166,754
2595,166,757
2596,166,768
2597,166,775
2598,166,794
2599,166,801
2600,166,814
2601,166,849
2602,166,855
2603,166,883
2604,166,888
2605,166,913
2606,166,921
2607,166,935
2608,166,946
2609,167,379
2610,167,388
2611,167,401
2612,167,438
2613,167,448
2614,167,457
2615,167,502
2616,167,543
2617,167,553
2618,167,557
2619,167,599
2620,167,600
2621,168,277
2622,168,279
2623,168,436
2624,168,503
2625,168,539
2626,168,548
2627,168,575
2628,168,606
2629,168,607
2630,169,611
2631,169,615
2632,169,638
2633,169,642
2634,169,667
2635,169,675
2636,169,731
2637,169,802
2638,169,806
2639,169,814
2640,169,835
2641,169,842
2642,169,849
2643,169,851
2644,169,873
2645,169,913
2646,169,922
2647,169,935
2648,169,946
2649,170,382
2650,170,387
2651,170,404
2652,170,470
2653,170,503
2654,170,507
2655,170,515
2656,170,536
2657,170,550
2658,170,567
2659,170,589
2660,171,610
2661,171,631
2662,171,720
2663,171,792
2664,171,800
2665,171,833
2666,171,839
2667,171,847
2668,171,853
2669,171,864
2670,171,870
2671,171,879
2672,171,914
2673,172,22
2674,172,35
2675,172,42
2676,172,54
2677,172,73
2678,172,83
2679,172,93
2680,172,136
2681,172,144
2682,172,154
2683,172,178
2684,172,182
2685,172,183
2686,172,210
2687,172,212
2688,172,227
2689,172,231
2690,172,247
2691,172,253
2692,172,261
2693,173,297
2694,173,305
2695,173,308
2696,173,357
2697,173,370
2698,173,373
2699,173,384
2700,173,377
2701,173,386
2702,173,393
2703,173,418
2704,173,425
2705,173,431
2706,173,434
2707,173,439
2708,173,462
2709,173,465
2710,173,498
2711,173,501
2712,174,610
2713,174,611
2714,174,615
2715,174,637
2716,174,638
2717,174,642
2718,174,681
2719,174,691
2720,174,833
2721,174,840
2722,174,842
2723,174,861
2724,174,863
2725,174,870
2726,174,873
2727,174,878
2728,174,921
2729,174,935
2730,174,941
2731,174,949
2732,174,950
2733,175,303
2734,175,305
2735,175,307
2736,175,351
2737,175,354
2738,175,441
2739,175,442
2740,175,501
2741,175,503
2742,175,534
2743,175,535
2744,176,272
2745,176,275
2746,176,312
2747,176,314
2748,176,351
2749,176,354
2750,176,401
2751,176,404
2752,176,436
2753,176,438
2754,176,472
2755,176,482
2756,176,493
2757,176,534
2758,176,535
2759,177,24
2760,177,25
2761,177,42
2762,177,52
2763,177,56
2764,177,66
2765,177,74
2766,177,94
2767,177,100
2768,177,126
2769,177,127
2770,177,167
2771,177,184
2772,177,190
2773,177,192
2774,177,201
2775,177,230
2776,177,235
2777,178,3
2778,178,11
2779,178,16
2780,178,42
2781,178,48
2782,178,94
2783,178,96
2784,178,109
2785,178,121
2786,178,126
2787,178,136
2788,178,155
2789,178,157
2790,178,164
2791,178,181
2792,178,192
2793,178,196
2794,178,243
2795,178,247
2796,178,263
2797,179,271
2798,179,384
2799,179,392
2800,179,406
2801,179,428
2802,179,432
2803,179,440
2804,179,468
2805,179,492
2806,179,496
2807,180,5
2808,180,14
2809,180,20
2810,180,45
2811,180,53
2812,180,75
2813,180,95
2814,180,98
2815,180,104
2816,180,113
2817,180,128
2818,180,156
2819,180,159
2820,180,208
2821,180,216
2822,180,234
2823,180,239
2824,181,637
2825,181,656
2826,181,701
2827,181,705
2828,181,715
2829,181,729
2830,181,835
2831,181,842
2832,181,849
2833,181,856
2834,181,878
2835,181,883
2836,181,901
2837,181,916
2838,181,950
2839,182,393
2840,182,434
2841,182,484
2842,182,496
2843,182,511
2844,182,532
2845,182,543
2846,182,553
2847,182,558
2848,182,587
2849,182,600
2850,183,39
2851,183,40
2852,183,47
2853,183,48
2854,183,61
2855,183,62
2856,183,104
2857,183,133
2858,183,197
2859,183,213
2860,183,221
2861,183,233
2862,183,238
2863,184,35
2864,184,36
2865,184,53
2866,184,54
2867,184,75
2868,184,124
2869,184,174
2870,184,178
2871,184,193
2872,184,202
2873,184,212
2874,184,214
2875,184,227
2876,184,234
2877,184,257
2878,184,261
2879,184,264
2880,185,643
2881,185,661
2882,185,669
2883,185,672
2884,185,688
2885,185,695
2886,185,707
2887,185,714
2888,185,790
2889,185,801
2890,185,846
2891,185,855
2892,185,863
2893,185,866
2894,185,888
2895,185,906
2896,185,910
2897,186,23
2898,186,29
2899,186,49
2900,186,54
2901,186,63
2902,186,68
2903,186,80
2904,186,86
2905,186,102
2906,186,109
2907,186,135
2908,186,141
2909,186,147
2910,186,204
2911,186,217
2912,186,226
2913,186,242
2914,186,245
2915,186,268
2916,187,614
2917,187,622
2918,187,641
2919,187,649
2920,187,666
2921,187,676
2922,187,683
2923,187,706
2924,187,717
2925,187,725
2926,187,742
2927,187,760
2928,187,763
2929,187,771
2930,187,781
2931,187,791
2932,187,798
2933,187,860
2934,187,869
2935,187,886
2936,187,894
2937,187,909
2938,187,947
2939,188,627
2940,188,631
2941,188,670
2942,188,671
2943,188,710
2944,188,716
2945,188,823
2946,188,830
2947,188,876
2948,188,899
2949,188,903
2950,188,945
2951,189,643
2952,189,650
2953,189,666
2954,189,672
2955,189,684
2956,189,698
2957,189,731
2958,189,755
2959,189,758
2960,189,761
2961,189,762
2962,189,780
2963,189,797
2964,189,801
2965,189,817
2966,189,829
2967,189,834
2968,189,840
2969,189,877
2970,189,888
2971,189,895
2972,189,913
2973,189,920
2974,189,942
2975,189,946
2976,190,614
2977,190,631
2978,190,641
2979,190,658
2980,190,706
2981,190,716
2982,190,721
2983,190,745
2984,190,751
2985,190,776
2986,190,778
2987,190,781
2988,190,824
2989,190,829
2990,190,834
2991,190,839
2992,190,848
2993,190,853
2994,190,875
2995,190,886
2996,190,903
2997,190,934
2998,190,938
2999,191,12
3000,191,17
3001,191,20
3002,191,22
3003,191,32
3004,191,89
3005,191,93
3006,191,103
3007,191,122
3008,191,130
3009,191,136
3010,191,150
3011,191,154
3012,191,183
3013,191,186
3014,191,194
3015,191,198
3016,191,218
3017,191,225
3018,192,611
3019,192,624
3020,192,627
3021,192,651
3022,192,654
3023,192,638
3024,192,667
3025,192,670
3026,192,675
3027,192,685
3028,192,690
3029,192,698
3030,192,699
3031,192,709
3032,192,710
3033,192,715
3034,192,720
3035,192,731
3036,192,739
3037,192,747
3038,192,753
3039,192,765
3040,192,768
3041,192,771
3042,192,776
3043,192,793
3044,192,802
3045,192,806
3046,192,809
3047,192,814
3048,192,847
3049,192,849
3050,192,851
3051,192,873
3052,192,879
3053,192,948
3054,192,949
3055,193,434
3056,193,439
3057,193,489
3058,193,492
3059,193,495
3060,193,498
3061,193,501
3062,193,518
3063,193,527
3064,193,531
3065,193,539
3066,193,549
3067,193,552
3068,194,637
3069,194,642
3070,194,643
3071,194,665
3072,194,667
3073,194,672
3074,194,684
3075,194,691
3076,194,704
3077,194,705
3078,194,707
3079,194,720
3080,194,731
3081,194,851
3082,194,855
3083,194,856
3084,194,873
3085,194,877
3086,194,913
3087,194,914
3088,194,921
3089,194,922
3090,194,941
3091,195,612
3092,195,630
3093,195,631
3094,195,639
3095,195,657
3096,195,658
3097,195,670
3098,195,671
3099,195,677
3100,195,683
3101,195,685
3102,195,697
3103,195,700
3104,195,724
3105,195,730
3106,195,740
3107,195,741
3108,195,744
3109,195,757
3110,195,778
3111,195,785
3112,195,786
3113,195,809
3114,195,811
3115,195,819
3116,195,825
3117,195,829
3118,195,852
3119,195,853
3120,195,858
3121,195,884
3122,195,903
3123,195,904
3124,195,924
3125,195,930
3126,195,938
3127,196,21
3128,196,34
3129,196,41
3130,196,57
3131,196,58
3132,196,61
3133,196,72
3134,196,76
3135,196,117
3136,196,118
3137,196,120
3138,196,134
3139,196,143
3140,196,145
3141,196,161
3142,196,173
3143,196,176
3144,196,179
3145,196,190
3146,196,240
3147,196,256
3148,196,266
3149,196,268
3150,197,25
3151,197,29
3152,197,42
3153,197,54
3154,197,56
3155,197,68
3156,197,78
3157,197,86
3158,197,94
3159,197,102
3160,197,110
3161,197,119
3162,197,126
3163,197,179
3164,197,192
3165,197,194
3166,197,205
3167,197,225
3168,197,226
3169,197,227
3170,197,235
3171,198,300
3172,198,306
3173,198,396
3174,198,405
3175,198,411
3176,198,413
3177,198,452
3178,198,454
3179,199,1
3180,199,15
3181,199,16
3182,199,23
3183,199,27
3184,199,77
3185,199,80
3186,199,90
3187,199,118
3188,199,123
3189,199,139
3190,199,141
3191,199,151
3192,199,170
3193,199,189
3194,199,193
3195,199,196
3196,199,204
3197,199,217
3198,199,223
3199,200,610
3200,200,614
3201,200,665
3202,200,666
3203,200,720
3204,200,746
3205,200,752
3206,200,757
3207,200,778
3208,200,781
3209,200,791
3210,200,800
3211,200,823
3212,200,824
3213,200,869
3214,200,870
3215,201,310
3216,201,331
3217,201,348
3218,201,357
3219,201,373
3220,201,442
3221,201,470
3222,201,515
3223,201,532
3224,201,535
3225,201,573
3226,201,577
3227,202,1
3228,202,16
3229,202,17
3230,202,32
3231,202,34
3232,202,102
3233,202,110
3234,202,115
3235,202,122
3236,202,139
3237,202,169
3238,202,186
3239,202,189
3240,202,196
3241,202,203
3242,202,211
3243,202,218
3244,202,243
3245,202,249
3246,202,260
3247,203,270
3248,203,282
3249,203,300
3250,203,301
3251,203,353
3252,203,438
3253,204,644
3254,204,656
3255,204,701
3256,204,729
3257,204,756
3258,204,759
3259,204,775
3260,204,783
3261,204,786
3262,204,794
3263,204,805
3264,204,820
3265,204,828
3266,204,842
3267,204,844
3268,204,849
3269,204,854
3270,204,859
3271,204,861
3272,204,878
3273,204,889
3274,204,901
3275,204,916
3276,204,926
3277,204,929
3278,204,950
3279,205,45
3280,205,53
3281,205,70
3282,205,91
3283,205,98
3284,205,113
3285,205,129
3286,205,133
3287,205,152
3288,205,159
3289,205,163
3290,205,216
3291,205,221
3292,205,238
3293,205,239
3294,206,10
3295,206,12
3296,206,15
3297,206,74
3298,206,108
3299,206,136
3300,206,151
3301,206,162
3302,206,167
3303,206,183
3304,206,184
3305,206,193
3306,206,201
3307,206,207
3308,206,217
3309,206,230
3310,206,237
3311,207,77
3312,207,80
3313,207,100
3314,207,102
3315,207,109
3316,207,141
3317,207,161
3318,207,170
3319,207,175
3320,207,184
3321,207,185
3322,207,204
3323,207,207
3324,207,217
3325,207,230
3326,207,237
3327,207,245
3328,207,255
3329,207,267
3330,208,23
3331,208,26
3332,208,45
3333,208,49
3334,208,80
3335,208,98
3336,208,102
3337,208,113
3338,208,115
3339,208,135
3340,208,141
3341,208,159
3342,208,170
3343,208,175
3344,208,191
3345,208,196
3346,208,216
3347,208,217
3348,208,243
3349,208,255
3350,208,264
3351,209,314
3352,209,354
3353,209,379
3354,209,401
3355,209,486
3356,209,491
3357,209,501
3358,209,508
3359,209,524
3360,209,534
3361,210,274
3362,210,316
3363,210,361
3364,210,374
3365,210,391
3366,210,401
3367,210,422
3368,210,432
3369,210,486
3370,210,496
3371,210,533
3372,211,631
3373,211,632
3374,211,666
3375,211,671
3376,211,721
3377,211,815
3378,211,829
3379,211,834
3380,211,839
3381,211,848
3382,211,853
3383,211,864
3384,211,869
3385,211,875
3386,211,903
3387,211,904
3388,211,933
3389,211,942
3390,211,945
3391,212,617
3392,212,623
3393,212,666
3394,212,677
3395,212,696
3396,212,707
3397,212,711
3398,212,853
3399,212,854
3400,212,875
3401,212,889
3402,212,895
3403,213,637
3404,213,654
3405,213,665
3406,213,670
3407,213,685
3408,213,866
3409,213,870
3410,213,882
3411,213,899
3412,213,914
3413,213,932
3414,213,941
3415,213,949
3416,214,14
3417,214,15
3418,214,18
3419,214,26
3420,214,27
3421,214,45
3422,214,49
3423,214,59
3424,214,63
3425,214,77
3426,214,90
3427,214,97
3428,214,102
3429,214,109
3430,214,139
3431,214,151
3432,214,158
3433,214,170
3434,215,2
3435,215,7
3436,215,18
3437,215,32
3438,215,41
3439,215,43
3440,215,44
3441,215,76
3442,215,102
3443,215,110
3444,215,117
3445,215,122
3446,215,139
3447,215,169
3448,215,177
3449,215,179
3450,215,190
3451,215,203
3452,215,218
3453,215,222
3454,216,669
3455,216,671
3456,216,694
3457,216,827
3458,216,830
3459,216,837
3460,216,839
3461,216,893
3462,216,905
3463,216,919
3464,216,939
3465,216,945
3466,217,621
3467,217,634
3468,217,648
3469,217,661
3470,217,669
3471,217,676
3472,217,714
3473,217,717
3474,217,789
3475,217,799
3476,217,815
3477,217,846
3478,217,857
3479,217,860
3480,217,866
3481,217,876
3482,217,909
3483,217,918
3484,217,939
3485,218,615
3486,218,630
3487,218,642
3488,218,657
3489,218,685
3490,218,700
3491,218,809
3492,218,836
3493,218,840
3494,218,852
3495,218,855
3496,218,863
3497,218,865
3498,218,879
3499,219,282
3500,219,328
3501,219,333
3502,219,358
3503,219,364
3504,219,388
3505,219,441
3506,219,448
3507,219,459
3508,219,478
3509,219,483
3510,219,537
3511,219,543
3512,220,45
3513,220,53
3514,220,67
3515,220,77
3516,220,113
3517,220,123
3518,220,135
3519,220,141
3520,220,156
3521,220,170
3522,220,173
3523,220,175
3524,220,190
3525,220,204
3526,220,214
3527,220,217
3528,220,245
3529,220,257
3530,220,268
3531,221,612
3532,221,616
3533,221,730
3534,221,742
3535,221,758
3536,221,775
3537,221,779
3538,221,782
3539,221,811
3540,221,840
3541,221,844
3542,221,854
3543,221,855
3544,221,912
3545,222,273
3546,222,280
3547,222,296
3548,222,300
3549,222,411
3550,222,415
3551,222,441
3552,222,510
3553,222,520
3554,223,2
3555,223,3
3556,223,13
3557,223,23
3558,223,41
3559,223,57
3560,223,59
3561,223,117
3562,223,123
3563,223,134
3564,223,141
3565,223,145
3566,223,199
3567,223,245
3568,223,247
3569,223,249
3570,224,48
3571,224,49
3572,224,62
3573,224,63
3574,224,104
3575,224,106
3576,224,151
3577,224,157
3578,224,163
3579,224,198
3580,224,228
3581,224,237
3582,225,627
3583,225,635
3584,225,678
3585,225,693
3586,225,753
3587,225,763
3588,225,765
3589,225,766
3590,225,780
3591,225,810
3592,225,823
3593,225,826
3594,225,832
3595,225,837
3596,225,845
3597,225,847
3598,225,908
3599,225,927
3600,225,932
3601,226,638
3602,226,639
3603,226,680
3604,226,697
3605,226,730
3606,226,804
3607,226,806
3608,226,811
3609,226,842
3610,226,844
3611,226,849
3612,226,854
3613,226,859
3614,226,861
3615,226,930
3616,226,935
3617,227,667
3618,227,671
3619,227,693
3620,227,732
3621,227,745
3622,227,762
3623,227,773
3624,227,775
3625,227,796
3626,227,797
3627,227,814
3628,227,835
3629,227,839
3630,227,850
3631,227,853
3632,227,864
3633,227,868
3634,227,873
3635,227,895
3636,227,897
3637,228,5
3638,228,8
3639,228,17
3640,228,21
3641,228,35
3642,228,103
3643,228,116
3644,228,120
3645,228,137
3646,228,148
3647,228,161
3648,228,173
3649,228,176
3650,228,186
3651,228,207
3652,228,213
3653,228,252
3654,228,257
3655,228,266
3656,229,690
3657,229,704
3658,229,716
3659,229,814
3660,229,822
3661,229,829
3662,229,835
3663,229,839
3664,229,851
3665,229,853
3666,229,896
3667,229,903
3668,229,936
3669,229,938
3670,229,948
3671,236,611
3672,236,620
3673,236,638
3674,236,647
3675,236,665
3676,236,675
3677,236,681
3678,236,701
3679,236,705
3680,236,715
3681,236,729
3682,236,813
3683,236,849
3684,236,856
3685,236,861
3686,236,870
3687,236,878
3688,236,916
3689,236,950
3690,237,277
3691,237,304
3692,237,307
3693,237,351
3694,237,446
3695,237,463
3696,237,535
3697,255,5
3698,255,20
3699,255,24
3700,255,29
3701,255,52
3702,255,54
3703,255,66
3704,255,68
3705,255,86
3706,255,101
3707,255,102
3708,255,138
3709,255,147
3710,255,162
3711,255,171
3712,255,173
3713,255,185
3714,255,194
3715,255,226
3716,255,227
3717,255,235
3718,265,318
3719,265,355
3720,265,384
3721,265,434
3722,265,451
3723,265,464
3724,265,468
3725,267,12
3726,267,15
3727,267,16
3728,267,42
3729,267,49
3730,267,56
3731,267,63
3732,267,77
3733,267,102
3734,267,110
3735,267,115
3736,267,130
3737,267,139
3738,267,223
3739,267,225
3740,267,231
3741,267,232
3742,267,243
3743,267,254
3744,267,264
3745,268,3
3746,268,8
3747,268,10
3748,268,62
3749,268,66
3750,268,120
3751,268,121
3752,268,134
3753,268,176
3754,268,181
3755,268,184
3756,268,197
3757,268,207
3758,268,209
3759,268,228
3760,268,230
3761,269,678
3762,269,693
3763,269,708
3764,269,711
3765,269,726
3766,269,826
3767,269,829
3768,269,832
3769,269,834
3770,269,869
3771,269,871
3772,269,874
3773,269,895
3774,269,907
3775,270,303
3776,270,304
3777,270,404
3778,270,436
3779,270,535
3780,270,570
3781,270,571
3782,270,600
3783,271,38
3784,271,25
3785,271,70
3786,271,94
3787,271,88
3788,271,163
3789,271,209
3790,271,228
3791,271,235
3792,271,253
3793,271,254
3794,271,246
3795,272,650
3796,272,660
3797,272,671
3798,272,689
3799,272,711
3800,272,714
3801,272,721
3802,272,790
3803,272,797
3804,272,827
3805,272,829
3806,272,846
3807,272,853
3808,272,864
3809,272,866
3810,272,895
3811,272,905
3812,272,919
3813,272,942
3814,277,620
3815,277,624
3816,277,647
3817,277,651
3818,277,665
3819,277,667
3820,277,690
3821,277,738
3822,277,739
3823,277,748
3824,277,752
3825,277,758
3826,277,802
3827,277,806
3828,277,833
3829,277,835
3830,277,851
3831,277,856
3832,277,868
3833,277,870
3834,277,913
3835,277,925
3836,277,936
3837,277,948
3838,278,615
3839,278,616
3840,278,625
3841,278,626
3842,278,642
3843,278,652
3844,278,667
3845,278,672
3846,278,690
3847,278,704
3848,278,709
3849,278,726
3850,278,737
3851,278,745
3852,278,755
3853,278,756
3854,278,771
3855,278,796
3856,278,801
3857,278,814
3858,278,817
3859,278,821
3860,278,863
3861,278,868
3862,278,908
3863,278,921
3864,278,936
3865,279,272
3866,279,284
3867,279,299
3868,279,305
3869,279,314
3870,279,473
3871,279,494
3872,279,506
3873,279,517
3874,283,24
3875,283,38
3876,283,103
3877,283,108
3878,283,121
3879,283,127
3880,283,149
3881,283,162
3882,283,181
3883,283,184
3884,283,191
3885,283,201
3886,283,207
3887,283,215
3888,283,228
3889,283,230
3890,283,246
3891,283,247
3892,283,267
3893,284,270
3894,284,295
3895,284,307
3896,284,328
3897,284,332
3898,284,441
3899,284,469
3900,284,502
3901,284,512
3902,284,516
3903,285,649
3904,285,657
3905,285,670
3906,285,676
3907,285,685
3908,285,700
3909,285,724
3910,285,799
3911,285,803
3912,285,838
3913,285,843
3914,285,852
3915,285,857
3916,285,860
3917,285,865
3918,285,879
3919,285,894
3920,285,902
3921,286,680
3922,286,707
3923,286,714
3924,286,730
3925,286,732
3926,286,753
3927,286,759
3928,286,776
3929,286,787
3930,286,820
3931,286,827
3932,286,863
3933,286,866
3934,286,877
3935,286,889
3936,286,905
3937,286,919
3938,286,920
3939,286,946
3940,287,613
3941,287,621
3942,287,676
3943,287,677
3944,287,712
3945,287,717
3946,287,725
3947,287,843
3948,287,844
3949,287,859
3950,287,860
3951,287,885
3952,287,893
3953,287,945
3954,288,672
3955,288,677
3956,288,680
3957,288,704
3958,288,707
3959,288,730
3960,288,736
3961,288,737
3962,288,743
3963,288,775
3964,288,783
3965,288,802
3966,288,805
3967,288,811
3968,288,820
3969,288,822
3970,288,851
3971,288,854
3972,288,859
3973,288,863
3974,288,877
3975,288,922
3976,288,929
3977,288,946
3978,289,45
3979,289,48
3980,289,88
3981,289,97
3982,289,106
3983,289,121
3984,289,131
3985,289,134
3986,289,176
3987,289,181
3988,289,191
3989,289,197
3990,289,228
3991,289,231
3992,290,612
3993,290,614
3994,290,639
3995,290,641
3996,290,666
3997,290,677
3998,290,706
3999,290,712
4000,290,724
4001,290,742
4002,290,749
4003,290,757
4004,290,777
4005,290,780
4006,290,791
4007,290,804
4008,290,819
4009,290,820
4010,290,834
4011,290,844
4012,290,859
4013,290,869
4014,290,915
4015,290,930
4016,290,934
4017,291,277
4018,291,303
4019,291,307
4020,291,332
4021,291,340
4022,291,548
4023,291,551
4024,292,664
4025,292,669
4026,292,670
4027,292,695
4028,292,700
4029,292,732
4030,292,734
4031,292,748
4032,292,765
4033,292,768
4034,292,771
4035,292,784
4036,292,819
4037,292,826
4038,292,827
4039,292,832
4040,292,837
4041,292,838
4042,292,845
4043,292,846
4044,292,852
4045,292,865
4046,292,866
4047,292,871
4048,292,874
4049,292,879
4050,292,949
4051,292,952
4052,293,613
4053,293,621
4054,293,716
4055,293,717
4056,293,760
4057,293,768
4058,293,774
4059,293,777
4060,293,815
4061,293,839
4062,293,843
4063,293,857
4064,293,858
4065,293,876
4066,293,885
4067,293,893
4068,293,909
4069,293,931
4070,293,939
4071,293,945
4072,294,6
4073,294,7
4074,294,19
4075,294,35
4076,294,36
4077,294,53
4078,294,54
4079,294,67
4080,294,68
4081,294,78
4082,294,102
4083,294,110
4084,294,116
4085,294,124
4086,294,138
4087,294,205
4088,294,212
4089,294,214
4090,294,234
4091,294,236
