id,cmdrName,systemName,bodyName,coordX,coordY,coordZ,latitude,longitude,entryId,codexName,codexNameLocalised,category,categoryLocalised,subCategory,subCategoryLocalised,regionName,regionLocalised,systemAddress,voucherAmount
1323,DibEnzO diOxiN,Ploi Aewsy OJ-Q e5-1,,-1331.71875,892.46875,7663.59375,,,1200901,$Codex_Ent_Standard_Sudarsky_Class_V_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1324,Anonymous,Flyiedge HS-O c8-32,,-4420.71875,-313.40625,8282.96875,,,1200301,$Codex_Ent_Standard_Giant_With_Water_Life_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1325,Anonymous,Flyiedge HS-O c8-32,,-4420.71875,-313.40625,8282.96875,,,1301601,$Codex_Ent_Standard_Ter_Rocky_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1326,Anonymous,Flyiedge HS-O c8-32,,-4420.71875,-313.40625,8282.96875,,,1200401,$Codex_Ent_Standard_Giant_With_Ammonia_Life_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1327,Anonymous,Flyiedge BG-V d3-132,,-4401.59375,-315.4375,8252.5625,,,1301502,$Codex_Ent_TRF_Ter_High_Metal_Content_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1328,Anonymous,Flyiedge BG-V d3-132,,-4401.59375,-315.4375,8252.5625,,,1300100,$Codex_Ent_Earth_Likes_Name;,Earth-Like Planet,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1329,Anonymous,Prae Eaec VN-A d1-392,,-2686.90625,-319.03125,10555.875,,,1300801,$Codex_Ent_Standard_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,
1330,Anonymous,Prae Eaec VN-A d1-392,,-2686.90625,-319.03125,10555.875,,,1301502,$Codex_Ent_TRF_Ter_High_Metal_Content_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,
1331,Anonymous,Prae Eaec VN-A d1-392,,-2686.90625,-319.03125,10555.875,,,1300302,$Codex_Ent_TRF_Water_Worlds_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,
1332,Anonymous,Prae Eaec VN-A d1-392,,-2686.90625,-319.03125,10555.875,,,1200401,$Codex_Ent_Standard_Giant_With_Ammonia_Life_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,
1333,DibEnzO diOxiN,Ploi Aewsy OJ-Q e5-1,Ploi Aewsy OJ-Q e5-1 A 3,-1331.71875,892.46875,7663.59375,37.141171,135.414444,2100405,$Codex_Ent_SphereEFGH_Name;,Blattinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000
1334,DibEnzO diOxiN,Ploi Aewsy OJ-Q e5-1,Ploi Aewsy OJ-Q e5-1 A 3,-1331.71875,892.46875,7663.59375,37.135239,135.401047,2100405,$Codex_Ent_SphereEFGH_Name;,Blattinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1335,Anonymous,Prae Eaec DH-H c12-264,,-3060.0625,-417.53125,10990.0625,,,1300301,$Codex_Ent_Standard_Water_Worlds_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,
1336,Darth_Vader,HR 1183,,-72.875,-145.09375,-336.96875,,,3100402,$Codex_Ent_Basilisk_Name;,Thargoid Interceptor Basilisk,$Codex_SubCategory_Thargoid;,Thargoid objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_18;,Inner Orion Spur,1,
1337,Anonymous,Nyeajoa UC-C c29-22,,-4198.21875,-286.96875,7857.90625,,,1300302,$Codex_Ent_TRF_Water_Worlds_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1338,DibEnzO diOxiN,Ploi Aewsy OJ-Q e5-1,Ploi Aewsy OJ-Q e5-1 A 3,-1331.71875,892.46875,7663.59375,-15.41046,91.303291,2100405,$Codex_Ent_SphereEFGH_Name;,Blattinus Bioluminescent Anemone,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1339,Anonymous,Nyeajoa WV-B d14-47,,-4183.875,-278.96875,7823.21875,,,1200101,$Codex_Ent_Standard_Water_Giant_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1340,Catsy,102 Iota Tauri,,3.3125,-34.34375,-169.28125,,,1200701,$Codex_Ent_Standard_Sudarsky_Class_III_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1341,Catsy,102 Iota Tauri,,3.3125,-34.34375,-169.28125,,,1301601,$Codex_Ent_Standard_Ter_Rocky_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1342,Catsy,102 Iota Tauri,,3.3125,-34.34375,-169.28125,,,1301602,$Codex_Ent_TRF_Ter_Rocky_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1343,Catsy,102 Iota Tauri,102 Iota Tauri B 2 a,3.3125,-34.34375,-169.28125,-78.244682,116.047241,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Sulphur Dioxide Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000
1344,Catsy,102 Iota Tauri,102 Iota Tauri B 2 a,3.3125,-34.34375,-169.28125,-78.240379,116.03788,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Sulphur Dioxide Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1345,Smootherson,Clookuia IZ-L b35-0,,2936.40625,-1204.0625,12498.5625,,,1200401,$Codex_Ent_Standard_Giant_With_Ammonia_Life_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_10;,Norma Expanse,1,
1346,Smootherson,Clookuia IZ-L b35-0,Clookuia IZ-L b35-0 2 a,2936.40625,-1204.0625,12498.5625,6.421622,-8.431269,1400161,$Codex_Ent_IceFumarole_MethaneGeysers_Name;,Methane Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,50000
1347,Smootherson,Clookuia FX-S c17-0,Clookuia FX-S c17-0 6 a,2937.25,-1223.71875,12499.21875,75.363243,-13.318908,1400159,$Codex_Ent_IceFumarole_CarbonDioxideGeysers_Name;,Carbon Dioxide Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,50000
1348,Namix,Pru Aed GG-O d6-36,Pru Aed GG-O d6-36 AB 2 b a,9774.46875,225.25,8530.15625,-13.709,34.396893,2100501,$Codex_Ent_Tube_Name;,Roseus Sinuous Tubers,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_19;,Hawking's Gap,1,2500
1349,Namix,Pru Aed GG-O d6-36,Pru Aed GG-O d6-36 AB 2 b a,9774.46875,225.25,8530.15625,-13.708333,34.396774,2100501,$Codex_Ent_Tube_Name;,Roseus Sinuous Tubers,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_19;,Hawking's Gap,1,
1350,Namix,Pru Aed GG-O d6-36,Pru Aed GG-O d6-36 AB 2 b a,9774.46875,225.25,8530.15625,-13.692581,34.376259,2100501,$Codex_Ent_Tube_Name;,Roseus Sinuous Tubers,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_19;,Hawking's Gap,1,
1351,Anonymous,Clookia QT-Z d404,,-3708.78125,-595.1875,11821.375,,,1200801,$Codex_Ent_Standard_Sudarsky_Class_IV_Name;,Standard gas giant,$Codex_SubCategory_Gas_Giants;,Gas giant planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_9;,Inner Scutum-Centaurus Arm,1,
1352,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,2500
1353,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1354,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1355,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1356,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1357,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1358,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1359,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1360,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1361,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1362,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1363,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1364,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1365,Sean Bannon,Pru Aescs NC-M d7-192,,-3183.53125,73.59375,8595.65625,,,2403002,$Codex_Ent_L_Phn_Part_Eng_002_Name;,P01-Type Anomaly,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1366,Smootherson,Blaa Hypai PC-V e2-1,,2356.0625,-967.4375,12248.1875,,,1101001,$Codex_Ent_TTS_Type_Name;,T Tauri Star,$Codex_SubCategory_Stars;,Stars,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_10;,Norma Expanse,1,
1367,Smootherson,Blaa Hypai CF-O c7-2,,2016.53125,-821.5,12066.78125,,,1300502,$Codex_Ent_TRF_High_Metal_Content_No_Atmos_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_10;,Norma Expanse,1,
1368,Smootherson,Blaa Hypai UO-L b10-1,Blaa Hypai UO-L b10-1 1 c,1789,-777.71875,11969.75,12.091805,-33.753277,1400162,$Codex_Ent_IceFumarole_NitrogenGeysers_Name;,Nitrogen Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,2500
1369,Smootherson,Blaa Hypai UO-L b10-1,Blaa Hypai UO-L b10-1 1 c,1789,-777.71875,11969.75,12.088524,-33.747314,1400162,$Codex_Ent_IceFumarole_NitrogenGeysers_Name;,Nitrogen Ice Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1370,Camlis,102 Iota Tauri,102 Iota Tauri B 2 a,3.3125,-34.34375,-169.28125,-78.34166,115.896194,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Sulphur Dioxide Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000
1371,Seamus Donohue,LTT 4461,LTT 4461 5 d a,49.625,44.84375,15.65625,17.465765,68.062828,1400114,$Codex_Ent_Fumarole_SilicateVapourGeysers_Name;,Silicate Vapour Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,50000
1372,Seamus Donohue,LTT 4461,LTT 4461 5 d a,49.625,44.84375,15.65625,-45.204948,118.549599,1400414,$Codex_Ent_Gas_Vents_SilicateVapourGeysers_Name;,Silicate Vapour Gas Vent,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1373,Camlis,102 Iota Tauri,102 Iota Tauri B 2 a,3.3125,-34.34375,-169.28125,-44.979721,-26.322941,1400102,$Codex_Ent_Fumarole_SulphurDioxideMagma_Name;,Sulphur Dioxide Fumarole,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_18;,Inner Orion Spur,1,
1374,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,50000
1375,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,2100801,$Codex_Ent_L_Cry_MetCry_Gr_Name;,Prasinus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1376,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1377,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1378,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,2500
1379,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1380,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,2500
1381,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1382,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1383,Smootherson,Blaa Hypai QU-O d6-16,,1219.03125,-764.1875,12305.65625,,,2100802,$Codex_Ent_L_Cry_MetCry_Pur_Name;,Purpureus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1384,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,1300302,$Codex_Ent_TRF_Water_Worlds_Name;,Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_10;,Norma Expanse,1,
1385,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,1400701,$Codex_Ent_Gas_Clds_Green_Name;,Viridis Lagrange Cloud,$Codex_SubCategory_Geology_and_Anomalies;,Geology and anomalies,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,50000
1386,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,2100803,$Codex_Ent_L_Cry_MetCry_Red_Name;,Rubeus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1387,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,2300602,$Codex_Ent_Small_Org_Moll01_V6_Bl_Name;,Cymatilis Bell Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,50000
1388,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,2300602,$Codex_Ent_Small_Org_Moll01_V6_Bl_Name;,Cymatilis Bell Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1389,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,2300602,$Codex_Ent_Small_Org_Moll01_V6_Bl_Name;,Cymatilis Bell Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1390,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,2300602,$Codex_Ent_Small_Org_Moll01_V6_Bl_Name;,Cymatilis Bell Mollusc,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1391,Smootherson,Blaa Hypai OZ-O d6-16,Blaa Hypai OZ-O d6-16 4 c,1285.5,-731.65625,12309.34375,-28.416618,146.546219,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,50000
1392,Smootherson,Blaa Hypai OZ-O d6-16,Blaa Hypai OZ-O d6-16 4 c,1285.5,-731.65625,12309.34375,-28.416525,146.544876,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1393,Smootherson,Blaa Hypai OZ-O d6-16,Blaa Hypai OZ-O d6-16 4 c,1285.5,-731.65625,12309.34375,16.456718,123.453033,3200200,$Codex_Ent_Guardian_Data_Logs_Name;,Guardian Codex,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_10;,Norma Expanse,1,
1394,Smootherson,Blaa Hypai OZ-O d6-16,Blaa Hypai OZ-O d6-16 4 c,1285.5,-731.65625,12309.34375,16.455009,123.449814,3200200,$Codex_Ent_Guardian_Data_Logs_Name;,Guardian Codex,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_10;,Norma Expanse,1,
1395,Smootherson,Blaa Hypai OZ-O d6-16,Blaa Hypai OZ-O d6-16 4 c,1285.5,-731.65625,12309.34375,16.460649,123.444786,3200200,$Codex_Ent_Guardian_Data_Logs_Name;,Guardian Codex,$Codex_SubCategory_Guardian;,Guardian objects,$Codex_Category_Civilisations;,Xenological,$Codex_RegionName_10;,Norma Expanse,1,
1396,Smootherson,Blaa Hypai OZ-O d6-16,Blaa Hypai OZ-O d6-16 4 c,1285.5,-731.65625,12309.34375,-20.195055,-45.446262,2100301,$Codex_Ent_Cone_Name;,Bark Mounds,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1397,I C Aleinns,Antliae Sector DL-Y c4,,135.25,36.78125,-0.5625,,,1300701,$Codex_Ent_Standard_Rocky_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1398,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,2100804,$Codex_Ent_L_Cry_MetCry_Yw_Name;,Flavus Metallic Crystals,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,50000
1399,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1400,Smootherson,Blaa Hypai OZ-O d6-16,,1285.5,-731.65625,12309.34375,,,1410100,$Codex_Ent_SPOI_Ball_Name;,Solid Mineral Spheres,$Codex_SubCategory_Organic_Structures;,Organic structures,$Codex_Category_Biology;,Biological and Geological,$Codex_RegionName_10;,Norma Expanse,1,
1401,Jacques d'Orleans,Pleiades Sector TJ-Q b5-2,,-74.28125,-156.375,-323.34375,,,1300501,$Codex_Ent_Standard_High_Metal_Content_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
1402,Jacques d'Orleans,Pleiades Sector TJ-Q b5-2,,-74.28125,-156.375,-323.34375,,,1300701,$Codex_Ent_Standard_Rocky_Ice_No_Atmos_Name;,Non Terraformable,$Codex_SubCategory_Terrestrials;,Terrestrial planets,$Codex_Category_StellarBodies;,Astronomical Bodies,$Codex_RegionName_18;,Inner Orion Spur,1,
