id,grSite,activeObelisk
2140,140,532
2141,140,550
2142,140,553
2143,141,625
2144,141,629
2145,141,652
2146,141,656
2147,141,693
2148,141,735
2149,141,755
2150,141,768
2151,141,772
2152,141,786
2153,141,794
2154,141,796
2155,141,849
2156,141,850
2157,141,861
2158,141,868
2159,142,671
2160,142,675
2161,142,701
2162,142,729
2163,142,839
2164,142,842
2165,142,861
2166,142,864
2167,142,878
2168,142,916
2169,142,926
2170,142,942
2171,142,950
2172,143,280
2173,143,331
2174,143,345
2175,143,356
2176,143,362
2177,143,395
2178,143,477
2179,143,482
2180,143,577
2181,144,75
2182,144,104
2183,144,115
2184,144,124
2185,144,168
2186,144,174
2187,144,186
2188,144,193
2189,144,203
2190,144,214
2191,144,223
2192,144,237
2193,144,238
2194,144,258
2195,144,260
2196,145,273
2197,145,280
2198,145,394
2199,145,405
2200,145,441
2201,145,463
2202,145,469
2203,145,500
2204,146,689
2205,146,704
2206,146,711
2207,146,721
2208,146,797
2209,146,815
2210,146,835
2211,146,839
2212,146,875
2213,146,895
2214,146,896
2215,146,911
2216,146,922
2217,146,942
2218,146,951
2219,147,610
2220,147,617
2221,147,691
2222,147,699
2223,147,707
2224,147,710
2225,147,720
2226,147,820
2227,147,823
2228,147,847
2229,147,854
2230,147,882
2231,147,889
2232,147,914
2233,147,920
2234,147,941
2235,147,949
2236,148,698
2237,148,704
2238,148,709
2239,148,737
2240,148,739
2241,148,746
2242,148,773
2243,148,782
2244,148,835
2245,148,840
2246,148,850
2247,148,851
2248,148,863
2249,148,868
2250,148,879
2251,148,887
2252,148,897
2253,148,913
2254,148,922
2255,148,937
2256,149,615
2257,149,622
2258,149,672
2259,149,676
2260,149,698
2261,149,704
2262,149,717
2263,149,754
2264,149,756
2265,149,761
2266,149,768
2267,149,782
2268,149,799
2269,149,801
2270,149,814
2271,149,840
2272,149,843
2273,149,851
2274,149,857
2275,149,887
2276,149,894
2277,149,913
2278,149,921
2279,149,940
2280,149,946
2281,150,318
2282,150,327
2283,150,347
2284,150,384
2285,150,434
2286,150,440
2287,150,498
2288,150,511
2289,150,531
2290,151,630
2291,151,632
2292,151,657
2293,151,659
2294,151,700
2295,151,710
2296,151,711
2297,151,724
2298,151,791
2299,151,793
2300,151,809
2301,151,834
2302,151,838
2303,151,848
2304,151,852
2305,151,865
2306,151,869
2307,151,875
2308,151,902
2309,151,904
2310,151,932
2311,151,934
2312,151,951
2313,152,289
2314,152,298
2315,152,338
2316,152,346
2317,152,392
2318,152,440
2319,152,443
2320,152,454
2321,152,478
2322,152,497
2323,152,522
2324,152,530
2325,152,533
2326,153,617
2327,153,621
2328,153,671
2329,153,677
2330,153,679
2331,153,696
2332,153,721
2333,153,839
2334,153,844
2335,153,854
2336,153,857
2337,153,859
2338,153,864
2339,153,889
2340,153,893
2341,154,1
2342,154,3
2343,154,12
2344,154,42
2345,154,43
2346,154,56
2347,154,57
2348,154,73
2349,154,103
2350,154,109
2351,154,181
2352,154,183
2353,154,189
2354,154,200
2355,154,210
2356,154,215
2357,154,246
2358,154,249
2359,154,253
2360,155,684
2361,155,704
2362,155,708
2363,155,731
2364,155,734
2365,155,754
2366,155,756
2367,155,776
2368,155,783
2369,155,832
2370,155,840
2371,155,845
2372,155,851
2373,155,873
2374,155,887
2375,155,907
2376,155,913
2377,155,946
2378,156,24
2379,156,25
2380,156,42
2381,156,52
2382,156,103
2383,156,127
2384,156,130
2385,156,136
2386,156,154
2387,156,162
2388,156,164
2389,156,176
2390,156,184
2391,156,192
2392,156,224
2393,156,225
2394,156,254
2395,156,262
2396,156,266
2397,157,612
2398,157,614
2399,157,639
2400,157,641
2401,157,670
2402,157,677
2403,157,692
2404,157,706
2405,157,712
2406,157,724
2407,157,732
2408,157,733
2409,157,741
2410,157,780
2411,157,838
2412,157,844
2413,157,852
2414,157,858
2415,157,859
2416,157,865
2417,157,879
2418,157,915
2419,157,924
2420,157,930
2421,157,951
2422,158,29
2423,158,32
2424,158,44
2425,158,54
2426,158,58
2427,158,68
2428,158,76
2429,158,110
2430,158,119
2431,158,139
2432,158,146
2433,158,147
2434,158,169
2435,158,186
2436,158,190
2437,158,194
2438,158,203
2439,158,218
2440,158,226
2441,159,6
2442,159,10
2443,159,14
2444,159,24
2445,159,26
2446,159,59
2447,159,66
2448,159,98
2449,159,100
2450,159,113
2451,159,127
2452,159,159
2453,159,161
2454,159,166
2455,159,200
2456,159,207
2457,159,216
2458,159,230
2459,159,239
2460,160,321
2461,160,326
2462,160,334
2463,160,360
2464,160,365
2465,160,438
2466,160,469
2467,160,502
2468,160,510
2469,160,518
2470,161,2
2471,161,10
2472,161,12
2473,161,72
2474,161,84
2475,161,93
2476,161,104
2477,161,183
2478,161,184
2479,161,190
2480,161,199
2481,161,229
2482,161,231
2483,161,249
2484,161,253
2485,161,267
2486,162,272
2487,162,323
2488,162,326
2489,162,401
2490,162,441
2491,162,581
2492,162,598
2493,162,607
2494,163,284
2495,163,430
2496,163,431
2497,163,442
2498,163,445
2499,163,455
2500,163,470
2501,163,501
2502,163,516
2503,163,531
2504,164,301
2505,164,304
2506,164,382
2507,164,387
2508,164,452
2509,164,467
2510,164,470
2511,165,43
2512,165,47
2513,165,84
2514,165,100
2515,165,117
2516,165,120
2517,165,137
2518,165,145
2519,165,161
2520,165,167
2521,165,176
2522,165,189
2523,165,190
2524,165,201
2525,165,229
2526,165,230
2527,166,611
2528,166,616
2529,166,672
2530,166,675
2531,166,684
2532,166,704
2533,166,715
2534,166,731
2535,166,739
2536,166,754
2537,166,757
2538,166,768
2539,166,775
2540,166,794
2541,166,801
2542,166,814
2543,166,849
2544,166,855
2545,166,883
2546,166,888
2547,166,913
2548,166,921
2549,166,935
2550,166,946
2551,167,379
2552,167,388
2553,167,401
2554,167,438
2555,167,448
2556,167,457
2557,167,502
2558,167,543
2559,167,553
2560,167,557
2561,167,599
2562,167,600
2563,168,277
2564,168,279
2565,168,436
2566,168,503
2567,168,539
2568,168,548
2569,168,575
2570,168,606
2571,168,607
2572,169,611
2573,169,615
2574,169,638
2575,169,642
2576,169,667
2577,169,675
2578,169,731
2579,169,802
2580,169,806
2581,169,814
2582,169,835
2583,169,842
2584,169,849
2585,169,851
2586,169,873
2587,169,913
2588,169,922
2589,169,935
2590,169,946
2591,170,382
2592,170,387
2593,170,404
2594,170,470
2595,170,503
2596,170,507
2597,170,515
2598,170,536
2599,170,550
2600,170,567
2601,170,589
2602,171,610
2603,171,631
2604,171,720
2605,171,792
2606,171,800
2607,171,833
2608,171,839
2609,171,847
2610,171,853
2611,171,864
2612,171,870
2613,171,879
2614,171,914
2615,172,22
2616,172,35
2617,172,42
2618,172,54
2619,172,73
2620,172,83
2621,172,93
2622,172,136
2623,172,144
2624,172,154
2625,172,178
2626,172,182
2627,172,183
2628,172,210
2629,172,212
2630,172,227
2631,172,231
2632,172,247
2633,172,253
2634,172,261
2635,173,297
2636,173,305
2637,173,308
2638,173,357
2639,173,370
2640,173,373
2641,173,384
2642,173,377
2643,173,386
2644,173,393
2645,173,418
2646,173,425
2647,173,431
2648,173,434
2649,173,439
2650,173,462
2651,173,465
2652,173,498
2653,173,501
2654,174,610
2655,174,611
2656,174,615
2657,174,637
2658,174,638
2659,174,642
2660,174,681
2661,174,691
2662,174,833
2663,174,840
2664,174,842
2665,174,861
2666,174,863
2667,174,870
2668,174,873
2669,174,878
2670,174,921
2671,174,935
2672,174,941
2673,174,949
2674,174,950
2675,175,303
2676,175,305
2677,175,307
2678,175,351
2679,175,354
2680,175,441
2681,175,442
2682,175,501
2683,175,503
2684,175,534
2685,175,535
2686,176,272
2687,176,275
2688,176,312
2689,176,314
2690,176,351
2691,176,354
2692,176,401
2693,176,404
2694,176,436
2695,176,438
2696,176,472
2697,176,482
2698,176,493
2699,176,534
2700,176,535
2701,177,24
2702,177,25
2703,177,42
2704,177,52
2705,177,56
2706,177,66
2707,177,74
2708,177,94
2709,177,100
2710,177,126
2711,177,127
2712,177,167
2713,177,184
2714,177,190
2715,177,192
2716,177,201
2717,177,230
2718,177,235
2719,178,3
2720,178,11
2721,178,16
2722,178,42
2723,178,48
2724,178,94
2725,178,96
2726,178,109
2727,178,121
2728,178,126
2729,178,136
2730,178,155
2731,178,157
2732,178,164
2733,178,181
2734,178,192
2735,178,196
2736,178,243
2737,178,247
2738,178,263
2739,179,271
2740,179,384
2741,179,392
2742,179,406
2743,179,428
2744,179,432
2745,179,440
2746,179,468
2747,179,492
2748,179,496
2749,180,5
2750,180,14
2751,180,20
2752,180,45
2753,180,53
2754,180,75
2755,180,95
2756,180,98
2757,180,104
2758,180,113
2759,180,128
2760,180,156
2761,180,159
2762,180,208
2763,180,216
2764,180,234
2765,180,239
2766,181,637
2767,181,656
2768,181,701
2769,181,705
2770,181,715
2771,181,729
2772,181,835
2773,181,842
2774,181,849
2775,181,856
2776,181,878
2777,181,883
2778,181,901
2779,181,916
2780,181,950
2781,182,393
2782,182,434
2783,182,484
2784,182,496
2785,182,511
2786,182,532
2787,182,543
2788,182,553
2789,182,558
2790,182,587
2791,182,600
2792,183,39
2793,183,40
2794,183,47
2795,183,48
2796,183,61
2797,183,62
2798,183,104
2799,183,133
2800,183,197
2801,183,213
2802,183,221
2803,183,233
2804,183,238
2805,184,35
2806,184,36
2807,184,53
2808,184,54
2809,184,75
2810,184,124
2811,184,174
2812,184,178
2813,184,193
2814,184,202
2815,184,212
2816,184,214
2817,184,227
2818,184,234
2819,184,257
2820,184,261
2821,184,264
2822,185,643
2823,185,661
2824,185,669
2825,185,672
2826,185,688
2827,185,695
2828,185,707
2829,185,714
2830,185,790
2831,185,801
2832,185,846
2833,185,855
2834,185,863
2835,185,866
2836,185,888
2837,185,906
2838,185,910
2839,186,23
2840,186,29
2841,186,49
2842,186,54
2843,186,63
2844,186,68
2845,186,80
2846,186,86
2847,186,102
2848,186,109
2849,186,135
2850,186,141
2851,186,147
2852,186,204
2853,186,217
2854,186,226
2855,186,242
2856,186,245
2857,186,268
2858,187,614
2859,187,622
2860,187,641
2861,187,649
2862,187,666
2863,187,676
2864,187,683
2865,187,706
2866,187,717
2867,187,725
2868,187,742
2869,187,760
2870,187,763
2871,187,771
2872,187,781
2873,187,791
2874,187,798
2875,187,860
2876,187,869
2877,187,886
2878,187,894
2879,187,909
2880,187,947
2881,188,627
2882,188,631
2883,188,670
2884,188,671
2885,188,710
2886,188,716
2887,188,823
2888,188,830
2889,188,876
2890,188,899
2891,188,903
2892,188,945
2893,189,643
2894,189,650
2895,189,666
2896,189,672
2897,189,684
2898,189,698
2899,189,731
2900,189,755
2901,189,758
2902,189,761
2903,189,762
2904,189,780
2905,189,797
2906,189,801
2907,189,817
2908,189,829
2909,189,834
2910,189,840
2911,189,877
2912,189,888
2913,189,895
2914,189,913
2915,189,920
2916,189,942
2917,189,946
2918,190,614
2919,190,631
2920,190,641
2921,190,658
2922,190,706
2923,190,716
2924,190,721
2925,190,745
2926,190,751
2927,190,776
2928,190,778
2929,190,781
2930,190,824
2931,190,829
2932,190,834
2933,190,839
2934,190,848
2935,190,853
2936,190,875
2937,190,886
2938,190,903
2939,190,934
2940,190,938
2941,191,12
2942,191,17
2943,191,20
2944,191,22
2945,191,32
2946,191,89
2947,191,93
2948,191,103
2949,191,122
2950,191,130
2951,191,136
2952,191,150
2953,191,154
2954,191,183
2955,191,186
2956,191,194
2957,191,198
2958,191,218
2959,191,225
2960,192,611
2961,192,624
2962,192,627
2963,192,651
2964,192,654
2965,192,638
2966,192,667
2967,192,670
2968,192,675
2969,192,685
2970,192,690
2971,192,698
2972,192,699
2973,192,709
2974,192,710
2975,192,715
2976,192,720
2977,192,731
2978,192,739
2979,192,747
2980,192,753
2981,192,765
2982,192,768
2983,192,771
2984,192,776
2985,192,793
2986,192,802
2987,192,806
2988,192,809
2989,192,814
2990,192,847
2991,192,849
2992,192,851
2993,192,873
2994,192,879
2995,192,948
2996,192,949
2997,193,434
2998,193,439
2999,193,489
3000,193,492
3001,193,495
3002,193,498
3003,193,501
3004,193,518
3005,193,527
3006,193,531
3007,193,539
3008,193,549
3009,193,552
3010,194,637
3011,194,642
3012,194,643
3013,194,665
3014,194,667
3015,194,672
3016,194,684
3017,194,691
3018,194,704
3019,194,705
3020,194,707
3021,194,720
3022,194,731
3023,194,851
3024,194,855
3025,194,856
3026,194,873
3027,194,877
3028,194,913
3029,194,914
3030,194,921
3031,194,922
3032,194,941
3033,195,612
3034,195,630
3035,195,631
3036,195,639
3037,195,657
3038,195,658
3039,195,670
3040,195,671
3041,195,677
3042,195,683
3043,195,685
3044,195,697
3045,195,700
3046,195,724
3047,195,730
3048,195,740
3049,195,741
3050,195,744
3051,195,757
3052,195,778
3053,195,785
3054,195,786
3055,195,809
3056,195,811
3057,195,819
3058,195,825
3059,195,829
3060,195,852
3061,195,853
3062,195,858
3063,195,884
3064,195,903
3065,195,904
3066,195,924
3067,195,930
3068,195,938
3069,196,21
3070,196,34
3071,196,41
3072,196,57
3073,196,58
3074,196,61
3075,196,72
3076,196,76
3077,196,117
3078,196,118
3079,196,120
3080,196,134
3081,196,143
3082,196,145
3083,196,161
3084,196,173
3085,196,176
3086,196,179
3087,196,190
3088,196,240
3089,196,256
3090,196,266
3091,196,268
3092,197,25
3093,197,29
3094,197,42
3095,197,54
3096,197,56
3097,197,68
3098,197,78
3099,197,86
3100,197,94
3101,197,102
3102,197,110
3103,197,119
3104,197,126
3105,197,179
3106,197,192
3107,197,194
3108,197,205
3109,197,225
3110,197,226
3111,197,227
3112,197,235
3113,198,300
3114,198,306
3115,198,396
3116,198,405
3117,198,411
3118,198,413
3119,198,452
3120,198,454
3121,199,1
3122,199,15
3123,199,16
3124,199,23
3125,199,27
3126,199,77
3127,199,80
3128,199,90
3129,199,118
3130,199,123
3131,199,139
3132,199,141
3133,199,151
3134,199,170
3135,199,189
3136,199,193
3137,199,196
3138,199,204
3139,199,217
3140,199,223
3141,200,610
3142,200,614
3143,200,665
3144,200,666
3145,200,720
3146,200,746
3147,200,752
3148,200,757
3149,200,778
3150,200,781
3151,200,791
3152,200,800
3153,200,823
3154,200,824
3155,200,869
3156,200,870
3157,201,310
3158,201,331
3159,201,348
3160,201,357
3161,201,373
3162,201,442
3163,201,470
3164,201,515
3165,201,532
3166,201,535
3167,201,573
3168,201,577
3169,202,1
3170,202,16
3171,202,17
3172,202,32
3173,202,34
3174,202,102
3175,202,110
3176,202,115
3177,202,122
3178,202,139
3179,202,169
3180,202,186
3181,202,189
3182,202,196
3183,202,203
3184,202,211
3185,202,218
3186,202,243
3187,202,249
3188,202,260
3189,203,270
3190,203,282
3191,203,300
3192,203,301
3193,203,353
3194,203,438
3195,204,644
3196,204,656
3197,204,701
3198,204,729
3199,204,756
3200,204,759
3201,204,775
3202,204,783
3203,204,786
3204,204,794
3205,204,805
3206,204,820
3207,204,828
3208,204,842
3209,204,844
3210,204,849
3211,204,854
3212,204,859
3213,204,861
3214,204,878
3215,204,889
3216,204,901
3217,204,916
3218,204,926
3219,204,929
3220,204,950
3221,205,45
3222,205,53
3223,205,70
3224,205,91
3225,205,98
3226,205,113
3227,205,129
3228,205,133
3229,205,152
3230,205,159
3231,205,163
3232,205,216
3233,205,221
3234,205,238
3235,205,239
3236,206,10
3237,206,12
3238,206,15
3239,206,74
3240,206,108
3241,206,136
3242,206,151
3243,206,162
3244,206,167
3245,206,183
3246,206,184
3247,206,193
3248,206,201
3249,206,207
3250,206,217
3251,206,230
3252,206,237
3253,207,77
3254,207,80
3255,207,100
3256,207,102
3257,207,109
3258,207,141
3259,207,161
3260,207,170
3261,207,175
3262,207,184
3263,207,185
3264,207,204
3265,207,207
3266,207,217
3267,207,230
3268,207,237
3269,207,245
3270,207,255
3271,207,267
3272,208,23
3273,208,26
3274,208,45
3275,208,49
3276,208,80
3277,208,98
3278,208,102
3279,208,113
3280,208,115
3281,208,135
3282,208,141
3283,208,159
3284,208,170
3285,208,175
3286,208,191
3287,208,196
3288,208,216
3289,208,217
3290,208,243
3291,208,255
3292,208,264
3293,209,314
3294,209,354
3295,209,379
3296,209,401
3297,209,486
3298,209,491
3299,209,501
3300,209,508
3301,209,524
3302,209,534
3303,210,274
3304,210,316
3305,210,361
3306,210,374
3307,210,391
3308,210,401
3309,210,422
3310,210,432
3311,210,486
3312,210,496
3313,210,533
3314,211,631
3315,211,632
3316,211,666
3317,211,671
3318,211,721
3319,211,815
3320,211,829
3321,211,834
3322,211,839
3323,211,848
3324,211,853
3325,211,864
3326,211,869
3327,211,875
3328,211,903
3329,211,904
3330,211,933
3331,211,942
3332,211,945
3333,212,617
3334,212,623
3335,212,666
3336,212,677
3337,212,696
3338,212,707
3339,212,711
3340,212,853
3341,212,854
3342,212,875
3343,212,889
3344,212,895
3345,213,637
3346,213,654
3347,213,665
3348,213,670
3349,213,685
3350,213,866
3351,213,870
3352,213,882
3353,213,899
3354,213,914
3355,213,932
3356,213,941
3357,213,949
3358,214,14
3359,214,15
3360,214,18
3361,214,26
3362,214,27
3363,214,45
3364,214,49
3365,214,59
3366,214,63
3367,214,77
3368,214,90
3369,214,97
3370,214,102
3371,214,109
3372,214,139
3373,214,151
3374,214,158
3375,214,170
3376,215,2
3377,215,7
3378,215,18
3379,215,32
3380,215,41
3381,215,43
3382,215,44
3383,215,76
3384,215,102
3385,215,110
3386,215,117
3387,215,122
3388,215,139
3389,215,169
3390,215,177
3391,215,179
3392,215,190
3393,215,203
3394,215,218
3395,215,222
3396,216,669
3397,216,671
3398,216,694
3399,216,827
3400,216,830
3401,216,837
3402,216,839
3403,216,893
3404,216,905
3405,216,919
3406,216,939
3407,216,945
3408,217,621
3409,217,634
3410,217,648
3411,217,661
3412,217,669
3413,217,676
3414,217,714
3415,217,717
3416,217,789
3417,217,799
3418,217,815
3419,217,846
3420,217,857
3421,217,860
3422,217,866
3423,217,876
3424,217,909
3425,217,918
3426,217,939
3427,218,615
3428,218,630
3429,218,642
3430,218,657
3431,218,685
3432,218,700
3433,218,809
3434,218,836
3435,218,840
3436,218,852
3437,218,855
3438,218,863
3439,218,865
3440,218,879
3441,219,282
3442,219,328
3443,219,337
3444,219,358
3445,219,364
3446,219,388
3447,219,441
3448,219,448
3449,219,459
3450,219,478
3451,219,483
3452,219,537
3453,219,543
3454,220,45
3455,220,53
3456,220,59
3457,220,67
3458,220,76
3459,220,113
3460,220,123
3461,220,135
3462,220,141
3463,220,156
3464,220,170
3465,220,173
3466,220,175
3467,220,190
3468,220,204
3469,220,214
3470,220,217
3471,220,245
3472,220,257
3473,220,268
3474,221,612
3475,221,616
3476,221,730
3477,221,742
3478,221,758
3479,221,775
3480,221,779
3481,221,782
3482,221,811
3483,221,840
3484,221,844
3485,221,854
3486,221,855
3487,221,912
3488,222,273
3489,222,280
3490,222,296
3491,222,300
3492,222,411
3493,222,415
3494,222,441
3495,222,510
3496,222,520
3497,223,2
3498,223,3
3499,223,13
3500,223,23
3501,223,41
3502,223,57
3503,223,59
3504,223,117
3505,223,123
3506,223,134
3507,223,141
3508,223,145
3509,223,199
3510,223,245
3511,223,247
3512,223,249
3513,224,48
3514,224,49
3515,224,62
3516,224,63
3517,224,104
3518,224,106
3519,224,151
3520,224,157
3521,224,163
3522,224,198
3523,224,228
3524,224,237
3525,225,627
3526,225,635
3527,225,678
3528,225,693
3529,225,753
3530,225,763
3531,225,765
3532,225,766
3533,225,780
3534,225,810
3535,225,823
3536,225,826
3537,225,832
3538,225,837
3539,225,845
3540,225,847
3541,225,908
3542,225,927
3543,225,932
3544,226,638
3545,226,639
3546,226,680
3547,226,697
3548,226,730
3549,226,804
3550,226,806
3551,226,811
3552,226,842
3553,226,844
3554,226,849
3555,226,854
3556,226,859
3557,226,861
3558,226,930
3559,226,935
3560,227,667
3561,227,671
3562,227,693
3563,227,732
3564,227,745
3565,227,762
3566,227,773
3567,227,775
3568,227,796
3569,227,797
3570,227,814
3571,227,835
3572,227,839
3573,227,850
3574,227,853
3575,227,864
3576,227,868
3577,227,873
3578,227,895
3579,227,897
3580,228,5
3581,228,8
3582,228,17
3583,228,21
3584,228,35
3585,228,103
3586,228,116
3587,228,120
3588,228,137
3589,228,148
3590,228,161
3591,228,173
3592,228,176
3593,228,186
3594,228,207
3595,228,213
3596,228,252
3597,228,257
3598,228,266
3599,229,690
3600,229,704
3601,229,716
3602,229,814
3603,229,822
3604,229,829
3605,229,835
3606,229,839
3607,229,851
3608,229,853
3609,229,896
3610,229,903
3611,229,936
3612,229,938
3613,229,948
3614,236,611
3615,236,620
3616,236,638
3617,236,647
3618,236,665
3619,236,675
3620,236,681
3621,236,701
3622,236,705
3623,236,715
3624,236,729
3625,236,813
3626,236,849
3627,236,856
3628,236,861
3629,236,870
3630,236,878
3631,236,916
3632,236,950
3633,237,277
3634,237,304
3635,237,307
3636,237,351
3637,237,446
3638,237,463
3639,237,535
3640,255,5
3641,255,20
3642,255,24
3643,255,29
3644,255,52
3645,255,54
3646,255,66
3647,255,68
3648,255,86
3649,255,101
3650,255,102
3651,255,138
3652,255,147
3653,255,162
3654,255,171
3655,255,173
3656,255,185
3657,255,194
3658,255,226
3659,255,227
3660,255,235
3661,260,638
3662,260,651
3663,260,667
3664,260,675
3665,260,681
3666,260,709
3667,260,715
3668,260,729
3669,260,739
3670,260,744
3671,260,759
3672,260,760
3673,260,768
3674,260,813
3675,260,835
3676,260,842
3677,260,878
3678,260,896
3679,260,935
3680,260,936
3681,261,1
3682,261,4
3683,261,18
3684,261,32
3685,261,38
3686,261,43
3687,261,44
3688,261,57
3689,261,58
3690,261,102
3691,261,110
3692,261,118
3693,261,125
3694,261,169
3695,261,179
3696,261,182
3697,261,189
3698,261,203
3699,261,229
3700,261,231
3701,261,240
3702,261,249
3703,261,260
3704,262,613
3705,262,621
3706,262,640
3707,262,648
3708,262,676
3709,262,677
3710,262,694
3711,262,740
3712,262,749
3713,262,760
3714,262,764
3715,262,778
3716,262,798
3717,262,799
3718,262,825
3719,262,830
3720,265,318
3721,265,355
3722,265,384
3723,265,434
3724,265,451
3725,265,464
3726,265,468
3727,267,12
3728,267,15
3729,267,16
3730,267,42
3731,267,49
3732,267,56
3733,267,63
3734,267,77
3735,267,102
3736,267,110
3737,267,115
3738,267,130
3739,267,139
3740,267,223
3741,267,225
3742,267,231
3743,267,232
3744,267,243
3745,267,254
3746,267,264
3747,268,3
3748,268,8
3749,268,10
3750,268,62
3751,268,66
3752,268,120
3753,268,121
3754,268,134
3755,268,176
3756,268,181
3757,268,184
3758,268,197
3759,268,207
3760,268,209
3761,268,228
3762,268,230
3763,269,678
3764,269,693
3765,269,708
3766,269,711
3767,269,726
3768,269,826
3769,269,829
3770,269,832
3771,269,834
3772,269,869
3773,269,871
3774,269,874
3775,269,895
3776,269,907
3777,270,303
3778,270,304
3779,270,404
3780,270,436
3781,270,535
3782,270,570
3783,270,571
3784,270,600
3785,271,38
3786,271,25
3787,271,70
3788,271,94
3789,271,88
3790,271,163
3791,271,209
3792,271,228
3793,271,235
3794,271,253
3795,271,254
3796,271,246
3797,272,650
3798,272,660
3799,272,671
3800,272,689
3801,272,711
3802,272,714
3803,272,721
3804,272,790
3805,272,797
3806,272,827
3807,272,829
3808,272,846
3809,272,853
3810,272,864
3811,272,866
3812,272,895
3813,272,905
3814,272,919
3815,272,942
3816,277,620
3817,277,624
3818,277,647
3819,277,651
3820,277,665
3821,277,667
3822,277,690
3823,277,738
3824,277,739
3825,277,748
3826,277,752
3827,277,758
3828,277,802
3829,277,806
3830,277,833
3831,277,835
3832,277,851
3833,277,856
3834,277,868
3835,277,870
3836,277,913
3837,277,925
3838,277,936
3839,277,948
3840,278,615
3841,278,616
3842,278,625
3843,278,626
3844,278,642
3845,278,652
3846,278,667
3847,278,672
3848,278,690
3849,278,704
3850,278,709
3851,278,726
3852,278,737
3853,278,745
3854,278,755
3855,278,756
3856,278,771
3857,278,796
3858,278,801
3859,278,814
3860,278,817
3861,278,821
3862,278,863
3863,278,868
3864,278,908
3865,278,921
3866,278,936
3867,279,272
3868,279,284
3869,279,299
3870,279,305
3871,279,314
3872,279,473
3873,279,494
3874,279,506
3875,279,517
3876,283,24
3877,283,38
3878,283,103
3879,283,108
3880,283,121
3881,283,127
3882,283,149
3883,283,162
3884,283,181
3885,283,184
3886,283,191
3887,283,201
3888,283,207
3889,283,215
3890,283,228
3891,283,230
3892,283,246
3893,283,247
3894,283,267
3895,284,270
3896,284,295
3897,284,307
3898,284,328
3899,284,332
3900,284,441
3901,284,469
3902,284,502
3903,284,512
3904,284,516
3905,285,649
3906,285,657
3907,285,670
3908,285,676
3909,285,685
3910,285,700
3911,285,724
3912,285,799
3913,285,803
3914,285,838
3915,285,843
3916,285,852
3917,285,857
3918,285,860
3919,285,865
3920,285,879
3921,285,894
3922,285,902
3923,286,680
3924,286,707
3925,286,714
3926,286,730
3927,286,732
3928,286,753
3929,286,759
3930,286,776
3931,286,787
3932,286,820
3933,286,827
3934,286,863
3935,286,866
3936,286,877
3937,286,889
3938,286,905
3939,286,919
3940,286,920
3941,286,946
3942,287,613
3943,287,621
3944,287,676
3945,287,677
3946,287,712
3947,287,717
3948,287,725
3949,287,843
3950,287,844
3951,287,859
3952,287,860
3953,287,885
3954,287,893
3955,287,945
3956,288,672
3957,288,677
3958,288,680
3959,288,704
3960,288,707
3961,288,730
3962,288,736
3963,288,737
3964,288,743
3965,288,775
3966,288,783
3967,288,802
3968,288,805
3969,288,811
3970,288,820
3971,288,822
3972,288,851
3973,288,854
3974,288,859
3975,288,863
3976,288,877
3977,288,922
3978,288,929
3979,288,946
3980,289,45
3981,289,48
3982,289,88
3983,289,97
3984,289,106
3985,289,121
3986,289,131
3987,289,134
3988,289,176
3989,289,181
3990,289,191
3991,289,197
3992,289,228
3993,289,231
3994,290,612
3995,290,614
3996,290,639
3997,290,641
3998,290,666
3999,290,677
4000,290,706
4001,290,712
4002,290,724
4003,290,742
4004,290,749
4005,290,757
4006,290,777
4007,290,780
4008,290,791
4009,290,804
4010,290,819
4011,290,820
4012,290,834
4013,290,844
4014,290,859
4015,290,869
4016,290,915
4017,290,930
4018,290,934
4019,291,277
4020,291,303
4021,291,307
4022,291,332
4023,291,340
4024,291,548
4025,291,551
4026,292,664
4027,292,669
4028,292,670
4029,292,695
4030,292,700
4031,292,732
4032,292,734
4033,292,748
4034,292,765
4035,292,768
4036,292,771
4037,292,784
4038,292,819
4039,292,826
4040,292,827
4041,292,832
4042,292,837
4043,292,838
4044,292,845
4045,292,846
4046,292,852
4047,292,865
4048,292,866
4049,292,871
4050,292,874
4051,292,879
4052,292,949
4053,292,952
4054,293,613
4055,293,621
4056,293,716
4057,293,717
4058,293,760
4059,293,768
4060,293,774
4061,293,777
4062,293,815
4063,293,839
4064,293,843
4065,293,857
4066,293,858
4067,293,876
4068,293,885
4069,293,893
4070,293,909
4071,293,931
4072,293,939
4073,293,945
4074,294,6
4075,294,7
4076,294,19
4077,294,35
4078,294,36
4079,294,53
4080,294,54
4081,294,67
4082,294,68
4083,294,78
4084,294,102
4085,294,110
4086,294,116
4087,294,124
4088,294,138
4089,294,205
4090,294,212
4091,294,214
4092,294,234
4093,294,236
