"id","key","value","type","environment","tag"
56,db_model_gyreports,"{""userType"":{""default"":""console"",""type"":""enumeration"",""required"":true,""enum"":[""console"",""pc""]},""reportType"":{""default"":""new"",""type"":""enumeration"",""required"":true,""enum"":[""new"",""update"",""error""]},""systemName"":{""type"":""string"",""required"":true},""systemAddress"":{""type"":""float""},""coordX"":{""type"":""float""},""coordY"":{""type"":""float""},""coordZ"":{""type"":""float""},""bodyName"":{""type"":""string"",""required"":true},""latitude"":{""type"":""float"",""required"":true,""min"":-90,""max"":90},""longitude"":{""type"":""float"",""required"":true,""min"":-180,""max"":180},""type"":{""type"":""string""},""count"":{""min"":1,""type"":""integer""},""cmdrName"":{""type"":""string"",""required"":true},""cmdrComment"":{""type"":""text""},""isBeta"":{""default"":false,""type"":""boolean""},""screenshot"":{""collection"":""file"",""via"":""related"",""plugin"":""upload""},""reportStatus"":{""default"":""pending"",""type"":""enumeration"",""required"":true,""enum"":[""pending"",""updated"",""accepted"",""declined"",""issue""]},""reportComment"":{""type"":""text""},""voteCount"":{""type"":""integer""},""added"":{""default"":false,""type"":""boolean""},""site"":{""model"":""gysite""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
57,db_model_journaldata,"{""eventName"":{""type"":""string""},""systemName"":{""type"":""string""},""bodyName"":{""type"":""string""},""stationName"":{""type"":""string""},""cmdrName"":{""type"":""string""},""latitude"":{""type"":""float""},""longitude"":{""type"":""float""},""isBeta"":{""type"":""boolean""},""jsonData"":{""type"":""json"",""required"":true},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
58,db_model_hdreports,"{""fromSystemName"":{""type"":""string"",""required"":true},""toSystemName"":{""type"":""string"",""required"":true},""cmdrName"":{""type"":""string"",""required"":true},""cmdrComment"":{""type"":""text""},""screenshot"":{""model"":""file"",""via"":""related"",""plugin"":""upload""},""isBeta"":{""default"":false,""type"":""boolean""},""reportStatus"":{""default"":""pending"",""type"":""enumeration"",""required"":true,""enum"":[""pending"",""updated"",""accepted"",""declined"",""issue""]},""reportComment"":{""type"":""text""},""added"":{""default"":false,""type"":""boolean""},""site"":{""model"":""hdsite""},""hdRawJson"":{""type"":""json""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
59,db_model_lsreports,"{""userType"":{""default"":""console"",""type"":""enumeration"",""required"":true,""enum"":[""console"",""pc""]},""reportType"":{""default"":""new"",""type"":""enumeration"",""required"":true,""enum"":[""new"",""update"",""error""]},""systemName"":{""type"":""string"",""required"":true},""systemAddress"":{""type"":""float""},""coordX"":{""type"":""float""},""coordY"":{""type"":""float""},""coordZ"":{""type"":""float""},""bodyName"":{""type"":""string"",""required"":true},""latitude"":{""type"":""float"",""required"":true,""min"":-90,""max"":90},""longitude"":{""type"":""float"",""required"":true,""min"":-180,""max"":180},""count"":{""min"":1,""type"":""integer""},""cmdrName"":{""type"":""string"",""required"":true},""cmdrComment"":{""type"":""text""},""isBeta"":{""default"":false,""type"":""boolean""},""screenshot"":{""collection"":""file"",""via"":""related"",""plugin"":""upload""},""reportStatus"":{""default"":""pending"",""type"":""enumeration"",""required"":true,""enum"":[""pending"",""updated"",""accepted"",""declined"",""issue""]},""reportComment"":{""type"":""text""},""voteCount"":{""type"":""integer""},""added"":{""default"":false,""type"":""boolean""},""site"":{""model"":""lssite""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
60,db_model_msreports,"{""userType"":{""default"":""console"",""type"":""enumeration"",""required"":true,""enum"":[""console"",""pc""]},""reportType"":{""default"":""new"",""type"":""enumeration"",""required"":true,""enum"":[""new"",""update"",""error""]},""systemName"":{""type"":""string"",""required"":true},""systemAddress"":{""type"":""float""},""coordX"":{""type"":""float""},""coordY"":{""type"":""float""},""coordZ"":{""type"":""float""},""orbitBody"":{""type"":""string""},""shipName"":{""type"":""string"",""required"":true},""shipTag"":{""type"":""string""},""type"":{""type"":""string""},""flightOps"":{""type"":""boolean""},""flightSchedule"":{""type"":""boolean""},""dockable"":{""type"":""boolean""},""cmdrName"":{""type"":""string"",""required"":true},""cmdrComment"":{""type"":""text""},""isBeta"":{""default"":false,""type"":""boolean""},""screenshot"":{""collection"":""file"",""via"":""related"",""plugin"":""upload""},""reportStatus"":{""default"":""pending"",""type"":""enumeration"",""required"":true,""enum"":[""pending"",""updated"",""accepted"",""declined"",""issue""]},""reportComment"":{""type"":""text""},""voteCount"":{""type"":""integer""},""added"":{""default"":false,""type"":""boolean""},""site"":{""model"":""mssite""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
61,db_model_mssites,"{""system"":{""model"":""system""},""body"":{""model"":""body""},""siteID"":{""unique"":true,""min"":1,""type"":""integer"",""required"":true},""shipName"":{""unique"":true,""type"":""string"",""required"":true},""shipTag"":{""unique"":true,""type"":""string"",""required"":true},""type"":{""model"":""mstype""},""flightOps"":{""type"":""boolean"",""required"":true},""flightSchedule"":{""type"":""boolean"",""required"":true},""dockable"":{""type"":""boolean"",""required"":true},""discoveredBy"":{""model"":""cmdr""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
62,db_model_mstypes,"{""type"":{""unique"":true,""type"":""string"",""required"":true}}",object,"",""
63,db_model_nhsstopcmdrsbykills,"{""cmdrName"":{""type"":""string""},""scoutKills"":{""type"":""integer""},""cyclopsKills"":{""type"":""integer""},""basiliskKills"":{""type"":""integer""},""medusaKills"":{""type"":""integer""},""unknownKills"":{""type"":""integer""},""scoutRewards"":{""type"":""integer""},""cyclopsRewards"":{""type"":""integer""},""basiliskRewards"":{""type"":""integer""},""medusaRewards"":{""type"":""integer""},""unknownRewards"":{""type"":""integer""},""totalRewards"":{""type"":""integer""},""totalKills"":{""type"":""integer""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
64,db_model_rings,"{""body"":{""model"":""body"",""via"":""rings""},""ringName"":{""type"":""string"",""required"":true},""ringtype"":{""model"":""ringtype""},""edsmMass"":{""type"":""float""},""edsmInnerRadius"":{""type"":""float""},""edsmOuterRadius"":{""type"":""float""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
65,db_model_ringtypes,"{""type"":{""unique"":true,""type"":""string"",""required"":true}}",object,"",""
66,db_model_tbcycles,"{""cycle"":{""unique"":true,""type"":""string"",""required"":true}}",object,"",""
67,db_model_tbsites,"{""system"":{""model"":""system""},""body"":{""model"":""body""},""siteID"":{""unique"":true,""min"":1,""type"":""integer"",""required"":true},""extoolID"":{""unique"":true,""min"":1,""type"":""integer""},""latitude"":{""type"":""float"",""required"":true},""longitude"":{""type"":""float"",""required"":true},""type"":{""model"":""tbtype""},""cycle"":{""model"":""tbcycle""},""count"":{""min"":1,""type"":""integer""},""comment"":{""type"":""text""},""verified"":{""type"":""boolean""},""visible"":{""default"":true,""type"":""boolean""},""discoveredBy"":{""model"":""cmdr""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
68,db_model_tbtypes,"{""type"":{""unique"":true,""type"":""string"",""required"":true},""metaAlloyCount"":{""default"":"""",""type"":""integer""}}",object,"",""
69,db_model_systems,"{""systemName"":{""type"":""string"",""required"":true,""unique"":true},""edsmID"":{""type"":""float""},""edsmID64"":{""type"":""float""},""edsmCoordX"":{""type"":""float""},""edsmCoordY"":{""type"":""float""},""edsmCoordZ"":{""type"":""float""},""edsmCoordLocked"":{""type"":""boolean""},""missingSkipCount"":{""default"":0,""type"":""integer""},""bodies"":{""collection"":""body"",""via"":""system"",""isVirtual"":true},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
70,db_model_tbreports,"{""userType"":{""default"":""console"",""type"":""enumeration"",""required"":true,""enum"":[""console"",""pc""]},""reportType"":{""default"":""new"",""type"":""enumeration"",""required"":true,""enum"":[""new"",""update"",""error""]},""systemName"":{""type"":""string"",""required"":true},""systemAddress"":{""type"":""float""},""coordX"":{""type"":""float""},""coordY"":{""type"":""float""},""coordZ"":{""type"":""float""},""bodyName"":{""type"":""string"",""required"":true},""latitude"":{""type"":""float"",""required"":true,""min"":-90,""max"":90},""longitude"":{""type"":""float"",""required"":true,""min"":-180,""max"":180},""type"":{""enum"":[""Mega"",""Alpha"",""Beta"",""Gamma"",""Delta"",""Epsilon"",""Zeta"",""Unknown""],""type"":""enumeration"",""required"":true},""cycle"":{""enum"":[""Unknown"",""A"",""B"",""C"",""ABC""],""type"":""enumeration"",""required"":true},""count"":{""min"":1,""type"":""integer""},""cmdrName"":{""type"":""string"",""required"":true},""cmdrComment"":{""type"":""text""},""isBeta"":{""default"":false,""type"":""boolean""},""screenshot"":{""collection"":""file"",""via"":""related"",""plugin"":""upload""},""reportStatus"":{""default"":""pending"",""type"":""enumeration"",""required"":true,""enum"":[""pending"",""updated"",""accepted"",""declined"",""issue""]},""reportComment"":{""type"":""text""},""voteCount"":{""type"":""integer""},""added"":{""default"":false,""type"":""boolean""},""site"":{""model"":""tbsite""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
71,db_model_tgencounterstat,"{""hyperdictionSystemName"":{""default"":"""",""type"":""string""},""hyperdictionTimestamp"":{""default"":"""",""type"":""date""},""cmdrName"":{""default"":"""",""type"":""string""},""wakesScanned"":{""default"":"""",""type"":""integer""},""thargoidScans"":{""default"":"""",""type"":""integer""},""thargoidSites"":{""default"":"""",""type"":""integer""},""hyperdictions"":{""default"":"""",""type"":""integer""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
72,db_model_tsstatuses,"{""status"":{""unique"":true,""type"":""string"",""required"":true}}",object,"",""
73,db_model_tsreports,"{""userType"":{""default"":""console"",""type"":""enumeration"",""required"":true,""enum"":[""console"",""pc""]},""reportType"":{""default"":""new"",""type"":""enumeration"",""required"":true,""enum"":[""new"",""update"",""error""]},""systemName"":{""type"":""string"",""required"":true},""systemAddress"":{""type"":""float""},""coordX"":{""type"":""float""},""coordY"":{""type"":""float""},""coordZ"":{""type"":""float""},""bodyName"":{""type"":""string"",""required"":true},""latitude"":{""type"":""float"",""required"":true,""min"":-90,""max"":90},""longitude"":{""type"":""float"",""required"":true,""min"":-180,""max"":180},""status"":{""enum"":[""Active"",""Inactive""],""type"":""enumeration"",""required"":true},""cmdrName"":{""type"":""string"",""required"":true},""cmdrComment"":{""type"":""text""},""isBeta"":{""default"":false,""type"":""boolean""},""screenshot"":{""collection"":""file"",""via"":""related"",""plugin"":""upload""},""reportStatus"":{""default"":""pending"",""type"":""enumeration"",""required"":true,""enum"":[""pending"",""updated"",""accepted"",""declined"",""issue""]},""reportComment"":{""type"":""text""},""voteCount"":{""type"":""integer""},""added"":{""default"":false,""type"":""boolean""},""site"":{""model"":""tssite""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
74,db_model_usstypes,"{""type"":{""unique"":true,""type"":""string"",""required"":true},""journalName"":{""unique"":true,""type"":""string"",""required"":true}}",object,"",""
75,db_model_core_store,"{""key"":{""type"":""string""},""value"":{""type"":""text""},""type"":{""type"":""string""},""environment"":{""type"":""string""},""tag"":{""type"":""string""}}",object,"",""
76,db_model_twreports,"{""userType"":{""default"":""console"",""type"":""enumeration"",""required"":true,""enum"":[""console"",""pc""]},""reportType"":{""default"":""new"",""type"":""enumeration"",""required"":true,""enum"":[""new"",""update"",""error""]},""systemName"":{""type"":""string"",""required"":true},""systemAddress"":{""type"":""float""},""coordX"":{""type"":""float""},""coordY"":{""type"":""float""},""coordZ"":{""type"":""float""},""bodyName"":{""type"":""string"",""required"":true},""latitude"":{""type"":""float"",""required"":true,""min"":-90,""max"":90},""longitude"":{""type"":""float"",""required"":true,""min"":-180,""max"":180},""count"":{""min"":1,""type"":""integer""},""cmdrName"":{""type"":""string"",""required"":true},""cmdrComment"":{""type"":""text""},""isBeta"":{""default"":false,""type"":""boolean""},""screenshot"":{""collection"":""file"",""via"":""related"",""plugin"":""upload""},""reportStatus"":{""default"":""pending"",""type"":""enumeration"",""required"":true,""enum"":[""pending"",""updated"",""accepted"",""declined"",""issue""]},""reportComment"":{""type"":""text""},""voteCount"":{""type"":""integer""},""added"":{""default"":false,""type"":""boolean""},""site"":{""model"":""twsite""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
77,db_model_ussreports,"{""systemName"":{""type"":""string""},""type"":{""type"":""string""},""threatLevel"":{""min"":1,""max"":10,""type"":""integer""},""cmdrName"":{""type"":""string""},""cmdrComment"":{""type"":""text""},""isBeta"":{""default"":false,""type"":""boolean""},""screenshot"":{""model"":""file"",""via"":""related"",""plugin"":""upload""},""reportStatus"":{""default"":""pending"",""type"":""enumeration"",""required"":true,""enum"":[""pending"",""updated"",""accepted"",""declined"",""issue""]},""reportComment"":{""type"":""text""},""added"":{""default"":false,""type"":""boolean""},""site"":{""model"":""usssite""},""ussRawJson"":{""type"":""json""},""created_at"":{""type"":""timestamp""},""updated_at"":{""type"":""timestampUpdate""}}",object,"",""
78,db_model_users-permissions_permission,"{""type"":{""type"":""string"",""required"":true,""configurable"":false},""controller"":{""type"":""string"",""required"":true,""configurable"":false},""action"":{""type"":""string"",""required"":true,""configurable"":false},""enabled"":{""type"":""boolean"",""required"":true,""configurable"":false},""policy"":{""type"":""string"",""configurable"":false},""role"":{""model"":""role"",""via"":""permissions"",""plugin"":""users-permissions"",""configurable"":false}}",object,"",""
