"id","gsType","gsObeliskGroup","obeliskNumber","broken","gsCodexData","verified","created_at","updated_at"
354,9,33,13,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
355,9,33,14,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
356,9,33,15,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
357,9,33,16,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
358,9,33,17,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
359,9,33,18,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
360,9,33,19,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
361,9,33,20,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
362,9,34,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
363,9,34,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
364,9,34,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
365,9,34,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
366,9,34,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
367,9,34,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
368,9,34,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
369,9,34,8,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
370,9,34,9,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
371,9,34,10,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
372,9,34,11,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
373,9,34,12,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
374,9,34,13,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
375,9,34,14,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
376,9,34,15,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
377,9,34,16,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
378,9,34,17,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
379,9,34,18,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
380,9,34,19,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
381,9,34,20,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
382,9,34,21,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
383,9,34,22,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
384,9,34,23,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
385,9,34,24,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
386,9,34,25,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
387,9,34,26,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
388,9,35,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
389,9,35,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
390,9,35,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
391,9,35,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
392,9,35,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
393,9,35,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
394,9,35,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
395,9,35,8,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
396,9,35,9,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
397,9,35,10,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
398,10,36,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
399,10,36,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
400,10,36,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
401,10,36,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
402,10,36,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
403,10,36,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
404,10,36,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
405,10,36,8,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
406,10,36,9,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
407,10,36,10,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
408,10,36,11,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
409,10,36,12,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
410,10,37,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
411,10,37,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
412,10,37,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
413,10,37,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
414,10,37,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
415,10,37,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
416,10,37,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
417,10,37,8,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
418,10,37,9,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
419,10,37,10,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
420,10,37,11,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
421,10,37,12,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
422,10,38,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
423,10,38,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
424,10,38,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
425,10,38,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
426,10,38,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
427,10,38,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
428,10,38,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
429,10,38,8,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
430,10,38,9,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
431,10,38,10,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
432,10,38,11,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
433,10,38,12,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
434,10,39,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
435,10,39,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
436,10,39,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
437,10,39,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
438,10,39,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
439,10,39,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
440,10,39,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
441,10,40,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
442,10,40,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
443,10,40,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
444,10,40,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
445,10,40,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
446,10,40,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
447,10,40,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
448,10,41,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
449,10,41,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
450,10,41,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
451,10,41,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
452,10,41,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
453,10,41,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
454,10,41,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
455,10,42,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
456,10,42,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
457,10,42,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
458,10,42,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
459,10,42,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
460,10,42,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
461,10,42,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
462,10,43,1,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
463,10,43,2,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
464,10,43,3,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
465,10,43,4,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
466,10,43,5,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
467,10,43,6,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
468,10,43,7,0,,0,2018-10-06 23:38:49,2018-10-06 23:38:49
