id,system,bodyName
1488,1089,DRYO AOB TO-M C22-0 9 A A
1489,1090,DRYO AOB UJ-M C22-7 1 D
1490,1091,DRYO AOB VJ-M C22-2 1 A
1491,1092,DRYO AOB WE-G D11-32 2 A
1492,1093,DRYO AOB XV-U B46-1 C 5
1493,1094,DRYO AOB YZ-F D11-1 6 A
1494,1095,DRYO AOB YZ-F D11-32 4 A
1495,1096,DRYO AOB YZ-F D11-38 5 A
1496,1097,DRYO AOB ZZ-F D11-12 A 4
1497,1098,DRYO AOB ZZ-F D11-32 A 4
1498,1099,DRYO AOB ZZ-F D11-46 B 2
1499,1100,DRYOEA FLYAO DW-U D3-1903 1
1500,1101,DRYOEA FLYAO NI-R D5-1054 B 4
1501,1101,DRYOEA FLYAO NI-R D5-1054 B 5
1502,1102,DRYOEA FLYAO NI-R D5-483 A 2
1503,1102,DRYOEA FLYAO NI-R D5-483 A 5
1504,1103,DRYOEA FLYI NE-G D11-5073 1
1505,1104,DRYOEA FLYI NS-J D9-759 1
1506,1105,DRYOEA FLYUAE IS-A D14-843 5 A
1507,1106,DRYOI GRAEI QO-X D2-4 2
1508,1107,DRYOI GRIE NI-S E4-1229 3 A
1509,1108,DRYOI PRI MP-D D13-8500 5
1510,1109,DRYOI PRUAE HH-A C2-63 11 A
1511,1110,DRYOOE BLOU RY-S E3-1 1 D A
1512,1111,DRYOOE FLYOU TD-P C20-158 B 1
1513,1112,DRYOOE GREE ZK-P D5-4 B 5
1514,1113,DRYOOE PROU AF-A E210 AB 1 A
1515,1114,DRYOOE PROU DL-W D2-1431 1
1516,1115,DRYOOE PROU EQ-Y D2011 A 2
1517,1116,DRYOOE PROU FQ-Y D224 A 2 A
1518,1117,DRYOOE PROU HH-C D475 3 B
1519,1118,DRYOOE PROU KG-X C1-135 B 1 A
1520,1118,DRYOOE PROU KG-X C1-135 B 2
1521,1119,DRYOOE PROU LH-V D2-144 2
1522,1120,DRYOOE PROU NI-A D1-1275 1 A
1523,1121,DRYOOE PROU QD-B E44 B 7 A
1524,1122,DRYOOE PROU QH-C C567 1 A
1525,1123,DRYOOE PROU SY-A E6845 3
1526,1124,DRYUA PHOEA TZ-M D8-0 1 D A
1527,1125,DRYUAE AUSCS TI-S D4-9 4
1528,1126,DRYUAE CHREA JH-V E2-8239 A 5 C
1529,1127,DUMBAE DN-I D10-811 AB 2 A
1530,1127,DUMBAE DN-I D10-811 AB 3 A
1531,1127,DUMBAE DN-I D10-811 AB 3 C A
1532,1127,DUMBAE DN-I D10-811 B 2
1533,1127,DUMBAE DN-I D10-811 B 3
1534,1128,DUMBAE GI-J D9-7905 4
1535,1129,DUMBAE GS-A D1-2126 2
1536,1129,DUMBAE GS-A D1-2126 4
1537,1130,DUMBAE JT-P D6-7417 B 2 D A
1538,1130,DUMBAE JT-P D6-7417 B 3 A
1539,1131,DUMBAE KY-Y D1-1401 1 B A
1540,1131,DUMBAE KY-Y D1-1401 2 A A
1541,1131,DUMBAE KY-Y D1-1401 2 B A
1542,1131,DUMBAE KY-Y D1-1401 2 C A
1543,1132,DUMBAE NM-W D1-6521 7
1544,1133,DUMBAE QA-U D4-2111 A 3
1545,1134,DUMBAE RM-W C17-1011 3 B
1546,1134,DUMBAE RM-W C17-1011 3 C
1547,1135,DUMBAE SS-L C23-1154 5 B
1548,1136,DUMBAE ZT-J C24-2156 A 3 A
1549,1137,DUMBAI FL-Y D3356 7 B A
1550,1138,DUMBOE RX-L D7-8286 A 1 A
1551,1139,DUMBOE SI-B C13-4123 2 A
1552,1140,DYAVATA 1 A
1553,1141,EACTAIFT VD-Z C27-14 8 A
1554,1142,EACTAIKY NX-L D7-30 A 4 G A
1555,1143,EACTAIMLY XQ-C D13-1 3
1556,1144,EACTAINDS DH-J D10-0 C 1
1557,1145,EACTAINDS VG-A C2-0 A 3 A
1558,1146,EAFOTH FO-P C19-1 BC 4 A
1559,1146,EAFOTH FO-P C19-1 BC 7 A
1560,1147,EAFOTLS EH-D D12-1 1
1561,1148,EAFOTS BP-I D9-49 6
1562,1149,EAFOTS DK-I D9-69 3
1563,1150,EAFOTS DU-C B41-1 10 A
1564,1151,EAFOTS FB-F D11-20 A 1
1565,1152,EAFOTS GL-Y E2 6
1566,1153,EAFOTS GQ-G D10-81 1 A
1567,1153,EAFOTS GQ-G D10-81 3
1568,1154,EAFOTS JW-E D11-80 1 A
1569,1155,EAFOTS JW-E D11-97 1 A
1570,1156,EAFOTS LC-D D12-16 3 C
1571,1156,EAFOTS LC-D D12-16 3 D
1572,1157,EAFOTS MM-Q B46-0 A 2
1573,1158,EAFOTS PC-G B52-0 2 D
1574,1159,EAFOTS TC-M D7-10 8 A
1575,1160,EAFOTS YO-G C24-1 1 A
1576,1161,EAGLE SECTOR GW-W C1-29 A 2
1577,1161,EAGLE SECTOR GW-W C1-29 A 3
1578,1162,EAGLE SECTOR IR-W D1-105 A 3 C
1579,1163,EAGLE SECTOR OI-T B3-11 A 4
1580,1163,EAGLE SECTOR OI-T B3-11 A 5
1581,1164,EAWRAINT RS-U D2-127 3 B A
1582,1165,EDENE AB 2 A
1583,1166,EEGAIPR EP-A D1 3 B
1584,1167,EEGAIPS SJ-R E4-0 7 F A
1585,1168,EEPHAIK GU-K B39-2 8 A
1586,1168,EEPHAIK GU-K B39-2 8 B
1587,1169,EEPHAIK ZJ-X D2-118 A 5 A
1588,1170,EEPHAILLS GY-G D11-909 A 2
1589,1171,EEPHAILLS VQ-K D9-2436 2 A
1590,1172,EEPHAIM BA-P D6-3657 A 5 A
1591,1173,EEPHAIM DW-C D13-5331 3
1592,1174,EEPHAIM HF-C D14-2252 3 A
1593,1174,EEPHAIM HF-C D14-2252 3 B
1594,1175,EEPHAIM JM-L D8-170 6 A
1595,1176,EEPHAIM QD-I D10-3086 A 2
1596,1177,EEPHAINTS TS-G B0 6 D
1597,1178,EESHOQS MK-D D13-2169 9 B
1598,1179,EESHORKS CV-Y E2660 10 C A
1599,1180,EESHORKS CV-Y E3683 7 A A
1600,1181,EESHORKS JH-K D9-396 B 2
1601,1182,EESHORKS QI-B D1411 5 A A
1602,1182,EESHORKS QI-B D1411 6 C A
1603,1183,EESHORKS SD-B D1524 A 3 A
1604,1184,EESHORKS SD-B D785 BC 4
1605,1185,EESHORKS WJ-Z D423 A 3 C A
1606,1186,EESHORKS WO-A E197 8 A A
1607,1187,EESHORKS WO-A E52 4
1608,1188,EESHORKS ZU-X D1-774 D 1
1609,1189,EESHORPS DY-G D11-1031 8 B A
1610,1190,EGNAIWN QD-T E3-1416 1
1611,1191,EGNAIWN YE-A E538 2
1612,1192,EIDAIK OP-V D3-428 3 C A
1613,1192,EIDAIK OP-V D3-428 5 A
1614,1193,EITOSY GM-T D4-0 C 1 A
1615,1194,EITOSY XU-O D6-0 2 A
1616,1195,ELECTRA 1
1617,1195,ELECTRA 2
1618,1195,ELECTRA 3
1619,1196,ELEPHANT'S TRUNK SECTOR DL-Y D4 2 A A
1620,1197,ELLAIDST JR-V E2-111 1
1621,1198,ELLAIDST RI-J D9-704 2 C
1622,1199,ELLAIRB CT-J C9-11 A 1 D
1623,1200,ELLAIRB IM-K B10-8 5 A
1624,1200,ELLAIRB IM-K B10-8 5 B
1625,1201,ELLAISMS QX-U E2-43 4 B
1626,1202,ENGOFS SO-Z E0 A 1
1627,1203,ENGORSHCH YA-U D4-0 1
1628,1204,EOC PROAE FB-W E2-0 6 A
1629,1204,EOC PROAE FB-W E2-0 6 D A
1630,1204,EOC PROAE FB-W E2-0 6 F A
1631,1205,EOCH BLAO KX-U E2-54 1
1632,1206,EOCH BYOEA UQ-D D12-3955 4
1633,1207,EOCH FLYI IH-C D3407 3
1634,1208,EOCH FLYI SI-A D1-531 2
1635,1209,EOCH FLYUAE CS-A D14-1155 C 1
1636,1210,EOCH FLYUAE NO-E C13-135 4
1637,1211,EOCH FLYUAE WZ-P E5-4187 2
1638,1211,EOCH FLYUAE WZ-P E5-4187 3
1639,1212,EOCH FLYUAE YT-A E356 3
1640,1213,EOCH HYPUE LV-W B35-0 B 1 A
1641,1214,EOCH PROO KI-S E4-275 2 A
1642,1214,EOCH PROO KI-S E4-275 3 C
1643,1215,EOCH PRUAE HT-H D10-3488 C 1
1644,1216,EOCH PRUAE IL-X D1-2864 A 1 C A
1645,1217,EOCH PRUAE JI-K D8-297 A 2 A
1646,1218,EOCK BLUAE BK-A E0 5 B
1647,1219,EOCK BLUAE BY-T C3-0 AB 1 A
1648,1220,EOCK BLUAE EL-Y E0 B 1
1649,1221,EOCK BLUAE HV-Y D1 1 A
1650,1222,EOCK BLUAE IO-Q B6-0 1
1651,1222,EOCK BLUAE IO-Q B6-0 3 A
1652,1223,EOCK BLUAE IQ-Y D3 8 A
1653,1224,EOCK BLUAE JQ-Y D4 A 2
1654,1224,EOCK BLUAE JQ-Y D4 A 3
1655,1225,EOCK BLUAE LL-Y D5 AB 1
1656,1226,EOCK BLUAE OO-R B5-0 B 1
1657,1226,EOCK BLUAE OO-R B5-0 C 1
1658,1227,EOCK BLUAE OR-W D1-1 A 5
1659,1227,EOCK BLUAE OR-W D1-1 B 5
1660,1228,EOCK BLUAE OR-W D1-2 A 6 A
1661,1228,EOCK BLUAE OR-W D1-2 A 6 E
1662,1229,EOCK BLUAE OR-W D1-3 6 A
1663,1230,EOCK BLUAE PQ-X C1-0 B 3 A
1664,1231,EOCK BLUAE VM-V C2-1 5 A
1665,1232,EOCK BLUAE VW-W C1-0 2 A
1666,1233,EOCK BLUAE ZF-N B8-0 1 A
1667,1234,EOCK FLYUAE PN-S D4-16 1
1668,1235,EOCS AIHM QX-U D2-0 A 4
1669,1236,EOCS AIHM RU-I B9-0 3 A
1670,1237,EODGORPH DW-M D7-148 1 A
1671,1238,EODGORPH EB-O E6-111 4 A
1672,1239,EODGORPH IP-A D359 3 A
1673,1240,EODGORPH VO-Z D13-1537 2
1674,1241,EODGORPH VX-R C18-26 ABC 4 A
1675,1242,EOK BYOE JT-K C11-2004 3
1676,1243,EOK PRUAE SZ-P D5-2681 1
1677,1243,EOK PRUAE SZ-P D5-2681 2
1678,1243,EOK PRUAE SZ-P D5-2681 4
1679,1244,EOK PRUAE UF-Q C21-226 3 D
1680,1245,EOK PRUAE WF-O D6-4103 1
1681,1246,EOK PRUAE WQ-P C21-702 2 A
1682,1247,EOK PRUAE YH-Z C14-66 5 A
1683,1247,EOK PRUAE YH-Z C14-66 6 A
1684,1247,EOK PRUAE YH-Z C14-66 6 B
1685,1248,EOK PRUAE ZQ-M D7-794 1 A
1686,1248,EOK PRUAE ZQ-M D7-794 1 B
1687,1248,EOK PRUAE ZQ-M D7-794 3 A
1688,1248,EOK PRUAE ZQ-M D7-794 3 D A
1689,1249,EOL BLOAE MW-W C4-224 1
1690,1249,EOL BLOAE MW-W C4-224 2
1691,1250,EOL PROU AH-G B26-15 B 2 A
1692,1251,EOL PROU EK-Z D158 2
1693,1252,EOL PROU HM-D C28-1070 1 A
1694,1253,EOL PROU HU-R C4-127 1 A
1695,1254,EOL PROU IR-M D7-1530 A 2 F
1696,1255,EOL PROU IW-W E1-1146 10 A F A
1697,1256,EOL PROU IW-W E1-119 5
1698,1257,EOL PROU IW-W E1-1273 2
1699,1258,EOL PROU IW-W E1-2524 B 10
1700,1259,EOL PROU IW-W E1-69 6
1701,1260,EOL PROU JS-Z C14-16 1
1702,1261,EOL PROU LW-L C8-298 3
1703,1261,EOL PROU LW-L C8-298 6 E A
1704,1262,EOL PROU LX-S D4-1257 D 6
1705,1263,EOL PROU MH-K C9-133 B 1
1706,1263,EOL PROU MH-K C9-133 C 1
1707,1264,EOL PROU NC-V E2-346 10 B A
1708,1265,EOL PROU PM-L C8-44 2 A
1709,1266,EOL PROU PS-I C10-269 1 B
1710,1266,EOL PROU PS-I C10-269 2 A
1711,1266,EOL PROU PS-I C10-269 2 B
1712,1267,EOL PROU PS-S D4-439 A 1
1713,1268,EOL PROU PX-T D3-1732 B 2 A
1714,1269,EOL PROU RV-W C2-354 D 1
1715,1270,EOL PROU SQ-B D14-2142 BC 3 A
1716,1271,EOL PROU UC-L C8-33 1 C
1717,1272,EOL PROU VD-T E3-2324 A 3 A
1718,1272,EOL PROU VD-T E3-2324 A 3 C A
1719,1272,EOL PROU VD-T E3-2324 BC 5 C A
1720,1273,EOL PROU VP-O E6-91 A 7 A
1721,1274,EOL PROU VY-R D4-545 4 A
1722,1275,EOL PROU WD-S D4-764 2 B
1723,1276,EOL PROU WI-W B17-9 A 1
1724,1277,EOL PROU ZD-B D2740 A 3
1725,1278,EOL PROU ZP-P E5-1170 1
1726,1279,EOL PRUAE KT-O D7-79 A 1
1727,1280,EOLLS GRAAE CG-X E1-0 A 7 A
1728,1281,EOLLS GRAAE FM-U D3-25 2 G
1729,1282,EOLLS GRAAE HW-B C1-8 3
1730,1283,EOLLS GRAAE YZ-Y E15 AB 1 A
1731,1283,EOLLS GRAAE YZ-Y E15 B 5
1732,1284,EOLLS HYPAI XK-N C23-1 3 A
1733,1285,EOLLS PHIO BV-V D3-2 C 3 A
1734,1286,EOLLS PROU QO-L C10-16 5 A
1735,1287,EOR AESCS VQ-C C26-2 B 1
1736,1288,EOR AEWSY UL-U C16-0 9 A
1737,1289,EOR AOC EH-L D8-294 A 4 A
1738,1289,EOR AOC EH-L D8-294 A 4 B
1739,1289,EOR AOC EH-L D8-294 A 4 C
1740,1290,EOR AOC EH-L D8-924 AB 2 A
1741,1290,EOR AOC EH-L D8-924 AB 2 C
1742,1290,EOR AOC EH-L D8-924 AB 2 D
1743,1290,EOR AOC EH-L D8-924 AB 2 D A
1744,1290,EOR AOC EH-L D8-924 AB 2 E
1745,1290,EOR AOC EH-L D8-924 AB 3 A
1746,1291,EOR AOC IC-V E2-215 B 1
1747,1292,EOR AUB DQ-Y F3629 11 A
1748,1293,EOR AUB KS-I D10-5123 A 4
1749,1294,EOR AUSCS MI-S E4-331 8 A E
1750,1295,EOR AUSCS NI-S E4-13 13 E
1751,1296,EOR AUSCS XV-K D9-166 D 1
1752,1297,EORD FLYUAE HR-S B37-66 1
1753,1298,EORD FLYUAE QI-A D1-188 2
1754,1299,EORD PLOE FL-X C17-52 4 A
1755,1300,EORD PLOE ST-Y D1-804 AB 1
1756,1301,EORD PRAU AA-A G45 4
1757,1302,EORD PRAU AC-B D14-628 D 1
1758,1303,EORD PRAU BH-K D9-84 1
1759,1304,EORD PRAU JM-V E2-212 14 A
1760,1305,EORD PRAU UJ-P D6-1078 2
1761,1305,EORD PRAU UJ-P D6-1078 3
1762,1305,EORD PRAU UJ-P D6-1078 4
1763,1305,EORD PRAU UJ-P D6-1078 6 B
1764,1306,EORD PRAU UJ-P D6-1079 B 3
1765,1307,EORL AEWSY IS-S C17-1 2 F
1766,1308,EORL AEWSY QD-K D8-11 C 4 C
1767,1309,EORL AUWSY AB-Y B56-28 B 2 A
1768,1310,EORL AUWSY CM-W B57-17 2 A
1769,1311,EORL AUWSY DH-W B57-58 A 1 A
1770,1312,EORL AUWSY DM-W B57-45 A 3
1771,1313,EORL AUWSY DR-N E6-6001 2 E
1772,1314,EORL AUWSY GM-D D12-197 4 A A
1773,1314,EORL AUWSY GM-D D12-197 5 C A
1774,1315,EORL AUWSY JR-N E6-6981 A 4 A
1775,1316,EORL AUWSY JR-N E6-7050 1 A
1776,1317,EORL AUWSY JX-Z C27-888 1 A
1777,1318,EORL AUWSY KN-Y C28-9 4 A
1778,1319,EORL AUWSY LN-Y C28-37 7 B
1779,1320,EORL AUWSY ND-Y C28-911 B 1 A
1780,1321,EORL AUWSY NS-B D13-2368 1 A
1781,1322,EORL AUWSY NS-B D13-4642 3 A
1782,1323,EORL AUWSY OS-B D13-1106 4 A
1783,1324,EORL AUWSY OS-B D13-132 2 B A
1784,1325,EORL AUWSY OS-B D13-1619 3 D
1785,1326,EORL AUWSY OS-B D13-1952 AB 3 A
1786,1327,EORL AUWSY PD-Y C28-178 B 9 A
1787,1328,EORL AUWSY PD-Y C28-54 6 A
1788,1329,EORL AUWSY PS-B D13-1805 4
1789,1330,EORL AUWSY PS-B D13-2869 A 1
1790,1331,EORL AUWSY PS-B D13-3974 1 B A
1791,1332,EORL AUWSY PS-B D13-4295 1 A
1792,1333,EORL AUWSY PS-B D13-4554 1 C A
1793,1334,EORL AUWSY PS-B D13-5023 3 A
1794,1335,EORL AUWSY PS-B D13-5388 1 A
1795,1336,EORL AUWSY PS-B D13-5711 1
1796,1337,EORL AUWSY PS-B D13-5884 B 2
1797,1338,EORL AUWSY PS-B D13-6242 2 C A
1798,1339,EORL AUWSY QD-A D14-1389 6 A
1799,1340,EORL AUWSY QD-A D14-255 B 4 A
1800,1341,EORL AUWSY QD-A D14-3169 2 A
1801,1342,EORL AUWSY QD-A D14-4515 A 1 B A
1802,1343,EORL AUWSY QD-A D14-4541 AB 1 A
1803,1344,EORL AUWSY QD-A D14-5136 4
1804,1345,EORL AUWSY QD-A D14-6193 7 A
1805,1346,EORL AUWSY QD-A D14-798 6 D
1806,1347,EORL AUWSY QN-B D13-4055 A 1 C A
1807,1348,EORL AUWSY QZ-Y B56-45 2
1808,1349,EORL AUWSY RD-A D14-3589 ABCD 1 C A
1809,1350,EORL AUWSY RD-A D14-4535 2 A
1810,1351,EORL AUWSY RY-Z D13-1614 2 B A
1811,1352,EORL AUWSY RZ-Z B55-16 A 3
1812,1353,EORL AUWSY SY-Z D13-1087 A 6 A
1813,1354,EORL AUWSY SY-Z D13-1137 4 E A
1814,1355,EORL AUWSY SY-Z D13-1139 A 3 B A
1815,1356,EORL AUWSY SY-Z D13-1143 ABCD 1 E A
1816,1357,EORL AUWSY SY-Z D13-1255 1 B
1817,1358,EORL AUWSY SY-Z D13-1340 A 1
1818,1359,EORL AUWSY SY-Z D13-1424 4 C A
1819,1360,EORL AUWSY SY-Z D13-1499 A 4 C
1820,1361,EORL AUWSY SY-Z D13-1674 2 C
1821,1362,EORL AUWSY SY-Z D13-1749 5 B A
1822,1363,EORL AUWSY SY-Z D13-2020 3 C A
1823,1364,EORL AUWSY SY-Z D13-2262 AB 1 A A
1824,1365,EORL AUWSY SY-Z D13-2352 A 1 A
1825,1366,EORL AUWSY SY-Z D13-2376 1 A
1826,1367,EORL AUWSY SY-Z D13-2879 A 1 A
1827,1367,EORL AUWSY SY-Z D13-2879 A 1 B
1828,1368,EORL AUWSY SY-Z D13-3468 ABC 1 A
1829,1368,EORL AUWSY SY-Z D13-3468 ABC 1 H
1830,1368,EORL AUWSY SY-Z D13-3468 ABC 3 A
1831,1368,EORL AUWSY SY-Z D13-3468 ABC 3 C
1832,1369,EORL AUWSY SY-Z D13-350 AB 1 A
1833,1370,EORL AUWSY SY-Z D13-3556 1 B
1834,1371,EORL AUWSY SY-Z D13-3743 1 B A
1835,1372,EORL AUWSY SY-Z D13-3861 3 C
1836,1372,EORL AUWSY SY-Z D13-3861 4 B
1837,1372,EORL AUWSY SY-Z D13-3861 4 C
1838,1373,EORL AUWSY SY-Z D13-4014 B 7 A
1839,1374,EORL AUWSY SY-Z D13-4045 5 A
1840,1374,EORL AUWSY SY-Z D13-4045 5 B
1841,1375,EORL AUWSY SY-Z D13-4137 2 B A
1842,1376,EORL AUWSY SY-Z D13-4239 BC 1 B A
1843,1377,EORL AUWSY SY-Z D13-4588 6 D A
1844,1378,EORL AUWSY SY-Z D13-4650 4 D A
1845,1379,EORL AUWSY SY-Z D13-4684 2 C A
1846,1380,EORL AUWSY SY-Z D13-4770 1 A
1847,1381,EORL AUWSY SY-Z D13-4952 6 B
1848,1382,EORL AUWSY SY-Z D13-5018 3 D A
1849,1383,EORL AUWSY SY-Z D13-5133 1 B
1850,1384,EORL AUWSY SY-Z D13-5358 8 B
1851,1385,EORL AUWSY SY-Z D13-5438 2 A A
1852,1386,EORL AUWSY SY-Z D13-544 3 C
1853,1386,EORL AUWSY SY-Z D13-544 3 E A
1854,1386,EORL AUWSY SY-Z D13-544 5 D
1855,1387,EORL AUWSY SY-Z D13-5541 A 3 C A
1856,1388,EORL AUWSY SY-Z D13-5549 A 1 E A
1857,1389,EORL AUWSY SY-Z D13-5758 2
1858,1390,EORL AUWSY SY-Z D13-5797 3 B
1859,1390,EORL AUWSY SY-Z D13-5797 4 B
1860,1390,EORL AUWSY SY-Z D13-5797 5 B A
1861,1390,EORL AUWSY SY-Z D13-5797 6 B A
1862,1390,EORL AUWSY SY-Z D13-5797 7 B
1863,1391,EORL AUWSY SY-Z D13-6009 1 A A
1864,1392,EORL AUWSY SY-Z D13-967 1
1865,1393,EORL AUWSY TY-Z D13-1367 A 4 D A
1866,1394,EORL AUWSY TY-Z D13-2453 A 7 A
1867,1395,EORL AUWSY TY-Z D13-3300 A 4 A
1868,1396,EORL AUWSY TY-Z D13-3832 2 B
1869,1397,EORL AUWSY TY-Z D13-732 AB 3 A
1870,1398,EORL AUWSY UT-Z D13-1173 1 A
1871,1399,EORL AUWSY UT-Z D13-1617 1 A
1872,1400,EORL AUWSY UT-Z D13-2003 A 3 A
1873,1401,EORL AUWSY UT-Z D13-432 A 1 A A
1874,1402,EORL AUWSY VT-Z D13-1851 3 A
1875,1403,EORL AUWSY VZ-Z B55-41 5 A
1876,1404,EORL AUWSY XU-Z B55-3 4 A
1877,1405,EORL AUWSY YF-Y B56-16 B 3
1878,1405,EORL AUWSY YF-Y B56-16 B 4 A
1879,1405,EORL AUWSY YF-Y B56-16 C 3
1880,1406,EORL AUWSY ZZ-Z B55-50 B 1
1881,1407,EORL BROAE RU-C C27-2491 1
1882,1407,EORL BROAE RU-C C27-2491 2
1883,1408,EORL BROU PG-A C28-230 2 A
1884,1409,EORLD PRI ME-B C16-311 C 1 A
1885,1410,EORLD PRI OD-Q D6-8705 1
1886,1411,EORM SCRUA TD-B D407 AB 2
1887,1412,EOS AUSMS EG-Y G804 6
1888,1413,EOS AUSMS HI-A D14-658 3 C
1889,1414,EOS CHREA CJ-P C19-6648 2 C
1890,1415,EOS CHREA KS-R D5-4956 2 A
1891,1416,EOS CHREA VK-U C4-128 3
1892,1417,EOS FREE KC-C D13-3678 A 2
1893,1418,EOS PHYLOEA CR-V D2-382 AB 2 A
1894,1419,EOS PHYLOEA PC-M D7-190 8 A
1895,1419,EOS PHYLOEA PC-M D7-190 8 B
1896,1419,EOS PHYLOEA PC-M D7-190 8 I
1897,1420,EOTCHORKS OK-C D14-0 A 2 A
1898,1420,EOTCHORKS OK-C D14-0 B 2
1899,1421,EOVAIT IQ-Y D0 B 1 A
1900,1421,EOVAIT IQ-Y D0 B 3
1901,1421,EOVAIT IQ-Y D0 B 4
1902,1422,EOWRAIRKS PD-I C23-0 B 4
1903,1423,EOWRAIRKS SL-L C21-0 1 A
1904,1424,EOWYG AIHM AD-S B31-0 3 A
1905,1425,EOWYG AOSCS XO-R D4-89 A 2 D
1906,1426,EPSILON CETI A 1
1907,1427,EPSILON ORIONIS AB 4 B
1908,1428,EQ TAURI AB 2 A
1909,1429,ESKIMO SECTOR MC-V C2-2 2 B
1910,1430,ETA CARINA SECTOR BV-Y C11 1 A
1911,1431,ETA CARINA SECTOR EL-Y D16 ABC 2 A
1912,1431,ETA CARINA SECTOR EL-Y D16 ABC 3 E A
1913,1431,ETA CARINA SECTOR EL-Y D16 ABC 4 A
1914,1431,ETA CARINA SECTOR EL-Y D16 ABC 6 A
1915,1432,ETA CARINA SECTOR EL-Y D19 1 C A
1916,1432,ETA CARINA SECTOR EL-Y D19 3 A
1917,1433,ETA CARINA SECTOR GW-W C1-6 A 1
1918,1433,ETA CARINA SECTOR GW-W C1-6 A 2
1919,1434,ETA CARINA SECTOR HR-W D1-8 2 A
1920,1435,ETA CARINA SECTOR HW-W C1-4 B 5 A
1921,1436,ETA CARINA SECTOR IM-V C2-4 A 2
1922,1437,ETA CARINA SECTOR IR-W D1-10 A 1 D A
1923,1437,ETA CARINA SECTOR IR-W D1-10 A 2 C
1924,1437,ETA CARINA SECTOR IR-W D1-10 A 3 A
1925,1437,ETA CARINA SECTOR IR-W D1-10 A 3 C
1926,1438,ETA CARINA SECTOR IR-W D1-25 14 B
1927,1439,ETA CARINA SECTOR LC-V C2-8 CD 1 A
1928,1439,ETA CARINA SECTOR LC-V C2-8 CD 2
1929,1439,ETA CARINA SECTOR LC-V C2-8 CD 4
1930,1439,ETA CARINA SECTOR LC-V C2-8 CD 5
1931,1440,ETA CARINA SECTOR PD-S B4-0 B 4
1932,1440,ETA CARINA SECTOR PD-S B4-0 B 5
1933,1441,ETA CARINAE AB 1
1934,1442,ETA CEPHEI 6 A
1935,1443,EUFARB UT-Z D13-37 1 C A
1936,1444,EULAIL QX-T D3-113 4 C A
1937,1445,EULAIL QX-T D3-52 A 1 A
1938,1446,EXIOCE 4 A A
1939,1447,EXPHIAY 7 E A
1940,1448,FACHEE YS-K C11-3 A 1
1941,1449,FACHIAE TW-D C28-0 1 B
1942,1450,FACHOU BQ-X E1-0 2
1943,1450,FACHOU BQ-X E1-0 6 A
1944,1450,FACHOU BQ-X E1-0 6 D A
1945,1450,FACHOU BQ-X E1-0 6 E A
1946,1451,FACHUIA PN-I C26-1 B 4 B
1947,1452,FARORAS 5 B
1948,1453,FAUST 538 3 A
1949,1454,FENGIRI A 1
1950,1455,FINE RING SECTOR BV-Y C7 4
1951,1456,FINE RING SECTOR TJ-Q B5-0 C 1
1952,1457,FINE RING SECTOR XO-A C21 1 A
1953,1457,FINE RING SECTOR XO-A C21 2 B
1954,1457,FINE RING SECTOR XO-A C21 3 A
1955,1458,FLAME SECTOR SY-S C3-2 A 3
1956,1459,FLAMING STAR SECTOR AF-A D0 B 7 A
1957,1460,FLAMING STAR SECTOR ZU-Y C1 A 2 A
1958,1460,FLAMING STAR SECTOR ZU-Y C1 A 3
1959,1460,FLAMING STAR SECTOR ZU-Y C1 A 4
1960,1460,FLAMING STAR SECTOR ZU-Y C1 A 6
1961,1461,FLOADU FP-R D4-2 1
1962,1462,FLOAGH BS-B D13-1 5 A
1963,1462,FLOAGH BS-B D13-1 5 B
1964,1462,FLOAGH BS-B D13-1 6 A
1965,1462,FLOAGH BS-B D13-1 6 B
1966,1462,FLOAGH BS-B D13-1 6 B A
1967,1462,FLOAGH BS-B D13-1 9 A
1968,1462,FLOAGH BS-B D13-1 9 B
1969,1462,FLOAGH BS-B D13-1 9 B A
1970,1463,FLOAGH CN-B D13-0 1
1971,1464,FLOAGH EI-B D13-0 A 1
1972,1464,FLOAGH EI-B D13-0 A 2
1973,1464,FLOAGH EI-B D13-0 A 3
1974,1464,FLOAGH EI-B D13-0 A 4
1975,1464,FLOAGH EI-B D13-0 A 5
1976,1465,FLOAGH HT-Z D13-0 3
1977,1466,FLOAGH IO-Z D13-1 1
1978,1467,FLOAGH JO-Z D13-0 A 4 A
1979,1467,FLOAGH JO-Z D13-0 B 6 A
1980,1468,FLOALN VX-U B5-0 A 1 B
1981,1469,FLOALT DR-V D2-68 3
1982,1470,FLOALT EO-G D11-143 8 A
1983,1471,FLOALT GO-G D11-9 4 A
1984,1472,FLOALT HH-N C22-113 C 3 A
1985,1473,FLOALT HJ-G D11-64 1 C
1986,1473,FLOALT HJ-G D11-64 1 D A
1987,1474,FLOALT IH-N C22-128 A 1 A
1988,1475,FLOALT IJ-G D11-297 4 B
1989,1476,FLOALT KU-E D12-218 1 A
1990,1477,FLOALT KU-E D12-540 1 A
1991,1478,FLOALT LM-T D4-1229 ABC 4
1992,1479,FLOALT NF-K C23-4 1 A A
1993,1480,FLOALT QD-S D4-223 6 A
1994,1481,FLOALT TY-K C23-31 AB 3 A
1995,1482,FLOANTH RZ-O D6-128 5 F A
1996,1483,FLOARKS DW-N E6-726 ABC 1 A
1997,1484,FLOARKS NT-Z D13-1122 B 4
