id,type,controller,action,enabled,policy,role
792,application,usstype,createrelation,0,,4
793,application,bmreport,destroy,1,,1
794,application,bmsite,destroy,1,,1
795,application,body,destroy,1,,1
796,application,btreport,destroy,1,,1
797,application,btsite,destroy,1,,1
798,application,cmdr,destroy,1,,1
799,application,factionkillreport,destroy,1,,1
800,application,fgreport,destroy,1,,1
801,application,fgsite,destroy,1,,1
802,application,fmreport,destroy,1,,1
803,application,fmsite,destroy,1,,1
804,application,fmtype,destroy,1,,1
805,application,genreport,destroy,1,,1
806,application,gensite,destroy,1,,1
807,application,gractivegroup,destroy,1,,1
808,application,gractiveobelisk,destroy,1,,1
809,application,grartifact,destroy,1,,1
810,application,grcodexcategory,destroy,1,,1
811,application,grcodexdata,destroy,1,,1
812,application,grobelisk,destroy,1,,1
813,application,grobeliskgroup,destroy,1,,1
814,application,grobeliskgroupreport,destroy,1,,1
815,application,grobeliskreport,destroy,1,,1
816,application,grreport,destroy,1,,1
817,application,grsite,destroy,1,,1
818,application,grtype,destroy,1,,1
819,application,gsactivegroup,destroy,1,,1
820,application,gsactiveobelisk,destroy,1,,1
821,application,gsartifact,destroy,1,,1
822,application,gscodexcategory,destroy,1,,1
823,application,gscodexdata,destroy,1,,1
824,application,gsobelisk,destroy,1,,1
825,application,gsobeliskgroup,destroy,1,,1
826,application,gsobeliskgroupreport,destroy,1,,1
827,application,gsobeliskreport,destroy,1,,1
828,application,gsreport,destroy,1,,1
829,application,gssite,destroy,1,,1
830,application,gstype,destroy,1,,1
831,application,gyreport,destroy,1,,1
832,application,gysite,destroy,1,,1
833,application,gytype,destroy,1,,1
834,application,hdreport,destroy,1,,1
835,application,hdsite,destroy,1,,1
836,application,journaldata,destroy,1,,1
837,application,lsreport,destroy,1,,1
838,application,lssite,destroy,1,,1
839,application,msreport,destroy,1,,1
840,application,mssite,destroy,1,,1
841,application,mstype,destroy,1,,1
842,application,nhsstopcmdrsbykill,destroy,1,,1
843,application,ring,destroy,1,,1
844,application,ringtype,destroy,1,,1
845,application,system,destroy,1,,1
846,application,tbcycle,destroy,1,,1
847,application,tbdefense,destroy,1,,1
848,application,tbreport,destroy,1,,1
849,application,tbsite,destroy,1,,1
850,application,tbtype,destroy,1,,1
851,application,tsreport,destroy,1,,1
852,application,tssite,destroy,1,,1
853,application,tsstatus,destroy,1,,1
854,application,twreport,destroy,1,,1
855,application,twsite,destroy,1,,1
856,application,ussreport,destroy,1,,1
857,application,usssite,destroy,1,,1
858,application,usstype,destroy,1,,1
859,application,bmreport,destroy,0,,2
860,application,bmsite,destroy,0,,2
861,application,body,destroy,0,,2
862,application,btreport,destroy,0,,2
863,application,btsite,destroy,0,,2
864,application,cmdr,destroy,0,,2
865,application,factionkillreport,destroy,0,,2
866,application,fgreport,destroy,0,,2
867,application,fgsite,destroy,0,,2
868,application,fmreport,destroy,0,,2
869,application,fmsite,destroy,0,,2
870,application,fmtype,destroy,0,,2
871,application,genreport,destroy,0,,2
872,application,gensite,destroy,0,,2
873,application,gractivegroup,destroy,0,,2
874,application,gractiveobelisk,destroy,0,,2
875,application,grartifact,destroy,0,,2
876,application,grcodexcategory,destroy,0,,2
877,application,grcodexdata,destroy,0,,2
878,application,grobelisk,destroy,0,,2
879,application,grobeliskgroup,destroy,0,,2
880,application,grobeliskgroupreport,destroy,0,,2
881,application,grobeliskreport,destroy,0,,2
882,application,grreport,destroy,0,,2
883,application,grsite,destroy,0,,2
884,application,grtype,destroy,0,,2
885,application,gsactivegroup,destroy,0,,2
886,application,gsactiveobelisk,destroy,0,,2
887,application,gsartifact,destroy,0,,2
888,application,gscodexcategory,destroy,0,,2
889,application,gscodexdata,destroy,0,,2
890,application,gsobelisk,destroy,0,,2
891,application,gsobeliskgroup,destroy,0,,2
892,application,gsobeliskgroupreport,destroy,0,,2
893,application,gsobeliskreport,destroy,0,,2
894,application,gsreport,destroy,0,,2
895,application,gssite,destroy,0,,2
896,application,gstype,destroy,0,,2
897,application,gyreport,destroy,0,,2
898,application,gysite,destroy,0,,2
899,application,gytype,destroy,0,,2
900,application,hdreport,destroy,0,,2
901,application,hdsite,destroy,0,,2
902,application,journaldata,destroy,0,,2
903,application,lsreport,destroy,0,,2
904,application,lssite,destroy,0,,2
905,application,msreport,destroy,0,,2
906,application,mssite,destroy,0,,2
907,application,mstype,destroy,0,,2
908,application,nhsstopcmdrsbykill,destroy,0,,2
909,application,ring,destroy,0,,2
910,application,ringtype,destroy,0,,2
911,application,system,destroy,0,,2
912,application,tbcycle,destroy,0,,2
913,application,tbdefense,destroy,0,,2
914,application,tbreport,destroy,0,,2
915,application,tbsite,destroy,0,,2
916,application,tbtype,destroy,0,,2
917,application,tsreport,destroy,0,,2
918,application,tssite,destroy,0,,2
919,application,tsstatus,destroy,0,,2
920,application,twreport,destroy,0,,2
921,application,twsite,destroy,0,,2
922,application,ussreport,destroy,0,,2
923,application,usssite,destroy,0,,2
924,application,usstype,destroy,0,,2
925,application,bmreport,destroy,0,,3
926,application,bmsite,destroy,0,,3
927,application,body,destroy,0,,3
928,application,btreport,destroy,0,,3
929,application,btsite,destroy,0,,3
930,application,cmdr,destroy,0,,3
931,application,factionkillreport,destroy,0,,3
932,application,fgreport,destroy,0,,3
933,application,fgsite,destroy,0,,3
934,application,fmreport,destroy,0,,3
935,application,fmsite,destroy,0,,3
936,application,fmtype,destroy,0,,3
937,application,genreport,destroy,0,,3
938,application,gensite,destroy,0,,3
939,application,gractivegroup,destroy,0,,3
940,application,gractiveobelisk,destroy,0,,3
941,application,grartifact,destroy,0,,3
942,application,grcodexcategory,destroy,0,,3
943,application,grcodexdata,destroy,0,,3
944,application,grobelisk,destroy,0,,3
945,application,grobeliskgroup,destroy,0,,3
946,application,grobeliskgroupreport,destroy,0,,3
947,application,grobeliskreport,destroy,0,,3
948,application,grreport,destroy,0,,3
949,application,grsite,destroy,0,,3
950,application,grtype,destroy,0,,3
951,application,gsactivegroup,destroy,0,,3
952,application,gsactiveobelisk,destroy,0,,3
953,application,gsartifact,destroy,0,,3
954,application,gscodexcategory,destroy,0,,3
955,application,gscodexdata,destroy,0,,3
956,application,gsobelisk,destroy,0,,3
957,application,gsobeliskgroup,destroy,0,,3
958,application,gsobeliskgroupreport,destroy,0,,3
959,application,gsobeliskreport,destroy,0,,3
960,application,gsreport,destroy,0,,3
961,application,gssite,destroy,0,,3
962,application,gstype,destroy,0,,3
963,application,gyreport,destroy,0,,3
964,application,gysite,destroy,0,,3
965,application,gytype,destroy,0,,3
966,application,hdreport,destroy,0,,3
967,application,hdsite,destroy,0,,3
968,application,journaldata,destroy,0,,3
969,application,lsreport,destroy,0,,3
970,application,lssite,destroy,0,,3
971,application,msreport,destroy,0,,3
972,application,mssite,destroy,0,,3
973,application,mstype,destroy,0,,3
974,application,nhsstopcmdrsbykill,destroy,0,,3
975,application,ring,destroy,0,,3
976,application,ringtype,destroy,0,,3
977,application,system,destroy,0,,3
978,application,tbcycle,destroy,0,,3
979,application,tbdefense,destroy,0,,3
980,application,tbreport,destroy,0,,3
981,application,tbsite,destroy,0,,3
982,application,tbtype,destroy,0,,3
983,application,tsreport,destroy,0,,3
984,application,tssite,destroy,0,,3
985,application,tsstatus,destroy,0,,3
986,application,twreport,destroy,0,,3
987,application,twsite,destroy,0,,3
988,application,ussreport,destroy,0,,3
989,application,usssite,destroy,0,,3
990,application,usstype,destroy,0,,3
991,application,bmreport,destroy,0,,4
992,application,bmsite,destroy,0,,4
993,application,body,destroy,0,,4
994,application,btreport,destroy,0,,4
995,application,btsite,destroy,0,,4
996,application,cmdr,destroy,0,,4
997,application,factionkillreport,destroy,0,,4
998,application,fgreport,destroy,0,,4
999,application,fgsite,destroy,0,,4
1000,application,fmreport,destroy,0,,4
1001,application,fmsite,destroy,0,,4
1002,application,fmtype,destroy,0,,4
1003,application,genreport,destroy,0,,4
1004,application,gensite,destroy,0,,4
1005,application,gractivegroup,destroy,0,,4
1006,application,gractiveobelisk,destroy,0,,4
1007,application,grartifact,destroy,0,,4
1008,application,grcodexcategory,destroy,0,,4
1009,application,grcodexdata,destroy,0,,4
1010,application,grobelisk,destroy,0,,4
1011,application,grobeliskgroup,destroy,0,,4
1012,application,grobeliskgroupreport,destroy,0,,4
1013,application,grobeliskreport,destroy,0,,4
1014,application,grreport,destroy,0,,4
1015,application,grsite,destroy,0,,4
1016,application,grtype,destroy,0,,4
1017,application,gsactivegroup,destroy,0,,4
1018,application,gsactiveobelisk,destroy,0,,4
1019,application,gsartifact,destroy,0,,4
1020,application,gscodexcategory,destroy,0,,4
1021,application,gscodexdata,destroy,0,,4
1022,application,gsobelisk,destroy,0,,4
1023,application,gsobeliskgroup,destroy,0,,4
1024,application,gsobeliskgroupreport,destroy,0,,4
1025,application,gsobeliskreport,destroy,0,,4
1026,application,gsreport,destroy,0,,4
1027,application,gssite,destroy,0,,4
1028,application,gstype,destroy,0,,4
1029,application,gyreport,destroy,0,,4
1030,application,gysite,destroy,0,,4
1031,application,gytype,destroy,0,,4
1032,application,hdreport,destroy,0,,4
1033,application,hdsite,destroy,0,,4
1034,application,journaldata,destroy,0,,4
1035,application,lsreport,destroy,0,,4
1036,application,lssite,destroy,0,,4
1037,application,msreport,destroy,0,,4
1038,application,mssite,destroy,0,,4
1039,application,mstype,destroy,0,,4
1040,application,nhsstopcmdrsbykill,destroy,0,,4
1041,application,ring,destroy,0,,4
1042,application,ringtype,destroy,0,,4
1043,application,system,destroy,0,,4
1044,application,tbcycle,destroy,0,,4
1045,application,tbdefense,destroy,0,,4
1046,application,tbreport,destroy,0,,4
1047,application,tbsite,destroy,0,,4
1048,application,tbtype,destroy,0,,4
1049,application,tsreport,destroy,0,,4
1050,application,tssite,destroy,0,,4
1051,application,tsstatus,destroy,0,,4
1052,application,twreport,destroy,0,,4
1053,application,twsite,destroy,0,,4
1054,application,ussreport,destroy,0,,4
1055,application,usssite,destroy,0,,4
1056,application,usstype,destroy,0,,4
1057,application,bmreport,destroyrelation,1,,1
1058,application,bmsite,destroyrelation,1,,1
1059,application,body,destroyrelation,1,,1
1060,application,btreport,destroyrelation,1,,1
1061,application,btsite,destroyrelation,1,,1
1062,application,cmdr,destroyrelation,1,,1
1063,application,factionkillreport,destroyrelation,1,,1
1064,application,fgreport,destroyrelation,1,,1
1065,application,fgsite,destroyrelation,1,,1
1066,application,fmreport,destroyrelation,1,,1
1067,application,fmsite,destroyrelation,1,,1
1068,application,fmtype,destroyrelation,1,,1
1069,application,genreport,destroyrelation,1,,1
1070,application,gensite,destroyrelation,1,,1
1071,application,gractivegroup,destroyrelation,1,,1
1072,application,gractiveobelisk,destroyrelation,1,,1
1073,application,grartifact,destroyrelation,1,,1
1074,application,grcodexcategory,destroyrelation,1,,1
1075,application,grcodexdata,destroyrelation,1,,1
1076,application,grobelisk,destroyrelation,1,,1
1077,application,grobeliskgroup,destroyrelation,1,,1
1078,application,grobeliskgroupreport,destroyrelation,1,,1
1079,application,grobeliskreport,destroyrelation,1,,1
1080,application,grreport,destroyrelation,1,,1
1081,application,grsite,destroyrelation,1,,1
1082,application,grtype,destroyrelation,1,,1
1083,application,gsactivegroup,destroyrelation,1,,1
1084,application,gsactiveobelisk,destroyrelation,1,,1
1085,application,gsartifact,destroyrelation,1,,1
1086,application,gscodexcategory,destroyrelation,1,,1
1087,application,gscodexdata,destroyrelation,1,,1
1088,application,gsobelisk,destroyrelation,1,,1
1089,application,gsobeliskgroup,destroyrelation,1,,1
1090,application,gsobeliskgroupreport,destroyrelation,1,,1
1091,application,gsobeliskreport,destroyrelation,1,,1
1092,application,gsreport,destroyrelation,1,,1
1093,application,gssite,destroyrelation,1,,1
1094,application,gstype,destroyrelation,1,,1
1095,application,gyreport,destroyrelation,1,,1
1096,application,gysite,destroyrelation,1,,1
1097,application,gytype,destroyrelation,1,,1
1098,application,hdreport,destroyrelation,1,,1
1099,application,hdsite,destroyrelation,1,,1
1100,application,journaldata,destroyrelation,1,,1
1101,application,lsreport,destroyrelation,1,,1
1102,application,lssite,destroyrelation,1,,1
1103,application,msreport,destroyrelation,1,,1
1104,application,mssite,destroyrelation,1,,1
1105,application,mstype,destroyrelation,1,,1
1106,application,nhsstopcmdrsbykill,destroyrelation,1,,1
1107,application,ring,destroyrelation,1,,1
1108,application,ringtype,destroyrelation,1,,1
1109,application,system,destroyrelation,1,,1
1110,application,tbcycle,destroyrelation,1,,1
1111,application,tbdefense,destroyrelation,1,,1
1112,application,tbreport,destroyrelation,1,,1
1113,application,tbsite,destroyrelation,1,,1
1114,application,tbtype,destroyrelation,1,,1
1115,application,tsreport,destroyrelation,1,,1
1116,application,tssite,destroyrelation,1,,1
1117,application,tsstatus,destroyrelation,1,,1
1118,application,twreport,destroyrelation,1,,1
1119,application,twsite,destroyrelation,1,,1
1120,application,ussreport,destroyrelation,1,,1
1121,application,usssite,destroyrelation,1,,1
1122,application,usstype,destroyrelation,1,,1
1123,application,bmreport,destroyrelation,0,,2
1124,application,bmsite,destroyrelation,0,,2
1125,application,body,destroyrelation,0,,2
1126,application,btreport,destroyrelation,0,,2
1127,application,btsite,destroyrelation,0,,2
1128,application,cmdr,destroyrelation,0,,2
1129,application,factionkillreport,destroyrelation,0,,2
1130,application,fgreport,destroyrelation,0,,2
1131,application,fgsite,destroyrelation,0,,2
1132,application,fmreport,destroyrelation,0,,2
1133,application,fmsite,destroyrelation,0,,2
1134,application,fmtype,destroyrelation,0,,2
1135,application,genreport,destroyrelation,0,,2
1136,application,gensite,destroyrelation,0,,2
1137,application,gractivegroup,destroyrelation,0,,2
1138,application,gractiveobelisk,destroyrelation,0,,2
1139,application,grartifact,destroyrelation,0,,2
1140,application,grcodexcategory,destroyrelation,0,,2
1141,application,grcodexdata,destroyrelation,0,,2
1142,application,grobelisk,destroyrelation,0,,2
1143,application,grobeliskgroup,destroyrelation,0,,2
1144,application,grobeliskgroupreport,destroyrelation,0,,2
1145,application,grobeliskreport,destroyrelation,0,,2
1146,application,grreport,destroyrelation,0,,2
1147,application,grsite,destroyrelation,0,,2
1148,application,grtype,destroyrelation,0,,2
1149,application,gsactivegroup,destroyrelation,0,,2
1150,application,gsactiveobelisk,destroyrelation,0,,2
1151,application,gsartifact,destroyrelation,0,,2
1152,application,gscodexcategory,destroyrelation,0,,2
1153,application,gscodexdata,destroyrelation,0,,2
1154,application,gsobelisk,destroyrelation,0,,2
1155,application,gsobeliskgroup,destroyrelation,0,,2
1156,application,gsobeliskgroupreport,destroyrelation,0,,2
1157,application,gsobeliskreport,destroyrelation,0,,2
1158,application,gsreport,destroyrelation,0,,2
1159,application,gssite,destroyrelation,0,,2
1160,application,gstype,destroyrelation,0,,2
1161,application,gyreport,destroyrelation,0,,2
1162,application,gysite,destroyrelation,0,,2
1163,application,gytype,destroyrelation,0,,2
1164,application,hdreport,destroyrelation,0,,2
1165,application,hdsite,destroyrelation,0,,2
1166,application,journaldata,destroyrelation,0,,2
1167,application,lsreport,destroyrelation,0,,2
1168,application,lssite,destroyrelation,0,,2
1169,application,msreport,destroyrelation,0,,2
1170,application,mssite,destroyrelation,0,,2
1171,application,mstype,destroyrelation,0,,2
1172,application,nhsstopcmdrsbykill,destroyrelation,0,,2
1173,application,ring,destroyrelation,0,,2
1174,application,ringtype,destroyrelation,0,,2
1175,application,system,destroyrelation,0,,2
1176,application,tbcycle,destroyrelation,0,,2
1177,application,tbdefense,destroyrelation,0,,2
1178,application,tbreport,destroyrelation,0,,2
1179,application,tbsite,destroyrelation,0,,2
1180,application,tbtype,destroyrelation,0,,2
1181,application,tsreport,destroyrelation,0,,2
1182,application,tssite,destroyrelation,0,,2
1183,application,tsstatus,destroyrelation,0,,2
1184,application,twreport,destroyrelation,0,,2
1185,application,twsite,destroyrelation,0,,2
1186,application,ussreport,destroyrelation,0,,2
1187,application,usssite,destroyrelation,0,,2
1188,application,usstype,destroyrelation,0,,2
1189,application,bmreport,destroyrelation,0,,3
1190,application,bmsite,destroyrelation,0,,3
1191,application,body,destroyrelation,0,,3
1192,application,btreport,destroyrelation,0,,3
1193,application,btsite,destroyrelation,0,,3
1194,application,cmdr,destroyrelation,0,,3
1195,application,factionkillreport,destroyrelation,0,,3
1196,application,fgreport,destroyrelation,0,,3
1197,application,fgsite,destroyrelation,0,,3
1198,application,fmreport,destroyrelation,0,,3
1199,application,fmsite,destroyrelation,0,,3
1200,application,fmtype,destroyrelation,0,,3
1201,application,genreport,destroyrelation,0,,3
1202,application,gensite,destroyrelation,0,,3
1203,application,gractivegroup,destroyrelation,0,,3
1204,application,gractiveobelisk,destroyrelation,0,,3
1205,application,grartifact,destroyrelation,0,,3
1206,application,grcodexcategory,destroyrelation,0,,3
1207,application,grcodexdata,destroyrelation,0,,3
1208,application,grobelisk,destroyrelation,0,,3
1209,application,grobeliskgroup,destroyrelation,0,,3
1210,application,grobeliskgroupreport,destroyrelation,0,,3
1211,application,grobeliskreport,destroyrelation,0,,3
1212,application,grreport,destroyrelation,0,,3
1213,application,grsite,destroyrelation,0,,3
1214,application,grtype,destroyrelation,0,,3
1215,application,gsactivegroup,destroyrelation,0,,3
1216,application,gsactiveobelisk,destroyrelation,0,,3
1217,application,gsartifact,destroyrelation,0,,3
1218,application,gscodexcategory,destroyrelation,0,,3
1219,application,gscodexdata,destroyrelation,0,,3
1220,application,gsobelisk,destroyrelation,0,,3
1221,application,gsobeliskgroup,destroyrelation,0,,3
1222,application,gsobeliskgroupreport,destroyrelation,0,,3
1223,application,gsobeliskreport,destroyrelation,0,,3
1224,application,gsreport,destroyrelation,0,,3
1225,application,gssite,destroyrelation,0,,3
1226,application,gstype,destroyrelation,0,,3
1227,application,gyreport,destroyrelation,0,,3
1228,application,gysite,destroyrelation,0,,3
1229,application,gytype,destroyrelation,0,,3
1230,application,hdreport,destroyrelation,0,,3
1231,application,hdsite,destroyrelation,0,,3
1232,application,journaldata,destroyrelation,0,,3
1233,application,lsreport,destroyrelation,0,,3
1234,application,lssite,destroyrelation,0,,3
1235,application,msreport,destroyrelation,0,,3
1236,application,mssite,destroyrelation,0,,3
1237,application,mstype,destroyrelation,0,,3
1238,application,nhsstopcmdrsbykill,destroyrelation,0,,3
1239,application,ring,destroyrelation,0,,3
1240,application,ringtype,destroyrelation,0,,3
1241,application,system,destroyrelation,0,,3
1242,application,tbcycle,destroyrelation,0,,3
1243,application,tbdefense,destroyrelation,0,,3
1244,application,tbreport,destroyrelation,0,,3
1245,application,tbsite,destroyrelation,0,,3
1246,application,tbtype,destroyrelation,0,,3
1247,application,tsreport,destroyrelation,0,,3
1248,application,tssite,destroyrelation,0,,3
1249,application,tsstatus,destroyrelation,0,,3
1250,application,twreport,destroyrelation,0,,3
1251,application,twsite,destroyrelation,0,,3
1252,application,ussreport,destroyrelation,0,,3
1253,application,usssite,destroyrelation,0,,3
1254,application,usstype,destroyrelation,0,,3
1255,application,bmreport,destroyrelation,0,,4
1256,application,bmsite,destroyrelation,0,,4
1257,application,body,destroyrelation,0,,4
1258,application,btreport,destroyrelation,0,,4
1259,application,btsite,destroyrelation,0,,4
1260,application,cmdr,destroyrelation,0,,4
1261,application,factionkillreport,destroyrelation,0,,4
1262,application,fgreport,destroyrelation,0,,4
1263,application,fgsite,destroyrelation,0,,4
1264,application,fmreport,destroyrelation,0,,4
1265,application,fmsite,destroyrelation,0,,4
1266,application,fmtype,destroyrelation,0,,4
1267,application,genreport,destroyrelation,0,,4
1268,application,gensite,destroyrelation,0,,4
1269,application,gractivegroup,destroyrelation,0,,4
1270,application,gractiveobelisk,destroyrelation,0,,4
1271,application,grartifact,destroyrelation,0,,4
1272,application,grcodexcategory,destroyrelation,0,,4
1273,application,grcodexdata,destroyrelation,0,,4
1274,application,grobelisk,destroyrelation,0,,4
1275,application,grobeliskgroup,destroyrelation,0,,4
1276,application,grobeliskgroupreport,destroyrelation,0,,4
1277,application,grobeliskreport,destroyrelation,0,,4
1278,application,grreport,destroyrelation,0,,4
1279,application,grsite,destroyrelation,0,,4
1280,application,grtype,destroyrelation,0,,4
1281,application,gsactivegroup,destroyrelation,0,,4
1282,application,gsactiveobelisk,destroyrelation,0,,4
1283,application,gsartifact,destroyrelation,0,,4
1284,application,gscodexcategory,destroyrelation,0,,4
1285,application,gscodexdata,destroyrelation,0,,4
1286,application,gsobelisk,destroyrelation,0,,4
1287,application,gsobeliskgroup,destroyrelation,0,,4
1288,application,gsobeliskgroupreport,destroyrelation,0,,4
1289,application,gsobeliskreport,destroyrelation,0,,4
1290,application,gsreport,destroyrelation,0,,4
1291,application,gssite,destroyrelation,0,,4
1292,application,gstype,destroyrelation,0,,4
1293,application,gyreport,destroyrelation,0,,4
1294,application,gysite,destroyrelation,0,,4
1295,application,gytype,destroyrelation,0,,4
1296,application,hdreport,destroyrelation,0,,4
1297,application,hdsite,destroyrelation,0,,4
1298,application,journaldata,destroyrelation,0,,4
1299,application,lsreport,destroyrelation,0,,4
1300,application,lssite,destroyrelation,0,,4
1301,application,msreport,destroyrelation,0,,4
1302,application,mssite,destroyrelation,0,,4
1303,application,mstype,destroyrelation,0,,4
1304,application,nhsstopcmdrsbykill,destroyrelation,0,,4
1305,application,ring,destroyrelation,0,,4
1306,application,ringtype,destroyrelation,0,,4
1307,application,system,destroyrelation,0,,4
1308,application,tbcycle,destroyrelation,0,,4
1309,application,tbdefense,destroyrelation,0,,4
1310,application,tbreport,destroyrelation,0,,4
1311,application,tbsite,destroyrelation,0,,4
1312,application,tbtype,destroyrelation,0,,4
1313,application,tsreport,destroyrelation,0,,4
1314,application,tssite,destroyrelation,0,,4
1315,application,tsstatus,destroyrelation,0,,4
1316,application,twreport,destroyrelation,0,,4
1317,application,twsite,destroyrelation,0,,4
1318,application,ussreport,destroyrelation,0,,4
1319,application,usssite,destroyrelation,0,,4
1320,application,usstype,destroyrelation,0,,4
1321,application,bmreport,find,1,,1
1322,application,bmsite,find,1,,1
1323,application,body,find,1,,1
1324,application,btreport,find,1,,1
1325,application,btsite,find,1,,1
1326,application,cmdr,find,1,,1
1327,application,factionkillreport,find,1,,1
1328,application,fgreport,find,1,,1
1329,application,fgsite,find,1,,1
1330,application,fmreport,find,1,,1
1331,application,fmsite,find,1,,1
1332,application,fmtype,find,1,,1
1333,application,genreport,find,1,,1
1334,application,gensite,find,1,,1
1335,application,gractivegroup,find,1,,1
1336,application,gractiveobelisk,find,1,,1
1337,application,grartifact,find,1,,1
1338,application,grcodexcategory,find,1,,1
1339,application,grcodexdata,find,1,,1
1340,application,grobelisk,find,1,,1
1341,application,grobeliskgroup,find,1,,1
1342,application,grobeliskgroupreport,find,1,,1
1343,application,grobeliskreport,find,1,,1
1344,application,grreport,find,1,,1
1345,application,grsite,find,1,,1
1346,application,grtype,find,1,,1
1347,application,gsactivegroup,find,1,,1
1348,application,gsactiveobelisk,find,1,,1
1349,application,gsartifact,find,1,,1
1350,application,gscodexcategory,find,1,,1
1351,application,gscodexdata,find,1,,1
1352,application,gsobelisk,find,1,,1
1353,application,gsobeliskgroup,find,1,,1
1354,application,gsobeliskgroupreport,find,1,,1
1355,application,gsobeliskreport,find,1,,1
1356,application,gsreport,find,1,,1
1357,application,gssite,find,1,,1
1358,application,gstype,find,1,,1
1359,application,gyreport,find,1,,1
1360,application,gysite,find,1,,1
1361,application,gytype,find,1,,1
1362,application,hdreport,find,1,,1
1363,application,hdsite,find,1,,1
1364,application,journaldata,find,1,,1
1365,application,lsreport,find,1,,1
1366,application,lssite,find,1,,1
1367,application,msreport,find,1,,1
1368,application,mssite,find,1,,1
1369,application,mstype,find,1,,1
1370,application,nhsstopcmdrsbykill,find,1,,1
1371,application,ring,find,1,,1
1372,application,ringtype,find,1,,1
1373,application,system,find,1,,1
1374,application,tbcycle,find,1,,1
1375,application,tbdefense,find,1,,1
1376,application,tbreport,find,1,,1
1377,application,tbsite,find,1,,1
1378,application,tbtype,find,1,,1
1379,application,tsreport,find,1,,1
1380,application,tssite,find,1,,1
1381,application,tsstatus,find,1,,1
1382,application,twreport,find,1,,1
1383,application,twsite,find,1,,1
1384,application,ussreport,find,1,,1
1385,application,usssite,find,1,,1
1386,application,usstype,find,1,,1
1387,application,bmreport,find,1,,2
1388,application,bmsite,find,1,,2
1389,application,body,find,1,,2
1390,application,btreport,find,1,,2
1391,application,btsite,find,1,,2
1392,application,cmdr,find,1,,2
1393,application,factionkillreport,find,1,,2
1394,application,fgreport,find,1,,2
1395,application,fgsite,find,1,,2
1396,application,fmreport,find,1,,2
1397,application,fmsite,find,1,,2
1398,application,fmtype,find,1,,2
1399,application,genreport,find,1,,2
1400,application,gensite,find,1,,2
1401,application,gractivegroup,find,1,,2
1402,application,gractiveobelisk,find,1,,2
1403,application,grartifact,find,1,,2
1404,application,grcodexcategory,find,1,,2
1405,application,grcodexdata,find,1,,2
1406,application,grobelisk,find,1,,2
1407,application,grobeliskgroup,find,1,,2
1408,application,grobeliskgroupreport,find,1,,2
1409,application,grobeliskreport,find,1,,2
1410,application,grreport,find,1,,2
1411,application,grsite,find,1,,2
1412,application,grtype,find,1,,2
1413,application,gsactivegroup,find,1,,2
1414,application,gsactiveobelisk,find,1,,2
1415,application,gsartifact,find,1,,2
1416,application,gscodexcategory,find,1,,2
1417,application,gscodexdata,find,1,,2
1418,application,gsobelisk,find,1,,2
1419,application,gsobeliskgroup,find,1,,2
1420,application,gsobeliskgroupreport,find,1,,2
1421,application,gsobeliskreport,find,1,,2
1422,application,gsreport,find,1,,2
1423,application,gssite,find,1,,2
1424,application,gstype,find,1,,2
1425,application,gyreport,find,1,,2
1426,application,gysite,find,1,,2
1427,application,gytype,find,1,,2
1428,application,hdreport,find,1,,2
1429,application,hdsite,find,1,,2
1430,application,journaldata,find,1,,2
1431,application,lsreport,find,1,,2
1432,application,lssite,find,1,,2
1433,application,msreport,find,1,,2
1434,application,mssite,find,1,,2
1435,application,mstype,find,1,,2
1436,application,nhsstopcmdrsbykill,find,1,,2
1437,application,ring,find,1,,2
1438,application,ringtype,find,1,,2
1439,application,system,find,1,,2
1440,application,tbcycle,find,1,,2
1441,application,tbdefense,find,1,,2
1442,application,tbreport,find,1,,2
1443,application,tbsite,find,1,,2
1444,application,tbtype,find,1,,2
1445,application,tsreport,find,1,,2
1446,application,tssite,find,1,,2
1447,application,tsstatus,find,1,,2
1448,application,twreport,find,1,,2
1449,application,twsite,find,1,,2
1450,application,ussreport,find,1,,2
1451,application,usssite,find,1,,2
1452,application,usstype,find,1,,2
1453,application,bmreport,find,1,,3
1454,application,bmsite,find,1,,3
1455,application,body,find,1,,3
1456,application,btreport,find,1,,3
1457,application,btsite,find,1,,3
1458,application,cmdr,find,1,,3
1459,application,factionkillreport,find,1,,3
1460,application,fgreport,find,1,,3
1461,application,fgsite,find,1,,3
1462,application,fmreport,find,1,,3
1463,application,fmsite,find,1,,3
1464,application,fmtype,find,1,,3
1465,application,genreport,find,1,,3
1466,application,gensite,find,1,,3
1467,application,gractivegroup,find,1,,3
1468,application,gractiveobelisk,find,1,,3
1469,application,grartifact,find,1,,3
1470,application,grcodexcategory,find,1,,3
1471,application,grcodexdata,find,1,,3
1472,application,grobelisk,find,1,,3
1473,application,grobeliskgroup,find,1,,3
1474,application,grobeliskgroupreport,find,1,,3
1475,application,grobeliskreport,find,1,,3
1476,application,grreport,find,1,,3
1477,application,grsite,find,1,,3
1478,application,grtype,find,1,,3
1479,application,gsactivegroup,find,1,,3
1480,application,gsactiveobelisk,find,1,,3
1481,application,gsartifact,find,1,,3
1482,application,gscodexcategory,find,1,,3
1483,application,gscodexdata,find,1,,3
1484,application,gsobelisk,find,1,,3
1485,application,gsobeliskgroup,find,1,,3
1486,application,gsobeliskgroupreport,find,1,,3
1487,application,gsobeliskreport,find,1,,3
1488,application,gsreport,find,1,,3
