id,grSite,activeObelisk
2140,141,861
2141,141,868
2142,142,671
2143,142,675
2144,142,701
2145,142,729
2146,142,839
2147,142,842
2148,142,861
2149,142,864
2150,142,878
2151,142,916
2152,142,926
2153,142,942
2154,142,950
2155,143,280
2156,143,331
2157,143,345
2158,143,356
2159,143,362
2160,143,395
2161,143,477
2162,143,482
2163,143,577
2164,144,75
2165,144,104
2166,144,115
2167,144,124
2168,144,168
2169,144,174
2170,144,186
2171,144,193
2172,144,203
2173,144,214
2174,144,223
2175,144,237
2176,144,238
2177,144,258
2178,144,260
2179,145,273
2180,145,280
2181,145,394
2182,145,405
2183,145,441
2184,145,463
2185,145,469
2186,145,500
2187,146,689
2188,146,704
2189,146,711
2190,146,721
2191,146,797
2192,146,815
2193,146,835
2194,146,839
2195,146,875
2196,146,895
2197,146,896
2198,146,911
2199,146,922
2200,146,942
2201,146,951
2202,147,610
2203,147,617
2204,147,691
2205,147,699
2206,147,707
2207,147,710
2208,147,720
2209,147,820
2210,147,823
2211,147,847
2212,147,854
2213,147,882
2214,147,889
2215,147,914
2216,147,920
2217,147,941
2218,147,949
2219,148,698
2220,148,704
2221,148,709
2222,148,737
2223,148,739
2224,148,746
2225,148,773
2226,148,782
2227,148,835
2228,148,840
2229,148,850
2230,148,851
2231,148,863
2232,148,868
2233,148,879
2234,148,887
2235,148,897
2236,148,913
2237,148,922
2238,148,937
2239,149,615
2240,149,622
2241,149,672
2242,149,676
2243,149,698
2244,149,704
2245,149,717
2246,149,754
2247,149,756
2248,149,761
2249,149,768
2250,149,782
2251,149,799
2252,149,801
2253,149,814
2254,149,840
2255,149,843
2256,149,851
2257,149,857
2258,149,887
2259,149,894
2260,149,913
2261,149,921
2262,149,940
2263,149,946
2264,150,318
2265,150,327
2266,150,347
2267,150,384
2268,150,434
2269,150,440
2270,150,498
2271,150,511
2272,150,531
2273,151,630
2274,151,632
2275,151,657
2276,151,659
2277,151,700
2278,151,710
2279,151,711
2280,151,724
2281,151,791
2282,151,793
2283,151,809
2284,151,834
2285,151,838
2286,151,848
2287,151,852
2288,151,865
2289,151,869
2290,151,875
2291,151,902
2292,151,904
2293,151,932
2294,151,934
2295,151,951
2296,152,289
2297,152,298
2298,152,338
2299,152,346
2300,152,392
2301,152,440
2302,152,443
2303,152,454
2304,152,478
2305,152,497
2306,152,522
2307,152,530
2308,152,533
2309,153,617
2310,153,621
2311,153,671
2312,153,677
2313,153,679
2314,153,696
2315,153,721
2316,153,839
2317,153,844
2318,153,854
2319,153,857
2320,153,859
2321,153,864
2322,153,889
2323,153,893
2324,154,1
2325,154,3
2326,154,12
2327,154,42
2328,154,43
2329,154,56
2330,154,57
2331,154,73
2332,154,103
2333,154,109
2334,154,181
2335,154,183
2336,154,189
2337,154,200
2338,154,210
2339,154,215
2340,154,246
2341,154,249
2342,154,253
2343,155,684
2344,155,704
2345,155,708
2346,155,731
2347,155,734
2348,155,754
2349,155,756
2350,155,776
2351,155,783
2352,155,832
2353,155,840
2354,155,845
2355,155,851
2356,155,873
2357,155,887
2358,155,907
2359,155,913
2360,155,946
2361,156,24
2362,156,25
2363,156,42
2364,156,52
2365,156,103
2366,156,127
2367,156,130
2368,156,136
2369,156,154
2370,156,162
2371,156,164
2372,156,176
2373,156,184
2374,156,192
2375,156,224
2376,156,225
2377,156,254
2378,156,262
2379,156,266
2380,157,612
2381,157,614
2382,157,639
2383,157,641
2384,157,670
2385,157,677
2386,157,692
2387,157,706
2388,157,712
2389,157,724
2390,157,732
2391,157,733
2392,157,741
2393,157,780
2394,157,838
2395,157,844
2396,157,852
2397,157,858
2398,157,859
2399,157,865
2400,157,879
2401,157,915
2402,157,924
2403,157,930
2404,157,951
2405,158,29
2406,158,32
2407,158,44
2408,158,54
2409,158,58
2410,158,68
2411,158,76
2412,158,110
2413,158,119
2414,158,139
2415,158,146
2416,158,147
2417,158,169
2418,158,186
2419,158,190
2420,158,194
2421,158,203
2422,158,218
2423,158,226
2424,159,6
2425,159,10
2426,159,14
2427,159,24
2428,159,26
2429,159,59
2430,159,66
2431,159,98
2432,159,100
2433,159,113
2434,159,127
2435,159,159
2436,159,161
2437,159,166
2438,159,200
2439,159,207
2440,159,216
2441,159,230
2442,159,239
2443,160,321
2444,160,326
2445,160,334
2446,160,360
2447,160,365
2448,160,438
2449,160,469
2450,160,502
2451,160,510
2452,160,518
2453,161,2
2454,161,10
2455,161,12
2456,161,72
2457,161,84
2458,161,93
2459,161,104
2460,161,183
2461,161,184
2462,161,190
2463,161,199
2464,161,229
2465,161,231
2466,161,249
2467,161,253
2468,161,267
2469,162,272
2470,162,323
2471,162,326
2472,162,401
2473,162,441
2474,162,581
2475,162,598
2476,162,607
2477,163,284
2478,163,430
2479,163,431
2480,163,442
2481,163,445
2482,163,455
2483,163,470
2484,163,501
2485,163,516
2486,163,531
2487,164,301
2488,164,304
2489,164,382
2490,164,387
2491,164,452
2492,164,467
2493,164,470
2494,165,43
2495,165,47
2496,165,84
2497,165,100
2498,165,117
2499,165,120
2500,165,137
2501,165,145
2502,165,161
2503,165,167
2504,165,176
2505,165,189
2506,165,190
2507,165,201
2508,165,229
2509,165,230
2510,166,611
2511,166,616
2512,166,672
2513,166,675
2514,166,684
2515,166,704
2516,166,715
2517,166,731
2518,166,739
2519,166,754
2520,166,757
2521,166,768
2522,166,775
2523,166,794
2524,166,801
2525,166,814
2526,166,849
2527,166,855
2528,166,883
2529,166,888
2530,166,913
2531,166,921
2532,166,935
2533,166,946
2534,167,379
2535,167,388
2536,167,401
2537,167,438
2538,167,448
2539,167,457
2540,167,502
2541,167,543
2542,167,553
2543,167,557
2544,167,599
2545,167,600
2546,168,277
2547,168,279
2548,168,436
2549,168,503
2550,168,539
2551,168,548
2552,168,575
2553,168,606
2554,168,607
2555,169,611
2556,169,615
2557,169,638
2558,169,642
2559,169,667
2560,169,675
2561,169,731
2562,169,802
2563,169,806
2564,169,814
2565,169,835
2566,169,842
2567,169,849
2568,169,851
2569,169,873
2570,169,913
2571,169,922
2572,169,935
2573,169,946
2574,170,382
2575,170,387
2576,170,404
2577,170,470
2578,170,503
2579,170,507
2580,170,515
2581,170,536
2582,170,550
2583,170,567
2584,170,589
2585,171,610
2586,171,631
2587,171,720
2588,171,792
2589,171,800
2590,171,833
2591,171,839
2592,171,847
2593,171,853
2594,171,864
2595,171,870
2596,171,879
2597,171,914
2598,172,22
2599,172,35
2600,172,42
2601,172,54
2602,172,73
2603,172,83
2604,172,93
2605,172,136
2606,172,144
2607,172,154
2608,172,178
2609,172,182
2610,172,183
2611,172,210
2612,172,212
2613,172,227
2614,172,231
2615,172,247
2616,172,253
2617,172,261
2618,173,297
2619,173,305
2620,173,308
2621,173,357
2622,173,370
2623,173,373
2624,173,384
2625,173,377
2626,173,386
2627,173,393
2628,173,418
2629,173,425
2630,173,431
2631,173,434
2632,173,439
2633,173,462
2634,173,465
2635,173,498
2636,173,501
2637,174,610
2638,174,611
2639,174,615
2640,174,637
2641,174,638
2642,174,642
2643,174,681
2644,174,691
2645,174,833
2646,174,840
2647,174,842
2648,174,861
2649,174,863
2650,174,870
2651,174,873
2652,174,878
2653,174,921
2654,174,935
2655,174,941
2656,174,949
2657,174,950
2658,175,303
2659,175,305
2660,175,307
2661,175,351
2662,175,354
2663,175,441
2664,175,442
2665,175,501
2666,175,503
2667,175,534
2668,175,535
2669,176,272
2670,176,275
2671,176,312
2672,176,314
2673,176,351
2674,176,354
2675,176,401
2676,176,404
2677,176,436
2678,176,438
2679,176,472
2680,176,482
2681,176,493
2682,176,534
2683,176,535
2684,177,24
2685,177,25
2686,177,42
2687,177,52
2688,177,56
2689,177,66
2690,177,74
2691,177,94
2692,177,100
2693,177,126
2694,177,127
2695,177,167
2696,177,184
2697,177,190
2698,177,192
2699,177,201
2700,177,230
2701,177,235
2702,178,3
2703,178,11
2704,178,16
2705,178,42
2706,178,48
2707,178,94
2708,178,96
2709,178,109
2710,178,121
2711,178,126
2712,178,136
2713,178,155
2714,178,157
2715,178,164
2716,178,181
2717,178,192
2718,178,196
2719,178,243
2720,178,247
2721,178,263
2722,179,271
2723,179,384
2724,179,392
2725,179,406
2726,179,428
2727,179,432
2728,179,440
2729,179,468
2730,179,492
2731,179,496
2732,180,5
2733,180,14
2734,180,20
2735,180,45
2736,180,53
2737,180,75
2738,180,95
2739,180,98
2740,180,104
2741,180,113
2742,180,128
2743,180,156
2744,180,159
2745,180,208
2746,180,216
2747,180,234
2748,180,239
2749,181,637
2750,181,656
2751,181,701
2752,181,705
2753,181,715
2754,181,729
2755,181,835
2756,181,842
2757,181,849
2758,181,856
2759,181,878
2760,181,883
2761,181,901
2762,181,916
2763,181,950
2764,182,393
2765,182,434
2766,182,484
2767,182,496
2768,182,511
2769,182,532
2770,182,543
2771,182,553
2772,182,558
2773,182,587
2774,182,600
2775,183,39
2776,183,40
2777,183,47
2778,183,48
2779,183,61
2780,183,62
2781,183,104
2782,183,133
2783,183,197
2784,183,213
2785,183,221
2786,183,233
2787,183,238
2788,184,35
2789,184,36
2790,184,53
2791,184,54
2792,184,75
2793,184,124
2794,184,174
2795,184,178
2796,184,193
2797,184,202
2798,184,212
2799,184,214
2800,184,227
2801,184,234
2802,184,257
2803,184,261
2804,184,264
2805,185,643
2806,185,661
2807,185,669
2808,185,672
2809,185,688
2810,185,695
2811,185,707
2812,185,714
2813,185,790
2814,185,801
2815,185,846
2816,185,855
2817,185,863
2818,185,866
2819,185,888
2820,185,906
2821,185,910
2822,186,23
2823,186,29
2824,186,49
2825,186,54
2826,186,63
2827,186,68
2828,186,80
2829,186,86
2830,186,102
2831,186,109
2832,186,135
2833,186,141
2834,186,147
2835,186,204
2836,186,217
2837,186,226
2838,186,242
2839,186,245
2840,186,268
2841,187,614
2842,187,622
2843,187,641
2844,187,649
2845,187,666
2846,187,676
2847,187,683
2848,187,706
2849,187,717
2850,187,725
2851,187,742
2852,187,760
2853,187,763
2854,187,771
2855,187,781
2856,187,791
2857,187,798
2858,187,860
2859,187,869
2860,187,886
2861,187,894
2862,187,909
2863,187,947
2864,188,627
2865,188,631
2866,188,670
2867,188,671
2868,188,710
2869,188,716
2870,188,823
2871,188,830
2872,188,876
2873,188,899
2874,188,903
2875,188,945
2876,189,643
2877,189,650
2878,189,666
2879,189,672
2880,189,684
2881,189,698
2882,189,731
2883,189,755
2884,189,758
2885,189,761
2886,189,762
2887,189,780
2888,189,797
2889,189,801
2890,189,817
2891,189,829
2892,189,834
2893,189,840
2894,189,877
2895,189,888
2896,189,895
2897,189,913
2898,189,920
2899,189,942
2900,189,946
2901,190,614
2902,190,631
2903,190,641
2904,190,658
2905,190,706
2906,190,716
2907,190,721
2908,190,745
2909,190,751
2910,190,776
2911,190,778
2912,190,781
2913,190,824
2914,190,829
2915,190,834
2916,190,839
2917,190,848
2918,190,853
2919,190,875
2920,190,886
2921,190,903
2922,190,934
2923,190,938
2924,191,12
2925,191,17
2926,191,20
2927,191,22
2928,191,32
2929,191,89
2930,191,93
2931,191,103
2932,191,122
2933,191,130
2934,191,136
2935,191,150
2936,191,154
2937,191,183
2938,191,186
2939,191,194
2940,191,198
2941,191,218
2942,191,225
2943,192,611
2944,192,624
2945,192,627
2946,192,651
2947,192,654
2948,192,638
2949,192,667
2950,192,670
2951,192,675
2952,192,685
2953,192,690
2954,192,698
2955,192,699
2956,192,709
2957,192,710
2958,192,715
2959,192,720
2960,192,731
2961,192,739
2962,192,747
2963,192,753
2964,192,765
2965,192,768
2966,192,771
2967,192,776
2968,192,793
2969,192,802
2970,192,806
2971,192,809
2972,192,814
2973,192,847
2974,192,849
2975,192,851
2976,192,873
2977,192,879
2978,192,948
2979,192,949
2980,193,434
2981,193,439
2982,193,489
2983,193,492
2984,193,495
2985,193,498
2986,193,501
2987,193,518
2988,193,527
2989,193,531
2990,193,539
2991,193,549
2992,193,552
2993,194,637
2994,194,642
2995,194,643
2996,194,665
2997,194,667
2998,194,672
2999,194,684
3000,194,691
3001,194,704
3002,194,705
3003,194,707
3004,194,720
3005,194,731
3006,194,851
3007,194,855
3008,194,856
3009,194,873
3010,194,877
3011,194,913
3012,194,914
3013,194,921
3014,194,922
3015,194,941
3016,195,612
3017,195,630
3018,195,631
3019,195,639
3020,195,657
3021,195,658
3022,195,670
3023,195,671
3024,195,677
3025,195,683
3026,195,685
3027,195,697
3028,195,700
3029,195,724
3030,195,730
3031,195,740
3032,195,741
3033,195,744
3034,195,757
3035,195,778
3036,195,785
3037,195,786
3038,195,809
3039,195,811
3040,195,819
3041,195,825
3042,195,829
3043,195,852
3044,195,853
3045,195,858
3046,195,884
3047,195,903
3048,195,904
3049,195,924
3050,195,930
3051,195,938
3052,196,21
3053,196,34
3054,196,41
3055,196,57
3056,196,58
3057,196,61
3058,196,72
3059,196,76
3060,196,117
3061,196,118
3062,196,120
3063,196,134
3064,196,143
3065,196,145
3066,196,161
3067,196,173
3068,196,176
3069,196,179
3070,196,190
3071,196,240
3072,196,256
3073,196,266
3074,196,268
3075,197,25
3076,197,29
3077,197,42
3078,197,54
3079,197,56
3080,197,68
3081,197,78
3082,197,86
3083,197,94
3084,197,102
3085,197,110
3086,197,119
3087,197,126
3088,197,179
3089,197,192
3090,197,194
3091,197,205
3092,197,225
3093,197,226
3094,197,227
3095,197,235
3096,198,300
3097,198,306
3098,198,396
3099,198,405
3100,198,411
3101,198,413
3102,198,452
3103,198,454
3104,199,1
3105,199,15
3106,199,16
3107,199,23
3108,199,27
3109,199,77
3110,199,80
3111,199,90
3112,199,118
3113,199,123
3114,199,139
3115,199,141
3116,199,151
3117,199,170
3118,199,189
3119,199,193
3120,199,196
3121,199,204
3122,199,217
3123,199,223
3124,200,610
3125,200,614
3126,200,665
3127,200,666
3128,200,720
3129,200,746
3130,200,752
3131,200,757
3132,200,778
3133,200,781
3134,200,791
3135,200,800
3136,200,823
3137,200,824
3138,200,869
3139,200,870
3140,201,310
3141,201,331
3142,201,348
3143,201,357
3144,201,373
3145,201,442
3146,201,470
3147,201,515
3148,201,532
3149,201,535
3150,201,573
3151,201,577
3152,202,1
3153,202,16
3154,202,17
3155,202,32
3156,202,34
3157,202,102
3158,202,110
3159,202,115
3160,202,122
3161,202,139
3162,202,169
3163,202,186
3164,202,189
3165,202,196
3166,202,203
3167,202,211
3168,202,218
3169,202,243
3170,202,249
3171,202,260
3172,203,270
3173,203,282
3174,203,300
3175,203,301
3176,203,353
3177,203,438
3178,204,644
3179,204,656
3180,204,701
3181,204,729
3182,204,756
3183,204,759
3184,204,775
3185,204,783
3186,204,786
3187,204,794
3188,204,805
3189,204,820
3190,204,828
3191,204,842
3192,204,844
3193,204,849
3194,204,854
3195,204,859
3196,204,861
3197,204,878
3198,204,889
3199,204,901
3200,204,916
3201,204,926
3202,204,929
3203,204,950
3204,205,45
3205,205,53
3206,205,70
3207,205,91
3208,205,98
3209,205,113
3210,205,129
3211,205,133
3212,205,152
3213,205,159
3214,205,163
3215,205,216
3216,205,221
3217,205,238
3218,205,239
3219,206,10
3220,206,12
3221,206,15
3222,206,74
3223,206,108
3224,206,136
3225,206,151
3226,206,162
3227,206,167
3228,206,183
3229,206,184
3230,206,193
3231,206,201
3232,206,207
3233,206,217
3234,206,230
3235,206,237
3236,207,77
3237,207,80
3238,207,100
3239,207,102
3240,207,109
3241,207,141
3242,207,161
3243,207,170
3244,207,175
3245,207,184
3246,207,185
3247,207,204
3248,207,207
3249,207,217
3250,207,230
3251,207,237
3252,207,245
3253,207,255
3254,207,267
3255,208,23
3256,208,26
3257,208,45
3258,208,49
3259,208,80
3260,208,98
3261,208,102
3262,208,113
3263,208,115
3264,208,135
3265,208,141
3266,208,159
3267,208,170
3268,208,175
3269,208,191
3270,208,196
3271,208,216
3272,208,217
3273,208,243
3274,208,255
3275,208,264
3276,209,314
3277,209,354
3278,209,379
3279,209,401
3280,209,486
3281,209,491
3282,209,501
3283,209,508
3284,209,524
3285,209,534
3286,210,274
3287,210,316
3288,210,361
3289,210,374
3290,210,391
3291,210,401
3292,210,422
3293,210,432
3294,210,486
3295,210,496
3296,210,533
3297,211,631
3298,211,632
3299,211,666
3300,211,671
3301,211,721
3302,211,815
3303,211,829
3304,211,834
3305,211,839
3306,211,848
3307,211,853
3308,211,864
3309,211,869
3310,211,875
3311,211,903
3312,211,904
3313,211,933
3314,211,942
3315,211,945
3316,212,617
3317,212,623
3318,212,666
3319,212,677
3320,212,696
3321,212,707
3322,212,711
3323,212,853
3324,212,854
3325,212,875
3326,212,889
3327,212,895
3328,213,637
3329,213,654
3330,213,665
3331,213,670
3332,213,685
3333,213,866
3334,213,870
3335,213,882
3336,213,899
3337,213,914
3338,213,932
3339,213,941
3340,213,949
3341,214,14
3342,214,15
3343,214,18
3344,214,26
3345,214,27
3346,214,45
3347,214,49
3348,214,59
3349,214,63
3350,214,77
3351,214,90
3352,214,97
3353,214,102
3354,214,109
3355,214,139
3356,214,151
3357,214,158
3358,214,170
3359,215,2
3360,215,7
3361,215,18
3362,215,32
3363,215,41
3364,215,43
3365,215,44
3366,215,76
3367,215,102
3368,215,110
3369,215,117
3370,215,122
3371,215,139
3372,215,169
3373,215,177
3374,215,179
3375,215,190
3376,215,203
3377,215,218
3378,215,222
3379,216,669
3380,216,671
3381,216,694
3382,216,827
3383,216,830
3384,216,837
3385,216,839
3386,216,893
3387,216,905
3388,216,919
3389,216,939
3390,216,945
3391,217,621
3392,217,634
3393,217,648
3394,217,661
3395,217,669
3396,217,676
3397,217,714
3398,217,717
3399,217,789
3400,217,799
3401,217,815
3402,217,846
3403,217,857
3404,217,860
3405,217,866
3406,217,876
3407,217,909
3408,217,918
3409,217,939
3410,218,615
3411,218,630
3412,218,642
3413,218,657
3414,218,685
3415,218,700
3416,218,809
3417,218,836
3418,218,840
3419,218,852
3420,218,855
3421,218,863
3422,218,865
3423,218,879
3424,219,282
3425,219,328
3426,219,337
3427,219,358
3428,219,364
3429,219,388
3430,219,441
3431,219,448
3432,219,459
3433,219,478
3434,219,483
3435,219,537
3436,219,543
3437,220,45
3438,220,53
3439,220,59
3440,220,67
3441,220,76
3442,220,113
3443,220,123
3444,220,135
3445,220,141
3446,220,156
3447,220,170
3448,220,173
3449,220,175
3450,220,190
3451,220,204
3452,220,214
3453,220,217
3454,220,245
3455,220,257
3456,220,268
3457,221,612
3458,221,616
3459,221,730
3460,221,742
3461,221,758
3462,221,775
3463,221,779
3464,221,782
3465,221,811
3466,221,840
3467,221,844
3468,221,854
3469,221,855
3470,221,912
3471,222,273
3472,222,280
3473,222,296
3474,222,300
3475,222,411
3476,222,415
3477,222,441
3478,222,510
3479,222,520
3480,223,2
3481,223,3
3482,223,13
3483,223,23
3484,223,41
3485,223,57
3486,223,59
3487,223,117
3488,223,123
3489,223,134
3490,223,141
3491,223,145
3492,223,199
3493,223,245
3494,223,247
3495,223,249
3496,224,48
3497,224,49
3498,224,62
3499,224,63
3500,224,104
3501,224,106
3502,224,151
3503,224,157
3504,224,163
3505,224,198
3506,224,228
3507,224,237
3508,225,627
3509,225,635
3510,225,678
3511,225,693
3512,225,753
3513,225,763
3514,225,765
3515,225,766
3516,225,780
3517,225,810
3518,225,823
3519,225,826
3520,225,832
3521,225,837
3522,225,845
3523,225,847
3524,225,908
3525,225,927
3526,225,932
3527,226,638
3528,226,639
3529,226,680
3530,226,697
3531,226,730
3532,226,804
3533,226,806
3534,226,811
3535,226,842
3536,226,844
3537,226,849
3538,226,854
3539,226,859
3540,226,861
3541,226,930
3542,226,935
3543,227,667
3544,227,671
3545,227,693
3546,227,732
3547,227,745
3548,227,762
3549,227,773
3550,227,775
3551,227,796
3552,227,797
3553,227,814
3554,227,835
3555,227,839
3556,227,850
3557,227,853
3558,227,864
3559,227,868
3560,227,873
3561,227,895
3562,227,897
3563,228,5
3564,228,8
3565,228,17
3566,228,21
3567,228,35
3568,228,103
3569,228,116
3570,228,120
3571,228,137
3572,228,148
3573,228,161
3574,228,173
3575,228,176
3576,228,186
3577,228,207
3578,228,213
3579,228,252
3580,228,257
3581,228,266
3582,229,690
3583,229,704
3584,229,716
3585,229,814
3586,229,822
3587,229,829
3588,229,835
3589,229,839
3590,229,851
3591,229,853
3592,229,896
3593,229,903
3594,229,936
3595,229,938
3596,229,948
3597,236,611
3598,236,620
3599,236,638
3600,236,647
3601,236,665
3602,236,675
3603,236,681
3604,236,701
3605,236,705
3606,236,715
3607,236,729
3608,236,813
3609,236,849
3610,236,856
3611,236,861
3612,236,870
3613,236,878
3614,236,916
3615,236,950
3616,237,277
3617,237,304
3618,237,307
3619,237,351
3620,237,446
3621,237,463
3622,237,535
3623,255,5
3624,255,20
3625,255,24
3626,255,29
3627,255,52
3628,255,54
3629,255,66
3630,255,68
3631,255,86
3632,255,101
3633,255,102
3634,255,138
3635,255,147
3636,255,162
3637,255,171
3638,255,173
3639,255,185
3640,255,194
3641,255,226
3642,255,227
3643,255,235
3644,260,638
3645,260,651
3646,260,667
3647,260,675
3648,260,681
3649,260,709
3650,260,715
3651,260,729
3652,260,739
3653,260,744
3654,260,759
3655,260,760
3656,260,768
3657,260,813
3658,260,835
3659,260,842
3660,260,878
3661,260,896
3662,260,935
3663,260,936
3664,261,1
3665,261,4
3666,261,18
3667,261,32
3668,261,38
3669,261,43
3670,261,44
3671,261,57
3672,261,58
3673,261,102
3674,261,110
3675,261,118
3676,261,125
3677,261,169
3678,261,179
3679,261,182
3680,261,189
3681,261,203
3682,261,229
3683,261,231
3684,261,240
3685,261,249
3686,261,260
3687,262,613
3688,262,621
3689,262,640
3690,262,648
3691,262,676
3692,262,677
3693,262,694
3694,262,740
3695,262,749
3696,262,760
3697,262,764
3698,262,778
3699,262,798
3700,262,799
3701,262,825
3702,262,830
3703,265,318
3704,265,355
3705,265,384
3706,265,434
3707,265,451
3708,265,464
3709,265,468
3710,267,12
3711,267,15
3712,267,16
3713,267,42
3714,267,49
3715,267,56
3716,267,63
3717,267,77
3718,267,102
3719,267,110
3720,267,115
3721,267,130
3722,267,139
3723,267,223
3724,267,225
3725,267,231
3726,267,232
3727,267,243
3728,267,254
3729,267,264
3730,268,3
3731,268,8
3732,268,10
3733,268,62
3734,268,66
3735,268,120
3736,268,121
3737,268,134
3738,268,176
3739,268,181
3740,268,184
3741,268,197
3742,268,207
3743,268,209
3744,268,228
3745,268,230
3746,269,678
3747,269,693
3748,269,708
3749,269,711
3750,269,726
3751,269,826
3752,269,829
3753,269,832
3754,269,834
3755,269,869
3756,269,871
3757,269,874
3758,269,895
3759,269,907
3760,270,303
3761,270,304
3762,270,404
3763,270,436
3764,270,535
3765,270,570
3766,270,571
3767,270,600
3768,271,38
3769,271,25
3770,271,70
3771,271,94
3772,271,88
3773,271,163
3774,271,209
3775,271,228
3776,271,235
3777,271,253
3778,271,254
3779,271,246
3780,272,650
3781,272,660
3782,272,671
3783,272,689
3784,272,711
3785,272,714
3786,272,721
3787,272,790
3788,272,797
3789,272,827
3790,272,829
3791,272,846
3792,272,853
3793,272,864
3794,272,866
3795,272,895
3796,272,905
3797,272,919
3798,272,942
3799,277,620
3800,277,624
3801,277,647
3802,277,651
3803,277,665
3804,277,667
3805,277,690
3806,277,738
3807,277,739
3808,277,748
3809,277,752
3810,277,758
3811,277,802
3812,277,806
3813,277,833
3814,277,835
3815,277,851
3816,277,856
3817,277,868
3818,277,870
3819,277,913
3820,277,925
3821,277,936
3822,277,948
3823,278,615
3824,278,616
3825,278,625
3826,278,626
3827,278,642
3828,278,652
3829,278,667
3830,278,672
3831,278,690
3832,278,704
3833,278,709
3834,278,726
3835,278,737
3836,278,745
3837,278,755
3838,278,756
3839,278,771
3840,278,796
3841,278,801
3842,278,814
3843,278,817
3844,278,821
3845,278,863
3846,278,868
3847,278,908
3848,278,921
3849,278,936
3850,279,272
3851,279,284
3852,279,299
3853,279,305
3854,279,314
3855,279,473
3856,279,494
3857,279,506
3858,279,517
3859,283,24
3860,283,38
3861,283,103
3862,283,108
3863,283,121
3864,283,127
3865,283,149
3866,283,162
3867,283,181
3868,283,184
3869,283,191
3870,283,201
3871,283,207
3872,283,215
3873,283,228
3874,283,230
3875,283,246
3876,283,247
3877,283,267
3878,284,270
3879,284,295
3880,284,307
3881,284,328
3882,284,332
3883,284,441
3884,284,469
3885,284,502
3886,284,512
3887,284,516
3888,285,649
3889,285,657
3890,285,670
3891,285,676
3892,285,685
3893,285,700
3894,285,724
3895,285,799
3896,285,803
3897,285,838
3898,285,843
3899,285,852
3900,285,857
3901,285,860
3902,285,865
3903,285,879
3904,285,894
3905,285,902
3906,286,680
3907,286,707
3908,286,714
3909,286,730
3910,286,732
3911,286,753
3912,286,759
3913,286,776
3914,286,787
3915,286,820
3916,286,827
3917,286,863
3918,286,866
3919,286,877
3920,286,889
3921,286,905
3922,286,919
3923,286,920
3924,286,946
3925,287,613
3926,287,621
3927,287,676
3928,287,677
3929,287,712
3930,287,717
3931,287,725
3932,287,843
3933,287,844
3934,287,859
3935,287,860
3936,287,885
3937,287,893
3938,287,945
3939,288,672
3940,288,677
3941,288,680
3942,288,704
3943,288,707
3944,288,730
3945,288,736
3946,288,737
3947,288,743
3948,288,775
3949,288,783
3950,288,802
3951,288,805
3952,288,811
3953,288,820
3954,288,822
3955,288,851
3956,288,854
3957,288,859
3958,288,863
3959,288,877
3960,288,922
3961,288,929
3962,288,946
3963,289,45
3964,289,48
3965,289,88
3966,289,97
3967,289,106
3968,289,121
3969,289,131
3970,289,134
3971,289,176
3972,289,181
3973,289,191
3974,289,197
3975,289,228
3976,289,231
3977,290,612
3978,290,614
3979,290,639
3980,290,641
3981,290,666
3982,290,677
3983,290,706
3984,290,712
3985,290,724
3986,290,742
3987,290,749
3988,290,757
3989,290,777
3990,290,780
3991,290,791
3992,290,804
3993,290,819
3994,290,820
3995,290,834
3996,290,844
3997,290,859
3998,290,869
3999,290,915
4000,290,930
4001,290,934
4002,291,277
4003,291,303
4004,291,307
4005,291,332
4006,291,340
4007,291,548
4008,291,551
4009,292,664
4010,292,669
4011,292,670
4012,292,695
4013,292,700
4014,292,732
4015,292,734
4016,292,748
4017,292,765
4018,292,768
4019,292,771
4020,292,784
4021,292,819
4022,292,826
4023,292,827
4024,292,832
4025,292,837
4026,292,838
4027,292,845
4028,292,846
4029,292,852
4030,292,865
4031,292,866
4032,292,871
4033,292,874
4034,292,879
4035,292,949
4036,292,952
4037,293,613
4038,293,621
4039,293,716
4040,293,717
4041,293,760
4042,293,768
4043,293,774
4044,293,777
4045,293,815
4046,293,839
4047,293,843
4048,293,857
4049,293,858
4050,293,876
4051,293,885
4052,293,893
4053,293,909
4054,293,931
4055,293,939
4056,293,945
4057,294,6
4058,294,7
4059,294,19
4060,294,35
4061,294,36
4062,294,53
4063,294,54
4064,294,67
4065,294,68
4066,294,78
4067,294,102
4068,294,110
4069,294,116
4070,294,124
4071,294,138
4072,294,205
4073,294,212
4074,294,214
4075,294,234
4076,294,236
4077,299,3
4078,299,43
4079,299,70
4080,299,102
4081,299,133
4082,299,142
4083,299,163
4084,299,175
4085,299,197
4086,299,242
4087,300,637
4088,300,678
4089,300,704
4090,300,790
4091,300,832
4092,300,860
4093,300,873
