id,system,body,siteID,extoolID,latitude,longitude,type,verified,visible,discoveredBy
444,3883,5273,444,\N,1.0187,-177.8917,2,1,1,352
445,3883,5274,445,\N,-10.0413,145.2293,2,1,1,352
446,3335,4567,446,\N,-0.6546,27.3448,2,1,1,243
447,3883,5275,447,\N,1.6124,-13.7718,2,1,1,352
448,3335,4567,448,\N,-34.0592,48.8216,2,1,1,243
449,3113,4216,449,\N,-54.9867,112.4019,2,1,1,491
450,2493,3379,450,\N,-20.6426,88.7889,2,1,1,69
451,3923,5344,451,\N,-24.0345,130.9366,2,1,1,212
452,3905,5320,452,\N,13.7788,-21.2697,2,1,1,293
453,2493,3379,453,\N,-7.2125,-105.5119,2,1,1,14
454,3112,4215,454,\N,59.6134,-125.6715,2,1,1,538
455,3907,5322,455,\N,35.9834,105.8628,2,1,1,328
456,3112,4215,456,\N,-7.6613,-28.928,2,1,1,50
457,1330,1797,457,\N,-9.4941,157.7532,2,1,1,226
458,1577,2113,458,\N,-2.7778,5.4847,2,1,1,28
459,3932,5357,459,\N,-35.1568,11.7151,2,1,1,174
460,1330,1796,460,\N,39.0182,-166.4621,2,1,1,226
461,2493,3378,461,\N,-3.0382,156.214,2,1,1,81
462,1577,2114,462,\N,-20.7694,-177.1684,2,1,1,28
463,1577,2115,463,\N,19.9231,29.5331,2,1,1,28
464,1330,1798,464,\N,69.9634,77.7179,2,1,1,226
465,1330,1799,465,\N,-23.3253,-71.2622,2,1,1,226
466,25,39,466,\N,-34.591,-30.3023,2,1,1,64
467,1330,1800,467,\N,18.75,54.3473,2,1,1,226
468,1330,1802,468,\N,-8.9053,-88.2513,2,1,1,226
469,1330,1803,469,\N,58.0847,-12.3233,2,1,1,226
470,1330,1801,470,\N,-41.702,143.6375,2,1,1,226
471,1331,1804,471,\N,-2.609,-154.0402,2,1,1,226
472,1333,1810,472,\N,-1.5731,-25.5776,2,1,1,226
473,1335,1812,473,\N,21.9987,-9.8702,2,1,1,226
474,1335,1813,474,\N,45.9322,163.0409,2,1,1,226
475,1332,1805,475,\N,-49.4649,103.646,2,1,1,226
476,2493,3379,476,\N,-52.251,24.9827,2,1,1,273
477,2436,3291,477,\N,-41.0613,8.2958,2,1,1,273
478,3112,4215,478,\N,-42.7417,-161.5817,2,1,1,514
479,3112,4215,479,\N,-39.3451,-172.4749,2,1,1,514
480,3112,4215,480,\N,-24.6309,-129.5056,2,1,1,514
481,1332,1806,481,\N,36.9915,158.6368,2,1,1,226
482,1332,1807,482,\N,-41.1257,175.2868,2,1,1,226
483,1332,1808,483,\N,-24.4477,87.5332,2,1,1,226
484,1332,1809,484,\N,-28.1043,158.8077,2,1,1,226
485,2903,3928,485,\N,-58.6884,-27.8508,2,1,1,467
486,2443,3300,486,\N,-55.6499,-143.9715,2,1,1,478
487,2443,3300,487,\N,-27.9029,-84.8829,2,1,1,478
488,2443,3300,488,\N,14.4152,-99.2452,2,1,1,478
489,2443,3300,489,\N,73.1786,-79.6579,2,1,1,478
490,2466,3335,490,\N,50.9436,165.0584,2,1,1,224
491,2466,3336,491,\N,44.312,-22.6301,2,1,1,224
492,2466,3337,492,\N,45.8671,-103.3725,2,1,1,224
493,2466,3338,493,\N,-25.2695,-73.4557,2,1,1,224
494,1789,2428,494,\N,-4.7828,149.813,2,1,1,473
495,1789,2429,495,\N,-67.1249,-154.2493,2,1,1,473
496,442,631,496,\N,-58.8017,165.4722,2,1,1,293
497,3115,4222,497,\N,-55.0374,123.2607,2,1,1,238
498,3115,4222,498,\N,-38.8494,40.9219,2,1,1,238
499,1631,2205,499,\N,-24.7715,-133.3866,2,1,1,145
500,1631,2204,500,\N,-71.6301,110.6106,2,1,1,145
501,2461,3329,501,\N,-39.1444,-175.6217,2,1,1,258
502,2461,3329,502,\N,3.2251,176.4926,2,1,1,258
503,2461,3329,503,\N,60.5424,100.5744,2,1,1,258
504,1588,2130,504,\N,30.4045,58.4339,2,1,1,258
505,1588,2129,505,\N,-82.6165,5.0291,2,1,1,258
506,2435,3290,506,\N,11.2533,-141.378,2,1,1,255
507,2441,3298,507,\N,-29.558,34.3579,2,1,1,522
508,2441,3298,508,\N,-75.8044,133.8507,2,1,1,522
509,1057,1443,509,\N,-18.848,-121.6563,2,1,1,491
510,1057,1444,510,\N,-22.0457,12.3554,2,1,1,491
511,2703,3636,511,\N,-59.6653,80.6606,2,1,1,258
512,2703,3636,512,\N,-4.8665,28.2864,2,1,1,258
513,2703,3636,513,\N,17.1798,77.0301,2,1,1,258
514,1334,1811,514,\N,-30.9879,110.6266,2,1,1,226
515,278,381,515,\N,13.0747,27.7434,2,1,1,568
516,2489,3370,516,\N,-40.8421,-179.7865,2,1,1,522
517,1055,1441,517,\N,27.7139,106.3215,2,1,1,237
518,1055,1441,518,\N,73.3487,-62.762,2,1,1,237
519,1055,1440,519,\N,86.3765,154.1317,2,1,1,237
520,2470,3346,520,\N,-0.647,-119.5999,2,1,1,422
521,2470,3346,521,\N,-8.1576,-155.2998,2,1,1,422
522,1056,1442,522,\N,-13.2398,46.3017,2,1,1,459
523,2756,3707,523,\N,-32.7398,54.4266,2,1,1,473
524,1056,1442,524,\N,-19.9228,-20.9756,2,1,1,459
525,128,163,525,\N,20.7327,170.6857,2,1,1,293
526,135,171,526,\N,-4.6116,123.7478,2,1,1,56
527,135,171,527,\N,27.6402,178.2337,2,1,1,293
528,1157,1570,528,\N,-71.1823,125.7803,2,1,1,448
529,389,556,529,\N,23.3799,-150.6806,2,1,1,544
530,389,556,530,\N,33.1069,-50.7894,2,1,1,544
531,2700,3633,531,\N,8.3534,-96.4668,2,1,1,418
532,1155,1568,532,\N,-24.2515,96.7763,2,1,1,448
533,389,557,533,\N,-10.8816,143.5398,2,1,1,544
534,389,558,534,\N,9.2188,170.4032,2,1,1,544
535,389,559,535,\N,-18.7652,34.9026,2,1,1,544
536,389,560,536,\N,25.3812,-85.9803,2,1,1,544
537,3328,4552,537,\N,-41.719,-91.1166,2,1,1,2
538,3836,5212,538,\N,41.7993,170.5583,2,1,1,259
539,51,70,539,\N,37.9377,-151.1094,2,1,1,448
540,50,69,540,\N,-45.4924,-14.5063,2,1,1,448
541,3328,4552,541,\N,-2.3281,30.2137,2,1,1,409
542,137,174,542,\N,-62.1721,93.3908,2,1,1,112
543,3328,4552,543,\N,-52.3698,-38.4124,2,1,1,238
544,3328,4551,544,\N,-4.8372,84.8371,2,1,1,69
545,3328,4549,545,\N,-44.1189,16.0208,2,1,1,69
546,3083,4179,546,\N,0.1812,-31.2022,2,1,1,537
547,3083,4179,547,\N,63.2921,58.4517,2,1,1,537
548,3333,4565,548,\N,68.4188,-25.0427,2,1,1,69
549,2931,3961,549,\N,-60.2605,36.1851,2,1,1,69
550,2935,3965,550,\N,-15.7358,88.7924,2,1,1,69
551,2932,3962,551,\N,-3.6491,-74.4576,2,1,1,69
552,3335,4567,552,\N,38.9856,-116.4022,2,1,1,258
553,3336,4568,553,\N,1.4628,62.3106,2,1,1,568
554,3082,4176,554,\N,-42.3665,5.5045,2,1,1,537
555,3082,4176,555,\N,6.8616,-58.8858,2,1,1,537
556,3082,4176,556,\N,-44.4636,-64.8734,2,1,1,537
557,3082,4177,557,\N,26.4618,-98.396,2,1,1,537
558,3082,4177,558,\N,29.8651,-162.8196,2,1,1,537
559,3068,4147,559,\N,-40.699,45.0844,2,1,1,491
560,3341,4574,560,\N,26.2879,-86.5831,2,1,1,568
561,3341,4573,561,\N,-11.7431,-144.378,2,1,1,568
562,3346,4580,562,\N,26.4671,6.0795,2,1,1,568
563,3082,4178,563,\N,-38.3139,-156.8432,2,1,1,537
564,3066,4139,564,\N,-24.1297,-107.4506,2,1,1,255
565,3066,4139,565,\N,-3.6805,-160.4622,2,1,1,255
566,3066,4140,566,\N,8.8664,98.0216,2,1,1,255
567,1384,1873,567,\N,-6.3683,52.7662,2,1,1,262
568,1384,1873,568,\N,-53.2069,58.7813,2,1,1,262
569,1384,1873,569,\N,42.0513,-22.1803,2,1,1,262
570,1384,1874,570,\N,61.8602,-139.295,2,1,1,262
571,1384,1874,571,\N,55.1476,-26.0877,2,1,1,262
572,1384,1874,572,\N,27.2272,38.3716,2,1,1,262
573,1384,1874,573,\N,-59.8977,168.8241,2,1,1,262
574,1384,1874,574,\N,14.1603,142.5895,2,1,1,262
575,1384,1875,575,\N,52.9613,165.6155,2,1,1,262
576,1384,1875,576,\N,2.7757,129.2758,2,1,1,262
577,1384,1875,577,\N,5.0828,90.758,2,1,1,262
578,3332,4564,578,\N,-33.5468,149.0643,2,1,1,188
579,1384,1871,579,\N,-39.3355,19.2198,2,1,1,262
580,1384,1871,580,\N,-13.9864,135.2488,2,1,1,262
581,1384,1871,581,\N,-25.9758,-134.1912,2,1,1,262
582,1384,1872,582,\N,62.6931,98.6488,2,1,1,262
583,1384,1872,583,\N,-5.5815,2.0375,2,1,1,262
584,2928,3958,584,\N,-71.3913,-52.1061,2,1,1,28
585,1388,1879,585,\N,-31.2822,-10.3364,2,1,1,262
586,3073,4165,586,\N,16.8893,-169.0121,2,1,1,337
587,1386,1877,587,\N,-45.5229,131.5047,2,1,1,262
588,1386,1877,588,\N,-7.4478,-60.0065,2,1,1,262
589,1390,1883,589,\N,-63.2633,45.3614,2,1,1,262
590,1391,1884,590,\N,29.161,50.2291,2,1,1,262
591,1392,1887,591,\N,29.305,-3.3823,2,1,1,262
592,996,1368,592,\N,2.0688,-111.5675,2,1,1,568
593,996,1368,593,\N,42.3165,24.2571,2,1,1,568
594,3066,4139,594,\N,65.6694,-83.4876,2,1,1,389
595,1001,1373,595,\N,14.3345,70.1398,2,1,1,568
596,1001,1373,596,\N,-8.4836,-159.757,2,1,1,568
597,997,1369,597,\N,-14.9399,57.514,2,1,1,568
598,997,1369,598,\N,-47.2057,41.0595,2,1,1,568
599,1691,2289,599,\N,71.1895,-79.773,2,1,1,116
600,1691,2289,600,\N,-33.9167,144.483,2,1,1,116
601,1691,2289,601,\N,-21.5277,168.7439,2,1,1,116
602,1691,2290,602,\N,-49.5373,-97.647,2,1,1,116
603,3925,5346,603,\N,5.6698,-64.7708,2,1,1,39
604,3351,4585,604,\N,-69.2919,133.4701,2,1,1,491
605,3328,4552,605,\N,-4.5279,-62.957,2,1,1,248
606,3066,4142,606,\N,72.418,12.607,2,1,1,452
607,3066,4141,607,\N,7.9677,140.8659,2,1,1,452
608,3328,4549,608,\N,-29.4828,-77.3511,2,1,1,352
609,3328,4550,609,\N,-71.3824,22.5152,2,1,1,352
610,3328,4550,610,\N,-51.0595,144.1521,2,1,1,352
611,3328,4551,611,\N,59.9664,-136.7659,2,1,1,352
612,3328,4551,612,\N,36.8189,174.9889,2,1,1,352
613,3328,4554,613,\N,-26.9558,-127.4227,2,1,1,352
614,3328,4554,614,\N,71.4516,-81.863,2,1,1,352
615,3328,4553,615,\N,47.9327,141.7332,2,1,1,352
616,3328,4553,616,\N,16.4283,130.246,2,1,1,352
617,3330,4561,617,\N,57.1595,97.0863,2,1,1,281
618,296,405,618,\N,17.8893,-132.6667,2,1,1,568
619,296,405,619,\N,-20.539,-173.9475,2,1,1,568
620,3064,4137,620,\N,-42.7489,135.1872,2,1,1,511
621,3871,5255,621,\N,-74.4606,-167.2213,2,1,1,247
622,3871,5256,622,\N,-48.71,-146.8008,2,1,1,247
623,3342,4576,623,\N,-51.6138,19.7815,2,1,1,341
624,3342,4576,624,\N,-62.5728,-172.8786,2,1,1,341
625,3877,5265,625,\N,48.5592,-64.0691,2,1,1,247
626,3877,5266,626,\N,-14.9403,-7.836,2,1,1,247
627,3342,4575,627,\N,-27.8762,126.429,2,1,1,341
628,3342,4575,628,\N,-29.406,96.9557,2,1,1,341
629,3342,4575,629,\N,22.3,-172.5767,2,1,1,341
630,3342,4575,630,\N,46.7206,-139.7028,2,1,1,341
631,3342,4575,631,\N,39.091,-102.9143,2,1,1,341
632,1629,2196,632,\N,59.0575,-152.2237,2,1,1,496
633,3328,4556,633,\N,61.6642,-32.0628,2,1,1,224
634,3328,4550,634,\N,27.0182,-125.7217,2,1,1,224
635,3927,5351,635,\N,-9.5448,-127.8063,2,1,1,247
636,3328,4549,636,\N,67.1721,135.6443,2,1,1,224
637,3339,4571,637,\N,-7.0893,-62.4818,2,1,1,281
638,2927,3957,638,\N,-39.0588,-100.476,2,1,1,262
639,2927,3956,639,\N,42.7791,108.8785,2,1,1,262
640,2927,3955,640,\N,40.6814,3.0979,2,1,1,262
641,2927,3954,641,\N,67.9052,100.3791,2,1,1,262
642,2927,3953,642,\N,-53.0652,-131.5027,2,1,1,262
643,2930,3960,643,\N,22.0871,75.5129,2,1,1,262
644,3927,5351,644,\N,-42.883,83.4708,2,1,1,39
645,3329,4557,645,\N,-25.3897,-143.3317,2,1,1,262
646,3330,4560,646,\N,43.384,144.5549,2,1,1,262
647,3328,4552,647,\N,36.4841,7.4527,2,1,1,422
648,3330,4560,648,\N,-12.5411,-109.6894,2,1,1,262
649,3330,4560,649,\N,-55.8978,-103.0151,2,1,1,262
650,3330,4560,650,\N,-21.5723,38.9105,2,1,1,262
651,3330,4558,651,\N,-15.9756,178.9547,2,1,1,262
652,3330,4558,652,\N,-39.1411,-177.026,2,1,1,262
653,1114,1514,653,\N,-49.4832,-97.131,2,1,1,364
654,1114,1514,654,\N,-43.6089,-179.2223,2,1,1,364
655,1111,1509,655,\N,-22.1086,-154.7949,2,1,1,364
656,1111,1510,656,\N,-72.9727,-8.268,2,1,1,364
657,1112,1511,657,\N,-27.9766,-147.8866,2,1,1,364
658,1112,1512,658,\N,-28.5616,-177.5116,2,1,1,364
659,1110,1508,659,\N,-3.2395,-65.7794,2,1,1,364
660,3059,4128,660,\N,2.7164,-100.5834,2,1,1,224
661,3062,4135,661,\N,34.9416,-139.0612,2,1,1,491
662,3078,4172,662,\N,6.5247,-131.005,2,1,1,491
663,1612,2160,663,\N,39.5676,-34.3702,2,1,1,418
664,1612,2160,664,\N,-4.7235,-131.1616,2,1,1,418
665,3928,5353,665,\N,-47.5397,53.2849,2,1,1,247
666,1616,2168,666,\N,-19.3356,-32.7614,2,1,1,255
667,1616,2168,667,\N,-3.3534,-62.625,2,1,1,255
668,2454,3314,668,\N,27.7447,-107.7547,2,1,1,247
669,904,1261,669,\N,0.0513,-107.7627,2,1,1,568
670,1378,1864,670,\N,66.8949,-32.4059,2,1,1,364
671,1378,1865,671,\N,0.4911,72.1846,2,1,1,364
672,279,384,672,\N,-43.1337,102.8243,2,1,1,341
673,279,384,673,\N,-33.2795,28.738,2,1,1,341
674,279,384,674,\N,-44.0166,-132.9507,2,1,1,341
675,279,383,675,\N,-10.415,134.4335,2,1,1,341
676,279,383,676,\N,-2.6291,97.1576,2,1,1,341
677,279,383,677,\N,-8.3219,81.323,2,1,1,341
678,279,383,678,\N,25.1724,44.9236,2,1,1,341
679,1625,2191,679,\N,28.9617,-9.0109,2,1,1,537
680,3960,5395,680,\N,-37.4617,-33.6253,2,1,1,93
681,3960,5394,681,\N,49.8769,-146.8074,2,1,1,93
682,3960,5396,682,\N,38.8267,-100.7578,2,1,1,93
683,251,350,683,\N,1.0072,-32.1684,2,1,1,265
684,362,515,684,\N,-74.7065,40.0185,2,1,1,537
685,283,390,685,\N,-29.1161,-56.8658,2,1,1,341
686,283,390,686,\N,-54.6692,-176.5942,2,1,1,341
687,283,390,687,\N,18.0525,-120.789,2,1,1,341
688,362,515,688,\N,67.1307,168.0745,2,1,1,537
689,283,391,689,\N,9.3809,96.7535,2,1,1,341
690,362,516,690,\N,65.3745,-169.1141,2,1,1,537
691,283,391,691,\N,-58.3125,111.8014,2,1,1,341
692,362,516,692,\N,-34.4621,75.0035,2,1,1,537
693,283,391,693,\N,-17.9379,-140.1775,2,1,1,341
694,362,517,694,\N,-4.6262,143.0737,2,1,1,537
695,362,517,695,\N,-22.8244,91.871,2,1,1,537
696,362,519,696,\N,-46.5238,-28.2543,2,1,1,537
697,362,519,697,\N,24.3029,-15.9723,2,1,1,537
698,362,518,698,\N,14.6583,116.1892,2,1,1,537
699,362,518,699,\N,52.1706,-17.0153,2,1,1,537
700,275,378,700,\N,-23.8798,177.9816,2,1,1,341
701,276,379,701,\N,74.3405,148.1603,2,1,1,341
702,276,379,702,\N,-22.9977,-89.9046,2,1,1,341
703,286,394,703,\N,-21.1903,-65.1677,2,1,1,341
704,286,394,704,\N,-17.955,-42.5137,2,1,1,341
705,336,483,705,\N,5.6269,93.7185,2,1,1,341
706,334,480,706,\N,22.5242,18.841,2,1,1,537
707,3352,4587,707,\N,-30.1366,-150.7062,2,1,1,247
708,334,480,708,\N,70.9457,-130.7461,2,1,1,537
709,334,481,709,\N,-31.5679,-40.8443,2,1,1,537
710,334,481,710,\N,-48.6487,131.5759,2,1,1,537
711,334,479,711,\N,-27.9732,-24.2526,2,1,1,537
712,334,479,712,\N,22.3734,-39.7964,2,1,1,537
713,3340,4572,713,\N,33.0676,-14.7712,2,1,1,247
714,3955,5389,714,\N,-24.7988,-59.8959,2,1,1,448
715,3952,5386,715,\N,-64.1556,66.9119,2,1,1,448
716,3953,5387,716,\N,72.2695,-82.8238,2,1,1,448
717,3954,5388,717,\N,-45.961,-102.6357,2,1,1,448
718,1622,2186,718,\N,11.7523,102.3692,2,1,1,314
719,1622,2187,719,\N,22.3137,-4.6743,2,1,1,314
720,338,486,720,\N,-60.6105,62.3854,2,1,1,568
721,1633,2207,721,\N,13.7817,156.7118,2,1,1,491
722,340,488,722,\N,35.4583,-124.3962,2,1,1,496
723,340,488,723,\N,-35.2831,-147.1594,2,1,1,496
724,1345,1824,724,\N,48.8305,23.0621,2,1,1,262
725,1345,1824,725,\N,-15.5035,-67.5022,2,1,1,262
726,325,447,726,\N,-45.8927,-114.2888,2,1,1,450
727,443,633,727,\N,56.9161,31.706,2,1,1,526
728,443,632,728,\N,-23.7347,-135.7765,2,1,1,526
729,3956,5390,729,\N,40.4328,-149.5034,2,1,1,448
730,371,529,730,\N,0.2914,130.0308,2,1,1,526
731,1343,1822,731,\N,74.084,-33.0754,2,1,1,337
732,351,504,732,\N,23.6077,-97.7877,2,1,1,207
733,316,426,733,\N,28.48,13.4103,2,1,1,207
734,314,423,734,\N,60.4585,-53.5793,2,1,1,537
735,314,423,735,\N,-4.1731,-72.1312,2,1,1,537
736,314,423,736,\N,-41.7936,-124.5732,2,1,1,537
737,314,423,737,\N,77.2691,4.0069,2,1,1,537
738,314,424,738,\N,-45.2602,92.5205,2,1,1,537
739,314,424,739,\N,-17.7047,-122.839,2,1,1,537
740,314,424,740,\N,55.2905,44.3639,2,1,1,537
741,2105,2866,741,\N,51.4767,111.2966,2,1,1,226
742,2105,2867,742,\N,4.3394,-75.228,2,1,1,226
743,3285,4493,743,\N,-47.6604,-69.9095,2,1,1,448
744,3287,4498,744,\N,-22.2221,-98.9926,2,1,1,448
745,1338,1816,745,\N,29.1025,-123.9577,2,1,1,337
746,3284,4492,746,\N,26.5889,-169.2387,2,1,1,448
747,1341,1819,747,\N,-44.8663,-61.0211,2,1,1,156
748,337,484,748,\N,-60.763,164.4567,2,1,1,341
749,321,443,749,\N,-25.1801,137.8844,2,1,1,341
750,1353,1832,750,\N,-59.4655,94.3628,2,1,1,69
751,1352,1831,751,\N,79.6909,-163.0739,2,1,1,69
752,347,500,752,\N,33.909,-4.2713,2,1,1,341
753,347,500,753,\N,31.6642,4.1547,2,1,1,341
754,1351,1830,754,\N,-29.8945,-23.7423,2,1,1,69
755,347,500,755,\N,66.9833,-42.2546,2,1,1,341
756,347,500,756,\N,68.2254,-74.7361,2,1,1,341
757,2574,3484,757,\N,-48.6164,153.0986,2,1,1,226
758,347,500,758,\N,28.024,167.3333,2,1,1,341
759,346,498,759,\N,-30.5201,14.5889,2,1,1,341
760,346,499,760,\N,16.2358,-156.6216,2,1,1,341
761,346,499,761,\N,13.8094,-146.5295,2,1,1,341
762,307,416,762,\N,55.3164,170.5826,2,1,1,262
763,325,447,763,\N,3.356,-147.6992,2,1,1,510
764,325,447,764,\N,2.3801,-95.2687,2,1,1,337
765,891,1242,765,\N,28.7554,-97.9076,2,1,1,498
766,891,1242,766,\N,64.0196,-36.7991,2,1,1,498
767,329,461,767,\N,9.9506,112.2635,2,1,1,522
768,329,460,768,\N,67.0024,-15.235,2,1,1,522
769,329,459,769,\N,-55.682,-63.9268,2,1,1,522
770,329,458,770,\N,20.7821,129.8693,2,1,1,522
771,329,466,771,\N,11.0523,11.0725,2,1,1,522
772,329,462,772,\N,14.2555,-14.8859,2,1,1,522
773,329,463,773,\N,46.5148,125.8114,2,1,1,522
774,3969,5408,774,\N,29.213,-108.7315,2,1,1,448
775,329,465,775,\N,-39.9831,156.1213,2,1,1,522
776,329,464,776,\N,8.5321,-54.9781,2,1,1,522
777,329,467,777,\N,47.2756,157.7328,2,1,1,522
778,341,489,778,\N,51.9678,90.4024,2,1,1,551
779,342,490,779,\N,8.4744,-30.9519,2,1,1,478
780,325,447,780,\N,-15.3366,-86.1678,2,1,1,224
781,342,490,781,\N,3.0186,55.8219,2,1,1,478
782,342,491,782,\N,-36.5787,31.6529,2,1,1,478
783,342,491,783,\N,-42.1782,-29.2587,2,1,1,478
784,342,491,784,\N,10.3349,-145.1194,2,1,1,478
785,3898,5295,785,\N,9.9384,15.2327,2,1,1,568
786,345,497,786,\N,-32.5672,105.8412,2,1,1,328
787,995,1367,787,\N,-32.5013,140.4075,2,1,1,364
788,989,1357,788,\N,45.659,-18.2408,2,1,1,364
789,990,1358,789,\N,46.3864,104.9324,2,1,1,364
790,994,1366,790,\N,58.6639,-110.3235,2,1,1,364
791,2835,3842,791,\N,66.1076,25.665,2,1,1,364
792,2341,3160,792,\N,-47.5857,171.2337,2,1,1,568
793,2579,3491,793,\N,7.6099,-60.0415,2,1,1,72
794,1048,1433,794,\N,6.0714,-149.3381,2,1,1,415
795,3355,4591,795,\N,-67.996,14.4531,2,1,1,104
796,3355,4591,796,\N,-86.2754,30.3422,2,1,1,104
797,3355,4592,797,\N,-60.1605,89.5251,2,1,1,104
798,2343,3162,798,\N,48.5515,64.6607,2,1,1,264
799,2728,3665,799,\N,56.8276,131.419,2,1,1,315
800,1640,2214,800,\N,-16.917,-139.9815,2,1,1,568
801,3220,4391,801,\N,-55.0756,-31.4299,2,1,1,568
802,2524,3416,802,\N,41.5459,36.2737,2,1,1,137
803,2523,3415,803,\N,12.4361,-111.1301,2,1,1,137
804,1759,2375,804,\N,36.9805,147.3391,2,1,1,271
805,1759,2375,805,\N,-10.0046,175.7448,2,1,1,271
806,2699,3632,806,\N,55.9774,123.328,2,1,1,269
807,2522,3414,807,\N,24.9994,60.3378,2,1,1,137
808,1559,2091,808,\N,55.6601,129.7802,2,1,1,398
809,1164,1584,809,\N,-41.3431,-92.7018,2,1,1,247
810,1164,1582,810,\N,-11.299,74.3634,2,1,1,247
811,1164,1582,811,\N,-47.5994,139.5774,2,1,1,247
812,1164,1583,812,\N,69.358,110.006,2,1,1,247
813,1164,1581,813,\N,-10.2482,-21.1133,2,1,1,247
814,1164,1581,814,\N,-30.4221,148.9507,2,1,1,247
815,1164,1580,815,\N,-16.907,34.97,2,1,1,247
816,1164,1585,816,\N,19.9703,94.5346,2,1,1,247
817,1978,2714,817,\N,19.0174,61.7181,2,1,1,69
818,1163,1579,818,\N,-9.9878,115.9127,2,1,1,247
819,1163,1577,819,\N,44.1684,-115.8164,2,1,1,247
820,1163,1578,820,\N,-21.4228,83.8298,2,1,1,247
821,1078,1468,821,\N,-8.6009,178.5247,2,1,1,445
822,1980,2718,822,\N,15.2561,-66.9639,2,1,1,69
823,1077,1467,823,\N,75.4199,123.2067,2,1,1,445
824,1747,2358,824,\N,-78.8843,-63.1239,2,1,1,271
825,4015,5470,825,\N,3.9865,17.1102,2,1,1,495
826,3915,5331,826,\N,41.9438,-53.3564,2,1,1,568
827,3915,5331,827,\N,1.9781,-117.7024,2,1,1,568
828,3915,5332,828,\N,-22.6655,-167.0994,2,1,1,568
829,3915,5333,829,\N,-20.6189,22.0367,2,1,1,568
830,3915,5334,830,\N,39.8522,-139.1857,2,1,1,568
831,3915,5336,831,\N,8.9585,76.2787,2,1,1,568
832,1561,2093,832,\N,-27.2437,49.9641,2,1,1,445
833,1561,2094,833,\N,50.5052,-100.7254,2,1,1,445
834,1561,2095,834,\N,-58.0271,-138.1885,2,1,1,445
835,1561,2096,835,\N,-4.9009,13.1305,2,1,1,445
836,1051,1436,836,\N,82.4492,-34.504,2,1,1,97
837,445,635,837,\N,-43.1695,-65.7982,2,1,1,247
838,3852,5229,838,\N,60.332,104.7959,2,1,1,247
839,1620,2180,839,\N,2.0541,-103.0014,2,1,1,145
840,2595,3514,840,\N,25.4753,-44.6302,2,1,1,186
841,2595,3515,841,\N,-40.9403,30.9483,2,1,1,186
842,2070,2823,842,\N,-54.8553,-70.2271,2,1,1,539
843,4033,5502,843,\N,-41.3336,175.0027,2,1,1,441
844,4033,5503,844,\N,44.2466,18.5132,2,1,1,441
845,4033,5504,845,\N,21.8698,-149.0033,2,1,1,441
846,1329,1793,846,\N,50.202,-22.4879,2,1,1,423
847,1329,1794,847,\N,15.4094,-85.7554,2,1,1,423
848,1329,1792,848,\N,69.5148,-10.9324,2,1,1,423
849,1329,1795,849,\N,-36.2746,-147.0144,2,1,1,423
850,3820,5194,850,\N,14.3007,-14.3443,2,1,1,150
851,2714,3648,851,\N,39.6459,-69.9216,2,1,1,150
852,893,1244,852,\N,-40.7121,-2.3042,2,1,1,137
853,1926,2644,853,\N,-6.3059,-123.9073,2,1,1,155
854,2747,3695,854,\N,55.234,-24.7377,2,1,1,38
855,2747,3695,855,\N,78.7987,-155.3133,2,1,1,38
856,2747,3695,856,\N,11.9883,37.4036,2,1,1,38
857,2747,3696,857,\N,-22.0228,22.8137,2,1,1,38
858,449,639,858,\N,33.5172,-159.8986,2,1,1,38
859,3970,5409,859,\N,37.3655,-71.2816,2,1,1,568
860,3970,5409,860,\N,-8.4588,-134.9079,2,1,1,568
861,3972,5412,861,\N,-2.811,173.3364,2,1,1,568
862,3971,5410,862,\N,38.4274,-137.4046,2,1,1,568
863,3358,4595,863,\N,44.5869,158.5513,2,1,1,97
864,3452,4730,864,\N,16.9713,179.1377,2,1,1,11
865,1707,2309,865,\N,-21.8288,-38.3392,2,1,1,247
866,1660,2239,866,\N,-27.4195,66.7187,2,1,1,449
867,2525,3417,867,\N,-58.4958,-127.6806,2,1,1,449
868,2298,3106,868,\N,0.036,-62.7828,2,1,1,138
869,2298,3106,869,\N,36.9938,77.5597,2,1,1,138
870,2298,3106,870,\N,-11.1201,124.1853,2,1,1,138
871,215,297,871,\N,-28.242,-118.0494,2,1,1,237
872,3217,4387,872,\N,34.6366,-161.5823,2,1,1,138
873,3217,4387,873,\N,-60.1794,-107.2628,2,1,1,138
874,1789,2430,874,\N,48.9407,-65.0942,2,1,1,271
875,2715,3650,875,\N,68.0932,-85.1692,2,1,1,271
876,1923,2638,876,\N,3.8977,-45.1661,2,1,1,308
877,2627,3553,877,\N,-34.0004,130.8853,2,1,1,32
878,219,302,878,\N,75.4321,68.3103,2,1,1,32
879,1755,2369,879,\N,4.2358,-38.7404,2,1,1,263
880,1755,2370,880,\N,52.9903,-154.0015,2,1,1,263
881,1826,2476,881,\N,-1.7529,62.4521,2,1,1,379
882,1826,2476,882,\N,-46.2787,6.784,2,1,1,379
883,215,297,883,\N,46.4589,172.5542,2,1,1,337
884,214,295,884,\N,-26.106,-17.8602,2,1,1,337
885,1755,2371,885,\N,-1.88,83.6991,2,1,1,263
886,1301,1747,886,\N,-31.0156,-74.7517,2,1,1,263
887,2824,3825,887,\N,-10.1206,-28.868,2,1,1,263
888,1785,2424,888,\N,-50.0979,109.2293,2,1,1,263
