id,system,body,siteID,extoolID,latitude,longitude,type,verified,visible,discoveredBy
445,2598,3612,445,\N,1.0187,-177.8917,2,1,1,272
446,2598,3613,446,\N,-10.0413,145.2293,2,1,1,272
447,2228,3131,447,\N,-0.6546,27.3448,2,1,1,177
448,2598,3614,448,\N,1.6124,-13.7718,2,1,1,272
449,2228,3131,449,\N,-34.0592,48.8216,2,1,1,177
450,2107,2929,450,\N,-54.9867,112.4019,2,1,1,379
451,1731,2401,451,\N,-20.6426,88.7889,2,1,1,51
452,2634,3676,452,\N,-24.0345,130.9366,2,1,1,152
453,2618,3657,453,\N,13.7788,-21.2697,2,1,1,221
454,1731,2401,454,\N,-7.2125,-105.5119,2,1,1,11
455,2106,2928,455,\N,59.6134,-125.6715,2,1,1,415
456,2620,3659,456,\N,35.9834,105.8628,2,1,1,251
457,2106,2928,457,\N,-7.6613,-28.928,2,1,1,36
458,920,1295,458,\N,-9.4941,157.7532,2,1,1,164
459,1089,1520,459,\N,-2.7778,5.4847,2,1,1,20
460,2642,3688,460,\N,-35.1568,11.7151,2,1,1,127
461,920,1294,461,\N,39.0182,-166.4621,2,1,1,164
462,1731,2400,462,\N,-3.0382,156.214,2,1,1,58
463,1089,1521,463,\N,-20.7694,-177.1684,2,1,1,20
464,1089,1522,464,\N,19.9231,29.5331,2,1,1,20
465,920,1296,465,\N,69.9634,77.7179,2,1,1,164
466,920,1297,466,\N,-23.3253,-71.2622,2,1,1,164
467,24,38,467,\N,-34.591,-30.3023,2,1,1,46
468,920,1298,468,\N,18.75,54.3473,2,1,1,164
469,920,1300,469,\N,-8.9053,-88.2513,2,1,1,164
470,920,1301,470,\N,58.0847,-12.3233,2,1,1,164
471,920,1299,471,\N,-41.702,143.6375,2,1,1,164
472,921,1302,472,\N,-2.609,-154.0402,2,1,1,164
473,923,1308,473,\N,-1.5731,-25.5776,2,1,1,164
474,925,1310,474,\N,21.9987,-9.8702,2,1,1,164
475,925,1311,475,\N,45.9322,163.0409,2,1,1,164
476,922,1303,476,\N,-49.4649,103.646,2,1,1,164
477,1731,2401,477,\N,-52.251,24.9827,2,1,1,203
478,1675,2314,478,\N,-41.0613,8.2958,2,1,1,203
479,2106,2928,479,\N,-42.7417,-161.5817,2,1,1,397
480,2106,2928,480,\N,-39.3451,-172.4749,2,1,1,397
481,2106,2928,481,\N,-24.6309,-129.5056,2,1,1,397
482,922,1304,482,\N,36.9915,158.6368,2,1,1,164
483,922,1305,483,\N,-41.1257,175.2868,2,1,1,164
484,922,1306,484,\N,-24.4477,87.5332,2,1,1,164
485,922,1307,485,\N,-28.1043,158.8077,2,1,1,164
486,1945,2704,486,\N,-58.6884,-27.8508,2,1,1,360
487,1682,2323,487,\N,-55.6499,-143.9715,2,1,1,369
488,1682,2323,488,\N,-27.9029,-84.8829,2,1,1,369
489,1682,2323,489,\N,14.4152,-99.2452,2,1,1,369
490,1682,2323,490,\N,73.1786,-79.6579,2,1,1,369
491,1705,2358,491,\N,50.9436,165.0584,2,1,1,163
492,1705,2359,492,\N,44.312,-22.6301,2,1,1,163
493,1705,2360,493,\N,45.8671,-103.3725,2,1,1,163
494,1705,2361,494,\N,-25.2695,-73.4557,2,1,1,163
495,1244,1744,495,\N,-4.7828,149.813,2,1,1,364
496,1244,1745,496,\N,-67.1249,-154.2493,2,1,1,364
497,334,494,497,\N,-58.8017,165.4722,2,1,1,221
498,2109,2935,498,\N,-55.0374,123.2607,2,1,1,173
499,2109,2935,499,\N,-38.8494,40.9219,2,1,1,173
500,1133,1600,500,\N,-24.7715,-133.3866,2,1,1,109
501,1133,1599,501,\N,-71.6301,110.6106,2,1,1,109
502,1700,2352,502,\N,-39.1444,-175.6217,2,1,1,190
503,1700,2352,503,\N,3.2251,176.4926,2,1,1,190
504,1700,2352,504,\N,60.5424,100.5744,2,1,1,190
505,1100,1537,505,\N,30.4045,58.4339,2,1,1,190
506,1100,1536,506,\N,-82.6165,5.0291,2,1,1,190
507,1674,2313,507,\N,11.2533,-141.378,2,1,1,187
508,1680,2321,508,\N,-29.558,34.3579,2,1,1,404
509,1680,2321,509,\N,-75.8044,133.8507,2,1,1,404
510,703,1022,510,\N,-18.848,-121.6563,2,1,1,379
511,703,1023,511,\N,-22.0457,12.3554,2,1,1,379
512,1800,2480,512,\N,-59.6653,80.6606,2,1,1,190
513,1800,2480,513,\N,-4.8665,28.2864,2,1,1,190
514,1800,2480,514,\N,17.1798,77.0301,2,1,1,190
515,924,1309,515,\N,-30.9879,110.6266,2,1,1,164
516,203,292,516,\N,13.0747,27.7434,2,1,1,441
517,1727,2392,517,\N,-40.8421,-179.7865,2,1,1,404
518,701,1020,518,\N,27.7139,106.3215,2,1,1,172
519,701,1020,519,\N,73.3487,-62.762,2,1,1,172
520,701,1019,520,\N,86.3765,154.1317,2,1,1,172
521,1709,2369,521,\N,-0.647,-119.5999,2,1,1,328
522,1709,2369,522,\N,-8.1576,-155.2998,2,1,1,328
523,702,1021,523,\N,-13.2398,46.3017,2,1,1,355
524,1834,2527,524,\N,-32.7398,54.4266,2,1,1,364
525,702,1021,525,\N,-19.9228,-20.9756,2,1,1,355
526,94,126,526,\N,20.7327,170.6857,2,1,1,221
527,101,134,527,\N,-4.6116,123.7478,2,1,1,40
528,101,134,528,\N,27.6402,178.2337,2,1,1,221
529,774,1113,529,\N,-71.1823,125.7803,2,1,1,347
530,296,436,530,\N,23.3799,-150.6806,2,1,1,420
531,296,436,531,\N,33.1069,-50.7894,2,1,1,420
532,1797,2477,532,\N,8.3534,-96.4668,2,1,1,325
533,772,1111,533,\N,-24.2515,96.7763,2,1,1,347
534,296,437,534,\N,-10.8816,143.5398,2,1,1,420
535,296,438,535,\N,9.2188,170.4032,2,1,1,420
536,296,439,536,\N,-18.7652,34.9026,2,1,1,420
537,296,440,537,\N,25.3812,-85.9803,2,1,1,420
538,2221,3116,538,\N,-41.719,-91.1166,2,1,1,1
539,2567,3568,539,\N,41.7993,170.5583,2,1,1,191
540,41,59,540,\N,37.9377,-151.1094,2,1,1,347
541,40,58,541,\N,-45.4924,-14.5063,2,1,1,347
542,2221,3116,542,\N,-2.3281,30.2137,2,1,1,316
543,102,136,543,\N,-62.1721,93.3908,2,1,1,81
544,2221,3116,544,\N,-52.3698,-38.4124,2,1,1,173
545,2221,3115,545,\N,-4.8372,84.8371,2,1,1,51
546,2221,3113,546,\N,-44.1189,16.0208,2,1,1,51
547,2087,2902,547,\N,0.1812,-31.2022,2,1,1,414
548,2087,2902,548,\N,63.2921,58.4517,2,1,1,414
549,2226,3129,549,\N,68.4188,-25.0427,2,1,1,51
550,1974,2738,550,\N,-60.2605,36.1851,2,1,1,51
551,1978,2742,551,\N,-15.7358,88.7924,2,1,1,51
552,1975,2739,552,\N,-3.6491,-74.4576,2,1,1,51
553,2228,3131,553,\N,38.9856,-116.4022,2,1,1,190
554,2229,3132,554,\N,1.4628,62.3106,2,1,1,441
555,2086,2899,555,\N,-42.3665,5.5045,2,1,1,414
556,2086,2899,556,\N,6.8616,-58.8858,2,1,1,414
557,2086,2899,557,\N,-44.4636,-64.8734,2,1,1,414
558,2086,2900,558,\N,26.4618,-98.396,2,1,1,414
559,2086,2900,559,\N,29.8651,-162.8196,2,1,1,414
560,2074,2882,560,\N,-40.699,45.0844,2,1,1,379
561,2234,3138,561,\N,26.2879,-86.5831,2,1,1,441
562,2234,3137,562,\N,-11.7431,-144.378,2,1,1,441
563,2239,3144,563,\N,26.4671,6.0795,2,1,1,441
564,2086,2901,564,\N,-38.3139,-156.8432,2,1,1,414
565,2072,2874,565,\N,-24.1297,-107.4506,2,1,1,187
566,2072,2874,566,\N,-3.6805,-160.4622,2,1,1,187
567,2072,2875,567,\N,8.8664,98.0216,2,1,1,187
568,953,1346,568,\N,-6.3683,52.7662,2,1,1,194
569,953,1346,569,\N,-53.2069,58.7813,2,1,1,194
570,953,1346,570,\N,42.0513,-22.1803,2,1,1,194
571,953,1347,571,\N,61.8602,-139.295,2,1,1,194
572,953,1347,572,\N,55.1476,-26.0877,2,1,1,194
573,953,1347,573,\N,27.2272,38.3716,2,1,1,194
574,953,1347,574,\N,-59.8977,168.8241,2,1,1,194
575,953,1347,575,\N,14.1603,142.5895,2,1,1,194
576,953,1348,576,\N,52.9613,165.6155,2,1,1,194
577,953,1348,577,\N,2.7757,129.2758,2,1,1,194
578,953,1348,578,\N,5.0828,90.758,2,1,1,194
579,2225,3128,579,\N,-33.5468,149.0643,2,1,1,135
580,953,1344,580,\N,-39.3355,19.2198,2,1,1,194
581,953,1344,581,\N,-13.9864,135.2488,2,1,1,194
582,953,1344,582,\N,-25.9758,-134.1912,2,1,1,194
583,953,1345,583,\N,62.6931,98.6488,2,1,1,194
584,953,1345,584,\N,-5.5815,2.0375,2,1,1,194
585,1971,2735,585,\N,-71.3913,-52.1061,2,1,1,20
586,955,1350,586,\N,-31.2822,-10.3364,2,1,1,194
587,2078,2889,587,\N,16.8893,-169.0121,2,1,1,258
588,954,1349,588,\N,-45.5229,131.5047,2,1,1,194
589,954,1349,589,\N,-7.4478,-60.0065,2,1,1,194
590,957,1354,590,\N,-63.2633,45.3614,2,1,1,194
591,958,1355,591,\N,29.161,50.2291,2,1,1,194
592,959,1358,592,\N,29.305,-3.3823,2,1,1,194
593,676,991,593,\N,2.0688,-111.5675,2,1,1,441
594,676,991,594,\N,42.3165,24.2571,2,1,1,441
595,2072,2874,595,\N,65.6694,-83.4876,2,1,1,303
596,681,996,596,\N,14.3345,70.1398,2,1,1,441
597,681,996,597,\N,-8.4836,-159.757,2,1,1,441
598,677,992,598,\N,-14.9399,57.514,2,1,1,441
599,677,992,599,\N,-47.2057,41.0595,2,1,1,441
600,1177,1660,600,\N,71.1895,-79.773,2,1,1,85
601,1177,1660,601,\N,-33.9167,144.483,2,1,1,85
602,1177,1660,602,\N,-21.5277,168.7439,2,1,1,85
603,1177,1661,603,\N,-49.5373,-97.647,2,1,1,85
604,2636,3678,604,\N,5.6698,-64.7708,2,1,1,28
605,2242,3147,605,\N,-69.2919,133.4701,2,1,1,379
606,2221,3116,606,\N,-4.5279,-62.957,2,1,1,181
607,2072,2877,607,\N,72.418,12.607,2,1,1,349
608,2072,2876,608,\N,7.9677,140.8659,2,1,1,349
609,2221,3113,609,\N,-29.4828,-77.3511,2,1,1,272
610,2221,3114,610,\N,-71.3824,22.5152,2,1,1,272
611,2221,3114,611,\N,-51.0595,144.1521,2,1,1,272
612,2221,3115,612,\N,59.9664,-136.7659,2,1,1,272
613,2221,3115,613,\N,36.8189,174.9889,2,1,1,272
614,2221,3118,614,\N,-26.9558,-127.4227,2,1,1,272
615,2221,3118,615,\N,71.4516,-81.863,2,1,1,272
616,2221,3117,616,\N,47.9327,141.7332,2,1,1,272
617,2221,3117,617,\N,16.4283,130.246,2,1,1,272
618,2223,3125,618,\N,57.1595,97.0863,2,1,1,209
619,217,311,619,\N,17.8893,-132.6667,2,1,1,441
620,217,311,620,\N,-20.539,-173.9475,2,1,1,441
621,2070,2872,621,\N,-42.7489,135.1872,2,1,1,394
622,2586,3594,622,\N,-74.4606,-167.2213,2,1,1,180
623,2586,3595,623,\N,-48.71,-146.8008,2,1,1,180
624,2235,3140,624,\N,-51.6138,19.7815,2,1,1,262
625,2235,3140,625,\N,-62.5728,-172.8786,2,1,1,262
626,2592,3604,626,\N,48.5592,-64.0691,2,1,1,180
627,2592,3605,627,\N,-14.9403,-7.836,2,1,1,180
628,2235,3139,628,\N,-27.8762,126.429,2,1,1,262
629,2235,3139,629,\N,-29.406,96.9557,2,1,1,262
630,2235,3139,630,\N,22.3,-172.5767,2,1,1,262
631,2235,3139,631,\N,46.7206,-139.7028,2,1,1,262
632,2235,3139,632,\N,39.091,-102.9143,2,1,1,262
633,1131,1591,633,\N,59.0575,-152.2237,2,1,1,383
634,2221,3120,634,\N,61.6642,-32.0628,2,1,1,163
635,2221,3114,635,\N,27.0182,-125.7217,2,1,1,163
636,2638,3683,636,\N,-9.5448,-127.8063,2,1,1,180
637,2221,3113,637,\N,67.1721,135.6443,2,1,1,163
638,2232,3135,638,\N,-7.0893,-62.4818,2,1,1,209
639,1970,2734,639,\N,-39.0588,-100.476,2,1,1,194
640,1970,2733,640,\N,42.7791,108.8785,2,1,1,194
641,1970,2732,641,\N,40.6814,3.0979,2,1,1,194
642,1970,2731,642,\N,67.9052,100.3791,2,1,1,194
643,1970,2730,643,\N,-53.0652,-131.5027,2,1,1,194
644,1973,2737,644,\N,22.0871,75.5129,2,1,1,194
645,2638,3683,645,\N,-42.883,83.4708,2,1,1,28
646,2222,3121,646,\N,-25.3897,-143.3317,2,1,1,194
647,2223,3124,647,\N,43.384,144.5549,2,1,1,194
648,2221,3116,648,\N,36.4841,7.4527,2,1,1,328
649,2223,3124,649,\N,-12.5411,-109.6894,2,1,1,194
650,2223,3124,650,\N,-55.8978,-103.0151,2,1,1,194
651,2223,3124,651,\N,-21.5723,38.9105,2,1,1,194
652,2223,3122,652,\N,-15.9756,178.9547,2,1,1,194
653,2223,3122,653,\N,-39.1411,-177.026,2,1,1,194
654,740,1067,654,\N,-49.4832,-97.131,2,1,1,283
655,740,1067,655,\N,-43.6089,-179.2223,2,1,1,283
656,737,1062,656,\N,-22.1086,-154.7949,2,1,1,283
657,737,1063,657,\N,-72.9727,-8.268,2,1,1,283
658,738,1064,658,\N,-27.9766,-147.8866,2,1,1,283
659,738,1065,659,\N,-28.5616,-177.5116,2,1,1,283
660,736,1061,660,\N,-3.2395,-65.7794,2,1,1,283
661,2066,2864,661,\N,2.7164,-100.5834,2,1,1,163
662,2069,2871,662,\N,34.9416,-139.0612,2,1,1,379
663,2082,2895,663,\N,6.5247,-131.005,2,1,1,379
664,1120,1562,664,\N,39.5676,-34.3702,2,1,1,325
665,1120,1562,665,\N,-4.7235,-131.1616,2,1,1,325
666,1127,1583,666,\N,0,0,2,1,1,135
667,2639,3685,667,\N,-47.5397,53.2849,2,1,1,180
668,1123,1569,668,\N,-19.3356,-32.7614,2,1,1,187
669,1123,1569,669,\N,-3.3534,-62.625,2,1,1,187
670,1693,2337,670,\N,27.7447,-107.7547,2,1,1,180
671,624,925,671,\N,0.0513,-107.7627,2,1,1,441
672,948,1338,672,\N,66.8949,-32.4059,2,1,1,283
673,948,1339,673,\N,0.4911,72.1846,2,1,1,283
674,204,295,674,\N,-43.1337,102.8243,2,1,1,262
675,204,295,675,\N,-33.2795,28.738,2,1,1,262
676,204,295,676,\N,-44.0166,-132.9507,2,1,1,262
677,204,294,677,\N,-10.415,134.4335,2,1,1,262
678,204,294,678,\N,-2.6291,97.1576,2,1,1,262
679,204,294,679,\N,-8.3219,81.323,2,1,1,262
680,204,294,680,\N,25.1724,44.9236,2,1,1,262
681,1129,1588,681,\N,28.9617,-9.0109,2,1,1,414
682,2660,3715,682,\N,-37.4617,-33.6253,2,1,1,65
683,2660,3714,683,\N,49.8769,-146.8074,2,1,1,65
684,2660,3716,684,\N,38.8267,-100.7578,2,1,1,65
685,176,261,685,\N,1.0072,-32.1684,2,1,1,196
686,274,400,686,\N,-74.7065,40.0185,2,1,1,414
687,208,301,687,\N,-29.1161,-56.8658,2,1,1,262
688,208,301,688,\N,-54.6692,-176.5942,2,1,1,262
689,208,301,689,\N,18.0525,-120.789,2,1,1,262
690,274,400,690,\N,67.1307,168.0745,2,1,1,414
691,208,302,691,\N,9.3809,96.7535,2,1,1,262
692,274,401,692,\N,65.3745,-169.1141,2,1,1,414
693,208,302,693,\N,-58.3125,111.8014,2,1,1,262
694,274,401,694,\N,-34.4621,75.0035,2,1,1,414
695,208,302,695,\N,-17.9379,-140.1775,2,1,1,262
696,274,402,696,\N,-4.6262,143.0737,2,1,1,414
697,274,402,697,\N,-22.8244,91.871,2,1,1,414
698,274,404,698,\N,-46.5238,-28.2543,2,1,1,414
699,274,404,699,\N,24.3029,-15.9723,2,1,1,414
700,274,403,700,\N,14.6583,116.1892,2,1,1,414
701,274,403,701,\N,52.1706,-17.0153,2,1,1,414
702,200,289,702,\N,-23.8798,177.9816,2,1,1,262
703,201,290,703,\N,74.3405,148.1603,2,1,1,262
704,201,290,704,\N,-22.9977,-89.9046,2,1,1,262
705,211,305,705,\N,-21.1903,-65.1677,2,1,1,262
706,211,305,706,\N,-17.955,-42.5137,2,1,1,262
707,253,376,707,\N,5.6269,93.7185,2,1,1,262
708,251,373,708,\N,22.5242,18.841,2,1,1,414
709,2243,3149,709,\N,-30.1366,-150.7062,2,1,1,180
710,251,373,710,\N,70.9457,-130.7461,2,1,1,414
711,251,374,711,\N,-31.5679,-40.8443,2,1,1,414
712,251,374,712,\N,-48.6487,131.5759,2,1,1,414
713,251,372,713,\N,-27.9732,-24.2526,2,1,1,414
714,251,372,714,\N,22.3734,-39.7964,2,1,1,414
715,2233,3136,715,\N,33.0676,-14.7712,2,1,1,180
716,2655,3709,716,\N,-24.7988,-59.8959,2,1,1,347
717,2652,3706,717,\N,-64.1556,66.9119,2,1,1,347
718,2653,3707,718,\N,72.2695,-82.8238,2,1,1,347
719,2654,3708,719,\N,-45.961,-102.6357,2,1,1,347
720,1127,1584,720,\N,11.7523,102.3692,2,1,1,239
721,1127,1585,721,\N,22.3137,-4.6743,2,1,1,239
722,255,379,722,\N,-60.6105,62.3854,2,1,1,441
723,1135,1602,723,\N,13.7817,156.7118,2,1,1,379
724,257,381,724,\N,35.4583,-124.3962,2,1,1,383
725,257,381,725,\N,-35.2831,-147.1594,2,1,1,383
726,935,1322,726,\N,48.8305,23.0621,2,1,1,194
727,935,1322,727,\N,-15.5035,-67.5022,2,1,1,194
728,242,349,728,\N,-45.8927,-114.2888,2,1,1,348
729,335,496,729,\N,56.9161,31.706,2,1,1,407
730,335,495,730,\N,-23.7347,-135.7765,2,1,1,407
731,2656,3710,731,\N,40.4328,-149.5034,2,1,1,347
732,279,410,732,\N,0.2914,130.0308,2,1,1,407
733,933,1320,733,\N,74.084,-33.0754,2,1,1,258
734,266,392,734,\N,23.6077,-97.7877,2,1,1,147
735,233,328,735,\N,28.48,13.4103,2,1,1,147
736,231,325,736,\N,60.4585,-53.5793,2,1,1,414
737,231,325,737,\N,-4.1731,-72.1312,2,1,1,414
738,231,325,738,\N,-41.7936,-124.5732,2,1,1,414
739,231,325,739,\N,77.2691,4.0069,2,1,1,414
740,231,326,740,\N,-45.2602,92.5205,2,1,1,414
741,231,326,741,\N,-17.7047,-122.839,2,1,1,414
742,231,326,742,\N,55.2905,44.3639,2,1,1,414
743,1436,2014,743,\N,51.4767,111.2966,2,1,1,164
744,1436,2015,744,\N,4.3394,-75.228,2,1,1,164
745,2198,3080,745,\N,-47.6604,-69.9095,2,1,1,347
746,2200,3085,746,\N,-22.2221,-98.9926,2,1,1,347
747,928,1314,747,\N,29.1025,-123.9577,2,1,1,258
748,2197,3079,748,\N,26.5889,-169.2387,2,1,1,347
749,931,1317,749,\N,-44.8663,-61.0211,2,1,1,116
750,254,377,750,\N,-60.763,164.4567,2,1,1,262
751,238,345,751,\N,-25.1801,137.8844,2,1,1,262
752,939,1326,752,\N,-59.4655,94.3628,2,1,1,51
753,938,1325,753,\N,79.6909,-163.0739,2,1,1,51
754,262,388,754,\N,33.909,-4.2713,2,1,1,262
755,262,388,755,\N,31.6642,4.1547,2,1,1,262
756,937,1324,756,\N,-29.8945,-23.7423,2,1,1,51
757,262,388,757,\N,66.9833,-42.2546,2,1,1,262
758,262,388,758,\N,68.2254,-74.7361,2,1,1,262
759,1766,2441,759,\N,-48.6164,153.0986,2,1,1,164
760,262,388,760,\N,28.024,167.3333,2,1,1,262
761,261,386,761,\N,-30.5201,14.5889,2,1,1,262
762,261,387,762,\N,16.2358,-156.6216,2,1,1,262
763,261,387,763,\N,13.8094,-146.5295,2,1,1,262
764,227,321,764,\N,55.3164,170.5826,2,1,1,194
765,242,349,765,\N,3.356,-147.6992,2,1,1,393
766,242,349,766,\N,2.3801,-95.2687,2,1,1,258
767,617,917,767,\N,28.7554,-97.9076,2,1,1,385
768,617,917,768,\N,64.0196,-36.7991,2,1,1,385
769,246,360,769,\N,9.9506,112.2635,2,1,1,404
